,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut,Triangle Participation
graph_09_mu_0_3_node_150,22,0.0649350649350649,0.0009558395169727,0.4291237113402061,2.33033033033033,0.0204254066554475,5.233,16.767,0.3160196287286844,0.7621363636363637,0.7009578139098332,0.0172765017324866,0.6171525145607905,0.6176983787688468,0.2059725532927848
graph_09_mu_0_3_node_308,24,0.0562770562770562,0.0007780137482648,0.3919183993723029,2.5515515515515514,0.0128824964284057,11.21,12.79,0.8903619243501597,0.5329166666666667,0.5358058208459697,0.0131847129157299,0.364323915690659,0.3647405198365719,0.4151366005196055
graph_09_mu_0_3_node_129,49,0.1301020408163265,0.0020817779786282,0.4416445623342175,2.264264264264264,0.0438930839108053,34.038,14.962,2.2761884615384607,0.3053469387755102,0.130683796746868,0.0168987469240987,0.1801943198237546,0.1806823665583166,0.2971939230709829
graph_09_mu_0_3_node_146,130,0.0915921288014311,0.0161674261616254,0.513624678663239,1.946946946946947,0.1042498086250684,86.043,43.957,1.9575938163745872,0.3381307692307692,0.3839126135007949,0.0496474607142414,0.2034666004458599,0.2049039549657459,0.7512549683508181
graph_09_mu_0_3_node_170,24,0.0760869565217391,0.0009248941416759,0.4192194712547209,2.385385385385385,0.0177206264321727,9.108,14.892,0.6131290670114198,0.6205,0.6180889585429582,0.0153757335471651,0.450044397348382,0.4505293727143041,0.3723966040542226
graph_09_mu_0_3_node_531,32,0.1733870967741935,0.0009692117450803,0.4186923721709975,2.3883883883883885,0.0311884076642825,22.007,9.993,2.2024888888888885,0.31228125,0.087270115771027,0.0112868023572673,0.1850343434343433,0.1853601031866505,0.1921581543874229
graph_09_mu_0_3_node_90,30,0.167816091954023,0.0008211342471233,0.4337820234476769,2.305305305305305,0.032791524004204,18.004,11.996,1.500909090909091,0.3998666666666667,0.1047610011808168,0.0135491589625721,0.2498979591836734,0.2502888867826455,0.1571817702276011
graph_09_mu_0_3_node_29,26,0.0707692307692307,0.0012002524515368,0.4150394682176984,2.4094094094094096,0.017663778185089,10.009,15.991,0.6267764472455649,0.6150384615384614,0.4688186285501724,0.0166482269466267,0.4442220477000664,0.4447428254529261,0.2917926858407439
graph_09_mu_0_3_node_960,23,0.1380952380952381,0.000605776317904,0.3939274447949527,2.5385385385385386,0.0134619636151471,13.078,9.922,1.323847136931696,0.4313913043478261,0.4122493543264022,0.0102410741528235,0.2753296725048126,0.2756529294065432,0.4964054853141219
graph_09_mu_0_3_node_877,52,0.1289592760180995,0.0026655395058292,0.4502027940513745,2.221221221221221,0.04702407983328,33.01,18.99,1.738362573099415,0.3651923076923075,0.1658383722370427,0.0214487424259447,0.2233871409028728,0.2240064546560125,0.2882363092854085
graph_09_mu_0_3_node_904,19,0.2339181286549707,0.0003853911080048,0.425287356321839,2.3513513513513518,0.0274125825992915,12.016,6.984,1.7215238095238097,0.3675789473684209,0.0610073903036282,0.0078879163653723,0.2251935483870966,0.2254210924324544,0.1049067004921729
