,Stability
graph_036_mu_0_3_node_22,0
graph_036_mu_0_3_node_960,0
graph_036_mu_0_3_node_365,1
graph_036_mu_0_3_node_997,0
graph_036_mu_0_3_node_947,0
graph_036_mu_0_3_node_122,1
graph_036_mu_0_3_node_819,1
graph_036_mu_0_3_node_685,1
graph_036_mu_0_3_node_968,0
graph_036_mu_0_3_node_794,1
graph_036_mu_0_3_node_953,0
graph_036_mu_0_3_node_843,1
graph_036_mu_0_3_node_223,1
graph_036_mu_0_3_node_973,0
graph_036_mu_0_3_node_46,1
graph_036_mu_0_3_node_951,0
graph_036_mu_0_3_node_500,1
graph_036_mu_0_3_node_969,0
graph_036_mu_0_3_node_19,0
graph_036_mu_0_3_node_0,0
graph_036_mu_0_3_node_575,0
graph_036_mu_0_3_node_956,0
