,Stability
graph_098_mu_0_3_node_343,1
graph_098_mu_0_3_node_717,0
graph_098_mu_0_3_node_968,0
graph_098_mu_0_3_node_184,1
graph_098_mu_0_3_node_347,1
graph_098_mu_0_3_node_881,1
graph_098_mu_0_3_node_995,0
graph_098_mu_0_3_node_602,1
graph_098_mu_0_3_node_314,1
graph_098_mu_0_3_node_797,0
graph_098_mu_0_3_node_658,1
graph_098_mu_0_3_node_588,0
graph_098_mu_0_3_node_861,0
graph_098_mu_0_3_node_769,0
graph_098_mu_0_3_node_443,1
graph_098_mu_0_3_node_925,0
graph_098_mu_0_3_node_645,0
graph_098_mu_0_3_node_802,0
graph_098_mu_0_3_node_248,1
graph_098_mu_0_3_node_349,1
graph_098_mu_0_3_node_361,0
graph_098_mu_0_3_node_589,1
graph_098_mu_0_3_node_3,0
graph_098_mu_0_3_node_920,1
graph_098_mu_0_3_node_207,0
graph_098_mu_0_3_node_921,0
graph_098_mu_0_3_node_262,0
graph_098_mu_0_3_node_543,0
graph_098_mu_0_3_node_581,0
graph_098_mu_0_3_node_230,1
graph_098_mu_0_3_node_490,0
graph_098_mu_0_3_node_38,1
graph_098_mu_0_3_node_577,0
graph_098_mu_0_3_node_71,0
graph_098_mu_0_3_node_5,1
