,Stability
graph_080_mu_0_3_node_927,0
graph_080_mu_0_3_node_833,0
graph_080_mu_0_3_node_253,1
graph_080_mu_0_3_node_989,1
graph_080_mu_0_3_node_106,1
graph_080_mu_0_3_node_962,1
graph_080_mu_0_3_node_908,0
graph_080_mu_0_3_node_710,0
graph_080_mu_0_3_node_767,0
graph_080_mu_0_3_node_372,1
graph_080_mu_0_3_node_461,0
graph_080_mu_0_3_node_470,1
graph_080_mu_0_3_node_452,1
graph_080_mu_0_3_node_513,1
graph_080_mu_0_3_node_591,0
graph_080_mu_0_3_node_247,1
graph_080_mu_0_3_node_654,0
graph_080_mu_0_3_node_398,0
graph_080_mu_0_3_node_937,0
graph_080_mu_0_3_node_268,1
graph_080_mu_0_3_node_926,0
graph_080_mu_0_3_node_309,0
graph_080_mu_0_3_node_527,0
graph_080_mu_0_3_node_961,0
graph_080_mu_0_3_node_135,1
graph_080_mu_0_3_node_10,0
graph_080_mu_0_3_node_562,0
graph_080_mu_0_3_node_670,1
graph_080_mu_0_3_node_231,1
graph_080_mu_0_3_node_537,1
graph_080_mu_0_3_node_548,1
graph_080_mu_0_3_node_37,1
graph_080_mu_0_3_node_59,0
graph_080_mu_0_3_node_646,0
graph_080_mu_0_3_node_672,0
graph_080_mu_0_3_node_587,0
graph_080_mu_0_3_node_781,1
graph_080_mu_0_3_node_489,1
graph_080_mu_0_3_node_580,1
graph_080_mu_0_3_node_500,1
graph_080_mu_0_3_node_652,0
graph_080_mu_0_3_node_957,0
graph_080_mu_0_3_node_898,0
graph_080_mu_0_3_node_176,0
graph_080_mu_0_3_node_508,0
graph_080_mu_0_3_node_240,0
graph_080_mu_0_3_node_400,0
graph_080_mu_0_3_node_835,0
graph_080_mu_0_3_node_674,0
graph_080_mu_0_3_node_856,1
graph_080_mu_0_3_node_523,1
graph_080_mu_0_3_node_137,1
graph_080_mu_0_3_node_747,1
graph_080_mu_0_3_node_588,0
graph_080_mu_0_3_node_745,0
graph_080_mu_0_3_node_561,0
graph_080_mu_0_3_node_40,1
graph_080_mu_0_3_node_900,0
graph_080_mu_0_3_node_973,1
graph_080_mu_0_3_node_82,0
graph_080_mu_0_3_node_755,0
