,Stability
graph_0108_mu_0_3_node_168,1
graph_0108_mu_0_3_node_348,0
graph_0108_mu_0_3_node_880,1
graph_0108_mu_0_3_node_215,1
graph_0108_mu_0_3_node_297,0
graph_0108_mu_0_3_node_112,0
graph_0108_mu_0_3_node_508,0
graph_0108_mu_0_3_node_823,1
graph_0108_mu_0_3_node_723,1
graph_0108_mu_0_3_node_750,1
graph_0108_mu_0_3_node_513,1
graph_0108_mu_0_3_node_970,0
graph_0108_mu_0_3_node_975,1
graph_0108_mu_0_3_node_712,1
graph_0108_mu_0_3_node_886,0
graph_0108_mu_0_3_node_790,0
graph_0108_mu_0_3_node_588,1
graph_0108_mu_0_3_node_181,0
graph_0108_mu_0_3_node_75,0
graph_0108_mu_0_3_node_169,0
graph_0108_mu_0_3_node_94,1
graph_0108_mu_0_3_node_660,0
graph_0108_mu_0_3_node_618,1
graph_0108_mu_0_3_node_159,0
graph_0108_mu_0_3_node_488,0
graph_0108_mu_0_3_node_519,1
graph_0108_mu_0_3_node_98,1
graph_0108_mu_0_3_node_419,0
graph_0108_mu_0_3_node_188,1
graph_0108_mu_0_3_node_71,1
graph_0108_mu_0_3_node_882,0
graph_0108_mu_0_3_node_433,0
graph_0108_mu_0_3_node_285,1
graph_0108_mu_0_3_node_871,0
graph_0108_mu_0_3_node_526,0
graph_0108_mu_0_3_node_501,0
graph_0108_mu_0_3_node_299,0
graph_0108_mu_0_3_node_621,0
graph_0108_mu_0_3_node_520,1
graph_0108_mu_0_3_node_722,1
graph_0108_mu_0_3_node_406,1
graph_0108_mu_0_3_node_502,0
graph_0108_mu_0_3_node_350,0
graph_0108_mu_0_3_node_802,1
graph_0108_mu_0_3_node_744,0
graph_0108_mu_0_3_node_795,0
graph_0108_mu_0_3_node_887,0
graph_0108_mu_0_3_node_360,0
graph_0108_mu_0_3_node_46,1
graph_0108_mu_0_3_node_278,1
graph_0108_mu_0_3_node_126,0
graph_0108_mu_0_3_node_346,0
graph_0108_mu_0_3_node_916,0
graph_0108_mu_0_3_node_643,1
graph_0108_mu_0_3_node_612,0
graph_0108_mu_0_3_node_265,1
graph_0108_mu_0_3_node_128,0
graph_0108_mu_0_3_node_911,0
graph_0108_mu_0_3_node_573,0
graph_0108_mu_0_3_node_413,0
graph_0108_mu_0_3_node_512,1
graph_0108_mu_0_3_node_165,0
graph_0108_mu_0_3_node_591,0
graph_0108_mu_0_3_node_147,1
graph_0108_mu_0_3_node_688,1
graph_0108_mu_0_3_node_569,0
graph_0108_mu_0_3_node_867,1
graph_0108_mu_0_3_node_525,0
graph_0108_mu_0_3_node_29,1
graph_0108_mu_0_3_node_676,0
graph_0108_mu_0_3_node_338,1
graph_0108_mu_0_3_node_806,0
graph_0108_mu_0_3_node_552,1
graph_0108_mu_0_3_node_31,0
graph_0108_mu_0_3_node_353,0
graph_0108_mu_0_3_node_753,0
graph_0108_mu_0_3_node_654,1
graph_0108_mu_0_3_node_280,0
graph_0108_mu_0_3_node_65,1
graph_0108_mu_0_3_node_332,1
graph_0108_mu_0_3_node_926,1
graph_0108_mu_0_3_node_954,0
graph_0108_mu_0_3_node_693,0
graph_0108_mu_0_3_node_641,1
graph_0108_mu_0_3_node_454,0
graph_0108_mu_0_3_node_637,1
graph_0108_mu_0_3_node_149,0
graph_0108_mu_0_3_node_107,1
graph_0108_mu_0_3_node_863,0
graph_0108_mu_0_3_node_354,0
graph_0108_mu_0_3_node_708,1
graph_0108_mu_0_3_node_899,1
graph_0108_mu_0_3_node_858,0
graph_0108_mu_0_3_node_646,1
graph_0108_mu_0_3_node_69,0
graph_0108_mu_0_3_node_382,1
graph_0108_mu_0_3_node_142,0
graph_0108_mu_0_3_node_343,1
graph_0108_mu_0_3_node_768,1
graph_0108_mu_0_3_node_87,0
graph_0108_mu_0_3_node_589,0
graph_0108_mu_0_3_node_195,1
graph_0108_mu_0_3_node_361,0
graph_0108_mu_0_3_node_224,0
graph_0108_mu_0_3_node_437,0
graph_0108_mu_0_3_node_326,0
graph_0108_mu_0_3_node_640,1
graph_0108_mu_0_3_node_119,0
graph_0108_mu_0_3_node_137,1
graph_0108_mu_0_3_node_966,1
graph_0108_mu_0_3_node_793,1
graph_0108_mu_0_3_node_322,0
graph_0108_mu_0_3_node_601,0
graph_0108_mu_0_3_node_146,1
graph_0108_mu_0_3_node_743,1
graph_0108_mu_0_3_node_291,1
graph_0108_mu_0_3_node_673,0
graph_0108_mu_0_3_node_81,1
graph_0108_mu_0_3_node_270,1
graph_0108_mu_0_3_node_732,0
graph_0108_mu_0_3_node_695,1
graph_0108_mu_0_3_node_78,1
graph_0108_mu_0_3_node_822,0
graph_0108_mu_0_3_node_442,0
graph_0108_mu_0_3_node_593,1
graph_0108_mu_0_3_node_582,0
graph_0108_mu_0_3_node_707,0
graph_0108_mu_0_3_node_666,0
graph_0108_mu_0_3_node_328,1
graph_0108_mu_0_3_node_699,0
graph_0108_mu_0_3_node_449,0
graph_0108_mu_0_3_node_160,1
graph_0108_mu_0_3_node_748,0
graph_0108_mu_0_3_node_936,0
graph_0108_mu_0_3_node_578,0
graph_0108_mu_0_3_node_808,0
graph_0108_mu_0_3_node_242,1
graph_0108_mu_0_3_node_352,0
graph_0108_mu_0_3_node_11,1
graph_0108_mu_0_3_node_632,0
graph_0108_mu_0_3_node_124,0
graph_0108_mu_0_3_node_216,0
graph_0108_mu_0_3_node_426,0
graph_0108_mu_0_3_node_276,0
graph_0108_mu_0_3_node_672,1
graph_0108_mu_0_3_node_114,0
graph_0108_mu_0_3_node_628,1
graph_0108_mu_0_3_node_115,0
graph_0108_mu_0_3_node_792,1
graph_0108_mu_0_3_node_210,1
graph_0108_mu_0_3_node_193,0
graph_0108_mu_0_3_node_467,1
graph_0108_mu_0_3_node_649,0
graph_0108_mu_0_3_node_63,1
graph_0108_mu_0_3_node_874,1
graph_0108_mu_0_3_node_289,0
graph_0108_mu_0_3_node_434,0
graph_0108_mu_0_3_node_344,0
graph_0108_mu_0_3_node_82,1
graph_0108_mu_0_3_node_747,1
graph_0108_mu_0_3_node_656,0
graph_0108_mu_0_3_node_898,0
graph_0108_mu_0_3_node_274,0
graph_0108_mu_0_3_node_965,0
graph_0108_mu_0_3_node_668,0
graph_0108_mu_0_3_node_191,1
graph_0108_mu_0_3_node_829,0
graph_0108_mu_0_3_node_598,1
graph_0108_mu_0_3_node_325,0
graph_0108_mu_0_3_node_463,0
graph_0108_mu_0_3_node_362,0
graph_0108_mu_0_3_node_485,0
graph_0108_mu_0_3_node_796,0
graph_0108_mu_0_3_node_884,1
graph_0108_mu_0_3_node_202,0
graph_0108_mu_0_3_node_879,1
graph_0108_mu_0_3_node_35,0
graph_0108_mu_0_3_node_359,1
graph_0108_mu_0_3_node_223,1
graph_0108_mu_0_3_node_307,0
graph_0108_mu_0_3_node_852,1
graph_0108_mu_0_3_node_86,0
graph_0108_mu_0_3_node_453,1
graph_0108_mu_0_3_node_120,1
graph_0108_mu_0_3_node_41,0
graph_0108_mu_0_3_node_377,0
graph_0108_mu_0_3_node_568,0
graph_0108_mu_0_3_node_745,1
graph_0108_mu_0_3_node_727,0
graph_0108_mu_0_3_node_729,1
graph_0108_mu_0_3_node_101,0
graph_0108_mu_0_3_node_563,0
graph_0108_mu_0_3_node_803,0
graph_0108_mu_0_3_node_133,1
graph_0108_mu_0_3_node_45,1
graph_0108_mu_0_3_node_841,0
