,Stability
graph_048_mu_0_3_node_170,1
graph_048_mu_0_3_node_551,0
graph_048_mu_0_3_node_583,0
graph_048_mu_0_3_node_295,0
graph_048_mu_0_3_node_89,0
graph_048_mu_0_3_node_78,0
graph_048_mu_0_3_node_861,0
graph_048_mu_0_3_node_821,0
graph_048_mu_0_3_node_392,1
graph_048_mu_0_3_node_271,0
graph_048_mu_0_3_node_305,0
graph_048_mu_0_3_node_476,1
graph_048_mu_0_3_node_291,0
graph_048_mu_0_3_node_22,0
graph_048_mu_0_3_node_130,1
graph_048_mu_0_3_node_761,1
graph_048_mu_0_3_node_561,1
graph_048_mu_0_3_node_404,0
graph_048_mu_0_3_node_901,0
graph_048_mu_0_3_node_839,0
graph_048_mu_0_3_node_889,0
graph_048_mu_0_3_node_608,1
graph_048_mu_0_3_node_573,0
graph_048_mu_0_3_node_176,1
graph_048_mu_0_3_node_262,0
graph_048_mu_0_3_node_324,0
graph_048_mu_0_3_node_648,0
graph_048_mu_0_3_node_920,0
graph_048_mu_0_3_node_796,1
graph_048_mu_0_3_node_564,0
graph_048_mu_0_3_node_890,0
graph_048_mu_0_3_node_651,1
graph_048_mu_0_3_node_570,0
graph_048_mu_0_3_node_661,1
graph_048_mu_0_3_node_781,0
graph_048_mu_0_3_node_113,0
graph_048_mu_0_3_node_410,0
graph_048_mu_0_3_node_173,1
graph_048_mu_0_3_node_511,1
graph_048_mu_0_3_node_196,0
graph_048_mu_0_3_node_309,0
graph_048_mu_0_3_node_639,1
graph_048_mu_0_3_node_991,0
graph_048_mu_0_3_node_248,0
graph_048_mu_0_3_node_165,1
graph_048_mu_0_3_node_915,1
graph_048_mu_0_3_node_579,0
graph_048_mu_0_3_node_277,0
graph_048_mu_0_3_node_205,0
graph_048_mu_0_3_node_753,0
graph_048_mu_0_3_node_690,1
graph_048_mu_0_3_node_956,0
graph_048_mu_0_3_node_37,1
graph_048_mu_0_3_node_185,1
graph_048_mu_0_3_node_841,0
graph_048_mu_0_3_node_32,1
graph_048_mu_0_3_node_632,1
graph_048_mu_0_3_node_425,1
graph_048_mu_0_3_node_9,1
graph_048_mu_0_3_node_473,1
graph_048_mu_0_3_node_361,0
graph_048_mu_0_3_node_483,0
graph_048_mu_0_3_node_549,0
graph_048_mu_0_3_node_490,0
graph_048_mu_0_3_node_454,0
graph_048_mu_0_3_node_911,0
graph_048_mu_0_3_node_298,0
graph_048_mu_0_3_node_528,0
graph_048_mu_0_3_node_734,1
graph_048_mu_0_3_node_943,0
graph_048_mu_0_3_node_126,1
graph_048_mu_0_3_node_399,0
graph_048_mu_0_3_node_147,0
graph_048_mu_0_3_node_871,0
graph_048_mu_0_3_node_268,0
graph_048_mu_0_3_node_411,0
graph_048_mu_0_3_node_884,0
graph_048_mu_0_3_node_333,0
graph_048_mu_0_3_node_783,0
graph_048_mu_0_3_node_234,0
graph_048_mu_0_3_node_451,0
graph_048_mu_0_3_node_698,0
graph_048_mu_0_3_node_434,1
graph_048_mu_0_3_node_64,0
graph_048_mu_0_3_node_726,1
graph_048_mu_0_3_node_837,1
graph_048_mu_0_3_node_181,1
graph_048_mu_0_3_node_284,0
graph_048_mu_0_3_node_990,0
graph_048_mu_0_3_node_530,0
graph_048_mu_0_3_node_157,0
graph_048_mu_0_3_node_363,1
graph_048_mu_0_3_node_14,1
graph_048_mu_0_3_node_327,0
graph_048_mu_0_3_node_516,0
graph_048_mu_0_3_node_88,0
graph_048_mu_0_3_node_803,1
graph_048_mu_0_3_node_877,0
graph_048_mu_0_3_node_522,1
graph_048_mu_0_3_node_310,1
graph_048_mu_0_3_node_866,0
graph_048_mu_0_3_node_304,1
graph_048_mu_0_3_node_27,1
graph_048_mu_0_3_node_481,1
graph_048_mu_0_3_node_849,0
graph_048_mu_0_3_node_24,1
graph_048_mu_0_3_node_844,0
graph_048_mu_0_3_node_133,1
graph_048_mu_0_3_node_121,0
graph_048_mu_0_3_node_288,0
graph_048_mu_0_3_node_39,1
graph_048_mu_0_3_node_885,0
graph_048_mu_0_3_node_627,0
graph_048_mu_0_3_node_484,0
graph_048_mu_0_3_node_125,1
graph_048_mu_0_3_node_172,1
graph_048_mu_0_3_node_967,0
graph_048_mu_0_3_node_383,0
graph_048_mu_0_3_node_508,0
graph_048_mu_0_3_node_413,0
graph_048_mu_0_3_node_968,1
graph_048_mu_0_3_node_996,1
graph_048_mu_0_3_node_306,1
graph_048_mu_0_3_node_870,0
graph_048_mu_0_3_node_985,0
graph_048_mu_0_3_node_697,0
graph_048_mu_0_3_node_503,0
graph_048_mu_0_3_node_84,1
graph_048_mu_0_3_node_402,0
graph_048_mu_0_3_node_328,0
graph_048_mu_0_3_node_274,1
graph_048_mu_0_3_node_955,0
graph_048_mu_0_3_node_49,1
graph_048_mu_0_3_node_804,0
graph_048_mu_0_3_node_845,0
graph_048_mu_0_3_node_765,1
graph_048_mu_0_3_node_30,0
graph_048_mu_0_3_node_183,1
graph_048_mu_0_3_node_120,0
graph_048_mu_0_3_node_85,1
graph_048_mu_0_3_node_430,0
graph_048_mu_0_3_node_873,0
graph_048_mu_0_3_node_43,1
graph_048_mu_0_3_node_372,0
graph_048_mu_0_3_node_245,0
graph_048_mu_0_3_node_545,0
graph_048_mu_0_3_node_925,0
graph_048_mu_0_3_node_948,0
graph_048_mu_0_3_node_575,1
graph_048_mu_0_3_node_31,0
graph_048_mu_0_3_node_625,0
graph_048_mu_0_3_node_475,1
graph_048_mu_0_3_node_2,0
graph_048_mu_0_3_node_218,1
graph_048_mu_0_3_node_321,0
graph_048_mu_0_3_node_446,0
graph_048_mu_0_3_node_864,0
graph_048_mu_0_3_node_607,1
graph_048_mu_0_3_node_894,0
graph_048_mu_0_3_node_162,1
graph_048_mu_0_3_node_217,1
graph_048_mu_0_3_node_515,1
graph_048_mu_0_3_node_859,0
graph_048_mu_0_3_node_251,0
graph_048_mu_0_3_node_554,0
graph_048_mu_0_3_node_775,0
graph_048_mu_0_3_node_539,0
graph_048_mu_0_3_node_543,1
graph_048_mu_0_3_node_725,0
graph_048_mu_0_3_node_754,0
graph_048_mu_0_3_node_995,0
graph_048_mu_0_3_node_283,0
graph_048_mu_0_3_node_928,1
graph_048_mu_0_3_node_744,1
graph_048_mu_0_3_node_529,0
graph_048_mu_0_3_node_523,1
graph_048_mu_0_3_node_236,1
graph_048_mu_0_3_node_389,1
graph_048_mu_0_3_node_314,0
graph_048_mu_0_3_node_682,1
graph_048_mu_0_3_node_357,1
graph_048_mu_0_3_node_637,1
graph_048_mu_0_3_node_373,1
graph_048_mu_0_3_node_776,0
graph_048_mu_0_3_node_965,1
graph_048_mu_0_3_node_520,1
graph_048_mu_0_3_node_966,0
graph_048_mu_0_3_node_110,0
graph_048_mu_0_3_node_46,1
graph_048_mu_0_3_node_566,0
graph_048_mu_0_3_node_540,0
graph_048_mu_0_3_node_663,0
graph_048_mu_0_3_node_273,0
graph_048_mu_0_3_node_904,0
graph_048_mu_0_3_node_76,1
graph_048_mu_0_3_node_224,1
graph_048_mu_0_3_node_316,1
graph_048_mu_0_3_node_365,0
graph_048_mu_0_3_node_599,1
graph_048_mu_0_3_node_685,1
graph_048_mu_0_3_node_730,1
graph_048_mu_0_3_node_814,0
graph_048_mu_0_3_node_360,1
graph_048_mu_0_3_node_751,1
graph_048_mu_0_3_node_8,1
graph_048_mu_0_3_node_696,1
graph_048_mu_0_3_node_764,1
graph_048_mu_0_3_node_881,0
graph_048_mu_0_3_node_220,1
graph_048_mu_0_3_node_843,0
graph_048_mu_0_3_node_355,0
graph_048_mu_0_3_node_997,1
graph_048_mu_0_3_node_190,1
graph_048_mu_0_3_node_166,1
graph_048_mu_0_3_node_13,1
graph_048_mu_0_3_node_720,0
graph_048_mu_0_3_node_534,1
graph_048_mu_0_3_node_449,1
graph_048_mu_0_3_node_114,1
graph_048_mu_0_3_node_140,0
graph_048_mu_0_3_node_83,1
graph_048_mu_0_3_node_981,0
graph_048_mu_0_3_node_919,0
graph_048_mu_0_3_node_478,1
graph_048_mu_0_3_node_980,0
graph_048_mu_0_3_node_353,0
graph_048_mu_0_3_node_103,1
graph_048_mu_0_3_node_645,0
graph_048_mu_0_3_node_644,0
graph_048_mu_0_3_node_369,0
graph_048_mu_0_3_node_191,0
graph_048_mu_0_3_node_907,1
graph_048_mu_0_3_node_960,1
graph_048_mu_0_3_node_45,1
graph_048_mu_0_3_node_308,1
graph_048_mu_0_3_node_51,1
graph_048_mu_0_3_node_199,0
graph_048_mu_0_3_node_589,1
graph_048_mu_0_3_node_782,0
graph_048_mu_0_3_node_60,0
graph_048_mu_0_3_node_297,1
graph_048_mu_0_3_node_65,0
graph_048_mu_0_3_node_212,0
graph_048_mu_0_3_node_302,0
graph_048_mu_0_3_node_913,0
graph_048_mu_0_3_node_903,0
graph_048_mu_0_3_node_526,0
graph_048_mu_0_3_node_671,1
graph_048_mu_0_3_node_86,0
graph_048_mu_0_3_node_202,0
graph_048_mu_0_3_node_640,1
graph_048_mu_0_3_node_347,0
graph_048_mu_0_3_node_816,0
graph_048_mu_0_3_node_647,0
graph_048_mu_0_3_node_942,0
graph_048_mu_0_3_node_445,1
graph_048_mu_0_3_node_258,1
graph_048_mu_0_3_node_883,0
graph_048_mu_0_3_node_867,0
graph_048_mu_0_3_node_906,0
graph_048_mu_0_3_node_807,0
graph_048_mu_0_3_node_249,0
graph_048_mu_0_3_node_978,0
graph_048_mu_0_3_node_197,0
graph_048_mu_0_3_node_900,1
graph_048_mu_0_3_node_887,1
graph_048_mu_0_3_node_385,0
graph_048_mu_0_3_node_441,0
graph_048_mu_0_3_node_331,1
graph_048_mu_0_3_node_82,1
graph_048_mu_0_3_node_436,1
graph_048_mu_0_3_node_875,0
graph_048_mu_0_3_node_80,1
graph_048_mu_0_3_node_836,0
graph_048_mu_0_3_node_79,0
graph_048_mu_0_3_node_72,1
graph_048_mu_0_3_node_471,1
graph_048_mu_0_3_node_555,1
graph_048_mu_0_3_node_17,1
graph_048_mu_0_3_node_354,0
graph_048_mu_0_3_node_457,0
graph_048_mu_0_3_node_28,1
graph_048_mu_0_3_node_674,1
graph_048_mu_0_3_node_59,0
graph_048_mu_0_3_node_972,0
graph_048_mu_0_3_node_16,1
graph_048_mu_0_3_node_592,0
graph_048_mu_0_3_node_626,0
graph_048_mu_0_3_node_226,0
graph_048_mu_0_3_node_863,0
graph_048_mu_0_3_node_352,0
graph_048_mu_0_3_node_344,0
graph_048_mu_0_3_node_825,0
graph_048_mu_0_3_node_108,1
graph_048_mu_0_3_node_142,0
graph_048_mu_0_3_node_891,1
graph_048_mu_0_3_node_552,0
graph_048_mu_0_3_node_462,0
graph_048_mu_0_3_node_918,1
graph_048_mu_0_3_node_26,0
graph_048_mu_0_3_node_250,0
graph_048_mu_0_3_node_395,1
graph_048_mu_0_3_node_999,0
graph_048_mu_0_3_node_577,0
graph_048_mu_0_3_node_527,0
graph_048_mu_0_3_node_343,0
graph_048_mu_0_3_node_231,1
graph_048_mu_0_3_node_276,0
graph_048_mu_0_3_node_984,0
graph_048_mu_0_3_node_332,0
graph_048_mu_0_3_node_48,0
graph_048_mu_0_3_node_896,1
graph_048_mu_0_3_node_99,1
graph_048_mu_0_3_node_546,1
graph_048_mu_0_3_node_582,0
graph_048_mu_0_3_node_556,0
