,Stability
graph_032_mu_0_3_node_985,0
graph_032_mu_0_3_node_522,0
graph_032_mu_0_3_node_326,0
graph_032_mu_0_3_node_163,1
graph_032_mu_0_3_node_207,1
graph_032_mu_0_3_node_311,0
graph_032_mu_0_3_node_210,0
graph_032_mu_0_3_node_84,0
graph_032_mu_0_3_node_542,0
graph_032_mu_0_3_node_387,0
graph_032_mu_0_3_node_30,0
graph_032_mu_0_3_node_411,0
graph_032_mu_0_3_node_919,1
graph_032_mu_0_3_node_634,1
graph_032_mu_0_3_node_384,1
graph_032_mu_0_3_node_598,1
graph_032_mu_0_3_node_858,0
graph_032_mu_0_3_node_555,1
graph_032_mu_0_3_node_91,0
graph_032_mu_0_3_node_877,1
graph_032_mu_0_3_node_348,0
graph_032_mu_0_3_node_407,1
graph_032_mu_0_3_node_119,1
graph_032_mu_0_3_node_156,1
graph_032_mu_0_3_node_304,0
graph_032_mu_0_3_node_658,1
graph_032_mu_0_3_node_58,0
graph_032_mu_0_3_node_706,1
graph_032_mu_0_3_node_197,1
graph_032_mu_0_3_node_385,1
graph_032_mu_0_3_node_90,0
graph_032_mu_0_3_node_16,1
graph_032_mu_0_3_node_866,0
graph_032_mu_0_3_node_518,0
graph_032_mu_0_3_node_229,1
graph_032_mu_0_3_node_238,1
graph_032_mu_0_3_node_86,0
graph_032_mu_0_3_node_278,1
graph_032_mu_0_3_node_855,0
graph_032_mu_0_3_node_343,1
graph_032_mu_0_3_node_93,1
graph_032_mu_0_3_node_372,0
graph_032_mu_0_3_node_513,0
graph_032_mu_0_3_node_872,1
graph_032_mu_0_3_node_318,0
graph_032_mu_0_3_node_541,0
graph_032_mu_0_3_node_286,0
graph_032_mu_0_3_node_724,1
graph_032_mu_0_3_node_504,0
graph_032_mu_0_3_node_323,0
graph_032_mu_0_3_node_509,1
graph_032_mu_0_3_node_25,0
graph_032_mu_0_3_node_871,0
graph_032_mu_0_3_node_876,1
graph_032_mu_0_3_node_273,1
graph_032_mu_0_3_node_314,0
graph_032_mu_0_3_node_881,0
graph_032_mu_0_3_node_861,0
graph_032_mu_0_3_node_0,0
graph_032_mu_0_3_node_885,0
graph_032_mu_0_3_node_750,1
graph_032_mu_0_3_node_380,1
graph_032_mu_0_3_node_506,0
graph_032_mu_0_3_node_528,0
