,Stability
graph_0113_mu_0_3_node_377,1
graph_0113_mu_0_3_node_691,1
graph_0113_mu_0_3_node_905,1
graph_0113_mu_0_3_node_365,0
graph_0113_mu_0_3_node_273,0
graph_0113_mu_0_3_node_531,0
graph_0113_mu_0_3_node_597,0
graph_0113_mu_0_3_node_323,1
graph_0113_mu_0_3_node_735,1
graph_0113_mu_0_3_node_297,0
graph_0113_mu_0_3_node_92,1
graph_0113_mu_0_3_node_542,0
graph_0113_mu_0_3_node_304,0
graph_0113_mu_0_3_node_997,0
graph_0113_mu_0_3_node_779,0
graph_0113_mu_0_3_node_535,0
graph_0113_mu_0_3_node_36,0
graph_0113_mu_0_3_node_841,0
graph_0113_mu_0_3_node_689,0
graph_0113_mu_0_3_node_708,1
graph_0113_mu_0_3_node_979,0
graph_0113_mu_0_3_node_29,0
graph_0113_mu_0_3_node_860,0
graph_0113_mu_0_3_node_620,0
graph_0113_mu_0_3_node_68,1
graph_0113_mu_0_3_node_465,0
graph_0113_mu_0_3_node_867,1
graph_0113_mu_0_3_node_136,0
graph_0113_mu_0_3_node_738,1
graph_0113_mu_0_3_node_672,0
graph_0113_mu_0_3_node_588,0
graph_0113_mu_0_3_node_104,0
graph_0113_mu_0_3_node_211,0
graph_0113_mu_0_3_node_679,0
graph_0113_mu_0_3_node_506,1
graph_0113_mu_0_3_node_141,1
graph_0113_mu_0_3_node_388,1
graph_0113_mu_0_3_node_500,0
graph_0113_mu_0_3_node_974,1
graph_0113_mu_0_3_node_421,0
graph_0113_mu_0_3_node_631,0
graph_0113_mu_0_3_node_492,0
graph_0113_mu_0_3_node_5,1
graph_0113_mu_0_3_node_450,0
graph_0113_mu_0_3_node_849,1
graph_0113_mu_0_3_node_932,0
graph_0113_mu_0_3_node_725,0
graph_0113_mu_0_3_node_720,0
graph_0113_mu_0_3_node_341,0
graph_0113_mu_0_3_node_198,1
graph_0113_mu_0_3_node_668,0
graph_0113_mu_0_3_node_950,1
graph_0113_mu_0_3_node_578,1
graph_0113_mu_0_3_node_142,1
graph_0113_mu_0_3_node_695,0
graph_0113_mu_0_3_node_251,0
graph_0113_mu_0_3_node_770,0
graph_0113_mu_0_3_node_703,0
graph_0113_mu_0_3_node_382,0
graph_0113_mu_0_3_node_99,0
graph_0113_mu_0_3_node_870,1
graph_0113_mu_0_3_node_487,1
graph_0113_mu_0_3_node_470,1
graph_0113_mu_0_3_node_723,0
graph_0113_mu_0_3_node_671,1
graph_0113_mu_0_3_node_376,0
graph_0113_mu_0_3_node_318,1
graph_0113_mu_0_3_node_457,1
graph_0113_mu_0_3_node_852,0
graph_0113_mu_0_3_node_249,1
graph_0113_mu_0_3_node_874,1
graph_0113_mu_0_3_node_728,0
graph_0113_mu_0_3_node_25,1
graph_0113_mu_0_3_node_893,0
graph_0113_mu_0_3_node_43,1
graph_0113_mu_0_3_node_801,0
graph_0113_mu_0_3_node_113,0
graph_0113_mu_0_3_node_199,1
graph_0113_mu_0_3_node_107,0
graph_0113_mu_0_3_node_444,0
graph_0113_mu_0_3_node_575,0
graph_0113_mu_0_3_node_933,1
graph_0113_mu_0_3_node_581,0
graph_0113_mu_0_3_node_887,1
graph_0113_mu_0_3_node_980,1
graph_0113_mu_0_3_node_469,0
graph_0113_mu_0_3_node_456,0
graph_0113_mu_0_3_node_816,0
graph_0113_mu_0_3_node_558,0
graph_0113_mu_0_3_node_478,0
graph_0113_mu_0_3_node_747,0
graph_0113_mu_0_3_node_649,0
graph_0113_mu_0_3_node_844,0
graph_0113_mu_0_3_node_127,0
graph_0113_mu_0_3_node_327,0
graph_0113_mu_0_3_node_968,1
graph_0113_mu_0_3_node_17,0
graph_0113_mu_0_3_node_903,1
graph_0113_mu_0_3_node_726,1
graph_0113_mu_0_3_node_443,1
graph_0113_mu_0_3_node_958,1
graph_0113_mu_0_3_node_520,1
graph_0113_mu_0_3_node_19,1
graph_0113_mu_0_3_node_881,0
graph_0113_mu_0_3_node_989,1
graph_0113_mu_0_3_node_408,0
graph_0113_mu_0_3_node_917,0
graph_0113_mu_0_3_node_311,1
graph_0113_mu_0_3_node_340,1
graph_0113_mu_0_3_node_696,0
graph_0113_mu_0_3_node_609,0
graph_0113_mu_0_3_node_109,1
graph_0113_mu_0_3_node_280,1
graph_0113_mu_0_3_node_333,0
graph_0113_mu_0_3_node_370,0
graph_0113_mu_0_3_node_650,1
graph_0113_mu_0_3_node_194,0
graph_0113_mu_0_3_node_328,1
graph_0113_mu_0_3_node_678,0
graph_0113_mu_0_3_node_312,0
graph_0113_mu_0_3_node_21,1
graph_0113_mu_0_3_node_757,0
graph_0113_mu_0_3_node_789,1
graph_0113_mu_0_3_node_601,1
graph_0113_mu_0_3_node_406,1
graph_0113_mu_0_3_node_325,0
graph_0113_mu_0_3_node_522,0
graph_0113_mu_0_3_node_898,0
graph_0113_mu_0_3_node_598,0
graph_0113_mu_0_3_node_862,1
graph_0113_mu_0_3_node_284,0
graph_0113_mu_0_3_node_627,0
graph_0113_mu_0_3_node_512,0
graph_0113_mu_0_3_node_222,1
graph_0113_mu_0_3_node_118,1
graph_0113_mu_0_3_node_233,1
graph_0113_mu_0_3_node_802,1
graph_0113_mu_0_3_node_293,1
graph_0113_mu_0_3_node_780,0
graph_0113_mu_0_3_node_32,0
graph_0113_mu_0_3_node_463,0
graph_0113_mu_0_3_node_494,0
graph_0113_mu_0_3_node_537,1
graph_0113_mu_0_3_node_234,0
graph_0113_mu_0_3_node_987,1
graph_0113_mu_0_3_node_811,0
graph_0113_mu_0_3_node_712,1
graph_0113_mu_0_3_node_628,1
graph_0113_mu_0_3_node_215,0
graph_0113_mu_0_3_node_828,0
graph_0113_mu_0_3_node_744,1
graph_0113_mu_0_3_node_170,0
graph_0113_mu_0_3_node_762,0
graph_0113_mu_0_3_node_737,0
graph_0113_mu_0_3_node_813,0
graph_0113_mu_0_3_node_488,1
graph_0113_mu_0_3_node_519,0
graph_0113_mu_0_3_node_174,1
graph_0113_mu_0_3_node_2,1
graph_0113_mu_0_3_node_527,1
graph_0113_mu_0_3_node_551,1
graph_0113_mu_0_3_node_250,0
graph_0113_mu_0_3_node_451,0
graph_0113_mu_0_3_node_410,1
graph_0113_mu_0_3_node_543,1
graph_0113_mu_0_3_node_286,0
graph_0113_mu_0_3_node_785,0
graph_0113_mu_0_3_node_346,0
graph_0113_mu_0_3_node_930,0
graph_0113_mu_0_3_node_729,1
graph_0113_mu_0_3_node_6,1
graph_0113_mu_0_3_node_276,1
graph_0113_mu_0_3_node_977,1
graph_0113_mu_0_3_node_8,1
graph_0113_mu_0_3_node_521,0
graph_0113_mu_0_3_node_398,1
graph_0113_mu_0_3_node_592,0
graph_0113_mu_0_3_node_422,1
graph_0113_mu_0_3_node_70,1
graph_0113_mu_0_3_node_296,0
graph_0113_mu_0_3_node_539,0
