,Stability
graph_073_mu_0_3_node_626,0
graph_073_mu_0_3_node_207,1
graph_073_mu_0_3_node_437,0
graph_073_mu_0_3_node_725,1
graph_073_mu_0_3_node_291,0
graph_073_mu_0_3_node_950,1
graph_073_mu_0_3_node_537,1
graph_073_mu_0_3_node_362,0
graph_073_mu_0_3_node_768,1
graph_073_mu_0_3_node_289,0
graph_073_mu_0_3_node_523,0
graph_073_mu_0_3_node_615,1
graph_073_mu_0_3_node_576,1
graph_073_mu_0_3_node_650,0
graph_073_mu_0_3_node_673,1
graph_073_mu_0_3_node_320,0
graph_073_mu_0_3_node_109,1
graph_073_mu_0_3_node_296,0
graph_073_mu_0_3_node_984,0
graph_073_mu_0_3_node_342,1
graph_073_mu_0_3_node_676,0
graph_073_mu_0_3_node_929,0
graph_073_mu_0_3_node_359,0
graph_073_mu_0_3_node_346,0
graph_073_mu_0_3_node_347,0
graph_073_mu_0_3_node_371,0
graph_073_mu_0_3_node_947,0
graph_073_mu_0_3_node_91,1
graph_073_mu_0_3_node_930,0
graph_073_mu_0_3_node_492,1
graph_073_mu_0_3_node_937,0
graph_073_mu_0_3_node_227,1
graph_073_mu_0_3_node_318,0
graph_073_mu_0_3_node_368,0
graph_073_mu_0_3_node_820,0
graph_073_mu_0_3_node_44,1
graph_073_mu_0_3_node_13,1
graph_073_mu_0_3_node_959,0
graph_073_mu_0_3_node_298,1
graph_073_mu_0_3_node_624,1
graph_073_mu_0_3_node_272,0
graph_073_mu_0_3_node_809,0
graph_073_mu_0_3_node_892,0
graph_073_mu_0_3_node_108,1
graph_073_mu_0_3_node_165,1
graph_073_mu_0_3_node_658,0
graph_073_mu_0_3_node_128,0
graph_073_mu_0_3_node_580,0
graph_073_mu_0_3_node_841,0
graph_073_mu_0_3_node_851,1
graph_073_mu_0_3_node_618,1
graph_073_mu_0_3_node_63,1
graph_073_mu_0_3_node_868,1
graph_073_mu_0_3_node_681,0
graph_073_mu_0_3_node_274,0
graph_073_mu_0_3_node_762,0
graph_073_mu_0_3_node_155,0
graph_073_mu_0_3_node_133,0
graph_073_mu_0_3_node_763,0
graph_073_mu_0_3_node_160,1
graph_073_mu_0_3_node_746,0
graph_073_mu_0_3_node_288,0
graph_073_mu_0_3_node_378,0
graph_073_mu_0_3_node_962,0
graph_073_mu_0_3_node_779,1
graph_073_mu_0_3_node_434,0
graph_073_mu_0_3_node_87,1
graph_073_mu_0_3_node_833,0
graph_073_mu_0_3_node_131,0
graph_073_mu_0_3_node_468,1
graph_073_mu_0_3_node_302,0
graph_073_mu_0_3_node_826,0
graph_073_mu_0_3_node_682,0
graph_073_mu_0_3_node_441,0
graph_073_mu_0_3_node_430,0
graph_073_mu_0_3_node_381,0
graph_073_mu_0_3_node_300,0
graph_073_mu_0_3_node_148,0
graph_073_mu_0_3_node_767,0
graph_073_mu_0_3_node_829,1
graph_073_mu_0_3_node_496,0
graph_073_mu_0_3_node_321,0
graph_073_mu_0_3_node_292,1
graph_073_mu_0_3_node_365,1
graph_073_mu_0_3_node_200,1
graph_073_mu_0_3_node_17,1
graph_073_mu_0_3_node_282,0
graph_073_mu_0_3_node_526,1
graph_073_mu_0_3_node_544,0
graph_073_mu_0_3_node_721,1
graph_073_mu_0_3_node_554,1
