,Stability
graph_017_mu_0_3_node_790,0
graph_017_mu_0_3_node_156,1
graph_017_mu_0_3_node_974,0
graph_017_mu_0_3_node_124,0
graph_017_mu_0_3_node_946,1
graph_017_mu_0_3_node_904,0
graph_017_mu_0_3_node_841,1
graph_017_mu_0_3_node_959,0
graph_017_mu_0_3_node_314,1
graph_017_mu_0_3_node_947,0
graph_017_mu_0_3_node_917,0
graph_017_mu_0_3_node_120,1
graph_017_mu_0_3_node_948,0
graph_017_mu_0_3_node_999,1
graph_017_mu_0_3_node_884,1
graph_017_mu_0_3_node_998,0
graph_017_mu_0_3_node_48,0
graph_017_mu_0_3_node_707,1
graph_017_mu_0_3_node_976,0
graph_017_mu_0_3_node_996,0
graph_017_mu_0_3_node_598,1
graph_017_mu_0_3_node_24,0
graph_017_mu_0_3_node_31,0
graph_017_mu_0_3_node_80,1
graph_017_mu_0_3_node_243,1
graph_017_mu_0_3_node_951,0
graph_017_mu_0_3_node_924,0
graph_017_mu_0_3_node_513,1
