,Stability
graph_085_mu_0_3_node_996,1
graph_085_mu_0_3_node_608,1
graph_085_mu_0_3_node_283,0
graph_085_mu_0_3_node_820,0
graph_085_mu_0_3_node_779,0
graph_085_mu_0_3_node_848,0
graph_085_mu_0_3_node_537,0
graph_085_mu_0_3_node_874,1
graph_085_mu_0_3_node_743,0
graph_085_mu_0_3_node_894,1
graph_085_mu_0_3_node_451,0
graph_085_mu_0_3_node_847,0
graph_085_mu_0_3_node_602,0
graph_085_mu_0_3_node_279,0
graph_085_mu_0_3_node_65,1
graph_085_mu_0_3_node_294,1
graph_085_mu_0_3_node_827,0
graph_085_mu_0_3_node_376,1
graph_085_mu_0_3_node_44,1
graph_085_mu_0_3_node_167,0
graph_085_mu_0_3_node_612,0
graph_085_mu_0_3_node_299,0
graph_085_mu_0_3_node_887,1
graph_085_mu_0_3_node_642,0
graph_085_mu_0_3_node_501,0
graph_085_mu_0_3_node_393,0
graph_085_mu_0_3_node_199,1
graph_085_mu_0_3_node_191,0
graph_085_mu_0_3_node_559,0
graph_085_mu_0_3_node_432,1
graph_085_mu_0_3_node_956,0
graph_085_mu_0_3_node_63,1
graph_085_mu_0_3_node_193,1
graph_085_mu_0_3_node_664,0
graph_085_mu_0_3_node_420,0
graph_085_mu_0_3_node_406,0
graph_085_mu_0_3_node_551,0
graph_085_mu_0_3_node_613,1
graph_085_mu_0_3_node_556,1
graph_085_mu_0_3_node_943,1
graph_085_mu_0_3_node_386,0
graph_085_mu_0_3_node_860,1
graph_085_mu_0_3_node_182,0
graph_085_mu_0_3_node_584,1
graph_085_mu_0_3_node_247,1
graph_085_mu_0_3_node_384,0
graph_085_mu_0_3_node_260,0
graph_085_mu_0_3_node_971,0
graph_085_mu_0_3_node_133,0
graph_085_mu_0_3_node_770,0
graph_085_mu_0_3_node_446,0
graph_085_mu_0_3_node_840,0
graph_085_mu_0_3_node_629,1
graph_085_mu_0_3_node_398,1
graph_085_mu_0_3_node_94,1
graph_085_mu_0_3_node_140,0
graph_085_mu_0_3_node_766,1
graph_085_mu_0_3_node_53,0
graph_085_mu_0_3_node_144,0
graph_085_mu_0_3_node_970,0
graph_085_mu_0_3_node_604,1
graph_085_mu_0_3_node_813,0
