,Stability
graph_0105_mu_0_3_node_932,0
graph_0105_mu_0_3_node_741,0
graph_0105_mu_0_3_node_916,0
graph_0105_mu_0_3_node_734,0
graph_0105_mu_0_3_node_874,0
graph_0105_mu_0_3_node_362,1
graph_0105_mu_0_3_node_913,0
graph_0105_mu_0_3_node_793,0
graph_0105_mu_0_3_node_383,1
graph_0105_mu_0_3_node_745,1
graph_0105_mu_0_3_node_647,1
graph_0105_mu_0_3_node_646,1
graph_0105_mu_0_3_node_962,0
graph_0105_mu_0_3_node_24,1
graph_0105_mu_0_3_node_961,0
graph_0105_mu_0_3_node_902,1
graph_0105_mu_0_3_node_883,0
graph_0105_mu_0_3_node_842,1
graph_0105_mu_0_3_node_882,0
graph_0105_mu_0_3_node_914,0
graph_0105_mu_0_3_node_826,0
graph_0105_mu_0_3_node_839,0
graph_0105_mu_0_3_node_921,0
graph_0105_mu_0_3_node_825,0
graph_0105_mu_0_3_node_6,1
graph_0105_mu_0_3_node_38,0
graph_0105_mu_0_3_node_974,0
graph_0105_mu_0_3_node_995,0
graph_0105_mu_0_3_node_246,1
graph_0105_mu_0_3_node_772,0
graph_0105_mu_0_3_node_353,1
graph_0105_mu_0_3_node_919,0
graph_0105_mu_0_3_node_557,1
graph_0105_mu_0_3_node_513,1
graph_0105_mu_0_3_node_739,0
graph_0105_mu_0_3_node_499,1
graph_0105_mu_0_3_node_895,0
graph_0105_mu_0_3_node_139,1
graph_0105_mu_0_3_node_949,0
graph_0105_mu_0_3_node_853,1
graph_0105_mu_0_3_node_47,0
graph_0105_mu_0_3_node_567,1
graph_0105_mu_0_3_node_188,1
graph_0105_mu_0_3_node_62,1
graph_0105_mu_0_3_node_102,1
graph_0105_mu_0_3_node_929,0
graph_0105_mu_0_3_node_226,1
graph_0105_mu_0_3_node_846,0
graph_0105_mu_0_3_node_40,0
graph_0105_mu_0_3_node_293,1
graph_0105_mu_0_3_node_770,0
graph_0105_mu_0_3_node_108,1
graph_0105_mu_0_3_node_804,0
graph_0105_mu_0_3_node_612,1
graph_0105_mu_0_3_node_125,1
graph_0105_mu_0_3_node_901,0
graph_0105_mu_0_3_node_789,0
graph_0105_mu_0_3_node_838,1
graph_0105_mu_0_3_node_920,1
graph_0105_mu_0_3_node_903,0
graph_0105_mu_0_3_node_957,0
graph_0105_mu_0_3_node_5,1
graph_0105_mu_0_3_node_120,1
graph_0105_mu_0_3_node_707,0
graph_0105_mu_0_3_node_746,1
graph_0105_mu_0_3_node_724,1
graph_0105_mu_0_3_node_620,1
graph_0105_mu_0_3_node_70,1
graph_0105_mu_0_3_node_954,0
graph_0105_mu_0_3_node_944,0
graph_0105_mu_0_3_node_19,0
graph_0105_mu_0_3_node_784,1
graph_0105_mu_0_3_node_828,0
graph_0105_mu_0_3_node_757,0
graph_0105_mu_0_3_node_894,1
graph_0105_mu_0_3_node_947,0
graph_0105_mu_0_3_node_977,0
graph_0105_mu_0_3_node_799,0
graph_0105_mu_0_3_node_841,0
graph_0105_mu_0_3_node_791,0
graph_0105_mu_0_3_node_976,0
graph_0105_mu_0_3_node_940,0
graph_0105_mu_0_3_node_717,0
graph_0105_mu_0_3_node_213,1
graph_0105_mu_0_3_node_545,1
graph_0105_mu_0_3_node_965,0
graph_0105_mu_0_3_node_243,1
