,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut,Triangle Participation
graph_0109_mu_0_3_node_466,15,0.0476190476190476,0.0004916114099252,0.3824655436447167,2.6146146146146148,0.01016642537321,5.789,9.211,0.634084040959041,0.6140666666666666,0.2687355364474725,0.00959432368129,0.4441869918343872,0.444503937801074,0.1421356396590617
graph_0109_mu_0_3_node_114,17,0.0588235294117647,0.0005758225535879,0.3959571938168846,2.5255255255255253,0.0131867270156137,5.109,11.891,0.4315473748473749,0.699470588235294,0.3508625109597095,0.0123764645332434,0.538311761716544,0.5387208691673856,0.1181749601347339
graph_0109_mu_0_3_node_299,13,0.0727272727272727,0.0002194255306312,0.3601297764960346,2.7767767767767766,0.0058957016661447,7.025,5.975,1.1844694444444444,0.4596153846153847,0.1763925500588756,0.0062178115962414,0.2988141918968544,0.2990198293403163,0.1767938208468432
graph_0109_mu_0_3_node_969,17,0.0441176470588235,0.0006630955091173,0.383493282149712,2.607607607607608,0.009739447716849,6.14,10.86,0.5724202741702741,0.6388235294117648,0.3262712701513799,0.0112781868230928,0.4707341077441078,0.4711077823240293,0.1756997906438274
graph_0109_mu_0_3_node_458,30,0.1770114942528735,0.0010067306287299,0.4345367551109177,2.3013013013013013,0.0442511499085112,19.004,10.996,1.728484848484848,0.3665333333333332,0.0596359727655665,0.0134839295471596,0.2243937575030012,0.2247724468896513,0.1030491448960211
graph_0109_mu_0_3_node_450,17,0.0588235294117647,0.0005547911356236,0.398961661341853,2.5065065065065064,0.0146780999233722,4.032,12.968,0.3132572649572648,0.7628235294117649,0.3801682594809447,0.0135119881787644,0.6173858638691588,0.617831975465181,0.0876494344315529
graph_0109_mu_0_3_node_705,17,0.0661764705882353,0.0005897793339634,0.4020120724346076,2.4874874874874875,0.0162538904851285,4.795,12.205,0.3975525641025641,0.7179411764705881,0.3601381049719442,0.0126976334009779,0.5617499111414899,0.5621698068648894,0.0837963056767523
graph_0109_mu_0_3_node_449,24,0.1376811594202898,0.0007498292347647,0.4296774193548387,2.3273273273273274,0.036813377019877,13.014,10.986,1.185036363636364,0.4577499999999999,0.0595869553458264,0.0134712369164597,0.296824466571835,0.297202655626213,0.0705028190381222
graph_0109_mu_0_3_node_815,17,0.0588235294117647,0.000601770360106,0.4016887816646562,2.4894894894894897,0.0136945857459448,5.195,11.805,0.4446064657564658,0.6944117647058822,0.3498102886860239,0.012280230213629,0.5329718802936193,0.5333780317671608,0.1485299010562811
graph_0109_mu_0_3_node_992,26,0.1446153846153846,0.0007647931441819,0.4213412062420919,2.373373373373373,0.0358039870637985,16.005,9.995,1.6020222222222225,0.384423076923077,0.0542118519548701,0.0122558692131569,0.2379587847272377,0.2383029415831697,0.0867700472489707
graph_0109_mu_0_3_node_987,44,0.0856236786469344,0.0024120437110269,0.4559561843906892,2.1931931931931934,0.0502423696429618,25.014,18.986,1.3176057791537674,0.4314999999999999,0.1029679911183372,0.0232820107266904,0.2751077596010847,0.27576170600124,0.1355831795361272
graph_0109_mu_0_3_node_32,32,0.1552419354838709,0.0012413834014652,0.4414494034467521,2.265265265265265,0.0482214145022705,20.007,11.993,1.6684121212121212,0.37478125,0.0650439009290276,0.0147064927705611,0.2306075364188572,0.231020575671854,0.1084822400805418
graph_0109_mu_0_3_node_998,16,0.0333333333333333,0.0004828793872253,0.3740172220142269,2.6736736736736737,0.0086508597252698,4.977,11.023,0.4538977466977465,0.6889375,0.3268475328447571,0.0114628152437676,0.5262049194131573,0.5265841711922069,0.1154604379546822
graph_0109_mu_0_3_node_31,14,0.0769230769230769,0.0003833524609889,0.3647316538882804,2.7417417417417416,0.005665395051917,7.067,6.933,1.0275111111111113,0.4952142857142857,0.204787890608579,0.0072154000647998,0.3296468853292651,0.3298854863177456,0.1757442109936497
