,Entropy
graph_043_mu_0_3_node_0,0.44785088
graph_043_mu_0_3_node_1,0.50718415
graph_043_mu_0_3_node_2,0.45828193
graph_043_mu_0_3_node_3,0.47637287
graph_043_mu_0_3_node_4,0.45822263
graph_043_mu_0_3_node_5,0.425865
graph_043_mu_0_3_node_6,0.5072849
graph_043_mu_0_3_node_7,0.50160706
graph_043_mu_0_3_node_8,0.44785088
graph_043_mu_0_3_node_9,0.44386122
graph_043_mu_0_3_node_10,0.42608595
graph_043_mu_0_3_node_11,0.50854737
graph_043_mu_0_3_node_12,0.4266218
graph_043_mu_0_3_node_13,0.45723104
graph_043_mu_0_3_node_14,0.5018342
graph_043_mu_0_3_node_15,0.45509654
graph_043_mu_0_3_node_16,0.4429251
graph_043_mu_0_3_node_17,0.50164723
graph_043_mu_0_3_node_18,0.47637287
graph_043_mu_0_3_node_19,0.50854737
graph_043_mu_0_3_node_20,0.45106044
graph_043_mu_0_3_node_21,0.44336918
graph_043_mu_0_3_node_22,0.50164723
graph_043_mu_0_3_node_23,0.50034434
graph_043_mu_0_3_node_24,0.50854737
graph_043_mu_0_3_node_25,0.49895233
graph_043_mu_0_3_node_26,0.4917854
graph_043_mu_0_3_node_27,0.503363
graph_043_mu_0_3_node_28,0.50082546
graph_043_mu_0_3_node_29,0.43468267
graph_043_mu_0_3_node_30,0.50164723
graph_043_mu_0_3_node_31,0.44331428
graph_043_mu_0_3_node_32,0.44785088
graph_043_mu_0_3_node_33,0.44386584
graph_043_mu_0_3_node_34,0.50854737
graph_043_mu_0_3_node_35,0.50856733
graph_043_mu_0_3_node_36,0.4831506
graph_043_mu_0_3_node_37,0.40020937
graph_043_mu_0_3_node_38,0.40020937
graph_043_mu_0_3_node_39,0.50120586
graph_043_mu_0_3_node_40,0.40020937
graph_043_mu_0_3_node_41,0.50034434
graph_043_mu_0_3_node_42,0.51318187
graph_043_mu_0_3_node_43,0.4427226
graph_043_mu_0_3_node_44,0.50034434
graph_043_mu_0_3_node_45,0.5072849
graph_043_mu_0_3_node_46,0.44258422
graph_043_mu_0_3_node_47,0.40020937
graph_043_mu_0_3_node_48,0.49967352
graph_043_mu_0_3_node_49,0.4230873
graph_043_mu_0_3_node_50,0.41074014
graph_043_mu_0_3_node_51,0.44194847
graph_043_mu_0_3_node_52,0.49946737
graph_043_mu_0_3_node_53,0.44336918
graph_043_mu_0_3_node_54,0.50503063
graph_043_mu_0_3_node_55,0.50034434
graph_043_mu_0_3_node_56,0.5051251
graph_043_mu_0_3_node_57,0.48304212
graph_043_mu_0_3_node_58,0.44198656
