,Entropy
graph_0115_mu_0_3_node_0,0.1308977
graph_0115_mu_0_3_node_1,0.1308977
graph_0115_mu_0_3_node_2,0.21717688
graph_0115_mu_0_3_node_3,0.13164707
graph_0115_mu_0_3_node_4,0.13042529
graph_0115_mu_0_3_node_5,0.14097376
graph_0115_mu_0_3_node_6,0.20775045
graph_0115_mu_0_3_node_7,0.13478817
graph_0115_mu_0_3_node_8,0.19440927
graph_0115_mu_0_3_node_9,0.21198477
graph_0115_mu_0_3_node_10,0.21717688
graph_0115_mu_0_3_node_11,0.19175078
graph_0115_mu_0_3_node_12,0.15598516
graph_0115_mu_0_3_node_13,0.20684282
graph_0115_mu_0_3_node_14,0.1308977
graph_0115_mu_0_3_node_15,0.20915043
graph_0115_mu_0_3_node_16,0.13478817
graph_0115_mu_0_3_node_17,0.20915043
graph_0115_mu_0_3_node_18,0.13085608
graph_0115_mu_0_3_node_19,0.1339898
graph_0115_mu_0_3_node_20,0.13266847
graph_0115_mu_0_3_node_21,0.21717688
graph_0115_mu_0_3_node_22,0.20684282
graph_0115_mu_0_3_node_23,0.14683506
graph_0115_mu_0_3_node_24,0.20478797
graph_0115_mu_0_3_node_25,0.1309383
graph_0115_mu_0_3_node_26,0.13042529
graph_0115_mu_0_3_node_27,0.21035345
graph_0115_mu_0_3_node_28,0.21198477
graph_0115_mu_0_3_node_29,0.20519726
graph_0115_mu_0_3_node_30,0.13164707
graph_0115_mu_0_3_node_31,0.13188489
graph_0115_mu_0_3_node_32,0.15060186
graph_0115_mu_0_3_node_33,0.20915043
graph_0115_mu_0_3_node_34,0.20870645
graph_0115_mu_0_3_node_35,0.14624548
graph_0115_mu_0_3_node_36,0.13046554
graph_0115_mu_0_3_node_37,0.18612048
graph_0115_mu_0_3_node_38,0.21198477
graph_0115_mu_0_3_node_39,0.203582
graph_0115_mu_0_3_node_40,0.21198477
graph_0115_mu_0_3_node_41,0.20627011
graph_0115_mu_0_3_node_42,0.13164707
graph_0115_mu_0_3_node_43,0.13164707
graph_0115_mu_0_3_node_44,0.2019979
graph_0115_mu_0_3_node_45,0.20870645
graph_0115_mu_0_3_node_46,0.13453665
graph_0115_mu_0_3_node_47,0.20915043
graph_0115_mu_0_3_node_48,0.15598516
graph_0115_mu_0_3_node_49,0.21660154
graph_0115_mu_0_3_node_50,0.21198477
graph_0115_mu_0_3_node_51,0.15390998
graph_0115_mu_0_3_node_52,0.15598516
graph_0115_mu_0_3_node_53,0.18219653
graph_0115_mu_0_3_node_54,0.13685921
graph_0115_mu_0_3_node_55,0.20684282
graph_0115_mu_0_3_node_56,0.14683506
graph_0115_mu_0_3_node_57,0.21945813
graph_0115_mu_0_3_node_58,0.22238453
graph_0115_mu_0_3_node_59,0.22238453
graph_0115_mu_0_3_node_60,0.21945813
graph_0115_mu_0_3_node_61,0.20478797
graph_0115_mu_0_3_node_62,0.20684282
graph_0115_mu_0_3_node_63,0.21662304
graph_0115_mu_0_3_node_64,0.21198477
graph_0115_mu_0_3_node_65,0.2044199
graph_0115_mu_0_3_node_66,0.13042529
graph_0115_mu_0_3_node_67,0.20870645
graph_0115_mu_0_3_node_68,0.13715015
graph_0115_mu_0_3_node_69,0.1345795
graph_0115_mu_0_3_node_70,0.21453656
graph_0115_mu_0_3_node_71,0.19235797
graph_0115_mu_0_3_node_72,0.13164707
graph_0115_mu_0_3_node_73,0.13088815
graph_0115_mu_0_3_node_74,0.13164707
graph_0115_mu_0_3_node_75,0.14683506
graph_0115_mu_0_3_node_76,0.17093171
graph_0115_mu_0_3_node_77,0.20870645
graph_0115_mu_0_3_node_78,0.21945813
graph_0115_mu_0_3_node_79,0.21662304
graph_0115_mu_0_3_node_80,0.21614262
graph_0115_mu_0_3_node_81,0.20519726
graph_0115_mu_0_3_node_82,0.20915043
graph_0115_mu_0_3_node_83,0.21945813
graph_0115_mu_0_3_node_84,0.13164707
graph_0115_mu_0_3_node_85,0.13164707
graph_0115_mu_0_3_node_86,0.20519726
graph_0115_mu_0_3_node_87,0.20684282
graph_0115_mu_0_3_node_88,0.13453665
graph_0115_mu_0_3_node_89,0.13164707
graph_0115_mu_0_3_node_90,0.20915043
graph_0115_mu_0_3_node_91,0.20519726
graph_0115_mu_0_3_node_92,0.16486755
graph_0115_mu_0_3_node_93,0.13917765
graph_0115_mu_0_3_node_94,0.14683506
graph_0115_mu_0_3_node_95,0.2154567
graph_0115_mu_0_3_node_96,0.13164707
graph_0115_mu_0_3_node_97,0.20519726
graph_0115_mu_0_3_node_98,0.14341363
graph_0115_mu_0_3_node_99,0.20519726
graph_0115_mu_0_3_node_100,0.13164707
graph_0115_mu_0_3_node_101,0.13042529
graph_0115_mu_0_3_node_102,0.13164707
graph_0115_mu_0_3_node_103,0.21198477
graph_0115_mu_0_3_node_104,0.13164707
graph_0115_mu_0_3_node_105,0.20519726
graph_0115_mu_0_3_node_106,0.21717688
graph_0115_mu_0_3_node_107,0.13164707
graph_0115_mu_0_3_node_108,0.21198477
graph_0115_mu_0_3_node_109,0.13164707
graph_0115_mu_0_3_node_110,0.21662304
graph_0115_mu_0_3_node_111,0.21945813
graph_0115_mu_0_3_node_112,0.20857848
graph_0115_mu_0_3_node_113,0.20629172
graph_0115_mu_0_3_node_114,0.13164707
graph_0115_mu_0_3_node_115,0.21198477
graph_0115_mu_0_3_node_116,0.13164707
