,Entropy
graph_055_mu_0_3_node_0,0.39436775
graph_055_mu_0_3_node_1,0.29812893
graph_055_mu_0_3_node_2,0.2994906
graph_055_mu_0_3_node_3,0.31431487
graph_055_mu_0_3_node_4,0.29812893
graph_055_mu_0_3_node_5,0.31469598
graph_055_mu_0_3_node_6,0.35779208
graph_055_mu_0_3_node_7,0.31468782
graph_055_mu_0_3_node_8,0.42991814
graph_055_mu_0_3_node_9,0.39436775
graph_055_mu_0_3_node_10,0.310435
graph_055_mu_0_3_node_11,0.31495693
graph_055_mu_0_3_node_12,0.3576664
graph_055_mu_0_3_node_13,0.42810914
graph_055_mu_0_3_node_14,0.34077582
graph_055_mu_0_3_node_15,0.43181407
graph_055_mu_0_3_node_16,0.29812893
graph_055_mu_0_3_node_17,0.403762
graph_055_mu_0_3_node_18,0.44245246
graph_055_mu_0_3_node_19,0.39436775
graph_055_mu_0_3_node_20,0.39436775
graph_055_mu_0_3_node_21,0.39020994
graph_055_mu_0_3_node_22,0.43181407
graph_055_mu_0_3_node_23,0.43181407
graph_055_mu_0_3_node_24,0.3366889
graph_055_mu_0_3_node_25,0.3363241
graph_055_mu_0_3_node_26,0.3002105
graph_055_mu_0_3_node_27,0.39573717
graph_055_mu_0_3_node_28,0.29812893
graph_055_mu_0_3_node_29,0.3366889
graph_055_mu_0_3_node_30,0.4317392
graph_055_mu_0_3_node_31,0.29812893
graph_055_mu_0_3_node_32,0.29812893
graph_055_mu_0_3_node_33,0.42695245
graph_055_mu_0_3_node_34,0.35779208
graph_055_mu_0_3_node_35,0.35633403
graph_055_mu_0_3_node_36,0.392339
graph_055_mu_0_3_node_37,0.403762
graph_055_mu_0_3_node_38,0.42951533
graph_055_mu_0_3_node_39,0.4215691
graph_055_mu_0_3_node_40,0.42951533
graph_055_mu_0_3_node_41,0.4317392
graph_055_mu_0_3_node_42,0.30144164
graph_055_mu_0_3_node_43,0.42951533
graph_055_mu_0_3_node_44,0.40114865
graph_055_mu_0_3_node_45,0.42951533
graph_055_mu_0_3_node_46,0.35706618
graph_055_mu_0_3_node_47,0.29812893
graph_055_mu_0_3_node_48,0.3576664
graph_055_mu_0_3_node_49,0.3576664
graph_055_mu_0_3_node_50,0.29467592
graph_055_mu_0_3_node_51,0.39877447
graph_055_mu_0_3_node_52,0.33374414
graph_055_mu_0_3_node_53,0.35501915
graph_055_mu_0_3_node_54,0.42951533
graph_055_mu_0_3_node_55,0.29812893
graph_055_mu_0_3_node_56,0.2965594
graph_055_mu_0_3_node_57,0.29812893
graph_055_mu_0_3_node_58,0.403762
graph_055_mu_0_3_node_59,0.42951533
graph_055_mu_0_3_node_60,0.29729542
graph_055_mu_0_3_node_61,0.29812893
graph_055_mu_0_3_node_62,0.42951533
graph_055_mu_0_3_node_63,0.38925225
graph_055_mu_0_3_node_64,0.4317392
graph_055_mu_0_3_node_65,0.4317392
graph_055_mu_0_3_node_66,0.42951533
graph_055_mu_0_3_node_67,0.44245246
graph_055_mu_0_3_node_68,0.403762
graph_055_mu_0_3_node_69,0.44245246
graph_055_mu_0_3_node_70,0.29812893
graph_055_mu_0_3_node_71,0.33263147
graph_055_mu_0_3_node_72,0.29617292
graph_055_mu_0_3_node_73,0.3993105
graph_055_mu_0_3_node_74,0.4317392
graph_055_mu_0_3_node_75,0.42951533
graph_055_mu_0_3_node_76,0.42951533
graph_055_mu_0_3_node_77,0.3114884
graph_055_mu_0_3_node_78,0.29812893
graph_055_mu_0_3_node_79,0.42951533
graph_055_mu_0_3_node_80,0.403762
graph_055_mu_0_3_node_81,0.3006709
graph_055_mu_0_3_node_82,0.29812893
graph_055_mu_0_3_node_83,0.3576664
graph_055_mu_0_3_node_84,0.29812893
graph_055_mu_0_3_node_85,0.35489056
graph_055_mu_0_3_node_86,0.43098313
graph_055_mu_0_3_node_87,0.4215691
graph_055_mu_0_3_node_88,0.35779208
graph_055_mu_0_3_node_89,0.29812893
graph_055_mu_0_3_node_90,0.43181407
graph_055_mu_0_3_node_91,0.40312824
graph_055_mu_0_3_node_92,0.40300947
graph_055_mu_0_3_node_93,0.42991814
graph_055_mu_0_3_node_94,0.403762
graph_055_mu_0_3_node_95,0.4215691
graph_055_mu_0_3_node_96,0.4317392
graph_055_mu_0_3_node_97,0.43085134
graph_055_mu_0_3_node_98,0.44118488
graph_055_mu_0_3_node_99,0.29812893
graph_055_mu_0_3_node_100,0.35779208
graph_055_mu_0_3_node_101,0.29812893
graph_055_mu_0_3_node_102,0.31448144
graph_055_mu_0_3_node_103,0.29812893
graph_055_mu_0_3_node_104,0.42951533
graph_055_mu_0_3_node_105,0.29812893
graph_055_mu_0_3_node_106,0.44245246
graph_055_mu_0_3_node_107,0.4215691
graph_055_mu_0_3_node_108,0.32765335
graph_055_mu_0_3_node_109,0.44245246
graph_055_mu_0_3_node_110,0.3576664
graph_055_mu_0_3_node_111,0.4028643
graph_055_mu_0_3_node_112,0.29812893
graph_055_mu_0_3_node_113,0.40200555
graph_055_mu_0_3_node_114,0.403762
graph_055_mu_0_3_node_115,0.35779208
graph_055_mu_0_3_node_116,0.33317217
graph_055_mu_0_3_node_117,0.29812893
graph_055_mu_0_3_node_118,0.3765553
graph_055_mu_0_3_node_119,0.296453
graph_055_mu_0_3_node_120,0.42951533
graph_055_mu_0_3_node_121,0.29812893
graph_055_mu_0_3_node_122,0.44161785
graph_055_mu_0_3_node_123,0.296506
graph_055_mu_0_3_node_124,0.31446636
graph_055_mu_0_3_node_125,0.35779208
graph_055_mu_0_3_node_126,0.4317392
graph_055_mu_0_3_node_127,0.3091773
graph_055_mu_0_3_node_128,0.4215691
graph_055_mu_0_3_node_129,0.42951533
graph_055_mu_0_3_node_130,0.403762
graph_055_mu_0_3_node_131,0.4317392
graph_055_mu_0_3_node_132,0.4215691
graph_055_mu_0_3_node_133,0.42123136
graph_055_mu_0_3_node_134,0.29812893
graph_055_mu_0_3_node_135,0.42951533
graph_055_mu_0_3_node_136,0.4317392
graph_055_mu_0_3_node_137,0.34077582
graph_055_mu_0_3_node_138,0.4215691
graph_055_mu_0_3_node_139,0.42951533
graph_055_mu_0_3_node_140,0.35779208
graph_055_mu_0_3_node_141,0.42546237
graph_055_mu_0_3_node_142,0.42951533
graph_055_mu_0_3_node_143,0.40807897
graph_055_mu_0_3_node_144,0.403762
graph_055_mu_0_3_node_145,0.29812893
graph_055_mu_0_3_node_146,0.42991814
graph_055_mu_0_3_node_147,0.36346772
graph_055_mu_0_3_node_148,0.403762
graph_055_mu_0_3_node_149,0.39436775
graph_055_mu_0_3_node_150,0.39343494
graph_055_mu_0_3_node_151,0.42951533
graph_055_mu_0_3_node_152,0.29812893
graph_055_mu_0_3_node_153,0.29812893
graph_055_mu_0_3_node_154,0.43051696
graph_055_mu_0_3_node_155,0.3130707
graph_055_mu_0_3_node_156,0.35779208
graph_055_mu_0_3_node_157,0.35779208
graph_055_mu_0_3_node_158,0.35779208
graph_055_mu_0_3_node_159,0.403762
graph_055_mu_0_3_node_160,0.29812893
graph_055_mu_0_3_node_161,0.29769146
graph_055_mu_0_3_node_162,0.29960027
graph_055_mu_0_3_node_163,0.35779208
graph_055_mu_0_3_node_164,0.35779208
graph_055_mu_0_3_node_165,0.33410913
graph_055_mu_0_3_node_166,0.40114865
graph_055_mu_0_3_node_167,0.42061055
graph_055_mu_0_3_node_168,0.4215691
graph_055_mu_0_3_node_169,0.4317392
graph_055_mu_0_3_node_170,0.29812893
graph_055_mu_0_3_node_171,0.42972428
graph_055_mu_0_3_node_172,0.29812893
graph_055_mu_0_3_node_173,0.4253973
graph_055_mu_0_3_node_174,0.4215691
graph_055_mu_0_3_node_175,0.30152777
graph_055_mu_0_3_node_176,0.403762
graph_055_mu_0_3_node_177,0.43102124
graph_055_mu_0_3_node_178,0.30102152
graph_055_mu_0_3_node_179,0.29945305
graph_055_mu_0_3_node_180,0.35779208
graph_055_mu_0_3_node_181,0.42951533
graph_055_mu_0_3_node_182,0.3366889
graph_055_mu_0_3_node_183,0.35731348
graph_055_mu_0_3_node_184,0.42951533
graph_055_mu_0_3_node_185,0.29812893
graph_055_mu_0_3_node_186,0.31017566
graph_055_mu_0_3_node_187,0.39032313
graph_055_mu_0_3_node_188,0.42951533
graph_055_mu_0_3_node_189,0.403762
graph_055_mu_0_3_node_190,0.29812893
graph_055_mu_0_3_node_191,0.40114865
graph_055_mu_0_3_node_192,0.42094034
graph_055_mu_0_3_node_193,0.40114865
graph_055_mu_0_3_node_194,0.4215691
graph_055_mu_0_3_node_195,0.41331124
graph_055_mu_0_3_node_196,0.42991814
graph_055_mu_0_3_node_197,0.3366889
graph_055_mu_0_3_node_198,0.4215691
graph_055_mu_0_3_node_199,0.31197846
graph_055_mu_0_3_node_200,0.29812893
graph_055_mu_0_3_node_201,0.42991814
graph_055_mu_0_3_node_202,0.44245246
graph_055_mu_0_3_node_203,0.4317392
graph_055_mu_0_3_node_204,0.4215691
graph_055_mu_0_3_node_205,0.39436775
graph_055_mu_0_3_node_206,0.3933339
graph_055_mu_0_3_node_207,0.39404914
graph_055_mu_0_3_node_208,0.42951533
graph_055_mu_0_3_node_209,0.41608292
graph_055_mu_0_3_node_210,0.40114865
graph_055_mu_0_3_node_211,0.403762
graph_055_mu_0_3_node_212,0.39436775
graph_055_mu_0_3_node_213,0.44245246
graph_055_mu_0_3_node_214,0.29812893
graph_055_mu_0_3_node_215,0.42951533
graph_055_mu_0_3_node_216,0.33497882
graph_055_mu_0_3_node_217,0.29812893
graph_055_mu_0_3_node_218,0.40114865
graph_055_mu_0_3_node_219,0.3366889
graph_055_mu_0_3_node_220,0.3901487
graph_055_mu_0_3_node_221,0.29812893
graph_055_mu_0_3_node_222,0.42951533
graph_055_mu_0_3_node_223,0.3792565
graph_055_mu_0_3_node_224,0.42951533
graph_055_mu_0_3_node_225,0.39436775
graph_055_mu_0_3_node_226,0.29812893
graph_055_mu_0_3_node_227,0.39436775
graph_055_mu_0_3_node_228,0.40114865
graph_055_mu_0_3_node_229,0.40114865
graph_055_mu_0_3_node_230,0.33262452
graph_055_mu_0_3_node_231,0.35779208
graph_055_mu_0_3_node_232,0.4215691
graph_055_mu_0_3_node_233,0.29812893
graph_055_mu_0_3_node_234,0.44245246
graph_055_mu_0_3_node_235,0.39436775
graph_055_mu_0_3_node_236,0.4317392
graph_055_mu_0_3_node_237,0.29812893
graph_055_mu_0_3_node_238,0.42951533
graph_055_mu_0_3_node_239,0.39202338
graph_055_mu_0_3_node_240,0.39436775
graph_055_mu_0_3_node_241,0.33456576
graph_055_mu_0_3_node_242,0.4317392
graph_055_mu_0_3_node_243,0.39436775
graph_055_mu_0_3_node_244,0.4215691
graph_055_mu_0_3_node_245,0.29812893
graph_055_mu_0_3_node_246,0.39337364
graph_055_mu_0_3_node_247,0.29812893
graph_055_mu_0_3_node_248,0.40114865
graph_055_mu_0_3_node_249,0.4317392
graph_055_mu_0_3_node_250,0.31458756
graph_055_mu_0_3_node_251,0.403762
graph_055_mu_0_3_node_252,0.29960027
graph_055_mu_0_3_node_253,0.4215691
graph_055_mu_0_3_node_254,0.33657032
graph_055_mu_0_3_node_255,0.29812893
graph_055_mu_0_3_node_256,0.39436775
graph_055_mu_0_3_node_257,0.42951533
graph_055_mu_0_3_node_258,0.4317392
graph_055_mu_0_3_node_259,0.44245246
graph_055_mu_0_3_node_260,0.4317392
graph_055_mu_0_3_node_261,0.29812893
graph_055_mu_0_3_node_262,0.32558665
graph_055_mu_0_3_node_263,0.33475566
graph_055_mu_0_3_node_264,0.42991814
graph_055_mu_0_3_node_265,0.4317392
graph_055_mu_0_3_node_266,0.4317392
graph_055_mu_0_3_node_267,0.42951533
graph_055_mu_0_3_node_268,0.4317392
graph_055_mu_0_3_node_269,0.34047657
graph_055_mu_0_3_node_270,0.35442248
graph_055_mu_0_3_node_271,0.33639672
graph_055_mu_0_3_node_272,0.40114865
graph_055_mu_0_3_node_273,0.334533
graph_055_mu_0_3_node_274,0.42951533
graph_055_mu_0_3_node_275,0.38138568
graph_055_mu_0_3_node_276,0.29812893
graph_055_mu_0_3_node_277,0.39404914
graph_055_mu_0_3_node_278,0.29812893
graph_055_mu_0_3_node_279,0.29812893
graph_055_mu_0_3_node_280,0.30981132
graph_055_mu_0_3_node_281,0.29812893
graph_055_mu_0_3_node_282,0.42991814
graph_055_mu_0_3_node_283,0.40114865
graph_055_mu_0_3_node_284,0.3366889
graph_055_mu_0_3_node_285,0.39374095
graph_055_mu_0_3_node_286,0.40114865
graph_055_mu_0_3_node_287,0.4317392
graph_055_mu_0_3_node_288,0.3576664
graph_055_mu_0_3_node_289,0.42951533
graph_055_mu_0_3_node_290,0.36750036
graph_055_mu_0_3_node_291,0.4215691
graph_055_mu_0_3_node_292,0.32968527
graph_055_mu_0_3_node_293,0.40114865
graph_055_mu_0_3_node_294,0.40114865
graph_055_mu_0_3_node_295,0.42951533
graph_055_mu_0_3_node_296,0.40114865
graph_055_mu_0_3_node_297,0.35779208
graph_055_mu_0_3_node_298,0.403762
graph_055_mu_0_3_node_299,0.39368945
graph_055_mu_0_3_node_300,0.39436775
graph_055_mu_0_3_node_301,0.3929088
graph_055_mu_0_3_node_302,0.31475124
graph_055_mu_0_3_node_303,0.39339435
graph_055_mu_0_3_node_304,0.29812893
graph_055_mu_0_3_node_305,0.40114865
graph_055_mu_0_3_node_306,0.39374095
graph_055_mu_0_3_node_307,0.39436775
graph_055_mu_0_3_node_308,0.42951533
graph_055_mu_0_3_node_309,0.42951533
graph_055_mu_0_3_node_310,0.37919232
graph_055_mu_0_3_node_311,0.29812893
graph_055_mu_0_3_node_312,0.35539812
graph_055_mu_0_3_node_313,0.29812893
graph_055_mu_0_3_node_314,0.42922425
graph_055_mu_0_3_node_315,0.29528424
graph_055_mu_0_3_node_316,0.37399963
graph_055_mu_0_3_node_317,0.42951533
graph_055_mu_0_3_node_318,0.4317392
graph_055_mu_0_3_node_319,0.39436775
graph_055_mu_0_3_node_320,0.33302844
graph_055_mu_0_3_node_321,0.33368018
graph_055_mu_0_3_node_322,0.40060467
graph_055_mu_0_3_node_323,0.33933404
graph_055_mu_0_3_node_324,0.42918387
graph_055_mu_0_3_node_325,0.39436775
graph_055_mu_0_3_node_326,0.39436775
graph_055_mu_0_3_node_327,0.42951533
graph_055_mu_0_3_node_328,0.3195389
graph_055_mu_0_3_node_329,0.3366889
graph_055_mu_0_3_node_330,0.37229493
graph_055_mu_0_3_node_331,0.42951533
