,Entropy
graph_0104_mu_0_4_node_0,0.23624627
graph_0104_mu_0_4_node_1,0.23217557
graph_0104_mu_0_4_node_2,0.24153933
graph_0104_mu_0_4_node_3,0.24839868
graph_0104_mu_0_4_node_4,0.24839047
graph_0104_mu_0_4_node_5,0.24010485
graph_0104_mu_0_4_node_6,0.24520823
graph_0104_mu_0_4_node_7,0.24780743
graph_0104_mu_0_4_node_8,0.2501993
graph_0104_mu_0_4_node_9,0.25071973
graph_0104_mu_0_4_node_10,0.24996963
graph_0104_mu_0_4_node_11,0.2428065
graph_0104_mu_0_4_node_12,0.24432188
graph_0104_mu_0_4_node_13,0.23390172
graph_0104_mu_0_4_node_14,0.25044307
graph_0104_mu_0_4_node_15,0.25065958
graph_0104_mu_0_4_node_16,0.24851054
graph_0104_mu_0_4_node_17,0.24996963
graph_0104_mu_0_4_node_18,0.22738901
graph_0104_mu_0_4_node_19,0.2506348
graph_0104_mu_0_4_node_20,0.25071973
graph_0104_mu_0_4_node_21,0.24002483
graph_0104_mu_0_4_node_22,0.24996963
graph_0104_mu_0_4_node_23,0.24458161
graph_0104_mu_0_4_node_24,0.25044307
graph_0104_mu_0_4_node_25,0.24754453
graph_0104_mu_0_4_node_26,0.24859464
graph_0104_mu_0_4_node_27,0.24770595
graph_0104_mu_0_4_node_28,0.22904329
graph_0104_mu_0_4_node_29,0.25044307
graph_0104_mu_0_4_node_30,0.24164264
graph_0104_mu_0_4_node_31,0.24562158
graph_0104_mu_0_4_node_32,0.24432188
graph_0104_mu_0_4_node_33,0.23484711
graph_0104_mu_0_4_node_34,0.24305847
graph_0104_mu_0_4_node_35,0.2281366
graph_0104_mu_0_4_node_36,0.24497442
graph_0104_mu_0_4_node_37,0.24464679
graph_0104_mu_0_4_node_38,0.24497442
graph_0104_mu_0_4_node_39,0.24725164
graph_0104_mu_0_4_node_40,0.24464679
graph_0104_mu_0_4_node_41,0.24508777
graph_0104_mu_0_4_node_42,0.2443205
graph_0104_mu_0_4_node_43,0.25071973
graph_0104_mu_0_4_node_44,0.24767667
graph_0104_mu_0_4_node_45,0.2443205
graph_0104_mu_0_4_node_46,0.23866348
graph_0104_mu_0_4_node_47,0.250139
graph_0104_mu_0_4_node_48,0.24497944
graph_0104_mu_0_4_node_49,0.24776825
graph_0104_mu_0_4_node_50,0.23866636
graph_0104_mu_0_4_node_51,0.22608191
graph_0104_mu_0_4_node_52,0.24186035
graph_0104_mu_0_4_node_53,0.24286087
graph_0104_mu_0_4_node_54,0.25044307
graph_0104_mu_0_4_node_55,0.24497442
graph_0104_mu_0_4_node_56,0.250139
graph_0104_mu_0_4_node_57,0.24464679
graph_0104_mu_0_4_node_58,0.24187504
graph_0104_mu_0_4_node_59,0.24167442
graph_0104_mu_0_4_node_60,0.23866348
graph_0104_mu_0_4_node_61,0.24839868
graph_0104_mu_0_4_node_62,0.23866348
graph_0104_mu_0_4_node_63,0.24866666
graph_0104_mu_0_4_node_64,0.24167442
graph_0104_mu_0_4_node_65,0.241133
graph_0104_mu_0_4_node_66,0.250824
graph_0104_mu_0_4_node_67,0.24839868
graph_0104_mu_0_4_node_68,0.2521648
graph_0104_mu_0_4_node_69,0.24167442
graph_0104_mu_0_4_node_70,0.24954925
graph_0104_mu_0_4_node_71,0.24839868
graph_0104_mu_0_4_node_72,0.23460318
graph_0104_mu_0_4_node_73,0.23457149
graph_0104_mu_0_4_node_74,0.22784604
graph_0104_mu_0_4_node_75,0.24011512
graph_0104_mu_0_4_node_76,0.23517609
graph_0104_mu_0_4_node_77,0.24562158
graph_0104_mu_0_4_node_78,0.24880178
graph_0104_mu_0_4_node_79,0.24880178
graph_0104_mu_0_4_node_80,0.23866636
graph_0104_mu_0_4_node_81,0.24283536
graph_0104_mu_0_4_node_82,0.24464679
graph_0104_mu_0_4_node_83,0.22865054
graph_0104_mu_0_4_node_84,0.24503332
graph_0104_mu_0_4_node_85,0.23775771
graph_0104_mu_0_4_node_86,0.24880178
graph_0104_mu_0_4_node_87,0.24374399
graph_0104_mu_0_4_node_88,0.24497442
graph_0104_mu_0_4_node_89,0.23866348
graph_0104_mu_0_4_node_90,0.25071973
graph_0104_mu_0_4_node_91,0.25070205
graph_0104_mu_0_4_node_92,0.24562158
graph_0104_mu_0_4_node_93,0.24495167
graph_0104_mu_0_4_node_94,0.24564172
graph_0104_mu_0_4_node_95,0.24497944
graph_0104_mu_0_4_node_96,0.2443205
graph_0104_mu_0_4_node_97,0.24091707
graph_0104_mu_0_4_node_98,0.24510723
graph_0104_mu_0_4_node_99,0.23467895
graph_0104_mu_0_4_node_100,0.2521648
graph_0104_mu_0_4_node_101,0.24382363
graph_0104_mu_0_4_node_102,0.24464679
graph_0104_mu_0_4_node_103,0.24880178
graph_0104_mu_0_4_node_104,0.2501633
graph_0104_mu_0_4_node_105,0.24776825
graph_0104_mu_0_4_node_106,0.24511598
graph_0104_mu_0_4_node_107,0.25071973
graph_0104_mu_0_4_node_108,0.2498114
graph_0104_mu_0_4_node_109,0.24996963
graph_0104_mu_0_4_node_110,0.23887518
graph_0104_mu_0_4_node_111,0.2511946
graph_0104_mu_0_4_node_112,0.24837911
graph_0104_mu_0_4_node_113,0.2402738
graph_0104_mu_0_4_node_114,0.24352689
graph_0104_mu_0_4_node_115,0.24564172
graph_0104_mu_0_4_node_116,0.24474294
graph_0104_mu_0_4_node_117,0.23489936
graph_0104_mu_0_4_node_118,0.23534445
graph_0104_mu_0_4_node_119,0.24880178
graph_0104_mu_0_4_node_120,0.250139
graph_0104_mu_0_4_node_121,0.24148178
graph_0104_mu_0_4_node_122,0.23729363
graph_0104_mu_0_4_node_123,0.23668177
graph_0104_mu_0_4_node_124,0.24515489
graph_0104_mu_0_4_node_125,0.24562158
graph_0104_mu_0_4_node_126,0.24724501
graph_0104_mu_0_4_node_127,0.2448111
graph_0104_mu_0_4_node_128,0.25044307
graph_0104_mu_0_4_node_129,0.24167442
graph_0104_mu_0_4_node_130,0.24634445
graph_0104_mu_0_4_node_131,0.24873294
graph_0104_mu_0_4_node_132,0.24562158
graph_0104_mu_0_4_node_133,0.24776825
graph_0104_mu_0_4_node_134,0.24873714
graph_0104_mu_0_4_node_135,0.24996963
graph_0104_mu_0_4_node_136,0.24359506
graph_0104_mu_0_4_node_137,0.22753596
graph_0104_mu_0_4_node_138,0.23866636
graph_0104_mu_0_4_node_139,0.24441062
graph_0104_mu_0_4_node_140,0.23866636
graph_0104_mu_0_4_node_141,0.23977111
graph_0104_mu_0_4_node_142,0.24464679
graph_0104_mu_0_4_node_143,0.22886188
graph_0104_mu_0_4_node_144,0.24189886
graph_0104_mu_0_4_node_145,0.24776825
graph_0104_mu_0_4_node_146,0.24173361
graph_0104_mu_0_4_node_147,0.2511946
graph_0104_mu_0_4_node_148,0.25100186
graph_0104_mu_0_4_node_149,0.23866636
graph_0104_mu_0_4_node_150,0.25071973
graph_0104_mu_0_4_node_151,0.24129035
graph_0104_mu_0_4_node_152,0.23259707
graph_0104_mu_0_4_node_153,0.25071973
graph_0104_mu_0_4_node_154,0.24915485
graph_0104_mu_0_4_node_155,0.24238239
graph_0104_mu_0_4_node_156,0.2511946
graph_0104_mu_0_4_node_157,0.24238785
graph_0104_mu_0_4_node_158,0.24770294
graph_0104_mu_0_4_node_159,0.2443205
graph_0104_mu_0_4_node_160,0.2487848
graph_0104_mu_0_4_node_161,0.24432188
graph_0104_mu_0_4_node_162,0.24862112
graph_0104_mu_0_4_node_163,0.23919918
graph_0104_mu_0_4_node_164,0.24426755
graph_0104_mu_0_4_node_165,0.2443205
graph_0104_mu_0_4_node_166,0.24562158
graph_0104_mu_0_4_node_167,0.24873714
graph_0104_mu_0_4_node_168,0.25100186
graph_0104_mu_0_4_node_169,0.2501993
graph_0104_mu_0_4_node_170,0.2443205
graph_0104_mu_0_4_node_171,0.24880178
graph_0104_mu_0_4_node_172,0.24352689
graph_0104_mu_0_4_node_173,0.24497944
graph_0104_mu_0_4_node_174,0.22712335
graph_0104_mu_0_4_node_175,0.24366428
graph_0104_mu_0_4_node_176,0.23866348
graph_0104_mu_0_4_node_177,0.23866348
graph_0104_mu_0_4_node_178,0.24464679
graph_0104_mu_0_4_node_179,0.24497442
graph_0104_mu_0_4_node_180,0.23410891
graph_0104_mu_0_4_node_181,0.24142069
graph_0104_mu_0_4_node_182,0.23866348
graph_0104_mu_0_4_node_183,0.2501993
graph_0104_mu_0_4_node_184,0.24839868
