,Entropy
graph_091_mu_0_4_node_0,0.23036578
graph_091_mu_0_4_node_1,0.24350499
graph_091_mu_0_4_node_2,0.24363945
graph_091_mu_0_4_node_3,0.2392325
graph_091_mu_0_4_node_4,0.24701054
graph_091_mu_0_4_node_5,0.23702615
graph_091_mu_0_4_node_6,0.24086353
graph_091_mu_0_4_node_7,0.24882187
graph_091_mu_0_4_node_8,0.24497633
graph_091_mu_0_4_node_9,0.23702161
graph_091_mu_0_4_node_10,0.24143037
graph_091_mu_0_4_node_11,0.23513806
graph_091_mu_0_4_node_12,0.23578195
graph_091_mu_0_4_node_13,0.2451622
graph_091_mu_0_4_node_14,0.23610355
graph_091_mu_0_4_node_15,0.22410817
graph_091_mu_0_4_node_16,0.23610355
graph_091_mu_0_4_node_17,0.24285004
graph_091_mu_0_4_node_18,0.22828098
graph_091_mu_0_4_node_19,0.23597808
graph_091_mu_0_4_node_20,0.23367898
graph_091_mu_0_4_node_21,0.22965485
graph_091_mu_0_4_node_22,0.22435836
graph_091_mu_0_4_node_23,0.22974233
graph_091_mu_0_4_node_24,0.23862772
graph_091_mu_0_4_node_25,0.23675989
graph_091_mu_0_4_node_26,0.2451622
graph_091_mu_0_4_node_27,0.24094902
graph_091_mu_0_4_node_28,0.24674474
graph_091_mu_0_4_node_29,0.24681209
graph_091_mu_0_4_node_30,0.24242128
graph_091_mu_0_4_node_31,0.23284762
graph_091_mu_0_4_node_32,0.22476126
graph_091_mu_0_4_node_33,0.23767877
graph_091_mu_0_4_node_34,0.24379419
graph_091_mu_0_4_node_35,0.2464963
graph_091_mu_0_4_node_36,0.22349338
graph_091_mu_0_4_node_37,0.22792304
graph_091_mu_0_4_node_38,0.22931103
graph_091_mu_0_4_node_39,0.24950129
graph_091_mu_0_4_node_40,0.24379419
graph_091_mu_0_4_node_41,0.23862772
graph_091_mu_0_4_node_42,0.23705664
graph_091_mu_0_4_node_43,0.24276394
graph_091_mu_0_4_node_44,0.24701054
graph_091_mu_0_4_node_45,0.2321409
graph_091_mu_0_4_node_46,0.24335943
graph_091_mu_0_4_node_47,0.24235535
graph_091_mu_0_4_node_48,0.23862772
graph_091_mu_0_4_node_49,0.23862772
graph_091_mu_0_4_node_50,0.24811062
graph_091_mu_0_4_node_51,0.24547575
graph_091_mu_0_4_node_52,0.2450331
