,Entropy
graph_028_mu_0_4_node_0,0.37700146
graph_028_mu_0_4_node_1,0.36803707
graph_028_mu_0_4_node_2,0.36468866
graph_028_mu_0_4_node_3,0.36226094
graph_028_mu_0_4_node_4,0.37034974
graph_028_mu_0_4_node_5,0.36468866
graph_028_mu_0_4_node_6,0.37091658
graph_028_mu_0_4_node_7,0.3699157
graph_028_mu_0_4_node_8,0.36445257
graph_028_mu_0_4_node_9,0.38019508
graph_028_mu_0_4_node_10,0.3750799
graph_028_mu_0_4_node_11,0.3575702
graph_028_mu_0_4_node_12,0.37034974
graph_028_mu_0_4_node_13,0.37615183
graph_028_mu_0_4_node_14,0.35749042
graph_028_mu_0_4_node_15,0.37160906
graph_028_mu_0_4_node_16,0.3728509
graph_028_mu_0_4_node_17,0.3611146
graph_028_mu_0_4_node_18,0.34785247
graph_028_mu_0_4_node_19,0.36540994
graph_028_mu_0_4_node_20,0.36948705
graph_028_mu_0_4_node_21,0.37723744
graph_028_mu_0_4_node_22,0.37636724
graph_028_mu_0_4_node_23,0.36286438
graph_028_mu_0_4_node_24,0.37532973
graph_028_mu_0_4_node_25,0.37179494
graph_028_mu_0_4_node_26,0.37034974
graph_028_mu_0_4_node_27,0.37760767
graph_028_mu_0_4_node_28,0.36226094
graph_028_mu_0_4_node_29,0.37179494
graph_028_mu_0_4_node_30,0.37411946
graph_028_mu_0_4_node_31,0.37723744
graph_028_mu_0_4_node_32,0.37754914
graph_028_mu_0_4_node_33,0.37240124
graph_028_mu_0_4_node_34,0.36452898
graph_028_mu_0_4_node_35,0.37957236
graph_028_mu_0_4_node_36,0.3728509
graph_028_mu_0_4_node_37,0.37697363
graph_028_mu_0_4_node_38,0.3616864
graph_028_mu_0_4_node_39,0.37122634
graph_028_mu_0_4_node_40,0.36954647
graph_028_mu_0_4_node_41,0.37336978
graph_028_mu_0_4_node_42,0.37459227
graph_028_mu_0_4_node_43,0.35369462
graph_028_mu_0_4_node_44,0.3513234
graph_028_mu_0_4_node_45,0.37697363
graph_028_mu_0_4_node_46,0.36468866
graph_028_mu_0_4_node_47,0.37710553
graph_028_mu_0_4_node_48,0.37723744
graph_028_mu_0_4_node_49,0.36310717
graph_028_mu_0_4_node_50,0.37631896
