,Entropy
graph_0108_mu_0_4_node_0,0.36680546
graph_0108_mu_0_4_node_1,0.38063458
graph_0108_mu_0_4_node_2,0.37206087
graph_0108_mu_0_4_node_3,0.3867074
graph_0108_mu_0_4_node_4,0.38593018
graph_0108_mu_0_4_node_5,0.3625074
graph_0108_mu_0_4_node_6,0.37947637
graph_0108_mu_0_4_node_7,0.38275018
graph_0108_mu_0_4_node_8,0.3752075
graph_0108_mu_0_4_node_9,0.36958474
graph_0108_mu_0_4_node_10,0.3867074
graph_0108_mu_0_4_node_11,0.3847837
graph_0108_mu_0_4_node_12,0.380951
graph_0108_mu_0_4_node_13,0.37835166
graph_0108_mu_0_4_node_14,0.36864546
graph_0108_mu_0_4_node_15,0.38283837
graph_0108_mu_0_4_node_16,0.38115588
graph_0108_mu_0_4_node_17,0.3786662
graph_0108_mu_0_4_node_18,0.38099942
graph_0108_mu_0_4_node_19,0.3847837
graph_0108_mu_0_4_node_20,0.3776369
graph_0108_mu_0_4_node_21,0.3543745
graph_0108_mu_0_4_node_22,0.38302955
graph_0108_mu_0_4_node_23,0.38099942
graph_0108_mu_0_4_node_24,0.38522682
graph_0108_mu_0_4_node_25,0.38283837
graph_0108_mu_0_4_node_26,0.3847837
graph_0108_mu_0_4_node_27,0.38327622
graph_0108_mu_0_4_node_28,0.38155225
graph_0108_mu_0_4_node_29,0.36099702
graph_0108_mu_0_4_node_30,0.3541445
graph_0108_mu_0_4_node_31,0.38593018
graph_0108_mu_0_4_node_32,0.38522682
graph_0108_mu_0_4_node_33,0.36408663
graph_0108_mu_0_4_node_34,0.37715062
graph_0108_mu_0_4_node_35,0.38327622
graph_0108_mu_0_4_node_36,0.38157883
graph_0108_mu_0_4_node_37,0.37207934
graph_0108_mu_0_4_node_38,0.38192606
graph_0108_mu_0_4_node_39,0.38192606
graph_0108_mu_0_4_node_40,0.3634853
graph_0108_mu_0_4_node_41,0.38651344
graph_0108_mu_0_4_node_42,0.36173865
graph_0108_mu_0_4_node_43,0.3779886
graph_0108_mu_0_4_node_44,0.3724559
graph_0108_mu_0_4_node_45,0.38522682
graph_0108_mu_0_4_node_46,0.3540635
graph_0108_mu_0_4_node_47,0.36138257
graph_0108_mu_0_4_node_48,0.3860319
graph_0108_mu_0_4_node_49,0.35587543
graph_0108_mu_0_4_node_50,0.36429244
graph_0108_mu_0_4_node_51,0.38063458
graph_0108_mu_0_4_node_52,0.38544452
graph_0108_mu_0_4_node_53,0.3842269
graph_0108_mu_0_4_node_54,0.3569283
graph_0108_mu_0_4_node_55,0.3654918
graph_0108_mu_0_4_node_56,0.3847837
graph_0108_mu_0_4_node_57,0.38271758
graph_0108_mu_0_4_node_58,0.36923853
graph_0108_mu_0_4_node_59,0.37278467
graph_0108_mu_0_4_node_60,0.38063458
graph_0108_mu_0_4_node_61,0.3842269
graph_0108_mu_0_4_node_62,0.3867074
graph_0108_mu_0_4_node_63,0.36923853
graph_0108_mu_0_4_node_64,0.3756687
graph_0108_mu_0_4_node_65,0.37274596
graph_0108_mu_0_4_node_66,0.38099942
graph_0108_mu_0_4_node_67,0.3772809
graph_0108_mu_0_4_node_68,0.36615917
graph_0108_mu_0_4_node_69,0.3842269
graph_0108_mu_0_4_node_70,0.3626964
graph_0108_mu_0_4_node_71,0.38319463
graph_0108_mu_0_4_node_72,0.36923853
graph_0108_mu_0_4_node_73,0.384565
graph_0108_mu_0_4_node_74,0.3847837
graph_0108_mu_0_4_node_75,0.38151306
graph_0108_mu_0_4_node_76,0.3786662
graph_0108_mu_0_4_node_77,0.37735125
graph_0108_mu_0_4_node_78,0.3792445
graph_0108_mu_0_4_node_79,0.37039208
graph_0108_mu_0_4_node_80,0.37206087
graph_0108_mu_0_4_node_81,0.36923853
graph_0108_mu_0_4_node_82,0.36129975
graph_0108_mu_0_4_node_83,0.3776369
graph_0108_mu_0_4_node_84,0.36285406
graph_0108_mu_0_4_node_85,0.35828465
graph_0108_mu_0_4_node_86,0.36594927
graph_0108_mu_0_4_node_87,0.37447566
graph_0108_mu_0_4_node_88,0.3788053
graph_0108_mu_0_4_node_89,0.37169176
graph_0108_mu_0_4_node_90,0.37832096
graph_0108_mu_0_4_node_91,0.38143626
graph_0108_mu_0_4_node_92,0.38731477
graph_0108_mu_0_4_node_93,0.38192606
graph_0108_mu_0_4_node_94,0.38115734
graph_0108_mu_0_4_node_95,0.3786662
graph_0108_mu_0_4_node_96,0.3664473
graph_0108_mu_0_4_node_97,0.35427076
graph_0108_mu_0_4_node_98,0.37751496
graph_0108_mu_0_4_node_99,0.37729967
graph_0108_mu_0_4_node_100,0.36480853
graph_0108_mu_0_4_node_101,0.366768
graph_0108_mu_0_4_node_102,0.3692472
graph_0108_mu_0_4_node_103,0.37447566
graph_0108_mu_0_4_node_104,0.38151306
graph_0108_mu_0_4_node_105,0.3756687
graph_0108_mu_0_4_node_106,0.36923853
graph_0108_mu_0_4_node_107,0.36604774
graph_0108_mu_0_4_node_108,0.37749153
graph_0108_mu_0_4_node_109,0.37256482
graph_0108_mu_0_4_node_110,0.3692472
graph_0108_mu_0_4_node_111,0.37447566
graph_0108_mu_0_4_node_112,0.38013703
graph_0108_mu_0_4_node_113,0.3658966
graph_0108_mu_0_4_node_114,0.35839155
graph_0108_mu_0_4_node_115,0.38192606
graph_0108_mu_0_4_node_116,0.37743413
graph_0108_mu_0_4_node_117,0.38134435
graph_0108_mu_0_4_node_118,0.384565
graph_0108_mu_0_4_node_119,0.3867074
graph_0108_mu_0_4_node_120,0.368783
graph_0108_mu_0_4_node_121,0.38593018
graph_0108_mu_0_4_node_122,0.38063458
graph_0108_mu_0_4_node_123,0.38327622
graph_0108_mu_0_4_node_124,0.37567362
graph_0108_mu_0_4_node_125,0.3803401
graph_0108_mu_0_4_node_126,0.3664473
graph_0108_mu_0_4_node_127,0.35395175
graph_0108_mu_0_4_node_128,0.3773588
graph_0108_mu_0_4_node_129,0.38157883
graph_0108_mu_0_4_node_130,0.3756687
graph_0108_mu_0_4_node_131,0.38522682
graph_0108_mu_0_4_node_132,0.35807434
graph_0108_mu_0_4_node_133,0.38101637
graph_0108_mu_0_4_node_134,0.37535998
graph_0108_mu_0_4_node_135,0.37946153
graph_0108_mu_0_4_node_136,0.354547
graph_0108_mu_0_4_node_137,0.37274596
graph_0108_mu_0_4_node_138,0.3842269
graph_0108_mu_0_4_node_139,0.37447566
graph_0108_mu_0_4_node_140,0.35831255
graph_0108_mu_0_4_node_141,0.38099942
graph_0108_mu_0_4_node_142,0.38128054
graph_0108_mu_0_4_node_143,0.37790045
graph_0108_mu_0_4_node_144,0.37191954
graph_0108_mu_0_4_node_145,0.38099942
graph_0108_mu_0_4_node_146,0.3695044
graph_0108_mu_0_4_node_147,0.3847837
graph_0108_mu_0_4_node_148,0.37278467
graph_0108_mu_0_4_node_149,0.3842269
graph_0108_mu_0_4_node_150,0.37186262
graph_0108_mu_0_4_node_151,0.38192606
graph_0108_mu_0_4_node_152,0.3719364
graph_0108_mu_0_4_node_153,0.384565
graph_0108_mu_0_4_node_154,0.35854036
graph_0108_mu_0_4_node_155,0.3789764
graph_0108_mu_0_4_node_156,0.37278467
graph_0108_mu_0_4_node_157,0.36777532
graph_0108_mu_0_4_node_158,0.3847837
graph_0108_mu_0_4_node_159,0.36633462
graph_0108_mu_0_4_node_160,0.36655727
graph_0108_mu_0_4_node_161,0.38522682
