,Entropy
graph_066_mu_0_3_node_0,0.4490395
graph_066_mu_0_3_node_1,0.4265751
graph_066_mu_0_3_node_2,0.4265751
graph_066_mu_0_3_node_3,0.4490395
graph_066_mu_0_3_node_4,0.40842998
graph_066_mu_0_3_node_5,0.34454644
graph_066_mu_0_3_node_6,0.31015515
graph_066_mu_0_3_node_7,0.31137586
graph_066_mu_0_3_node_8,0.34475172
graph_066_mu_0_3_node_9,0.37548923
graph_066_mu_0_3_node_10,0.42663807
graph_066_mu_0_3_node_11,0.31926146
graph_066_mu_0_3_node_12,0.40912017
graph_066_mu_0_3_node_13,0.3973531
graph_066_mu_0_3_node_14,0.31046325
graph_066_mu_0_3_node_15,0.35546806
graph_066_mu_0_3_node_16,0.4265751
graph_066_mu_0_3_node_17,0.3243057
graph_066_mu_0_3_node_18,0.30522117
graph_066_mu_0_3_node_19,0.4265751
graph_066_mu_0_3_node_20,0.3105323
graph_066_mu_0_3_node_21,0.4080672
graph_066_mu_0_3_node_22,0.32405415
graph_066_mu_0_3_node_23,0.31137586
graph_066_mu_0_3_node_24,0.39084873
graph_066_mu_0_3_node_25,0.30544978
graph_066_mu_0_3_node_26,0.31137586
graph_066_mu_0_3_node_27,0.40887547
graph_066_mu_0_3_node_28,0.32405415
graph_066_mu_0_3_node_29,0.40897363
graph_066_mu_0_3_node_30,0.40912017
graph_066_mu_0_3_node_31,0.4002845
graph_066_mu_0_3_node_32,0.42650732
graph_066_mu_0_3_node_33,0.40912017
graph_066_mu_0_3_node_34,0.31115833
graph_066_mu_0_3_node_35,0.37548923
graph_066_mu_0_3_node_36,0.3708612
graph_066_mu_0_3_node_37,0.37482768
graph_066_mu_0_3_node_38,0.37517083
graph_066_mu_0_3_node_39,0.31137586
graph_066_mu_0_3_node_40,0.3973531
graph_066_mu_0_3_node_41,0.31137586
graph_066_mu_0_3_node_42,0.30578384
graph_066_mu_0_3_node_43,0.42663807
graph_066_mu_0_3_node_44,0.3751375
graph_066_mu_0_3_node_45,0.30951193
graph_066_mu_0_3_node_46,0.3079162
graph_066_mu_0_3_node_47,0.36632383
graph_066_mu_0_3_node_48,0.31805116
graph_066_mu_0_3_node_49,0.31541502
graph_066_mu_0_3_node_50,0.42663807
graph_066_mu_0_3_node_51,0.4490395
graph_066_mu_0_3_node_52,0.4259799
graph_066_mu_0_3_node_53,0.4265751
graph_066_mu_0_3_node_54,0.31619015
graph_066_mu_0_3_node_55,0.37473693
graph_066_mu_0_3_node_56,0.34552363
graph_066_mu_0_3_node_57,0.4490395
graph_066_mu_0_3_node_58,0.4265751
graph_066_mu_0_3_node_59,0.4490395
graph_066_mu_0_3_node_60,0.42663807
graph_066_mu_0_3_node_61,0.3458601
graph_066_mu_0_3_node_62,0.3973531
graph_066_mu_0_3_node_63,0.40912017
graph_066_mu_0_3_node_64,0.42663807
graph_066_mu_0_3_node_65,0.4265751
graph_066_mu_0_3_node_66,0.4265751
graph_066_mu_0_3_node_67,0.3450186
graph_066_mu_0_3_node_68,0.4265751
graph_066_mu_0_3_node_69,0.31137586
graph_066_mu_0_3_node_70,0.4490395
graph_066_mu_0_3_node_71,0.31019518
graph_066_mu_0_3_node_72,0.4490395
graph_066_mu_0_3_node_73,0.3737342
graph_066_mu_0_3_node_74,0.40842998
graph_066_mu_0_3_node_75,0.3727975
graph_066_mu_0_3_node_76,0.31137586
graph_066_mu_0_3_node_77,0.37500966
graph_066_mu_0_3_node_78,0.40912017
graph_066_mu_0_3_node_79,0.3950663
graph_066_mu_0_3_node_80,0.40912017
graph_066_mu_0_3_node_81,0.40892565
graph_066_mu_0_3_node_82,0.31543222
graph_066_mu_0_3_node_83,0.4490395
graph_066_mu_0_3_node_84,0.4490395
graph_066_mu_0_3_node_85,0.31137586
graph_066_mu_0_3_node_86,0.4084027
graph_066_mu_0_3_node_87,0.4490395
graph_066_mu_0_3_node_88,0.40912017
graph_066_mu_0_3_node_89,0.37517083
graph_066_mu_0_3_node_90,0.3750597
graph_066_mu_0_3_node_91,0.4265751
graph_066_mu_0_3_node_92,0.4490395
graph_066_mu_0_3_node_93,0.36256713
graph_066_mu_0_3_node_94,0.3745788
graph_066_mu_0_3_node_95,0.31137586
graph_066_mu_0_3_node_96,0.40912017
graph_066_mu_0_3_node_97,0.40912017
graph_066_mu_0_3_node_98,0.4265751
graph_066_mu_0_3_node_99,0.30953828
graph_066_mu_0_3_node_100,0.39485165
graph_066_mu_0_3_node_101,0.39669806
graph_066_mu_0_3_node_102,0.3449679
graph_066_mu_0_3_node_103,0.37548923
graph_066_mu_0_3_node_104,0.40594378
graph_066_mu_0_3_node_105,0.31813517
graph_066_mu_0_3_node_106,0.3189221
graph_066_mu_0_3_node_107,0.42663807
graph_066_mu_0_3_node_108,0.33518195
graph_066_mu_0_3_node_109,0.37513423
graph_066_mu_0_3_node_110,0.32341686
graph_066_mu_0_3_node_111,0.3973531
graph_066_mu_0_3_node_112,0.3174384
graph_066_mu_0_3_node_113,0.3243057
graph_066_mu_0_3_node_114,0.4265751
