,Entropy
graph_095_mu_0_3_node_0,0.48976496
graph_095_mu_0_3_node_1,0.45107508
graph_095_mu_0_3_node_2,0.48209402
graph_095_mu_0_3_node_3,0.46339905
graph_095_mu_0_3_node_4,0.43281335
graph_095_mu_0_3_node_5,0.49441826
graph_095_mu_0_3_node_6,0.496059
graph_095_mu_0_3_node_7,0.41963458
graph_095_mu_0_3_node_8,0.42435747
graph_095_mu_0_3_node_9,0.38231945
graph_095_mu_0_3_node_10,0.4948443
graph_095_mu_0_3_node_11,0.49441826
graph_095_mu_0_3_node_12,0.496059
graph_095_mu_0_3_node_13,0.41744098
graph_095_mu_0_3_node_14,0.49378687
graph_095_mu_0_3_node_15,0.46339905
graph_095_mu_0_3_node_16,0.42435747
graph_095_mu_0_3_node_17,0.37579063
graph_095_mu_0_3_node_18,0.49602947
graph_095_mu_0_3_node_19,0.4870808
graph_095_mu_0_3_node_20,0.41744098
graph_095_mu_0_3_node_21,0.46339905
graph_095_mu_0_3_node_22,0.4222446
graph_095_mu_0_3_node_23,0.4627438
graph_095_mu_0_3_node_24,0.49441826
graph_095_mu_0_3_node_25,0.48209402
graph_095_mu_0_3_node_26,0.48209402
graph_095_mu_0_3_node_27,0.3575921
graph_095_mu_0_3_node_28,0.4895765
graph_095_mu_0_3_node_29,0.49596784
graph_095_mu_0_3_node_30,0.35594657
graph_095_mu_0_3_node_31,0.49127534
graph_095_mu_0_3_node_32,0.4948443
graph_095_mu_0_3_node_33,0.36359942
graph_095_mu_0_3_node_34,0.496435
graph_095_mu_0_3_node_35,0.38200703
graph_095_mu_0_3_node_36,0.42435747
graph_095_mu_0_3_node_37,0.35682598
graph_095_mu_0_3_node_38,0.47955042
graph_095_mu_0_3_node_39,0.4172871
graph_095_mu_0_3_node_40,0.47955042
graph_095_mu_0_3_node_41,0.35244134
graph_095_mu_0_3_node_42,0.46629828
graph_095_mu_0_3_node_43,0.45107508
graph_095_mu_0_3_node_44,0.35244134
graph_095_mu_0_3_node_45,0.49857673
graph_095_mu_0_3_node_46,0.46339905
graph_095_mu_0_3_node_47,0.4618172
graph_095_mu_0_3_node_48,0.49428958
graph_095_mu_0_3_node_49,0.45107508
graph_095_mu_0_3_node_50,0.35244134
graph_095_mu_0_3_node_51,0.38474685
graph_095_mu_0_3_node_52,0.4618172
graph_095_mu_0_3_node_53,0.46339905
graph_095_mu_0_3_node_54,0.46339905
graph_095_mu_0_3_node_55,0.49857673
graph_095_mu_0_3_node_56,0.48561445
graph_095_mu_0_3_node_57,0.49141693
graph_095_mu_0_3_node_58,0.35244134
graph_095_mu_0_3_node_59,0.4618172
graph_095_mu_0_3_node_60,0.4266085
graph_095_mu_0_3_node_61,0.45107508
graph_095_mu_0_3_node_62,0.35244134
graph_095_mu_0_3_node_63,0.38474685
graph_095_mu_0_3_node_64,0.43281335
graph_095_mu_0_3_node_65,0.49149817
graph_095_mu_0_3_node_66,0.46339905
graph_095_mu_0_3_node_67,0.4243861
graph_095_mu_0_3_node_68,0.49428958
graph_095_mu_0_3_node_69,0.49596784
graph_095_mu_0_3_node_70,0.4618172
graph_095_mu_0_3_node_71,0.4942453
graph_095_mu_0_3_node_72,0.49389404
graph_095_mu_0_3_node_73,0.4618172
graph_095_mu_0_3_node_74,0.46339905
graph_095_mu_0_3_node_75,0.46339905
graph_095_mu_0_3_node_76,0.49857673
graph_095_mu_0_3_node_77,0.49127534
graph_095_mu_0_3_node_78,0.5075265
graph_095_mu_0_3_node_79,0.49441826
graph_095_mu_0_3_node_80,0.46339905
graph_095_mu_0_3_node_81,0.4174387
graph_095_mu_0_3_node_82,0.43281335
graph_095_mu_0_3_node_83,0.46339905
graph_095_mu_0_3_node_84,0.49148795
graph_095_mu_0_3_node_85,0.46339905
graph_095_mu_0_3_node_86,0.48522133
graph_095_mu_0_3_node_87,0.49142188
graph_095_mu_0_3_node_88,0.35276446
graph_095_mu_0_3_node_89,0.4824844
graph_095_mu_0_3_node_90,0.5028499
graph_095_mu_0_3_node_91,0.45142248
graph_095_mu_0_3_node_92,0.45107508
graph_095_mu_0_3_node_93,0.39963877
graph_095_mu_0_3_node_94,0.4168618
graph_095_mu_0_3_node_95,0.49446532
graph_095_mu_0_3_node_96,0.4895765
graph_095_mu_0_3_node_97,0.46339905
graph_095_mu_0_3_node_98,0.46216822
graph_095_mu_0_3_node_99,0.49127534
graph_095_mu_0_3_node_100,0.37543803
graph_095_mu_0_3_node_101,0.46339905
graph_095_mu_0_3_node_102,0.48645172
graph_095_mu_0_3_node_103,0.46339905
graph_095_mu_0_3_node_104,0.48209402
graph_095_mu_0_3_node_105,0.41725335
graph_095_mu_0_3_node_106,0.35244134
graph_095_mu_0_3_node_107,0.4181759
graph_095_mu_0_3_node_108,0.45107508
graph_095_mu_0_3_node_109,0.49389404
graph_095_mu_0_3_node_110,0.35244134
graph_095_mu_0_3_node_111,0.35244134
graph_095_mu_0_3_node_112,0.46339905
graph_095_mu_0_3_node_113,0.496059
graph_095_mu_0_3_node_114,0.46339905
graph_095_mu_0_3_node_115,0.46339905
graph_095_mu_0_3_node_116,0.4618172
graph_095_mu_0_3_node_117,0.4926226
graph_095_mu_0_3_node_118,0.3582705
graph_095_mu_0_3_node_119,0.46339905
graph_095_mu_0_3_node_120,0.49405658
graph_095_mu_0_3_node_121,0.49668872
graph_095_mu_0_3_node_122,0.50010496
graph_095_mu_0_3_node_123,0.47955042
graph_095_mu_0_3_node_124,0.35244134
graph_095_mu_0_3_node_125,0.4618172
graph_095_mu_0_3_node_126,0.49596784
graph_095_mu_0_3_node_127,0.4618172
graph_095_mu_0_3_node_128,0.49394077
graph_095_mu_0_3_node_129,0.35244134
graph_095_mu_0_3_node_130,0.3540175
graph_095_mu_0_3_node_131,0.49127534
graph_095_mu_0_3_node_132,0.49127534
graph_095_mu_0_3_node_133,0.503815
graph_095_mu_0_3_node_134,0.46339905
graph_095_mu_0_3_node_135,0.46339905
graph_095_mu_0_3_node_136,0.49389404
graph_095_mu_0_3_node_137,0.5029904
graph_095_mu_0_3_node_138,0.35244134
graph_095_mu_0_3_node_139,0.35244134
graph_095_mu_0_3_node_140,0.49596784
graph_095_mu_0_3_node_141,0.35244134
graph_095_mu_0_3_node_142,0.49857673
graph_095_mu_0_3_node_143,0.41744098
graph_095_mu_0_3_node_144,0.4993274
graph_095_mu_0_3_node_145,0.48209402
graph_095_mu_0_3_node_146,0.35244134
graph_095_mu_0_3_node_147,0.45148477
graph_095_mu_0_3_node_148,0.35244134
graph_095_mu_0_3_node_149,0.5075265
graph_095_mu_0_3_node_150,0.49628398
graph_095_mu_0_3_node_151,0.35313624
graph_095_mu_0_3_node_152,0.46339905
graph_095_mu_0_3_node_153,0.46339905
graph_095_mu_0_3_node_154,0.49857673
graph_095_mu_0_3_node_155,0.46339905
graph_095_mu_0_3_node_156,0.46339905
graph_095_mu_0_3_node_157,0.43281335
graph_095_mu_0_3_node_158,0.49596784
graph_095_mu_0_3_node_159,0.35244134
graph_095_mu_0_3_node_160,0.35244134
graph_095_mu_0_3_node_161,0.35244134
graph_095_mu_0_3_node_162,0.47955042
graph_095_mu_0_3_node_163,0.43281335
graph_095_mu_0_3_node_164,0.48209402
graph_095_mu_0_3_node_165,0.4618172
graph_095_mu_0_3_node_166,0.35244134
graph_095_mu_0_3_node_167,0.4855279
graph_095_mu_0_3_node_168,0.46339905
graph_095_mu_0_3_node_169,0.5075265
graph_095_mu_0_3_node_170,0.5068393
graph_095_mu_0_3_node_171,0.49602947
graph_095_mu_0_3_node_172,0.49596784
graph_095_mu_0_3_node_173,0.35409057
graph_095_mu_0_3_node_174,0.49602947
graph_095_mu_0_3_node_175,0.48753732
graph_095_mu_0_3_node_176,0.45107508
graph_095_mu_0_3_node_177,0.49641114
graph_095_mu_0_3_node_178,0.38474685
graph_095_mu_0_3_node_179,0.35244134
graph_095_mu_0_3_node_180,0.35244134
graph_095_mu_0_3_node_181,0.47955042
graph_095_mu_0_3_node_182,0.35244134
graph_095_mu_0_3_node_183,0.35244134
graph_095_mu_0_3_node_184,0.49857673
graph_095_mu_0_3_node_185,0.5075265
graph_095_mu_0_3_node_186,0.47867894
graph_095_mu_0_3_node_187,0.49389404
graph_095_mu_0_3_node_188,0.35244134
graph_095_mu_0_3_node_189,0.35244134
graph_095_mu_0_3_node_190,0.49728394
graph_095_mu_0_3_node_191,0.49857673
graph_095_mu_0_3_node_192,0.35244134
