,Entropy
graph_051_mu_0_4_node_0,0.40262005
graph_051_mu_0_4_node_1,0.3920094
graph_051_mu_0_4_node_2,0.3981012
graph_051_mu_0_4_node_3,0.40262005
graph_051_mu_0_4_node_4,0.38865685
graph_051_mu_0_4_node_5,0.3858344
graph_051_mu_0_4_node_6,0.39719373
graph_051_mu_0_4_node_7,0.39968258
graph_051_mu_0_4_node_8,0.39788496
graph_051_mu_0_4_node_9,0.3988142
graph_051_mu_0_4_node_10,0.39200622
graph_051_mu_0_4_node_11,0.39486146
graph_051_mu_0_4_node_12,0.39609244
graph_051_mu_0_4_node_13,0.3887829
graph_051_mu_0_4_node_14,0.3848117
graph_051_mu_0_4_node_15,0.39637592
graph_051_mu_0_4_node_16,0.40424255
graph_051_mu_0_4_node_17,0.4002544
graph_051_mu_0_4_node_18,0.39376464
graph_051_mu_0_4_node_19,0.3937661
graph_051_mu_0_4_node_20,0.40199432
graph_051_mu_0_4_node_21,0.39849022
graph_051_mu_0_4_node_22,0.38217387
graph_051_mu_0_4_node_23,0.40272903
graph_051_mu_0_4_node_24,0.38258886
graph_051_mu_0_4_node_25,0.38070434
graph_051_mu_0_4_node_26,0.39630616
graph_051_mu_0_4_node_27,0.4009602
graph_051_mu_0_4_node_28,0.3859164
graph_051_mu_0_4_node_29,0.3981012
graph_051_mu_0_4_node_30,0.4004372
graph_051_mu_0_4_node_31,0.38918975
graph_051_mu_0_4_node_32,0.40043715
graph_051_mu_0_4_node_33,0.3988142
graph_051_mu_0_4_node_34,0.37066472
graph_051_mu_0_4_node_35,0.38124835
graph_051_mu_0_4_node_36,0.39131814
graph_051_mu_0_4_node_37,0.37021357
graph_051_mu_0_4_node_38,0.3977237
graph_051_mu_0_4_node_39,0.38348123
graph_051_mu_0_4_node_40,0.39598098
graph_051_mu_0_4_node_41,0.3978498
graph_051_mu_0_4_node_42,0.36673814
graph_051_mu_0_4_node_43,0.36981556
graph_051_mu_0_4_node_44,0.39026752
graph_051_mu_0_4_node_45,0.39849022
graph_051_mu_0_4_node_46,0.38124835
graph_051_mu_0_4_node_47,0.39185235
graph_051_mu_0_4_node_48,0.40097755
graph_051_mu_0_4_node_49,0.38939092
graph_051_mu_0_4_node_50,0.40273243
graph_051_mu_0_4_node_51,0.38112354
graph_051_mu_0_4_node_52,0.37373185
graph_051_mu_0_4_node_53,0.38031608
graph_051_mu_0_4_node_54,0.38124835
graph_051_mu_0_4_node_55,0.38970265
graph_051_mu_0_4_node_56,0.38971928
graph_051_mu_0_4_node_57,0.39131814
graph_051_mu_0_4_node_58,0.38971928
graph_051_mu_0_4_node_59,0.39505053
graph_051_mu_0_4_node_60,0.38971928
graph_051_mu_0_4_node_61,0.39098835
graph_051_mu_0_4_node_62,0.4009602
graph_051_mu_0_4_node_63,0.38124835
graph_051_mu_0_4_node_64,0.36989373
graph_051_mu_0_4_node_65,0.3985362
graph_051_mu_0_4_node_66,0.40424255
graph_051_mu_0_4_node_67,0.3751009
graph_051_mu_0_4_node_68,0.3985362
graph_051_mu_0_4_node_69,0.38111624
graph_051_mu_0_4_node_70,0.37550372
graph_051_mu_0_4_node_71,0.3765702
graph_051_mu_0_4_node_72,0.3920094
graph_051_mu_0_4_node_73,0.39968547
