,Entropy
graph_094_mu_0_4_node_0,0.25646666
graph_094_mu_0_4_node_1,0.27038887
graph_094_mu_0_4_node_2,0.25346583
graph_094_mu_0_4_node_3,0.261498
graph_094_mu_0_4_node_4,0.2677558
graph_094_mu_0_4_node_5,0.26807863
graph_094_mu_0_4_node_6,0.2540829
graph_094_mu_0_4_node_7,0.25646666
graph_094_mu_0_4_node_8,0.255624
graph_094_mu_0_4_node_9,0.26065525
graph_094_mu_0_4_node_10,0.2563459
graph_094_mu_0_4_node_11,0.2598433
graph_094_mu_0_4_node_12,0.24373633
graph_094_mu_0_4_node_13,0.24719821
graph_094_mu_0_4_node_14,0.2570188
graph_094_mu_0_4_node_15,0.26234472
graph_094_mu_0_4_node_16,0.27038887
graph_094_mu_0_4_node_17,0.2681461
graph_094_mu_0_4_node_18,0.25601512
graph_094_mu_0_4_node_19,0.26909032
graph_094_mu_0_4_node_20,0.24478573
graph_094_mu_0_4_node_21,0.25272354
graph_094_mu_0_4_node_22,0.26307607
graph_094_mu_0_4_node_23,0.24458358
graph_094_mu_0_4_node_24,0.26682967
graph_094_mu_0_4_node_25,0.26807863
graph_094_mu_0_4_node_26,0.24549896
graph_094_mu_0_4_node_27,0.25914788
graph_094_mu_0_4_node_28,0.26370904
graph_094_mu_0_4_node_29,0.2691902
graph_094_mu_0_4_node_30,0.26799676
graph_094_mu_0_4_node_31,0.26882377
graph_094_mu_0_4_node_32,0.2598433
graph_094_mu_0_4_node_33,0.25183618
graph_094_mu_0_4_node_34,0.25837582
graph_094_mu_0_4_node_35,0.2635236
graph_094_mu_0_4_node_36,0.26307607
graph_094_mu_0_4_node_37,0.26627252
graph_094_mu_0_4_node_38,0.25569302
graph_094_mu_0_4_node_39,0.26331988
graph_094_mu_0_4_node_40,0.26065525
graph_094_mu_0_4_node_41,0.2657784
graph_094_mu_0_4_node_42,0.2662986
graph_094_mu_0_4_node_43,0.25177655
graph_094_mu_0_4_node_44,0.25145957
graph_094_mu_0_4_node_45,0.2609906
graph_094_mu_0_4_node_46,0.2598433
graph_094_mu_0_4_node_47,0.27038887
graph_094_mu_0_4_node_48,0.2553972
graph_094_mu_0_4_node_49,0.26777935
graph_094_mu_0_4_node_50,0.2598433
graph_094_mu_0_4_node_51,0.2524048
graph_094_mu_0_4_node_52,0.26234472
graph_094_mu_0_4_node_53,0.26373285
graph_094_mu_0_4_node_54,0.261498
graph_094_mu_0_4_node_55,0.2598433
graph_094_mu_0_4_node_56,0.26125354
graph_094_mu_0_4_node_57,0.2691902
graph_094_mu_0_4_node_58,0.25877297
graph_094_mu_0_4_node_59,0.26619348
graph_094_mu_0_4_node_60,0.2657784
graph_094_mu_0_4_node_61,0.25989687
graph_094_mu_0_4_node_62,0.26065525
graph_094_mu_0_4_node_63,0.25877297
graph_094_mu_0_4_node_64,0.2519136
graph_094_mu_0_4_node_65,0.24519493
graph_094_mu_0_4_node_66,0.261498
graph_094_mu_0_4_node_67,0.25555634
graph_094_mu_0_4_node_68,0.26125354
graph_094_mu_0_4_node_69,0.25970435
graph_094_mu_0_4_node_70,0.26651344
graph_094_mu_0_4_node_71,0.26792789
graph_094_mu_0_4_node_72,0.24446665
graph_094_mu_0_4_node_73,0.26125354
graph_094_mu_0_4_node_74,0.25715888
graph_094_mu_0_4_node_75,0.2635236
graph_094_mu_0_4_node_76,0.2635236
graph_094_mu_0_4_node_77,0.2633961
graph_094_mu_0_4_node_78,0.2705752
graph_094_mu_0_4_node_79,0.24354096
graph_094_mu_0_4_node_80,0.26386243
graph_094_mu_0_4_node_81,0.25877297
graph_094_mu_0_4_node_82,0.25646666
graph_094_mu_0_4_node_83,0.24856952
graph_094_mu_0_4_node_84,0.2635236
graph_094_mu_0_4_node_85,0.24830005
graph_094_mu_0_4_node_86,0.26909032
graph_094_mu_0_4_node_87,0.25877297
graph_094_mu_0_4_node_88,0.261498
graph_094_mu_0_4_node_89,0.25969848
graph_094_mu_0_4_node_90,0.26125354
graph_094_mu_0_4_node_91,0.26307607
graph_094_mu_0_4_node_92,0.26307607
graph_094_mu_0_4_node_93,0.26807863
graph_094_mu_0_4_node_94,0.26125354
graph_094_mu_0_4_node_95,0.26909032
graph_094_mu_0_4_node_96,0.2577412
graph_094_mu_0_4_node_97,0.2630449
graph_094_mu_0_4_node_98,0.26184386
graph_094_mu_0_4_node_99,0.261498
graph_094_mu_0_4_node_100,0.26786646
graph_094_mu_0_4_node_101,0.24327621
graph_094_mu_0_4_node_102,0.26234472
graph_094_mu_0_4_node_103,0.26110265
graph_094_mu_0_4_node_104,0.2598433
graph_094_mu_0_4_node_105,0.26306322
graph_094_mu_0_4_node_106,0.2705752
graph_094_mu_0_4_node_107,0.26792789
graph_094_mu_0_4_node_108,0.24425483
graph_094_mu_0_4_node_109,0.25646666
graph_094_mu_0_4_node_110,0.25646666
graph_094_mu_0_4_node_111,0.25646666
graph_094_mu_0_4_node_112,0.2619475
graph_094_mu_0_4_node_113,0.26370904
graph_094_mu_0_4_node_114,0.2514268
graph_094_mu_0_4_node_115,0.2635236
graph_094_mu_0_4_node_116,0.26748803
graph_094_mu_0_4_node_117,0.26125354
graph_094_mu_0_4_node_118,0.261498
graph_094_mu_0_4_node_119,0.25877297
graph_094_mu_0_4_node_120,0.2677066
graph_094_mu_0_4_node_121,0.24882807
graph_094_mu_0_4_node_122,0.25073013
graph_094_mu_0_4_node_123,0.25659627
graph_094_mu_0_4_node_124,0.26234472
graph_094_mu_0_4_node_125,0.26754814
graph_094_mu_0_4_node_126,0.26065525
graph_094_mu_0_4_node_127,0.2635236
graph_094_mu_0_4_node_128,0.26286715
graph_094_mu_0_4_node_129,0.2677765
graph_094_mu_0_4_node_130,0.2691902
graph_094_mu_0_4_node_131,0.26370904
graph_094_mu_0_4_node_132,0.261498
graph_094_mu_0_4_node_133,0.26627252
graph_094_mu_0_4_node_134,0.26754814
graph_094_mu_0_4_node_135,0.2681461
graph_094_mu_0_4_node_136,0.2630449
graph_094_mu_0_4_node_137,0.2635236
graph_094_mu_0_4_node_138,0.26370904
graph_094_mu_0_4_node_139,0.26381505
graph_094_mu_0_4_node_140,0.25538546
graph_094_mu_0_4_node_141,0.26234472
graph_094_mu_0_4_node_142,0.2484178
graph_094_mu_0_4_node_143,0.24477474
graph_094_mu_0_4_node_144,0.2635164
graph_094_mu_0_4_node_145,0.25897607
graph_094_mu_0_4_node_146,0.25646666
graph_094_mu_0_4_node_147,0.25646666
graph_094_mu_0_4_node_148,0.26065525
graph_094_mu_0_4_node_149,0.25787646
graph_094_mu_0_4_node_150,0.26370904
graph_094_mu_0_4_node_151,0.25769055
graph_094_mu_0_4_node_152,0.26807863
graph_094_mu_0_4_node_153,0.26380733
graph_094_mu_0_4_node_154,0.25616485
graph_094_mu_0_4_node_155,0.25326154
graph_094_mu_0_4_node_156,0.24455115
graph_094_mu_0_4_node_157,0.2598433
graph_094_mu_0_4_node_158,0.2419985
graph_094_mu_0_4_node_159,0.25878063
graph_094_mu_0_4_node_160,0.26627252
graph_094_mu_0_4_node_161,0.26378843
graph_094_mu_0_4_node_162,0.2639248
graph_094_mu_0_4_node_163,0.25064927
graph_094_mu_0_4_node_164,0.24219747
graph_094_mu_0_4_node_165,0.26632464
graph_094_mu_0_4_node_166,0.26739198
graph_094_mu_0_4_node_167,0.25646666
graph_094_mu_0_4_node_168,0.27038887
graph_094_mu_0_4_node_169,0.26807863
graph_094_mu_0_4_node_170,0.26515368
graph_094_mu_0_4_node_171,0.26882377
graph_094_mu_0_4_node_172,0.26536778
graph_094_mu_0_4_node_173,0.25412512
graph_094_mu_0_4_node_174,0.2598433
graph_094_mu_0_4_node_175,0.2563387
graph_094_mu_0_4_node_176,0.25940818
graph_094_mu_0_4_node_177,0.26648736
