,Entropy
graph_03_mu_0_3_node_0,0.4452084
graph_03_mu_0_3_node_1,0.40592217
graph_03_mu_0_3_node_2,0.40982807
graph_03_mu_0_3_node_3,0.4271578
graph_03_mu_0_3_node_4,0.4452084
graph_03_mu_0_3_node_5,0.4271578
graph_03_mu_0_3_node_6,0.3187426
graph_03_mu_0_3_node_7,0.3187426
graph_03_mu_0_3_node_8,0.38955343
graph_03_mu_0_3_node_9,0.3187426
graph_03_mu_0_3_node_10,0.38862762
graph_03_mu_0_3_node_11,0.3896044
graph_03_mu_0_3_node_12,0.3232364
graph_03_mu_0_3_node_13,0.33194703
graph_03_mu_0_3_node_14,0.38955343
graph_03_mu_0_3_node_15,0.41689527
graph_03_mu_0_3_node_16,0.41671425
graph_03_mu_0_3_node_17,0.3187426
graph_03_mu_0_3_node_18,0.41671425
graph_03_mu_0_3_node_19,0.4271578
graph_03_mu_0_3_node_20,0.41447
graph_03_mu_0_3_node_21,0.34938067
graph_03_mu_0_3_node_22,0.37686852
graph_03_mu_0_3_node_23,0.39039776
graph_03_mu_0_3_node_24,0.33042613
graph_03_mu_0_3_node_25,0.4271578
graph_03_mu_0_3_node_26,0.4025222
graph_03_mu_0_3_node_27,0.33178943
graph_03_mu_0_3_node_28,0.40705034
graph_03_mu_0_3_node_29,0.3187426
graph_03_mu_0_3_node_30,0.34938067
graph_03_mu_0_3_node_31,0.3187426
graph_03_mu_0_3_node_32,0.37757725
graph_03_mu_0_3_node_33,0.3187426
graph_03_mu_0_3_node_34,0.37522253
graph_03_mu_0_3_node_35,0.34294155
graph_03_mu_0_3_node_36,0.34138435
graph_03_mu_0_3_node_37,0.34938067
graph_03_mu_0_3_node_38,0.377265
graph_03_mu_0_3_node_39,0.3312508
graph_03_mu_0_3_node_40,0.37757725
graph_03_mu_0_3_node_41,0.4452084
graph_03_mu_0_3_node_42,0.3759881
graph_03_mu_0_3_node_43,0.343279
graph_03_mu_0_3_node_44,0.3187426
graph_03_mu_0_3_node_45,0.40982807
graph_03_mu_0_3_node_46,0.3342864
graph_03_mu_0_3_node_47,0.37757725
graph_03_mu_0_3_node_48,0.40681127
graph_03_mu_0_3_node_49,0.31368524
graph_03_mu_0_3_node_50,0.3219613
graph_03_mu_0_3_node_51,0.39941955
graph_03_mu_0_3_node_52,0.4052361
graph_03_mu_0_3_node_53,0.39039776
graph_03_mu_0_3_node_54,0.38839874
graph_03_mu_0_3_node_55,0.39201325
graph_03_mu_0_3_node_56,0.37757725
graph_03_mu_0_3_node_57,0.3187426
graph_03_mu_0_3_node_58,0.3187426
graph_03_mu_0_3_node_59,0.40675828
graph_03_mu_0_3_node_60,0.4271578
graph_03_mu_0_3_node_61,0.4271578
graph_03_mu_0_3_node_62,0.40662926
graph_03_mu_0_3_node_63,0.3761656
graph_03_mu_0_3_node_64,0.37757725
graph_03_mu_0_3_node_65,0.3187426
graph_03_mu_0_3_node_66,0.40705034
graph_03_mu_0_3_node_67,0.34938067
graph_03_mu_0_3_node_68,0.34855098
graph_03_mu_0_3_node_69,0.37757725
graph_03_mu_0_3_node_70,0.40705034
graph_03_mu_0_3_node_71,0.34017968
graph_03_mu_0_3_node_72,0.3187426
graph_03_mu_0_3_node_73,0.4052838
graph_03_mu_0_3_node_74,0.34714434
graph_03_mu_0_3_node_75,0.37652493
graph_03_mu_0_3_node_76,0.40592217
graph_03_mu_0_3_node_77,0.37757725
graph_03_mu_0_3_node_78,0.37943026
graph_03_mu_0_3_node_79,0.34276873
graph_03_mu_0_3_node_80,0.39941955
graph_03_mu_0_3_node_81,0.40685272
graph_03_mu_0_3_node_82,0.37539974
graph_03_mu_0_3_node_83,0.4452084
graph_03_mu_0_3_node_84,0.40592217
graph_03_mu_0_3_node_85,0.3983842
graph_03_mu_0_3_node_86,0.3187426
graph_03_mu_0_3_node_87,0.33139253
graph_03_mu_0_3_node_88,0.34838343
graph_03_mu_0_3_node_89,0.40705034
graph_03_mu_0_3_node_90,0.39039776
graph_03_mu_0_3_node_91,0.38960066
graph_03_mu_0_3_node_92,0.3111666
graph_03_mu_0_3_node_93,0.37584895
graph_03_mu_0_3_node_94,0.4452084
graph_03_mu_0_3_node_95,0.40614334
graph_03_mu_0_3_node_96,0.37757725
graph_03_mu_0_3_node_97,0.3187426
graph_03_mu_0_3_node_98,0.3792701
graph_03_mu_0_3_node_99,0.3187426
graph_03_mu_0_3_node_100,0.37757725
