,Entropy
graph_066_mu_0_4_node_0,0.10919031
graph_066_mu_0_4_node_1,0.11481854
graph_066_mu_0_4_node_2,0.11702188
graph_066_mu_0_4_node_3,0.11796634
graph_066_mu_0_4_node_4,0.12014512
graph_066_mu_0_4_node_5,0.11808681
graph_066_mu_0_4_node_6,0.120467424
graph_066_mu_0_4_node_7,0.117395505
graph_066_mu_0_4_node_8,0.115141705
graph_066_mu_0_4_node_9,0.12071575
graph_066_mu_0_4_node_10,0.11740863
graph_066_mu_0_4_node_11,0.10988579
graph_066_mu_0_4_node_12,0.10833287
graph_066_mu_0_4_node_13,0.113516584
graph_066_mu_0_4_node_14,0.11960248
graph_066_mu_0_4_node_15,0.12071575
graph_066_mu_0_4_node_16,0.11867538
graph_066_mu_0_4_node_17,0.116956435
graph_066_mu_0_4_node_18,0.11388185
graph_066_mu_0_4_node_19,0.121631615
graph_066_mu_0_4_node_20,0.10814012
graph_066_mu_0_4_node_21,0.121631615
graph_066_mu_0_4_node_22,0.11049956
graph_066_mu_0_4_node_23,0.12014512
graph_066_mu_0_4_node_24,0.11699588
graph_066_mu_0_4_node_25,0.11987183
graph_066_mu_0_4_node_26,0.121426456
graph_066_mu_0_4_node_27,0.112729214
graph_066_mu_0_4_node_28,0.11959815
graph_066_mu_0_4_node_29,0.119294606
graph_066_mu_0_4_node_30,0.10847436
graph_066_mu_0_4_node_31,0.112729214
graph_066_mu_0_4_node_32,0.11960248
graph_066_mu_0_4_node_33,0.116353534
graph_066_mu_0_4_node_34,0.11895499
graph_066_mu_0_4_node_35,0.118682146
graph_066_mu_0_4_node_36,0.11009729
graph_066_mu_0_4_node_37,0.119294606
graph_066_mu_0_4_node_38,0.11719428
graph_066_mu_0_4_node_39,0.11712542
graph_066_mu_0_4_node_40,0.10745694
graph_066_mu_0_4_node_41,0.12071575
graph_066_mu_0_4_node_42,0.119294606
graph_066_mu_0_4_node_43,0.112729214
graph_066_mu_0_4_node_44,0.117395505
graph_066_mu_0_4_node_45,0.120467424
graph_066_mu_0_4_node_46,0.11863133
graph_066_mu_0_4_node_47,0.11258432
graph_066_mu_0_4_node_48,0.11807031
graph_066_mu_0_4_node_49,0.11808681
graph_066_mu_0_4_node_50,0.119294606
graph_066_mu_0_4_node_51,0.11303604
graph_066_mu_0_4_node_52,0.11960248
graph_066_mu_0_4_node_53,0.112729214
graph_066_mu_0_4_node_54,0.1169476
graph_066_mu_0_4_node_55,0.121971175
graph_066_mu_0_4_node_56,0.11915373
graph_066_mu_0_4_node_57,0.10773937
graph_066_mu_0_4_node_58,0.121631615
graph_066_mu_0_4_node_59,0.112729214
graph_066_mu_0_4_node_60,0.112729214
graph_066_mu_0_4_node_61,0.10773979
graph_066_mu_0_4_node_62,0.11481854
graph_066_mu_0_4_node_63,0.114970855
graph_066_mu_0_4_node_64,0.11400348
graph_066_mu_0_4_node_65,0.11898217
graph_066_mu_0_4_node_66,0.11901043
graph_066_mu_0_4_node_67,0.11536797
graph_066_mu_0_4_node_68,0.11796634
graph_066_mu_0_4_node_69,0.10970212
graph_066_mu_0_4_node_70,0.12037686
graph_066_mu_0_4_node_71,0.119294606
graph_066_mu_0_4_node_72,0.121971175
graph_066_mu_0_4_node_73,0.112729214
graph_066_mu_0_4_node_74,0.11681859
graph_066_mu_0_4_node_75,0.11697995
graph_066_mu_0_4_node_76,0.12037394
graph_066_mu_0_4_node_77,0.111976594
graph_066_mu_0_4_node_78,0.118682146
graph_066_mu_0_4_node_79,0.11140326
graph_066_mu_0_4_node_80,0.1121735
graph_066_mu_0_4_node_81,0.11535457
graph_066_mu_0_4_node_82,0.1184975
graph_066_mu_0_4_node_83,0.11719428
graph_066_mu_0_4_node_84,0.11987183
graph_066_mu_0_4_node_85,0.1134528
graph_066_mu_0_4_node_86,0.1182998
graph_066_mu_0_4_node_87,0.1178733
graph_066_mu_0_4_node_88,0.11014994
graph_066_mu_0_4_node_89,0.11719428
graph_066_mu_0_4_node_90,0.11481854
graph_066_mu_0_4_node_91,0.12014512
graph_066_mu_0_4_node_92,0.120467424
graph_066_mu_0_4_node_93,0.112729214
graph_066_mu_0_4_node_94,0.121971175
graph_066_mu_0_4_node_95,0.112695426
graph_066_mu_0_4_node_96,0.117395505
graph_066_mu_0_4_node_97,0.1108566
graph_066_mu_0_4_node_98,0.118682146
graph_066_mu_0_4_node_99,0.11541687
graph_066_mu_0_4_node_100,0.11776647
graph_066_mu_0_4_node_101,0.11796634
graph_066_mu_0_4_node_102,0.11702188
graph_066_mu_0_4_node_103,0.11158314
graph_066_mu_0_4_node_104,0.118682146
graph_066_mu_0_4_node_105,0.11895499
graph_066_mu_0_4_node_106,0.109471224
graph_066_mu_0_4_node_107,0.11359099
graph_066_mu_0_4_node_108,0.119294606
graph_066_mu_0_4_node_109,0.119294606
graph_066_mu_0_4_node_110,0.112729214
graph_066_mu_0_4_node_111,0.114809096
graph_066_mu_0_4_node_112,0.117395505
graph_066_mu_0_4_node_113,0.116956435
graph_066_mu_0_4_node_114,0.10906496
graph_066_mu_0_4_node_115,0.121971175
graph_066_mu_0_4_node_116,0.11012185
graph_066_mu_0_4_node_117,0.11202765
graph_066_mu_0_4_node_118,0.12019357
graph_066_mu_0_4_node_119,0.11364871
graph_066_mu_0_4_node_120,0.11306718
graph_066_mu_0_4_node_121,0.121631615
graph_066_mu_0_4_node_122,0.11719428
graph_066_mu_0_4_node_123,0.11724557
graph_066_mu_0_4_node_124,0.121971175
graph_066_mu_0_4_node_125,0.11481854
graph_066_mu_0_4_node_126,0.11533252
graph_066_mu_0_4_node_127,0.11296764
graph_066_mu_0_4_node_128,0.120467424
graph_066_mu_0_4_node_129,0.11392949
graph_066_mu_0_4_node_130,0.119595565
graph_066_mu_0_4_node_131,0.118676834
graph_066_mu_0_4_node_132,0.112729214
graph_066_mu_0_4_node_133,0.11561191
graph_066_mu_0_4_node_134,0.11807031
graph_066_mu_0_4_node_135,0.10928288
graph_066_mu_0_4_node_136,0.119595565
graph_066_mu_0_4_node_137,0.12071575
graph_066_mu_0_4_node_138,0.11343051
graph_066_mu_0_4_node_139,0.12071575
graph_066_mu_0_4_node_140,0.113516584
graph_066_mu_0_4_node_141,0.112729214
graph_066_mu_0_4_node_142,0.118682146
graph_066_mu_0_4_node_143,0.10853949
graph_066_mu_0_4_node_144,0.1129178
graph_066_mu_0_4_node_145,0.12037686
graph_066_mu_0_4_node_146,0.11914912
graph_066_mu_0_4_node_147,0.10980721
graph_066_mu_0_4_node_148,0.117786914
graph_066_mu_0_4_node_149,0.118682146
graph_066_mu_0_4_node_150,0.118682146
graph_066_mu_0_4_node_151,0.12014512
graph_066_mu_0_4_node_152,0.11807031
graph_066_mu_0_4_node_153,0.11253953
graph_066_mu_0_4_node_154,0.11951265
graph_066_mu_0_4_node_155,0.11295474
graph_066_mu_0_4_node_156,0.11615942
graph_066_mu_0_4_node_157,0.11846321
graph_066_mu_0_4_node_158,0.11960248
graph_066_mu_0_4_node_159,0.1178733
graph_066_mu_0_4_node_160,0.12037686
graph_066_mu_0_4_node_161,0.11719428
graph_066_mu_0_4_node_162,0.11796634
graph_066_mu_0_4_node_163,0.10973562
graph_066_mu_0_4_node_164,0.11481854
graph_066_mu_0_4_node_165,0.121631615
graph_066_mu_0_4_node_166,0.121631615
graph_066_mu_0_4_node_167,0.121631615
graph_066_mu_0_4_node_168,0.11481854
graph_066_mu_0_4_node_169,0.11481854
graph_066_mu_0_4_node_170,0.11776647
graph_066_mu_0_4_node_171,0.10895592
graph_066_mu_0_4_node_172,0.1150384
graph_066_mu_0_4_node_173,0.11959815
graph_066_mu_0_4_node_174,0.11807031
graph_066_mu_0_4_node_175,0.12037394
graph_066_mu_0_4_node_176,0.11951265
graph_066_mu_0_4_node_177,0.11226846
graph_066_mu_0_4_node_178,0.121631615
graph_066_mu_0_4_node_179,0.10813205
graph_066_mu_0_4_node_180,0.117395505
graph_066_mu_0_4_node_181,0.11895499
graph_066_mu_0_4_node_182,0.113516584
graph_066_mu_0_4_node_183,0.117133684
graph_066_mu_0_4_node_184,0.11601603
graph_066_mu_0_4_node_185,0.113516584
graph_066_mu_0_4_node_186,0.117897615
graph_066_mu_0_4_node_187,0.11719428
graph_066_mu_0_4_node_188,0.11796634
graph_066_mu_0_4_node_189,0.119294606
graph_066_mu_0_4_node_190,0.119294606
graph_066_mu_0_4_node_191,0.119294606
graph_066_mu_0_4_node_192,0.117395505
graph_066_mu_0_4_node_193,0.10998193
graph_066_mu_0_4_node_194,0.11343322
graph_066_mu_0_4_node_195,0.12037394
graph_066_mu_0_4_node_196,0.11689409
graph_066_mu_0_4_node_197,0.117395505
graph_066_mu_0_4_node_198,0.12014512
graph_066_mu_0_4_node_199,0.11343051
graph_066_mu_0_4_node_200,0.118682146
graph_066_mu_0_4_node_201,0.11481854
graph_066_mu_0_4_node_202,0.11959815
graph_066_mu_0_4_node_203,0.11914912
graph_066_mu_0_4_node_204,0.112729214
graph_066_mu_0_4_node_205,0.12014512
graph_066_mu_0_4_node_206,0.11616937
graph_066_mu_0_4_node_207,0.108398676
graph_066_mu_0_4_node_208,0.11481854
graph_066_mu_0_4_node_209,0.11901599
graph_066_mu_0_4_node_210,0.11642471
graph_066_mu_0_4_node_211,0.11925513
graph_066_mu_0_4_node_212,0.11702176
graph_066_mu_0_4_node_213,0.111242615
graph_066_mu_0_4_node_214,0.11545178
graph_066_mu_0_4_node_215,0.11364755
graph_066_mu_0_4_node_216,0.119294606
graph_066_mu_0_4_node_217,0.117395505
graph_066_mu_0_4_node_218,0.119294606
graph_066_mu_0_4_node_219,0.11613475
graph_066_mu_0_4_node_220,0.113366164
graph_066_mu_0_4_node_221,0.11535457
graph_066_mu_0_4_node_222,0.121426456
graph_066_mu_0_4_node_223,0.113516584
graph_066_mu_0_4_node_224,0.109180205
graph_066_mu_0_4_node_225,0.10757402
graph_066_mu_0_4_node_226,0.11561191
graph_066_mu_0_4_node_227,0.11434717
graph_066_mu_0_4_node_228,0.11814982
graph_066_mu_0_4_node_229,0.11481854
graph_066_mu_0_4_node_230,0.115231566
graph_066_mu_0_4_node_231,0.117395505
graph_066_mu_0_4_node_232,0.119294606
graph_066_mu_0_4_node_233,0.121426456
graph_066_mu_0_4_node_234,0.113516584
graph_066_mu_0_4_node_235,0.11885071
graph_066_mu_0_4_node_236,0.10909386
graph_066_mu_0_4_node_237,0.112729214
graph_066_mu_0_4_node_238,0.11902957
graph_066_mu_0_4_node_239,0.11298707
graph_066_mu_0_4_node_240,0.11699588
graph_066_mu_0_4_node_241,0.11951265
graph_066_mu_0_4_node_242,0.11808681
graph_066_mu_0_4_node_243,0.11481854
graph_066_mu_0_4_node_244,0.120467424
graph_066_mu_0_4_node_245,0.112729214
graph_066_mu_0_4_node_246,0.121631615
graph_066_mu_0_4_node_247,0.120467424
graph_066_mu_0_4_node_248,0.10871216
graph_066_mu_0_4_node_249,0.112915546
graph_066_mu_0_4_node_250,0.11863969
graph_066_mu_0_4_node_251,0.11895499
graph_066_mu_0_4_node_252,0.11481854
graph_066_mu_0_4_node_253,0.11955155
graph_066_mu_0_4_node_254,0.119294606
graph_066_mu_0_4_node_255,0.11719428
graph_066_mu_0_4_node_256,0.11361025
graph_066_mu_0_4_node_257,0.11285797
graph_066_mu_0_4_node_258,0.112729214
graph_066_mu_0_4_node_259,0.11939728
graph_066_mu_0_4_node_260,0.112729214
graph_066_mu_0_4_node_261,0.11554309
graph_066_mu_0_4_node_262,0.10891948
graph_066_mu_0_4_node_263,0.11740863
graph_066_mu_0_4_node_264,0.11013557
graph_066_mu_0_4_node_265,0.11413538
graph_066_mu_0_4_node_266,0.121631615
graph_066_mu_0_4_node_267,0.11959815
graph_066_mu_0_4_node_268,0.118682146
graph_066_mu_0_4_node_269,0.11895499
graph_066_mu_0_4_node_270,0.11244138
graph_066_mu_0_4_node_271,0.11719428
graph_066_mu_0_4_node_272,0.11807031
graph_066_mu_0_4_node_273,0.112729214
graph_066_mu_0_4_node_274,0.11700418
graph_066_mu_0_4_node_275,0.113516584
graph_066_mu_0_4_node_276,0.11951265
graph_066_mu_0_4_node_277,0.11766243
graph_066_mu_0_4_node_278,0.10957558
graph_066_mu_0_4_node_279,0.11178196
graph_066_mu_0_4_node_280,0.12071575
graph_066_mu_0_4_node_281,0.113516584
graph_066_mu_0_4_node_282,0.116244294
graph_066_mu_0_4_node_283,0.112729214
graph_066_mu_0_4_node_284,0.116386645
graph_066_mu_0_4_node_285,0.11216166
graph_066_mu_0_4_node_286,0.113516584
graph_066_mu_0_4_node_287,0.11015039
graph_066_mu_0_4_node_288,0.11901043
graph_066_mu_0_4_node_289,0.11632912
graph_066_mu_0_4_node_290,0.119294606
graph_066_mu_0_4_node_291,0.12071575
graph_066_mu_0_4_node_292,0.11481854
graph_066_mu_0_4_node_293,0.1170695
graph_066_mu_0_4_node_294,0.11914912
graph_066_mu_0_4_node_295,0.11906334
graph_066_mu_0_4_node_296,0.11796634
graph_066_mu_0_4_node_297,0.113516584
graph_066_mu_0_4_node_298,0.10834195
graph_066_mu_0_4_node_299,0.119595565
graph_066_mu_0_4_node_300,0.11481854
graph_066_mu_0_4_node_301,0.10879715
graph_066_mu_0_4_node_302,0.11515038
graph_066_mu_0_4_node_303,0.11560609
graph_066_mu_0_4_node_304,0.113516584
graph_066_mu_0_4_node_305,0.121971175
graph_066_mu_0_4_node_306,0.11545178
graph_066_mu_0_4_node_307,0.12037686
graph_066_mu_0_4_node_308,0.11638041
graph_066_mu_0_4_node_309,0.117888354
graph_066_mu_0_4_node_310,0.112729214
graph_066_mu_0_4_node_311,0.12037686
graph_066_mu_0_4_node_312,0.11535457
graph_066_mu_0_4_node_313,0.12037686
graph_066_mu_0_4_node_314,0.109711535
graph_066_mu_0_4_node_315,0.10992951
graph_066_mu_0_4_node_316,0.11628256
graph_066_mu_0_4_node_317,0.11745638
graph_066_mu_0_4_node_318,0.11531725
graph_066_mu_0_4_node_319,0.10746561
graph_066_mu_0_4_node_320,0.11481854
graph_066_mu_0_4_node_321,0.117265515
graph_066_mu_0_4_node_322,0.120467424
graph_066_mu_0_4_node_323,0.11617078
graph_066_mu_0_4_node_324,0.121426456
graph_066_mu_0_4_node_325,0.11808681
graph_066_mu_0_4_node_326,0.116358705
graph_066_mu_0_4_node_327,0.11481854
graph_066_mu_0_4_node_328,0.113516584
graph_066_mu_0_4_node_329,0.11481854
graph_066_mu_0_4_node_330,0.1195739
graph_066_mu_0_4_node_331,0.11710265
graph_066_mu_0_4_node_332,0.11902957
graph_066_mu_0_4_node_333,0.12037686
graph_066_mu_0_4_node_334,0.11807031
graph_066_mu_0_4_node_335,0.11481854
graph_066_mu_0_4_node_336,0.112729214
graph_066_mu_0_4_node_337,0.11808681
graph_066_mu_0_4_node_338,0.11987183
graph_066_mu_0_4_node_339,0.11803614
graph_066_mu_0_4_node_340,0.117395505
graph_066_mu_0_4_node_341,0.10912111
graph_066_mu_0_4_node_342,0.11332954
graph_066_mu_0_4_node_343,0.11481854
graph_066_mu_0_4_node_344,0.114083804
graph_066_mu_0_4_node_345,0.11701366
graph_066_mu_0_4_node_346,0.11648705
graph_066_mu_0_4_node_347,0.114849344
graph_066_mu_0_4_node_348,0.110548615
graph_066_mu_0_4_node_349,0.11690461
graph_066_mu_0_4_node_350,0.11227667
graph_066_mu_0_4_node_351,0.116767876
