,Entropy
graph_046_mu_0_4_node_0,0.35705528
graph_046_mu_0_4_node_1,0.38743922
graph_046_mu_0_4_node_2,0.362864
graph_046_mu_0_4_node_3,0.38524148
graph_046_mu_0_4_node_4,0.36371142
graph_046_mu_0_4_node_5,0.38856968
graph_046_mu_0_4_node_6,0.38544917
graph_046_mu_0_4_node_7,0.38654816
graph_046_mu_0_4_node_8,0.3649742
graph_046_mu_0_4_node_9,0.3900766
graph_046_mu_0_4_node_10,0.38743922
graph_046_mu_0_4_node_11,0.3557651
graph_046_mu_0_4_node_12,0.37922147
graph_046_mu_0_4_node_13,0.38624987
graph_046_mu_0_4_node_14,0.36380184
graph_046_mu_0_4_node_15,0.38786107
graph_046_mu_0_4_node_16,0.38829413
graph_046_mu_0_4_node_17,0.38814518
graph_046_mu_0_4_node_18,0.38691044
graph_046_mu_0_4_node_19,0.36779866
graph_046_mu_0_4_node_20,0.38790601
graph_046_mu_0_4_node_21,0.3840767
graph_046_mu_0_4_node_22,0.38364464
graph_046_mu_0_4_node_23,0.36530071
graph_046_mu_0_4_node_24,0.36072454
graph_046_mu_0_4_node_25,0.38450566
graph_046_mu_0_4_node_26,0.38105413
graph_046_mu_0_4_node_27,0.37298995
graph_046_mu_0_4_node_28,0.38783026
graph_046_mu_0_4_node_29,0.3612757
graph_046_mu_0_4_node_30,0.37933147
graph_046_mu_0_4_node_31,0.37933147
graph_046_mu_0_4_node_32,0.3900766
graph_046_mu_0_4_node_33,0.38680783
graph_046_mu_0_4_node_34,0.353657
graph_046_mu_0_4_node_35,0.38357002
graph_046_mu_0_4_node_36,0.370283
graph_046_mu_0_4_node_37,0.38806197
graph_046_mu_0_4_node_38,0.38045475
graph_046_mu_0_4_node_39,0.38691044
graph_046_mu_0_4_node_40,0.371563
graph_046_mu_0_4_node_41,0.39045623
graph_046_mu_0_4_node_42,0.38615024
graph_046_mu_0_4_node_43,0.38357002
graph_046_mu_0_4_node_44,0.36361593
graph_046_mu_0_4_node_45,0.35564
graph_046_mu_0_4_node_46,0.38363892
graph_046_mu_0_4_node_47,0.3700719
graph_046_mu_0_4_node_48,0.38743922
graph_046_mu_0_4_node_49,0.38841662
graph_046_mu_0_4_node_50,0.3825319
graph_046_mu_0_4_node_51,0.3824862
graph_046_mu_0_4_node_52,0.36779866
graph_046_mu_0_4_node_53,0.3871368
graph_046_mu_0_4_node_54,0.38868445
graph_046_mu_0_4_node_55,0.38303435
graph_046_mu_0_4_node_56,0.3657128
graph_046_mu_0_4_node_57,0.38653734
graph_046_mu_0_4_node_58,0.38719597
graph_046_mu_0_4_node_59,0.3738991
graph_046_mu_0_4_node_60,0.38364464
graph_046_mu_0_4_node_61,0.35836506
graph_046_mu_0_4_node_62,0.38460276
graph_046_mu_0_4_node_63,0.38460276
graph_046_mu_0_4_node_64,0.3747025
graph_046_mu_0_4_node_65,0.37477314
graph_046_mu_0_4_node_66,0.38606238
graph_046_mu_0_4_node_67,0.3706212
graph_046_mu_0_4_node_68,0.38105413
graph_046_mu_0_4_node_69,0.36779866
graph_046_mu_0_4_node_70,0.37933147
graph_046_mu_0_4_node_71,0.38618073
graph_046_mu_0_4_node_72,0.3830982
graph_046_mu_0_4_node_73,0.38107896
graph_046_mu_0_4_node_74,0.37298995
graph_046_mu_0_4_node_75,0.3855681
graph_046_mu_0_4_node_76,0.3859087
graph_046_mu_0_4_node_77,0.37298995
graph_046_mu_0_4_node_78,0.37298995
graph_046_mu_0_4_node_79,0.38726392
graph_046_mu_0_4_node_80,0.38450566
graph_046_mu_0_4_node_81,0.37477314
graph_046_mu_0_4_node_82,0.36238477
graph_046_mu_0_4_node_83,0.3618219
graph_046_mu_0_4_node_84,0.38364464
graph_046_mu_0_4_node_85,0.384021
graph_046_mu_0_4_node_86,0.38473278
graph_046_mu_0_4_node_87,0.3636286
graph_046_mu_0_4_node_88,0.37024972
graph_046_mu_0_4_node_89,0.37786448
graph_046_mu_0_4_node_90,0.38689488
graph_046_mu_0_4_node_91,0.38868445
graph_046_mu_0_4_node_92,0.36000198
graph_046_mu_0_4_node_93,0.36779866
graph_046_mu_0_4_node_94,0.38603765
graph_046_mu_0_4_node_95,0.38105413
graph_046_mu_0_4_node_96,0.3828347
graph_046_mu_0_4_node_97,0.37031367
graph_046_mu_0_4_node_98,0.3629903
graph_046_mu_0_4_node_99,0.37477314
graph_046_mu_0_4_node_100,0.39045623
graph_046_mu_0_4_node_101,0.38661444
graph_046_mu_0_4_node_102,0.37366536
graph_046_mu_0_4_node_103,0.37477314
graph_046_mu_0_4_node_104,0.3623017
graph_046_mu_0_4_node_105,0.37488052
graph_046_mu_0_4_node_106,0.381599
graph_046_mu_0_4_node_107,0.37462017
graph_046_mu_0_4_node_108,0.38932538
graph_046_mu_0_4_node_109,0.36569494
graph_046_mu_0_4_node_110,0.38644013
graph_046_mu_0_4_node_111,0.3716523
graph_046_mu_0_4_node_112,0.36366853
graph_046_mu_0_4_node_113,0.38661546
graph_046_mu_0_4_node_114,0.37396944
graph_046_mu_0_4_node_115,0.37933147
graph_046_mu_0_4_node_116,0.38357002
graph_046_mu_0_4_node_117,0.38590443
graph_046_mu_0_4_node_118,0.36779866
graph_046_mu_0_4_node_119,0.36400536
graph_046_mu_0_4_node_120,0.38654816
graph_046_mu_0_4_node_121,0.36779866
graph_046_mu_0_4_node_122,0.38267046
graph_046_mu_0_4_node_123,0.3889601
graph_046_mu_0_4_node_124,0.3648044
graph_046_mu_0_4_node_125,0.38719597
graph_046_mu_0_4_node_126,0.3878885
graph_046_mu_0_4_node_127,0.37460613
graph_046_mu_0_4_node_128,0.38966954
graph_046_mu_0_4_node_129,0.37772292
graph_046_mu_0_4_node_130,0.3878315
graph_046_mu_0_4_node_131,0.38566038
graph_046_mu_0_4_node_132,0.36346242
graph_046_mu_0_4_node_133,0.38645142
graph_046_mu_0_4_node_134,0.38364464
graph_046_mu_0_4_node_135,0.36533758
graph_046_mu_0_4_node_136,0.37936792
graph_046_mu_0_4_node_137,0.3857694
graph_046_mu_0_4_node_138,0.38661444
graph_046_mu_0_4_node_139,0.37772292
graph_046_mu_0_4_node_140,0.38835946
graph_046_mu_0_4_node_141,0.38813776
graph_046_mu_0_4_node_142,0.38105413
graph_046_mu_0_4_node_143,0.3871368
graph_046_mu_0_4_node_144,0.38691044
graph_046_mu_0_4_node_145,0.38719597
graph_046_mu_0_4_node_146,0.38814518
graph_046_mu_0_4_node_147,0.38357002
graph_046_mu_0_4_node_148,0.38691044
graph_046_mu_0_4_node_149,0.36779866
graph_046_mu_0_4_node_150,0.38469222
graph_046_mu_0_4_node_151,0.3858194
graph_046_mu_0_4_node_152,0.38719597
graph_046_mu_0_4_node_153,0.38473278
graph_046_mu_0_4_node_154,0.3889601
graph_046_mu_0_4_node_155,0.36580476
graph_046_mu_0_4_node_156,0.38535303
graph_046_mu_0_4_node_157,0.36779866
graph_046_mu_0_4_node_158,0.37042543
graph_046_mu_0_4_node_159,0.36779866
graph_046_mu_0_4_node_160,0.36779866
graph_046_mu_0_4_node_161,0.37933147
graph_046_mu_0_4_node_162,0.38473278
graph_046_mu_0_4_node_163,0.37298995
graph_046_mu_0_4_node_164,0.37298995
graph_046_mu_0_4_node_165,0.38469222
graph_046_mu_0_4_node_166,0.37298995
graph_046_mu_0_4_node_167,0.37387002
graph_046_mu_0_4_node_168,0.39045623
graph_046_mu_0_4_node_169,0.37772292
graph_046_mu_0_4_node_170,0.38661444
graph_046_mu_0_4_node_171,0.37477314
graph_046_mu_0_4_node_172,0.38726392
graph_046_mu_0_4_node_173,0.38691044
graph_046_mu_0_4_node_174,0.37298995
graph_046_mu_0_4_node_175,0.3868786
graph_046_mu_0_4_node_176,0.38105413
graph_046_mu_0_4_node_177,0.3826031
graph_046_mu_0_4_node_178,0.38165185
graph_046_mu_0_4_node_179,0.37298995
graph_046_mu_0_4_node_180,0.38364464
graph_046_mu_0_4_node_181,0.38276356
graph_046_mu_0_4_node_182,0.37477314
graph_046_mu_0_4_node_183,0.38450566
graph_046_mu_0_4_node_184,0.38583392
graph_046_mu_0_4_node_185,0.35971835
graph_046_mu_0_4_node_186,0.37298995
graph_046_mu_0_4_node_187,0.38267183
graph_046_mu_0_4_node_188,0.38691044
graph_046_mu_0_4_node_189,0.39045623
graph_046_mu_0_4_node_190,0.38762575
graph_046_mu_0_4_node_191,0.37477314
graph_046_mu_0_4_node_192,0.37021375
graph_046_mu_0_4_node_193,0.38785115
graph_046_mu_0_4_node_194,0.37298995
graph_046_mu_0_4_node_195,0.3743311
graph_046_mu_0_4_node_196,0.37358984
graph_046_mu_0_4_node_197,0.36502033
graph_046_mu_0_4_node_198,0.38932538
graph_046_mu_0_4_node_199,0.37460613
graph_046_mu_0_4_node_200,0.38105413
graph_046_mu_0_4_node_201,0.36722356
graph_046_mu_0_4_node_202,0.38932538
graph_046_mu_0_4_node_203,0.38689488
graph_046_mu_0_4_node_204,0.36779866
graph_046_mu_0_4_node_205,0.37477314
graph_046_mu_0_4_node_206,0.38815916
graph_046_mu_0_4_node_207,0.3725785
graph_046_mu_0_4_node_208,0.3852865
graph_046_mu_0_4_node_209,0.38105413
