,Entropy
graph_061_mu_0_3_node_0,0.5031439
graph_061_mu_0_3_node_1,0.5124584
graph_061_mu_0_3_node_2,0.4696025
graph_061_mu_0_3_node_3,0.45419377
graph_061_mu_0_3_node_4,0.49983752
graph_061_mu_0_3_node_5,0.45409948
graph_061_mu_0_3_node_6,0.5086196
graph_061_mu_0_3_node_7,0.45881647
graph_061_mu_0_3_node_8,0.4659057
graph_061_mu_0_3_node_9,0.5086196
graph_061_mu_0_3_node_10,0.5124584
graph_061_mu_0_3_node_11,0.42438704
graph_061_mu_0_3_node_12,0.5147246
graph_061_mu_0_3_node_13,0.5148103
graph_061_mu_0_3_node_14,0.48692882
graph_061_mu_0_3_node_15,0.5124584
graph_061_mu_0_3_node_16,0.5147246
graph_061_mu_0_3_node_17,0.42422828
graph_061_mu_0_3_node_18,0.46593207
graph_061_mu_0_3_node_19,0.4696025
graph_061_mu_0_3_node_20,0.48790842
graph_061_mu_0_3_node_21,0.49766865
graph_061_mu_0_3_node_22,0.42422828
graph_061_mu_0_3_node_23,0.51656944
graph_061_mu_0_3_node_24,0.50247645
graph_061_mu_0_3_node_25,0.42422828
graph_061_mu_0_3_node_26,0.46628743
graph_061_mu_0_3_node_27,0.45902455
graph_061_mu_0_3_node_28,0.4882472
graph_061_mu_0_3_node_29,0.49766865
graph_061_mu_0_3_node_30,0.48790842
graph_061_mu_0_3_node_31,0.4696025
graph_061_mu_0_3_node_32,0.46477222
graph_061_mu_0_3_node_33,0.50216806
graph_061_mu_0_3_node_34,0.42422828
graph_061_mu_0_3_node_35,0.45577803
graph_061_mu_0_3_node_36,0.488196
graph_061_mu_0_3_node_37,0.45280486
graph_061_mu_0_3_node_38,0.45494762
graph_061_mu_0_3_node_39,0.46542934
graph_061_mu_0_3_node_40,0.45615172
graph_061_mu_0_3_node_41,0.5031439
graph_061_mu_0_3_node_42,0.4540329
graph_061_mu_0_3_node_43,0.50216806
graph_061_mu_0_3_node_44,0.42422828
graph_061_mu_0_3_node_45,0.42422828
graph_061_mu_0_3_node_46,0.4696025
graph_061_mu_0_3_node_47,0.42422828
graph_061_mu_0_3_node_48,0.50216806
graph_061_mu_0_3_node_49,0.42422828
graph_061_mu_0_3_node_50,0.5031439
graph_061_mu_0_3_node_51,0.4540329
graph_061_mu_0_3_node_52,0.48816583
graph_061_mu_0_3_node_53,0.46597362
graph_061_mu_0_3_node_54,0.49766865
graph_061_mu_0_3_node_55,0.50371754
graph_061_mu_0_3_node_56,0.44406453
graph_061_mu_0_3_node_57,0.5147246
graph_061_mu_0_3_node_58,0.4696025
graph_061_mu_0_3_node_59,0.49766865
graph_061_mu_0_3_node_60,0.5057692
graph_061_mu_0_3_node_61,0.49969128
graph_061_mu_0_3_node_62,0.42748818
graph_061_mu_0_3_node_63,0.51459557
graph_061_mu_0_3_node_64,0.46575636
graph_061_mu_0_3_node_65,0.5147246
graph_061_mu_0_3_node_66,0.49807855
graph_061_mu_0_3_node_67,0.45937297
graph_061_mu_0_3_node_68,0.4540329
graph_061_mu_0_3_node_69,0.5086196
graph_061_mu_0_3_node_70,0.4540329
graph_061_mu_0_3_node_71,0.476852
graph_061_mu_0_3_node_72,0.5124584
graph_061_mu_0_3_node_73,0.5031439
graph_061_mu_0_3_node_74,0.49983752
graph_061_mu_0_3_node_75,0.5043541
graph_061_mu_0_3_node_76,0.4540329
graph_061_mu_0_3_node_77,0.45419377
graph_061_mu_0_3_node_78,0.46597362
graph_061_mu_0_3_node_79,0.503258
graph_061_mu_0_3_node_80,0.5022807
graph_061_mu_0_3_node_81,0.4517748
graph_061_mu_0_3_node_82,0.48790842
graph_061_mu_0_3_node_83,0.46554512
graph_061_mu_0_3_node_84,0.5152274
graph_061_mu_0_3_node_85,0.48790842
graph_061_mu_0_3_node_86,0.5088187
graph_061_mu_0_3_node_87,0.42422828
graph_061_mu_0_3_node_88,0.51494235
graph_061_mu_0_3_node_89,0.48790842
graph_061_mu_0_3_node_90,0.5088391
graph_061_mu_0_3_node_91,0.4540329
graph_061_mu_0_3_node_92,0.5023649
graph_061_mu_0_3_node_93,0.4696025
graph_061_mu_0_3_node_94,0.50892156
graph_061_mu_0_3_node_95,0.49003324
graph_061_mu_0_3_node_96,0.51494235
graph_061_mu_0_3_node_97,0.46557683
graph_061_mu_0_3_node_98,0.5135737
graph_061_mu_0_3_node_99,0.50869566
graph_061_mu_0_3_node_100,0.50822747
graph_061_mu_0_3_node_101,0.51459557
graph_061_mu_0_3_node_102,0.48790842
graph_061_mu_0_3_node_103,0.5022807
graph_061_mu_0_3_node_104,0.4540329
graph_061_mu_0_3_node_105,0.45881647
graph_061_mu_0_3_node_106,0.42422828
graph_061_mu_0_3_node_107,0.51560944
graph_061_mu_0_3_node_108,0.42422828
graph_061_mu_0_3_node_109,0.5124584
graph_061_mu_0_3_node_110,0.5127172
graph_061_mu_0_3_node_111,0.50216806
graph_061_mu_0_3_node_112,0.51494235
graph_061_mu_0_3_node_113,0.45446172
graph_061_mu_0_3_node_114,0.48790842
graph_061_mu_0_3_node_115,0.4629118
graph_061_mu_0_3_node_116,0.5124584
graph_061_mu_0_3_node_117,0.50864255
graph_061_mu_0_3_node_118,0.51459557
graph_061_mu_0_3_node_119,0.45881647
graph_061_mu_0_3_node_120,0.44976354
graph_061_mu_0_3_node_121,0.46582252
graph_061_mu_0_3_node_122,0.42422828
graph_061_mu_0_3_node_123,0.4540329
graph_061_mu_0_3_node_124,0.50881535
graph_061_mu_0_3_node_125,0.5125955
graph_061_mu_0_3_node_126,0.4659323
graph_061_mu_0_3_node_127,0.5165933
graph_061_mu_0_3_node_128,0.45881647
graph_061_mu_0_3_node_129,0.49766865
graph_061_mu_0_3_node_130,0.4540329
graph_061_mu_0_3_node_131,0.45881647
graph_061_mu_0_3_node_132,0.49766865
graph_061_mu_0_3_node_133,0.46587458
graph_061_mu_0_3_node_134,0.50881535
graph_061_mu_0_3_node_135,0.51459557
graph_061_mu_0_3_node_136,0.50366724
graph_061_mu_0_3_node_137,0.4623938
graph_061_mu_0_3_node_138,0.50216806
graph_061_mu_0_3_node_139,0.51494235
graph_061_mu_0_3_node_140,0.51501715
graph_061_mu_0_3_node_141,0.50881535
graph_061_mu_0_3_node_142,0.51459557
graph_061_mu_0_3_node_143,0.47419646
graph_061_mu_0_3_node_144,0.49766865
graph_061_mu_0_3_node_145,0.5086196
graph_061_mu_0_3_node_146,0.42422828
graph_061_mu_0_3_node_147,0.4599878
graph_061_mu_0_3_node_148,0.51459557
graph_061_mu_0_3_node_149,0.42422828
graph_061_mu_0_3_node_150,0.42422828
graph_061_mu_0_3_node_151,0.42422828
graph_061_mu_0_3_node_152,0.4540329
graph_061_mu_0_3_node_153,0.46281755
graph_061_mu_0_3_node_154,0.5124584
graph_061_mu_0_3_node_155,0.45419377
graph_061_mu_0_3_node_156,0.46247026
graph_061_mu_0_3_node_157,0.45881647
graph_061_mu_0_3_node_158,0.47187215
graph_061_mu_0_3_node_159,0.45426136
graph_061_mu_0_3_node_160,0.46592814
graph_061_mu_0_3_node_161,0.4513863
graph_061_mu_0_3_node_162,0.46542197
graph_061_mu_0_3_node_163,0.4540329
graph_061_mu_0_3_node_164,0.45784736
graph_061_mu_0_3_node_165,0.46434015
graph_061_mu_0_3_node_166,0.46454272
graph_061_mu_0_3_node_167,0.45881647
graph_061_mu_0_3_node_168,0.5031439
graph_061_mu_0_3_node_169,0.51459557
graph_061_mu_0_3_node_170,0.50340545
graph_061_mu_0_3_node_171,0.4696025
graph_061_mu_0_3_node_172,0.42422828
graph_061_mu_0_3_node_173,0.42422828
graph_061_mu_0_3_node_174,0.45881647
graph_061_mu_0_3_node_175,0.42422828
graph_061_mu_0_3_node_176,0.4522126
graph_061_mu_0_3_node_177,0.50216806
graph_061_mu_0_3_node_178,0.5022807
graph_061_mu_0_3_node_179,0.51258457
graph_061_mu_0_3_node_180,0.4696025
graph_061_mu_0_3_node_181,0.45881647
graph_061_mu_0_3_node_182,0.470336
graph_061_mu_0_3_node_183,0.5159789
graph_061_mu_0_3_node_184,0.47012132
graph_061_mu_0_3_node_185,0.44520265
graph_061_mu_0_3_node_186,0.45419377
graph_061_mu_0_3_node_187,0.46559468
graph_061_mu_0_3_node_188,0.45881647
graph_061_mu_0_3_node_189,0.4605589
graph_061_mu_0_3_node_190,0.49918863
graph_061_mu_0_3_node_191,0.47034642
graph_061_mu_0_3_node_192,0.49928477
graph_061_mu_0_3_node_193,0.45895445
graph_061_mu_0_3_node_194,0.4696025
graph_061_mu_0_3_node_195,0.48790842
graph_061_mu_0_3_node_196,0.45881647
graph_061_mu_0_3_node_197,0.45881647
graph_061_mu_0_3_node_198,0.5089069
graph_061_mu_0_3_node_199,0.45881647
graph_061_mu_0_3_node_200,0.47035968
graph_061_mu_0_3_node_201,0.4696025
graph_061_mu_0_3_node_202,0.45895445
graph_061_mu_0_3_node_203,0.45895445
graph_061_mu_0_3_node_204,0.4685631
