,Entropy
graph_0109_mu_0_3_node_0,0.47777638
graph_0109_mu_0_3_node_1,0.41609913
graph_0109_mu_0_3_node_2,0.43762892
graph_0109_mu_0_3_node_3,0.418789
graph_0109_mu_0_3_node_4,0.42851874
graph_0109_mu_0_3_node_5,0.47798604
graph_0109_mu_0_3_node_6,0.4334121
graph_0109_mu_0_3_node_7,0.47790068
graph_0109_mu_0_3_node_8,0.4516449
graph_0109_mu_0_3_node_9,0.42294365
graph_0109_mu_0_3_node_10,0.4334121
graph_0109_mu_0_3_node_11,0.4228412
graph_0109_mu_0_3_node_12,0.48534614
graph_0109_mu_0_3_node_13,0.46802792
graph_0109_mu_0_3_node_14,0.422635
graph_0109_mu_0_3_node_15,0.4511548
graph_0109_mu_0_3_node_16,0.47751087
graph_0109_mu_0_3_node_17,0.4334121
graph_0109_mu_0_3_node_18,0.47798604
graph_0109_mu_0_3_node_19,0.4334121
graph_0109_mu_0_3_node_20,0.47741193
graph_0109_mu_0_3_node_21,0.46802792
graph_0109_mu_0_3_node_22,0.48534614
graph_0109_mu_0_3_node_23,0.4211181
graph_0109_mu_0_3_node_24,0.43216345
graph_0109_mu_0_3_node_25,0.46802792
graph_0109_mu_0_3_node_26,0.48328766
graph_0109_mu_0_3_node_27,0.42851874
graph_0109_mu_0_3_node_28,0.4773459
graph_0109_mu_0_3_node_29,0.4333001
graph_0109_mu_0_3_node_30,0.38751623
graph_0109_mu_0_3_node_31,0.3856246
graph_0109_mu_0_3_node_32,0.38751623
graph_0109_mu_0_3_node_33,0.40686584
graph_0109_mu_0_3_node_34,0.42851874
graph_0109_mu_0_3_node_35,0.42851874
graph_0109_mu_0_3_node_36,0.465433
graph_0109_mu_0_3_node_37,0.48534614
graph_0109_mu_0_3_node_38,0.38751623
graph_0109_mu_0_3_node_39,0.41865525
graph_0109_mu_0_3_node_40,0.38751623
graph_0109_mu_0_3_node_41,0.40686584
graph_0109_mu_0_3_node_42,0.4334121
graph_0109_mu_0_3_node_43,0.48534614
graph_0109_mu_0_3_node_44,0.48534614
graph_0109_mu_0_3_node_45,0.4334121
graph_0109_mu_0_3_node_46,0.47785234
graph_0109_mu_0_3_node_47,0.40819246
graph_0109_mu_0_3_node_48,0.46802792
graph_0109_mu_0_3_node_49,0.47798604
graph_0109_mu_0_3_node_50,0.44186047
graph_0109_mu_0_3_node_51,0.38751623
graph_0109_mu_0_3_node_52,0.4334121
graph_0109_mu_0_3_node_53,0.40686584
graph_0109_mu_0_3_node_54,0.4485606
graph_0109_mu_0_3_node_55,0.38436517
graph_0109_mu_0_3_node_56,0.46802792
graph_0109_mu_0_3_node_57,0.45899633
graph_0109_mu_0_3_node_58,0.4359865
graph_0109_mu_0_3_node_59,0.45732537
graph_0109_mu_0_3_node_60,0.47790068
graph_0109_mu_0_3_node_61,0.38751623
graph_0109_mu_0_3_node_62,0.38751623
graph_0109_mu_0_3_node_63,0.41879332
graph_0109_mu_0_3_node_64,0.43913805
graph_0109_mu_0_3_node_65,0.46802792
graph_0109_mu_0_3_node_66,0.43921867
graph_0109_mu_0_3_node_67,0.46802792
graph_0109_mu_0_3_node_68,0.4515724
graph_0109_mu_0_3_node_69,0.42851874
graph_0109_mu_0_3_node_70,0.4226518
graph_0109_mu_0_3_node_71,0.43191925
graph_0109_mu_0_3_node_72,0.38751623
graph_0109_mu_0_3_node_73,0.46802792
graph_0109_mu_0_3_node_74,0.4886632
graph_0109_mu_0_3_node_75,0.42851874
graph_0109_mu_0_3_node_76,0.4334121
graph_0109_mu_0_3_node_77,0.38751623
graph_0109_mu_0_3_node_78,0.4516449
graph_0109_mu_0_3_node_79,0.43768474
graph_0109_mu_0_3_node_80,0.4500001
graph_0109_mu_0_3_node_81,0.46802792
graph_0109_mu_0_3_node_82,0.46802792
graph_0109_mu_0_3_node_83,0.4334121
graph_0109_mu_0_3_node_84,0.38461173
graph_0109_mu_0_3_node_85,0.45899633
graph_0109_mu_0_3_node_86,0.38751623
graph_0109_mu_0_3_node_87,0.43921867
graph_0109_mu_0_3_node_88,0.4016623
graph_0109_mu_0_3_node_89,0.38276887
graph_0109_mu_0_3_node_90,0.47441572
graph_0109_mu_0_3_node_91,0.4313832
graph_0109_mu_0_3_node_92,0.4829355
graph_0109_mu_0_3_node_93,0.40686584
graph_0109_mu_0_3_node_94,0.46802792
graph_0109_mu_0_3_node_95,0.4334121
graph_0109_mu_0_3_node_96,0.40686584
graph_0109_mu_0_3_node_97,0.47798604
graph_0109_mu_0_3_node_98,0.48508647
graph_0109_mu_0_3_node_99,0.43921867
graph_0109_mu_0_3_node_100,0.43206513
graph_0109_mu_0_3_node_101,0.38751623
graph_0109_mu_0_3_node_102,0.48328766
graph_0109_mu_0_3_node_103,0.40686584
graph_0109_mu_0_3_node_104,0.46802792
graph_0109_mu_0_3_node_105,0.45527422
graph_0109_mu_0_3_node_106,0.42568672
graph_0109_mu_0_3_node_107,0.47778058
graph_0109_mu_0_3_node_108,0.4667293
graph_0109_mu_0_3_node_109,0.4516449
graph_0109_mu_0_3_node_110,0.46802792
graph_0109_mu_0_3_node_111,0.3867982
graph_0109_mu_0_3_node_112,0.38751623
graph_0109_mu_0_3_node_113,0.38751623
graph_0109_mu_0_3_node_114,0.3856723
graph_0109_mu_0_3_node_115,0.48534614
graph_0109_mu_0_3_node_116,0.43921867
graph_0109_mu_0_3_node_117,0.48150468
graph_0109_mu_0_3_node_118,0.4886632
graph_0109_mu_0_3_node_119,0.45753413
graph_0109_mu_0_3_node_120,0.40657365
graph_0109_mu_0_3_node_121,0.4886632
graph_0109_mu_0_3_node_122,0.45899633
graph_0109_mu_0_3_node_123,0.47777638
graph_0109_mu_0_3_node_124,0.4217884
graph_0109_mu_0_3_node_125,0.48534614
graph_0109_mu_0_3_node_126,0.4746972
graph_0109_mu_0_3_node_127,0.45729026
graph_0109_mu_0_3_node_128,0.38751623
graph_0109_mu_0_3_node_129,0.40686584
graph_0109_mu_0_3_node_130,0.41879332
graph_0109_mu_0_3_node_131,0.39691335
graph_0109_mu_0_3_node_132,0.46802792
graph_0109_mu_0_3_node_133,0.4588472
graph_0109_mu_0_3_node_134,0.46802792
graph_0109_mu_0_3_node_135,0.42777106
graph_0109_mu_0_3_node_136,0.4334121
graph_0109_mu_0_3_node_137,0.40686584
graph_0109_mu_0_3_node_138,0.4829355
graph_0109_mu_0_3_node_139,0.40686584
graph_0109_mu_0_3_node_140,0.38751623
graph_0109_mu_0_3_node_141,0.41822016
graph_0109_mu_0_3_node_142,0.48534614
graph_0109_mu_0_3_node_143,0.38751623
graph_0109_mu_0_3_node_144,0.4886632
graph_0109_mu_0_3_node_145,0.40686584
graph_0109_mu_0_3_node_146,0.44102418
graph_0109_mu_0_3_node_147,0.40686584
graph_0109_mu_0_3_node_148,0.46802792
graph_0109_mu_0_3_node_149,0.46802792
graph_0109_mu_0_3_node_150,0.48328766
graph_0109_mu_0_3_node_151,0.44075847
graph_0109_mu_0_3_node_152,0.40108275
graph_0109_mu_0_3_node_153,0.46802792
graph_0109_mu_0_3_node_154,0.42834345
graph_0109_mu_0_3_node_155,0.48508647
graph_0109_mu_0_3_node_156,0.40651664
graph_0109_mu_0_3_node_157,0.40686584
graph_0109_mu_0_3_node_158,0.44128057
graph_0109_mu_0_3_node_159,0.4580888
graph_0109_mu_0_3_node_160,0.40617767
graph_0109_mu_0_3_node_161,0.42646772
graph_0109_mu_0_3_node_162,0.4513286
graph_0109_mu_0_3_node_163,0.38751623
graph_0109_mu_0_3_node_164,0.43555224
graph_0109_mu_0_3_node_165,0.47765386
graph_0109_mu_0_3_node_166,0.41797683
graph_0109_mu_0_3_node_167,0.4412425
graph_0109_mu_0_3_node_168,0.38751623
graph_0109_mu_0_3_node_169,0.4282688
graph_0109_mu_0_3_node_170,0.40686584
graph_0109_mu_0_3_node_171,0.38751623
graph_0109_mu_0_3_node_172,0.48534614
graph_0109_mu_0_3_node_173,0.43921867
graph_0109_mu_0_3_node_174,0.46802792
graph_0109_mu_0_3_node_175,0.42834345
graph_0109_mu_0_3_node_176,0.441654
graph_0109_mu_0_3_node_177,0.4576987
graph_0109_mu_0_3_node_178,0.48328766
graph_0109_mu_0_3_node_179,0.48534614
graph_0109_mu_0_3_node_180,0.4334121
graph_0109_mu_0_3_node_181,0.48534614
graph_0109_mu_0_3_node_182,0.4633028
graph_0109_mu_0_3_node_183,0.47785234
graph_0109_mu_0_3_node_184,0.43913805
graph_0109_mu_0_3_node_185,0.45899633
graph_0109_mu_0_3_node_186,0.4067043
