,Entropy
graph_059_mu_0_4_node_0,0.22577164
graph_059_mu_0_4_node_1,0.23069753
graph_059_mu_0_4_node_2,0.23019525
graph_059_mu_0_4_node_3,0.23019525
graph_059_mu_0_4_node_4,0.2063895
graph_059_mu_0_4_node_5,0.23134352
graph_059_mu_0_4_node_6,0.23031616
graph_059_mu_0_4_node_7,0.23092327
graph_059_mu_0_4_node_8,0.22980155
graph_059_mu_0_4_node_9,0.22873674
graph_059_mu_0_4_node_10,0.2270411
graph_059_mu_0_4_node_11,0.22625639
graph_059_mu_0_4_node_12,0.22975701
graph_059_mu_0_4_node_13,0.20777597
graph_059_mu_0_4_node_14,0.21083201
graph_059_mu_0_4_node_15,0.22853406
graph_059_mu_0_4_node_16,0.22975701
graph_059_mu_0_4_node_17,0.2265661
graph_059_mu_0_4_node_18,0.2307598
graph_059_mu_0_4_node_19,0.22766991
graph_059_mu_0_4_node_20,0.23019525
graph_059_mu_0_4_node_21,0.23031616
graph_059_mu_0_4_node_22,0.21885815
graph_059_mu_0_4_node_23,0.23062406
graph_059_mu_0_4_node_24,0.21388596
graph_059_mu_0_4_node_25,0.22038387
graph_059_mu_0_4_node_26,0.22416902
graph_059_mu_0_4_node_27,0.22947311
graph_059_mu_0_4_node_28,0.22895667
graph_059_mu_0_4_node_29,0.2286289
graph_059_mu_0_4_node_30,0.229814
graph_059_mu_0_4_node_31,0.21138217
graph_059_mu_0_4_node_32,0.22004624
graph_059_mu_0_4_node_33,0.2208515
graph_059_mu_0_4_node_34,0.21992429
graph_059_mu_0_4_node_35,0.22612631
graph_059_mu_0_4_node_36,0.2106691
graph_059_mu_0_4_node_37,0.23020087
graph_059_mu_0_4_node_38,0.23070319
graph_059_mu_0_4_node_39,0.20549588
graph_059_mu_0_4_node_40,0.21039551
graph_059_mu_0_4_node_41,0.23019525
graph_059_mu_0_4_node_42,0.21989085
graph_059_mu_0_4_node_43,0.22910953
graph_059_mu_0_4_node_44,0.2173371
graph_059_mu_0_4_node_45,0.2233973
graph_059_mu_0_4_node_46,0.22913677
graph_059_mu_0_4_node_47,0.23019525
graph_059_mu_0_4_node_48,0.21929714
graph_059_mu_0_4_node_49,0.23033074
graph_059_mu_0_4_node_50,0.23085165
graph_059_mu_0_4_node_51,0.23085165
graph_059_mu_0_4_node_52,0.20628422
graph_059_mu_0_4_node_53,0.22004624
graph_059_mu_0_4_node_54,0.22764224
graph_059_mu_0_4_node_55,0.21069048
graph_059_mu_0_4_node_56,0.22766991
graph_059_mu_0_4_node_57,0.22910953
graph_059_mu_0_4_node_58,0.22766991
graph_059_mu_0_4_node_59,0.23073311
graph_059_mu_0_4_node_60,0.22620377
graph_059_mu_0_4_node_61,0.21915117
graph_059_mu_0_4_node_62,0.23069753
graph_059_mu_0_4_node_63,0.21671811
graph_059_mu_0_4_node_64,0.23105723
graph_059_mu_0_4_node_65,0.22004624
graph_059_mu_0_4_node_66,0.22322212
graph_059_mu_0_4_node_67,0.22004624
graph_059_mu_0_4_node_68,0.22254185
graph_059_mu_0_4_node_69,0.20926662
graph_059_mu_0_4_node_70,0.21698865
graph_059_mu_0_4_node_71,0.21184286
graph_059_mu_0_4_node_72,0.22004624
graph_059_mu_0_4_node_73,0.22980155
graph_059_mu_0_4_node_74,0.22764136
graph_059_mu_0_4_node_75,0.23085165
graph_059_mu_0_4_node_76,0.21901686
graph_059_mu_0_4_node_77,0.2202552
graph_059_mu_0_4_node_78,0.2202551
graph_059_mu_0_4_node_79,0.22552548
graph_059_mu_0_4_node_80,0.23019525
graph_059_mu_0_4_node_81,0.22881505
graph_059_mu_0_4_node_82,0.23143378
graph_059_mu_0_4_node_83,0.22004624
graph_059_mu_0_4_node_84,0.22254185
graph_059_mu_0_4_node_85,0.22756517
graph_059_mu_0_4_node_86,0.22004624
graph_059_mu_0_4_node_87,0.22611813
graph_059_mu_0_4_node_88,0.21988934
graph_059_mu_0_4_node_89,0.2265661
graph_059_mu_0_4_node_90,0.2270411
graph_059_mu_0_4_node_91,0.21652134
graph_059_mu_0_4_node_92,0.22980155
graph_059_mu_0_4_node_93,0.22936001
graph_059_mu_0_4_node_94,0.2305264
graph_059_mu_0_4_node_95,0.22592315
graph_059_mu_0_4_node_96,0.23019525
graph_059_mu_0_4_node_97,0.22765985
graph_059_mu_0_4_node_98,0.21156882
graph_059_mu_0_4_node_99,0.22766991
graph_059_mu_0_4_node_100,0.22254185
graph_059_mu_0_4_node_101,0.2265661
graph_059_mu_0_4_node_102,0.21910994
graph_059_mu_0_4_node_103,0.2057986
graph_059_mu_0_4_node_104,0.22254185
graph_059_mu_0_4_node_105,0.23204592
graph_059_mu_0_4_node_106,0.23069753
graph_059_mu_0_4_node_107,0.22334506
graph_059_mu_0_4_node_108,0.22313474
graph_059_mu_0_4_node_109,0.2286289
graph_059_mu_0_4_node_110,0.23022632
graph_059_mu_0_4_node_111,0.22004624
graph_059_mu_0_4_node_112,0.21877573
graph_059_mu_0_4_node_113,0.22980155
graph_059_mu_0_4_node_114,0.22764136
graph_059_mu_0_4_node_115,0.2286289
graph_059_mu_0_4_node_116,0.22895667
graph_059_mu_0_4_node_117,0.22986959
graph_059_mu_0_4_node_118,0.22766991
graph_059_mu_0_4_node_119,0.23085165
graph_059_mu_0_4_node_120,0.22584298
graph_059_mu_0_4_node_121,0.21148397
graph_059_mu_0_4_node_122,0.21929714
graph_059_mu_0_4_node_123,0.22828239
graph_059_mu_0_4_node_124,0.22731127
graph_059_mu_0_4_node_125,0.22895667
graph_059_mu_0_4_node_126,0.21958867
graph_059_mu_0_4_node_127,0.23143378
graph_059_mu_0_4_node_128,0.22975701
graph_059_mu_0_4_node_129,0.22322212
graph_059_mu_0_4_node_130,0.23105723
graph_059_mu_0_4_node_131,0.21394281
graph_059_mu_0_4_node_132,0.22322212
graph_059_mu_0_4_node_133,0.23022632
graph_059_mu_0_4_node_134,0.23019525
graph_059_mu_0_4_node_135,0.22758771
graph_059_mu_0_4_node_136,0.22910953
graph_059_mu_0_4_node_137,0.22612631
graph_059_mu_0_4_node_138,0.22322212
graph_059_mu_0_4_node_139,0.23017077
graph_059_mu_0_4_node_140,0.23057777
graph_059_mu_0_4_node_141,0.2307598
graph_059_mu_0_4_node_142,0.22004624
graph_059_mu_0_4_node_143,0.23019525
