,Entropy
graph_035_mu_0_4_node_0,0.26543382
graph_035_mu_0_4_node_1,0.2633345
graph_035_mu_0_4_node_2,0.25470543
graph_035_mu_0_4_node_3,0.2598652
graph_035_mu_0_4_node_4,0.2598652
graph_035_mu_0_4_node_5,0.26954356
graph_035_mu_0_4_node_6,0.25598064
graph_035_mu_0_4_node_7,0.26954356
graph_035_mu_0_4_node_8,0.25809893
graph_035_mu_0_4_node_9,0.2570964
graph_035_mu_0_4_node_10,0.25208792
graph_035_mu_0_4_node_11,0.2554331
graph_035_mu_0_4_node_12,0.26717126
graph_035_mu_0_4_node_13,0.26622748
graph_035_mu_0_4_node_14,0.252294
graph_035_mu_0_4_node_15,0.24526852
graph_035_mu_0_4_node_16,0.24584262
graph_035_mu_0_4_node_17,0.26543382
graph_035_mu_0_4_node_18,0.2524284
graph_035_mu_0_4_node_19,0.25445133
graph_035_mu_0_4_node_20,0.2612893
graph_035_mu_0_4_node_21,0.26954356
graph_035_mu_0_4_node_22,0.25568676
graph_035_mu_0_4_node_23,0.26913884
graph_035_mu_0_4_node_24,0.26656494
graph_035_mu_0_4_node_25,0.26657557
graph_035_mu_0_4_node_26,0.25751087
graph_035_mu_0_4_node_27,0.26578656
graph_035_mu_0_4_node_28,0.26604998
graph_035_mu_0_4_node_29,0.26243293
graph_035_mu_0_4_node_30,0.25778162
graph_035_mu_0_4_node_31,0.26279718
graph_035_mu_0_4_node_32,0.26243293
graph_035_mu_0_4_node_33,0.26524714
graph_035_mu_0_4_node_34,0.26243293
graph_035_mu_0_4_node_35,0.26732424
graph_035_mu_0_4_node_36,0.2455454
graph_035_mu_0_4_node_37,0.2598652
graph_035_mu_0_4_node_38,0.2598652
graph_035_mu_0_4_node_39,0.26604998
graph_035_mu_0_4_node_40,0.25547543
graph_035_mu_0_4_node_41,0.26604998
graph_035_mu_0_4_node_42,0.25970984
graph_035_mu_0_4_node_43,0.25583985
graph_035_mu_0_4_node_44,0.24222408
graph_035_mu_0_4_node_45,0.25970984
graph_035_mu_0_4_node_46,0.25778162
graph_035_mu_0_4_node_47,0.2598652
graph_035_mu_0_4_node_48,0.2459922
graph_035_mu_0_4_node_49,0.2570964
graph_035_mu_0_4_node_50,0.2531221
graph_035_mu_0_4_node_51,0.25559
graph_035_mu_0_4_node_52,0.2458154
graph_035_mu_0_4_node_53,0.26539946
graph_035_mu_0_4_node_54,0.2511317
