,Entropy
graph_039_mu_0_4_node_0,0.37028405
graph_039_mu_0_4_node_1,0.3701997
graph_039_mu_0_4_node_2,0.36974263
graph_039_mu_0_4_node_3,0.36573052
graph_039_mu_0_4_node_4,0.37028405
graph_039_mu_0_4_node_5,0.34441638
graph_039_mu_0_4_node_6,0.35955554
graph_039_mu_0_4_node_7,0.37376532
graph_039_mu_0_4_node_8,0.33986616
graph_039_mu_0_4_node_9,0.37074187
graph_039_mu_0_4_node_10,0.36785924
graph_039_mu_0_4_node_11,0.35948607
graph_039_mu_0_4_node_12,0.34001875
graph_039_mu_0_4_node_13,0.3695603
graph_039_mu_0_4_node_14,0.3456648
graph_039_mu_0_4_node_15,0.37158844
graph_039_mu_0_4_node_16,0.37376532
graph_039_mu_0_4_node_17,0.3588752
graph_039_mu_0_4_node_18,0.3732814
graph_039_mu_0_4_node_19,0.3731689
graph_039_mu_0_4_node_20,0.36351147
graph_039_mu_0_4_node_21,0.3676371
graph_039_mu_0_4_node_22,0.34946203
graph_039_mu_0_4_node_23,0.35535157
graph_039_mu_0_4_node_24,0.3403268
graph_039_mu_0_4_node_25,0.37298706
graph_039_mu_0_4_node_26,0.35995996
graph_039_mu_0_4_node_27,0.37158844
graph_039_mu_0_4_node_28,0.35911456
graph_039_mu_0_4_node_29,0.3643226
graph_039_mu_0_4_node_30,0.36675066
graph_039_mu_0_4_node_31,0.37010902
graph_039_mu_0_4_node_32,0.34946203
graph_039_mu_0_4_node_33,0.36471087
graph_039_mu_0_4_node_34,0.36559185
graph_039_mu_0_4_node_35,0.37354302
graph_039_mu_0_4_node_36,0.35911456
graph_039_mu_0_4_node_37,0.36614284
graph_039_mu_0_4_node_38,0.35535157
graph_039_mu_0_4_node_39,0.34491876
graph_039_mu_0_4_node_40,0.37376532
graph_039_mu_0_4_node_41,0.37298542
graph_039_mu_0_4_node_42,0.37298706
graph_039_mu_0_4_node_43,0.3447957
graph_039_mu_0_4_node_44,0.35616785
graph_039_mu_0_4_node_45,0.3441512
graph_039_mu_0_4_node_46,0.3610699
graph_039_mu_0_4_node_47,0.34946203
graph_039_mu_0_4_node_48,0.35607335
graph_039_mu_0_4_node_49,0.34544995
graph_039_mu_0_4_node_50,0.37376532
graph_039_mu_0_4_node_51,0.3662705
graph_039_mu_0_4_node_52,0.35535157
graph_039_mu_0_4_node_53,0.35535157
graph_039_mu_0_4_node_54,0.3570772
graph_039_mu_0_4_node_55,0.36174944
graph_039_mu_0_4_node_56,0.34889936
graph_039_mu_0_4_node_57,0.3618387
graph_039_mu_0_4_node_58,0.34403342
graph_039_mu_0_4_node_59,0.36974263
graph_039_mu_0_4_node_60,0.3662705
graph_039_mu_0_4_node_61,0.34263602
graph_039_mu_0_4_node_62,0.34946203
graph_039_mu_0_4_node_63,0.3484833
graph_039_mu_0_4_node_64,0.3732814
graph_039_mu_0_4_node_65,0.37298542
graph_039_mu_0_4_node_66,0.36296386
graph_039_mu_0_4_node_67,0.3695603
graph_039_mu_0_4_node_68,0.3690555
graph_039_mu_0_4_node_69,0.36945763
graph_039_mu_0_4_node_70,0.34647787
graph_039_mu_0_4_node_71,0.3701538
graph_039_mu_0_4_node_72,0.3615506
graph_039_mu_0_4_node_73,0.35892916
graph_039_mu_0_4_node_74,0.35535157
graph_039_mu_0_4_node_75,0.3398345
graph_039_mu_0_4_node_76,0.345017
graph_039_mu_0_4_node_77,0.36735368
graph_039_mu_0_4_node_78,0.3731689
graph_039_mu_0_4_node_79,0.34946203
graph_039_mu_0_4_node_80,0.3441529
graph_039_mu_0_4_node_81,0.35535157
graph_039_mu_0_4_node_82,0.36633825
graph_039_mu_0_4_node_83,0.3688906
graph_039_mu_0_4_node_84,0.34946203
graph_039_mu_0_4_node_85,0.3702507
graph_039_mu_0_4_node_86,0.37041363
graph_039_mu_0_4_node_87,0.3736053
graph_039_mu_0_4_node_88,0.3690518
graph_039_mu_0_4_node_89,0.36974263
graph_039_mu_0_4_node_90,0.36351147
graph_039_mu_0_4_node_91,0.3617428
graph_039_mu_0_4_node_92,0.35535157
graph_039_mu_0_4_node_93,0.36629406
graph_039_mu_0_4_node_94,0.37047145
graph_039_mu_0_4_node_95,0.36573052
graph_039_mu_0_4_node_96,0.36559185
graph_039_mu_0_4_node_97,0.367187
graph_039_mu_0_4_node_98,0.36721337
graph_039_mu_0_4_node_99,0.34946203
graph_039_mu_0_4_node_100,0.3446283
graph_039_mu_0_4_node_101,0.34341905
graph_039_mu_0_4_node_102,0.34276766
graph_039_mu_0_4_node_103,0.36559185
graph_039_mu_0_4_node_104,0.37298542
graph_039_mu_0_4_node_105,0.36174944
graph_039_mu_0_4_node_106,0.36974263
graph_039_mu_0_4_node_107,0.36974263
graph_039_mu_0_4_node_108,0.37074187
graph_039_mu_0_4_node_109,0.37010902
graph_039_mu_0_4_node_110,0.3617428
graph_039_mu_0_4_node_111,0.36551285
graph_039_mu_0_4_node_112,0.34305403
graph_039_mu_0_4_node_113,0.36943242
graph_039_mu_0_4_node_114,0.34422162
graph_039_mu_0_4_node_115,0.3643226
graph_039_mu_0_4_node_116,0.36559618
graph_039_mu_0_4_node_117,0.34623387
graph_039_mu_0_4_node_118,0.35535157
graph_039_mu_0_4_node_119,0.3616093
graph_039_mu_0_4_node_120,0.36573052
graph_039_mu_0_4_node_121,0.36524767
graph_039_mu_0_4_node_122,0.36559185
graph_039_mu_0_4_node_123,0.36967927
graph_039_mu_0_4_node_124,0.3682245
graph_039_mu_0_4_node_125,0.3643226
graph_039_mu_0_4_node_126,0.34510228
graph_039_mu_0_4_node_127,0.3690555
graph_039_mu_0_4_node_128,0.36573052
graph_039_mu_0_4_node_129,0.37128803
graph_039_mu_0_4_node_130,0.37010902
graph_039_mu_0_4_node_131,0.3732814
graph_039_mu_0_4_node_132,0.35911456
graph_039_mu_0_4_node_133,0.35535157
graph_039_mu_0_4_node_134,0.37376532
graph_039_mu_0_4_node_135,0.34420562
graph_039_mu_0_4_node_136,0.34506115
graph_039_mu_0_4_node_137,0.35911456
graph_039_mu_0_4_node_138,0.35771784
graph_039_mu_0_4_node_139,0.35911456
graph_039_mu_0_4_node_140,0.37376532
graph_039_mu_0_4_node_141,0.35911456
graph_039_mu_0_4_node_142,0.3405082
graph_039_mu_0_4_node_143,0.37298706
graph_039_mu_0_4_node_144,0.37158844
graph_039_mu_0_4_node_145,0.36351147
graph_039_mu_0_4_node_146,0.34014428
graph_039_mu_0_4_node_147,0.34207922
graph_039_mu_0_4_node_148,0.37158844
graph_039_mu_0_4_node_149,0.37010902
graph_039_mu_0_4_node_150,0.36573052
graph_039_mu_0_4_node_151,0.37028405
graph_039_mu_0_4_node_152,0.37376532
graph_039_mu_0_4_node_153,0.33966023
graph_039_mu_0_4_node_154,0.34569657
graph_039_mu_0_4_node_155,0.34625286
graph_039_mu_0_4_node_156,0.36535183
graph_039_mu_0_4_node_157,0.3690555
graph_039_mu_0_4_node_158,0.3731689
graph_039_mu_0_4_node_159,0.34691095
graph_039_mu_0_4_node_160,0.35523123
graph_039_mu_0_4_node_161,0.35891232
graph_039_mu_0_4_node_162,0.35535157
graph_039_mu_0_4_node_163,0.37376532
graph_039_mu_0_4_node_164,0.36573052
graph_039_mu_0_4_node_165,0.36785924
graph_039_mu_0_4_node_166,0.36169195
graph_039_mu_0_4_node_167,0.34946203
graph_039_mu_0_4_node_168,0.36772695
graph_039_mu_0_4_node_169,0.3690555
graph_039_mu_0_4_node_170,0.37074187
graph_039_mu_0_4_node_171,0.3577296
graph_039_mu_0_4_node_172,0.36785924
graph_039_mu_0_4_node_173,0.37128803
graph_039_mu_0_4_node_174,0.3732814
graph_039_mu_0_4_node_175,0.36066622
graph_039_mu_0_4_node_176,0.36110973
graph_039_mu_0_4_node_177,0.37004346
graph_039_mu_0_4_node_178,0.3625622
graph_039_mu_0_4_node_179,0.37074187
graph_039_mu_0_4_node_180,0.3735672
graph_039_mu_0_4_node_181,0.34651163
graph_039_mu_0_4_node_182,0.35535157
graph_039_mu_0_4_node_183,0.36536822
graph_039_mu_0_4_node_184,0.36433062
graph_039_mu_0_4_node_185,0.37354302
graph_039_mu_0_4_node_186,0.35535157
graph_039_mu_0_4_node_187,0.34673527
graph_039_mu_0_4_node_188,0.36174116
graph_039_mu_0_4_node_189,0.34123048
graph_039_mu_0_4_node_190,0.3662705
graph_039_mu_0_4_node_191,0.3403077
graph_039_mu_0_4_node_192,0.35535157
graph_039_mu_0_4_node_193,0.365159
graph_039_mu_0_4_node_194,0.35911456
graph_039_mu_0_4_node_195,0.36530426
graph_039_mu_0_4_node_196,0.36351147
graph_039_mu_0_4_node_197,0.36667114
graph_039_mu_0_4_node_198,0.36785924
graph_039_mu_0_4_node_199,0.3662705
graph_039_mu_0_4_node_200,0.3564928
graph_039_mu_0_4_node_201,0.34680527
graph_039_mu_0_4_node_202,0.35617495
graph_039_mu_0_4_node_203,0.34423867
graph_039_mu_0_4_node_204,0.35018522
graph_039_mu_0_4_node_205,0.34090754
graph_039_mu_0_4_node_206,0.37158844
graph_039_mu_0_4_node_207,0.37158844
graph_039_mu_0_4_node_208,0.3643226
graph_039_mu_0_4_node_209,0.36789295
graph_039_mu_0_4_node_210,0.34658688
graph_039_mu_0_4_node_211,0.3610749
graph_039_mu_0_4_node_212,0.3732814
graph_039_mu_0_4_node_213,0.37003794
graph_039_mu_0_4_node_214,0.3435617
graph_039_mu_0_4_node_215,0.3465119
graph_039_mu_0_4_node_216,0.36559618
graph_039_mu_0_4_node_217,0.36485752
graph_039_mu_0_4_node_218,0.36559618
graph_039_mu_0_4_node_219,0.35911456
graph_039_mu_0_4_node_220,0.34946203
graph_039_mu_0_4_node_221,0.36559185
graph_039_mu_0_4_node_222,0.36550057
graph_039_mu_0_4_node_223,0.36232814
graph_039_mu_0_4_node_224,0.36623126
graph_039_mu_0_4_node_225,0.34313098
graph_039_mu_0_4_node_226,0.3731689
graph_039_mu_0_4_node_227,0.34227428
graph_039_mu_0_4_node_228,0.3695603
graph_039_mu_0_4_node_229,0.36064318
graph_039_mu_0_4_node_230,0.35911456
graph_039_mu_0_4_node_231,0.36749157
graph_039_mu_0_4_node_232,0.37046388
graph_039_mu_0_4_node_233,0.37046388
graph_039_mu_0_4_node_234,0.36333245
graph_039_mu_0_4_node_235,0.34604764
graph_039_mu_0_4_node_236,0.34673527
graph_039_mu_0_4_node_237,0.3695603
graph_039_mu_0_4_node_238,0.36564124
graph_039_mu_0_4_node_239,0.3695603
graph_039_mu_0_4_node_240,0.3731689
graph_039_mu_0_4_node_241,0.3655855
graph_039_mu_0_4_node_242,0.34946203
graph_039_mu_0_4_node_243,0.3607589
graph_039_mu_0_4_node_244,0.3729312
graph_039_mu_0_4_node_245,0.37298706
graph_039_mu_0_4_node_246,0.3695603
graph_039_mu_0_4_node_247,0.37047145
graph_039_mu_0_4_node_248,0.36573052
graph_039_mu_0_4_node_249,0.3650892
graph_039_mu_0_4_node_250,0.35971507
graph_039_mu_0_4_node_251,0.37010902
graph_039_mu_0_4_node_252,0.35892916
graph_039_mu_0_4_node_253,0.36734727
graph_039_mu_0_4_node_254,0.34946203
graph_039_mu_0_4_node_255,0.35821566
graph_039_mu_0_4_node_256,0.37298706
graph_039_mu_0_4_node_257,0.3690555
graph_039_mu_0_4_node_258,0.37046388
graph_039_mu_0_4_node_259,0.36789295
graph_039_mu_0_4_node_260,0.36741856
graph_039_mu_0_4_node_261,0.37376532
graph_039_mu_0_4_node_262,0.3428131
graph_039_mu_0_4_node_263,0.34997037
graph_039_mu_0_4_node_264,0.35911456
graph_039_mu_0_4_node_265,0.34128118
graph_039_mu_0_4_node_266,0.3690555
graph_039_mu_0_4_node_267,0.36974263
graph_039_mu_0_4_node_268,0.37298706
graph_039_mu_0_4_node_269,0.3695603
graph_039_mu_0_4_node_270,0.3631978
graph_039_mu_0_4_node_271,0.37010902
graph_039_mu_0_4_node_272,0.36524767
graph_039_mu_0_4_node_273,0.3643226
graph_039_mu_0_4_node_274,0.3662705
graph_039_mu_0_4_node_275,0.33986443
graph_039_mu_0_4_node_276,0.36513644
graph_039_mu_0_4_node_277,0.37298706
graph_039_mu_0_4_node_278,0.3731689
graph_039_mu_0_4_node_279,0.35911456
graph_039_mu_0_4_node_280,0.34946203
graph_039_mu_0_4_node_281,0.373409
graph_039_mu_0_4_node_282,0.37158844
graph_039_mu_0_4_node_283,0.3374693
graph_039_mu_0_4_node_284,0.37028405
graph_039_mu_0_4_node_285,0.3690555
graph_039_mu_0_4_node_286,0.37376532
graph_039_mu_0_4_node_287,0.37047145
graph_039_mu_0_4_node_288,0.37158844
graph_039_mu_0_4_node_289,0.37158844
graph_039_mu_0_4_node_290,0.35535157
graph_039_mu_0_4_node_291,0.36224028
graph_039_mu_0_4_node_292,0.36564615
graph_039_mu_0_4_node_293,0.34946203
graph_039_mu_0_4_node_294,0.3701997
graph_039_mu_0_4_node_295,0.36785924
graph_039_mu_0_4_node_296,0.37298542
graph_039_mu_0_4_node_297,0.34946203
