,Entropy
graph_0107_mu_0_4_node_0,0.17571919
graph_0107_mu_0_4_node_1,0.18513244
graph_0107_mu_0_4_node_2,0.18779683
graph_0107_mu_0_4_node_3,0.18995465
graph_0107_mu_0_4_node_4,0.18699951
graph_0107_mu_0_4_node_5,0.17163165
graph_0107_mu_0_4_node_6,0.1784526
graph_0107_mu_0_4_node_7,0.19104724
graph_0107_mu_0_4_node_8,0.19242103
graph_0107_mu_0_4_node_9,0.18053207
graph_0107_mu_0_4_node_10,0.18170914
graph_0107_mu_0_4_node_11,0.17168748
graph_0107_mu_0_4_node_12,0.18241349
graph_0107_mu_0_4_node_13,0.18261538
graph_0107_mu_0_4_node_14,0.1785542
graph_0107_mu_0_4_node_15,0.18451539
graph_0107_mu_0_4_node_16,0.18333867
graph_0107_mu_0_4_node_17,0.18147965
graph_0107_mu_0_4_node_18,0.19242103
graph_0107_mu_0_4_node_19,0.19001146
graph_0107_mu_0_4_node_20,0.18810588
graph_0107_mu_0_4_node_21,0.18451539
graph_0107_mu_0_4_node_22,0.18786629
graph_0107_mu_0_4_node_23,0.17765881
graph_0107_mu_0_4_node_24,0.19152215
graph_0107_mu_0_4_node_25,0.18095382
graph_0107_mu_0_4_node_26,0.19096103
graph_0107_mu_0_4_node_27,0.18111487
graph_0107_mu_0_4_node_28,0.18365048
graph_0107_mu_0_4_node_29,0.1805246
graph_0107_mu_0_4_node_30,0.18111487
graph_0107_mu_0_4_node_31,0.18860681
graph_0107_mu_0_4_node_32,0.19242103
graph_0107_mu_0_4_node_33,0.18937069
graph_0107_mu_0_4_node_34,0.1833232
graph_0107_mu_0_4_node_35,0.19152215
graph_0107_mu_0_4_node_36,0.19104724
graph_0107_mu_0_4_node_37,0.18624118
graph_0107_mu_0_4_node_38,0.18442431
graph_0107_mu_0_4_node_39,0.17643712
graph_0107_mu_0_4_node_40,0.17996222
graph_0107_mu_0_4_node_41,0.18962711
graph_0107_mu_0_4_node_42,0.18785278
graph_0107_mu_0_4_node_43,0.18405533
graph_0107_mu_0_4_node_44,0.18385608
graph_0107_mu_0_4_node_45,0.19077942
graph_0107_mu_0_4_node_46,0.18144305
graph_0107_mu_0_4_node_47,0.18650888
graph_0107_mu_0_4_node_48,0.18384323
graph_0107_mu_0_4_node_49,0.19164398
graph_0107_mu_0_4_node_50,0.18405533
graph_0107_mu_0_4_node_51,0.17433335
graph_0107_mu_0_4_node_52,0.19006255
graph_0107_mu_0_4_node_53,0.18451539
graph_0107_mu_0_4_node_54,0.1824527
graph_0107_mu_0_4_node_55,0.18810588
graph_0107_mu_0_4_node_56,0.18738443
graph_0107_mu_0_4_node_57,0.17996222
graph_0107_mu_0_4_node_58,0.18235476
graph_0107_mu_0_4_node_59,0.18987568
graph_0107_mu_0_4_node_60,0.18230042
graph_0107_mu_0_4_node_61,0.17890002
graph_0107_mu_0_4_node_62,0.17447531
graph_0107_mu_0_4_node_63,0.17996222
graph_0107_mu_0_4_node_64,0.18072376
graph_0107_mu_0_4_node_65,0.18810588
graph_0107_mu_0_4_node_66,0.17240827
graph_0107_mu_0_4_node_67,0.18451539
graph_0107_mu_0_4_node_68,0.18810588
graph_0107_mu_0_4_node_69,0.17826168
graph_0107_mu_0_4_node_70,0.18463214
graph_0107_mu_0_4_node_71,0.19152215
graph_0107_mu_0_4_node_72,0.18405533
graph_0107_mu_0_4_node_73,0.17557319
graph_0107_mu_0_4_node_74,0.18082422
graph_0107_mu_0_4_node_75,0.18405533
graph_0107_mu_0_4_node_76,0.18513244
graph_0107_mu_0_4_node_77,0.18455787
graph_0107_mu_0_4_node_78,0.18455787
graph_0107_mu_0_4_node_79,0.18451539
