,Entropy
graph_0115_mu_0_4_node_0,0.3572896
graph_0115_mu_0_4_node_1,0.35024318
graph_0115_mu_0_4_node_2,0.34373426
graph_0115_mu_0_4_node_3,0.34429374
graph_0115_mu_0_4_node_4,0.34270024
graph_0115_mu_0_4_node_5,0.3509903
graph_0115_mu_0_4_node_6,0.35301095
graph_0115_mu_0_4_node_7,0.35574138
graph_0115_mu_0_4_node_8,0.3509903
graph_0115_mu_0_4_node_9,0.32833204
graph_0115_mu_0_4_node_10,0.35035253
graph_0115_mu_0_4_node_11,0.35568848
graph_0115_mu_0_4_node_12,0.35085738
graph_0115_mu_0_4_node_13,0.348907
graph_0115_mu_0_4_node_14,0.34266305
graph_0115_mu_0_4_node_15,0.3546774
graph_0115_mu_0_4_node_16,0.3518993
graph_0115_mu_0_4_node_17,0.3444397
graph_0115_mu_0_4_node_18,0.3444397
graph_0115_mu_0_4_node_19,0.34130996
graph_0115_mu_0_4_node_20,0.34839258
graph_0115_mu_0_4_node_21,0.3509903
graph_0115_mu_0_4_node_22,0.35282996
graph_0115_mu_0_4_node_23,0.35574138
graph_0115_mu_0_4_node_24,0.3535766
graph_0115_mu_0_4_node_25,0.34668952
graph_0115_mu_0_4_node_26,0.33015373
graph_0115_mu_0_4_node_27,0.33027327
graph_0115_mu_0_4_node_28,0.32938695
graph_0115_mu_0_4_node_29,0.35282996
graph_0115_mu_0_4_node_30,0.35024318
graph_0115_mu_0_4_node_31,0.3572896
graph_0115_mu_0_4_node_32,0.35568848
graph_0115_mu_0_4_node_33,0.34171504
graph_0115_mu_0_4_node_34,0.350298
graph_0115_mu_0_4_node_35,0.33006415
graph_0115_mu_0_4_node_36,0.35024586
graph_0115_mu_0_4_node_37,0.34530956
graph_0115_mu_0_4_node_38,0.3505431
graph_0115_mu_0_4_node_39,0.33250004
graph_0115_mu_0_4_node_40,0.3555094
graph_0115_mu_0_4_node_41,0.35568848
graph_0115_mu_0_4_node_42,0.34740242
graph_0115_mu_0_4_node_43,0.35371947
graph_0115_mu_0_4_node_44,0.34900397
graph_0115_mu_0_4_node_45,0.34846044
graph_0115_mu_0_4_node_46,0.3511151
graph_0115_mu_0_4_node_47,0.32859552
graph_0115_mu_0_4_node_48,0.3484215
graph_0115_mu_0_4_node_49,0.33924907
graph_0115_mu_0_4_node_50,0.3311703
graph_0115_mu_0_4_node_51,0.34717605
graph_0115_mu_0_4_node_52,0.3509765
graph_0115_mu_0_4_node_53,0.35556
graph_0115_mu_0_4_node_54,0.32954434
graph_0115_mu_0_4_node_55,0.3502535
graph_0115_mu_0_4_node_56,0.3321545
graph_0115_mu_0_4_node_57,0.3503817
graph_0115_mu_0_4_node_58,0.33918878
graph_0115_mu_0_4_node_59,0.32991907
graph_0115_mu_0_4_node_60,0.3444397
graph_0115_mu_0_4_node_61,0.34978583
graph_0115_mu_0_4_node_62,0.3515647
graph_0115_mu_0_4_node_63,0.35329127
graph_0115_mu_0_4_node_64,0.35418874
graph_0115_mu_0_4_node_65,0.33011
graph_0115_mu_0_4_node_66,0.34981307
graph_0115_mu_0_4_node_67,0.32864115
graph_0115_mu_0_4_node_68,0.34892553
graph_0115_mu_0_4_node_69,0.35239244
graph_0115_mu_0_4_node_70,0.3572896
graph_0115_mu_0_4_node_71,0.35568848
graph_0115_mu_0_4_node_72,0.35329127
graph_0115_mu_0_4_node_73,0.3484215
graph_0115_mu_0_4_node_74,0.3383819
