,Entropy
graph_019_mu_0_4_node_0,0.40989295
graph_019_mu_0_4_node_1,0.39317077
graph_019_mu_0_4_node_2,0.40708914
graph_019_mu_0_4_node_3,0.37838858
graph_019_mu_0_4_node_4,0.39530104
graph_019_mu_0_4_node_5,0.38511115
graph_019_mu_0_4_node_6,0.4004864
graph_019_mu_0_4_node_7,0.40183815
graph_019_mu_0_4_node_8,0.4024693
graph_019_mu_0_4_node_9,0.39453745
graph_019_mu_0_4_node_10,0.37864497
graph_019_mu_0_4_node_11,0.39470392
graph_019_mu_0_4_node_12,0.41155392
graph_019_mu_0_4_node_13,0.38135827
graph_019_mu_0_4_node_14,0.39232624
graph_019_mu_0_4_node_15,0.39753026
graph_019_mu_0_4_node_16,0.41268402
graph_019_mu_0_4_node_17,0.39741364
graph_019_mu_0_4_node_18,0.40641737
graph_019_mu_0_4_node_19,0.39442617
graph_019_mu_0_4_node_20,0.407637
graph_019_mu_0_4_node_21,0.40564072
graph_019_mu_0_4_node_22,0.4040985
graph_019_mu_0_4_node_23,0.38071942
graph_019_mu_0_4_node_24,0.40010706
graph_019_mu_0_4_node_25,0.40386987
graph_019_mu_0_4_node_26,0.40851653
graph_019_mu_0_4_node_27,0.4076283
graph_019_mu_0_4_node_28,0.40543762
graph_019_mu_0_4_node_29,0.39951962
graph_019_mu_0_4_node_30,0.38827258
graph_019_mu_0_4_node_31,0.4005354
graph_019_mu_0_4_node_32,0.39486206
graph_019_mu_0_4_node_33,0.40543762
graph_019_mu_0_4_node_34,0.39418846
graph_019_mu_0_4_node_35,0.39530104
graph_019_mu_0_4_node_36,0.40989295
graph_019_mu_0_4_node_37,0.4087058
graph_019_mu_0_4_node_38,0.4089274
graph_019_mu_0_4_node_39,0.40989295
graph_019_mu_0_4_node_40,0.3982891
graph_019_mu_0_4_node_41,0.39950266
graph_019_mu_0_4_node_42,0.39453745
graph_019_mu_0_4_node_43,0.3952776
graph_019_mu_0_4_node_44,0.4054959
graph_019_mu_0_4_node_45,0.40124133
graph_019_mu_0_4_node_46,0.4013873
graph_019_mu_0_4_node_47,0.4081588
graph_019_mu_0_4_node_48,0.39227292
graph_019_mu_0_4_node_49,0.39861405
graph_019_mu_0_4_node_50,0.40028283
graph_019_mu_0_4_node_51,0.41045102
graph_019_mu_0_4_node_52,0.39287597
graph_019_mu_0_4_node_53,0.39753026
graph_019_mu_0_4_node_54,0.39386836
graph_019_mu_0_4_node_55,0.40022781
graph_019_mu_0_4_node_56,0.39861548
graph_019_mu_0_4_node_57,0.4142834
graph_019_mu_0_4_node_58,0.41176757
graph_019_mu_0_4_node_59,0.40989295
graph_019_mu_0_4_node_60,0.39821666
graph_019_mu_0_4_node_61,0.4142834
graph_019_mu_0_4_node_62,0.39507085
graph_019_mu_0_4_node_63,0.40386987
graph_019_mu_0_4_node_64,0.3957373
graph_019_mu_0_4_node_65,0.40989295
graph_019_mu_0_4_node_66,0.39768738
graph_019_mu_0_4_node_67,0.39861405
graph_019_mu_0_4_node_68,0.39361444
graph_019_mu_0_4_node_69,0.398693
graph_019_mu_0_4_node_70,0.41045102
graph_019_mu_0_4_node_71,0.41268402
graph_019_mu_0_4_node_72,0.4077082
graph_019_mu_0_4_node_73,0.40124625
graph_019_mu_0_4_node_74,0.38570502
graph_019_mu_0_4_node_75,0.40386987
graph_019_mu_0_4_node_76,0.4142834
graph_019_mu_0_4_node_77,0.4073787
graph_019_mu_0_4_node_78,0.4116523
graph_019_mu_0_4_node_79,0.402659
graph_019_mu_0_4_node_80,0.4081588
graph_019_mu_0_4_node_81,0.4010127
graph_019_mu_0_4_node_82,0.39442617
graph_019_mu_0_4_node_83,0.4081588
graph_019_mu_0_4_node_84,0.39809498
graph_019_mu_0_4_node_85,0.40583423
graph_019_mu_0_4_node_86,0.40136403
graph_019_mu_0_4_node_87,0.38894904
graph_019_mu_0_4_node_88,0.39494798
graph_019_mu_0_4_node_89,0.4077082
graph_019_mu_0_4_node_90,0.3819017
graph_019_mu_0_4_node_91,0.402282
graph_019_mu_0_4_node_92,0.3819895
graph_019_mu_0_4_node_93,0.40696424
graph_019_mu_0_4_node_94,0.39821416
graph_019_mu_0_4_node_95,0.39861548
graph_019_mu_0_4_node_96,0.40543762
graph_019_mu_0_4_node_97,0.41155392
graph_019_mu_0_4_node_98,0.4010127
graph_019_mu_0_4_node_99,0.4116523
graph_019_mu_0_4_node_100,0.4049278
graph_019_mu_0_4_node_101,0.4010602
graph_019_mu_0_4_node_102,0.4073787
graph_019_mu_0_4_node_103,0.39945388
graph_019_mu_0_4_node_104,0.4010127
graph_019_mu_0_4_node_105,0.40852877
graph_019_mu_0_4_node_106,0.4030566
graph_019_mu_0_4_node_107,0.3867171
graph_019_mu_0_4_node_108,0.4030566
graph_019_mu_0_4_node_109,0.39093181
graph_019_mu_0_4_node_110,0.40386987
graph_019_mu_0_4_node_111,0.40293774
graph_019_mu_0_4_node_112,0.39827126
graph_019_mu_0_4_node_113,0.41155392
graph_019_mu_0_4_node_114,0.40693164
graph_019_mu_0_4_node_115,0.39521915
graph_019_mu_0_4_node_116,0.40112567
graph_019_mu_0_4_node_117,0.39283508
graph_019_mu_0_4_node_118,0.4010127
graph_019_mu_0_4_node_119,0.39727923
graph_019_mu_0_4_node_120,0.39794102
graph_019_mu_0_4_node_121,0.39877647
graph_019_mu_0_4_node_122,0.39806336
graph_019_mu_0_4_node_123,0.4077082
graph_019_mu_0_4_node_124,0.40564072
graph_019_mu_0_4_node_125,0.40851653
graph_019_mu_0_4_node_126,0.40582147
graph_019_mu_0_4_node_127,0.4081588
graph_019_mu_0_4_node_128,0.39453745
graph_019_mu_0_4_node_129,0.39813998
graph_019_mu_0_4_node_130,0.40034643
graph_019_mu_0_4_node_131,0.39827126
graph_019_mu_0_4_node_132,0.39861405
graph_019_mu_0_4_node_133,0.39953956
graph_019_mu_0_4_node_134,0.39230785
graph_019_mu_0_4_node_135,0.40620038
graph_019_mu_0_4_node_136,0.406875
graph_019_mu_0_4_node_137,0.41176757
graph_019_mu_0_4_node_138,0.39861548
graph_019_mu_0_4_node_139,0.39800295
graph_019_mu_0_4_node_140,0.41045102
graph_019_mu_0_4_node_141,0.39827126
graph_019_mu_0_4_node_142,0.41182733
graph_019_mu_0_4_node_143,0.39777404
graph_019_mu_0_4_node_144,0.39952058
graph_019_mu_0_4_node_145,0.41182733
graph_019_mu_0_4_node_146,0.40708914
graph_019_mu_0_4_node_147,0.39442617
graph_019_mu_0_4_node_148,0.4030566
graph_019_mu_0_4_node_149,0.40851653
graph_019_mu_0_4_node_150,0.391604
graph_019_mu_0_4_node_151,0.40386987
graph_019_mu_0_4_node_152,0.41145843
graph_019_mu_0_4_node_153,0.40386987
graph_019_mu_0_4_node_154,0.39723334
graph_019_mu_0_4_node_155,0.39861548
graph_019_mu_0_4_node_156,0.38432366
graph_019_mu_0_4_node_157,0.39023393
graph_019_mu_0_4_node_158,0.39827126
graph_019_mu_0_4_node_159,0.3982986
graph_019_mu_0_4_node_160,0.39528966
graph_019_mu_0_4_node_161,0.37959337
graph_019_mu_0_4_node_162,0.39743176
graph_019_mu_0_4_node_163,0.40765873
graph_019_mu_0_4_node_164,0.39005622
graph_019_mu_0_4_node_165,0.408951
graph_019_mu_0_4_node_166,0.39932305
graph_019_mu_0_4_node_167,0.38188395
graph_019_mu_0_4_node_168,0.37921262
graph_019_mu_0_4_node_169,0.39453745
graph_019_mu_0_4_node_170,0.40641737
graph_019_mu_0_4_node_171,0.4142834
graph_019_mu_0_4_node_172,0.39797837
graph_019_mu_0_4_node_173,0.40543762
graph_019_mu_0_4_node_174,0.3979552
graph_019_mu_0_4_node_175,0.4010127
graph_019_mu_0_4_node_176,0.3982986
graph_019_mu_0_4_node_177,0.3982986
graph_019_mu_0_4_node_178,0.39816296
graph_019_mu_0_4_node_179,0.3982611
graph_019_mu_0_4_node_180,0.39148355
graph_019_mu_0_4_node_181,0.39170718
graph_019_mu_0_4_node_182,0.40773842
graph_019_mu_0_4_node_183,0.37989125
graph_019_mu_0_4_node_184,0.40010923
graph_019_mu_0_4_node_185,0.39861548
graph_019_mu_0_4_node_186,0.40989295
graph_019_mu_0_4_node_187,0.4073787
graph_019_mu_0_4_node_188,0.402282
graph_019_mu_0_4_node_189,0.38202593
graph_019_mu_0_4_node_190,0.40386987
graph_019_mu_0_4_node_191,0.40386987
graph_019_mu_0_4_node_192,0.39481246
graph_019_mu_0_4_node_193,0.40765873
graph_019_mu_0_4_node_194,0.39542273
graph_019_mu_0_4_node_195,0.40564072
graph_019_mu_0_4_node_196,0.40134728
graph_019_mu_0_4_node_197,0.401943
graph_019_mu_0_4_node_198,0.4073787
graph_019_mu_0_4_node_199,0.39807177
graph_019_mu_0_4_node_200,0.40765873
graph_019_mu_0_4_node_201,0.405571
graph_019_mu_0_4_node_202,0.4073787
graph_019_mu_0_4_node_203,0.39861405
graph_019_mu_0_4_node_204,0.40080088
graph_019_mu_0_4_node_205,0.4077082
graph_019_mu_0_4_node_206,0.3952776
graph_019_mu_0_4_node_207,0.4076283
graph_019_mu_0_4_node_208,0.4073787
graph_019_mu_0_4_node_209,0.40386987
graph_019_mu_0_4_node_210,0.3982986
graph_019_mu_0_4_node_211,0.39951757
graph_019_mu_0_4_node_212,0.39339116
graph_019_mu_0_4_node_213,0.38538384
graph_019_mu_0_4_node_214,0.40703297
graph_019_mu_0_4_node_215,0.39932305
graph_019_mu_0_4_node_216,0.3996012
graph_019_mu_0_4_node_217,0.4081588
