,Entropy
graph_092_mu_0_4_node_0,0.2960618
graph_092_mu_0_4_node_1,0.30460933
graph_092_mu_0_4_node_2,0.31602693
graph_092_mu_0_4_node_3,0.29266575
graph_092_mu_0_4_node_4,0.3094969
graph_092_mu_0_4_node_5,0.3144715
graph_092_mu_0_4_node_6,0.29401085
graph_092_mu_0_4_node_7,0.31350628
graph_092_mu_0_4_node_8,0.3051632
graph_092_mu_0_4_node_9,0.29978156
graph_092_mu_0_4_node_10,0.3131308
graph_092_mu_0_4_node_11,0.2965838
graph_092_mu_0_4_node_12,0.29831114
graph_092_mu_0_4_node_13,0.31316823
graph_092_mu_0_4_node_14,0.29937753
graph_092_mu_0_4_node_15,0.30115333
graph_092_mu_0_4_node_16,0.3083198
graph_092_mu_0_4_node_17,0.3079983
graph_092_mu_0_4_node_18,0.28685987
graph_092_mu_0_4_node_19,0.31231776
graph_092_mu_0_4_node_20,0.30348608
graph_092_mu_0_4_node_21,0.3157858
graph_092_mu_0_4_node_22,0.31231776
graph_092_mu_0_4_node_23,0.3110157
graph_092_mu_0_4_node_24,0.31362695
graph_092_mu_0_4_node_25,0.31350628
graph_092_mu_0_4_node_26,0.30505058
graph_092_mu_0_4_node_27,0.31182745
graph_092_mu_0_4_node_28,0.30380648
graph_092_mu_0_4_node_29,0.31602693
graph_092_mu_0_4_node_30,0.31350628
graph_092_mu_0_4_node_31,0.3158548
graph_092_mu_0_4_node_32,0.31363398
graph_092_mu_0_4_node_33,0.30878407
graph_092_mu_0_4_node_34,0.30463785
graph_092_mu_0_4_node_35,0.3094969
graph_092_mu_0_4_node_36,0.30227917
graph_092_mu_0_4_node_37,0.3158548
graph_092_mu_0_4_node_38,0.31355923
graph_092_mu_0_4_node_39,0.2990745
graph_092_mu_0_4_node_40,0.30213508
graph_092_mu_0_4_node_41,0.29497698
graph_092_mu_0_4_node_42,0.31231776
graph_092_mu_0_4_node_43,0.30304602
graph_092_mu_0_4_node_44,0.31362695
graph_092_mu_0_4_node_45,0.30227917
graph_092_mu_0_4_node_46,0.30984747
graph_092_mu_0_4_node_47,0.31362695
graph_092_mu_0_4_node_48,0.28813532
graph_092_mu_0_4_node_49,0.31363398
graph_092_mu_0_4_node_50,0.31362695
graph_092_mu_0_4_node_51,0.31346485
graph_092_mu_0_4_node_52,0.30663222
graph_092_mu_0_4_node_53,0.30623466
graph_092_mu_0_4_node_54,0.3083153
graph_092_mu_0_4_node_55,0.31459877
graph_092_mu_0_4_node_56,0.30765972
graph_092_mu_0_4_node_57,0.2868122
graph_092_mu_0_4_node_58,0.3094969
graph_092_mu_0_4_node_59,0.31362695
graph_092_mu_0_4_node_60,0.2876291
graph_092_mu_0_4_node_61,0.30227917
graph_092_mu_0_4_node_62,0.29504463
graph_092_mu_0_4_node_63,0.3046305
graph_092_mu_0_4_node_64,0.31459877
graph_092_mu_0_4_node_65,0.31337819
graph_092_mu_0_4_node_66,0.2969118
graph_092_mu_0_4_node_67,0.300168
graph_092_mu_0_4_node_68,0.31298703
graph_092_mu_0_4_node_69,0.31182745
graph_092_mu_0_4_node_70,0.29021725
graph_092_mu_0_4_node_71,0.30227917
graph_092_mu_0_4_node_72,0.2919958
graph_092_mu_0_4_node_73,0.30227917
graph_092_mu_0_4_node_74,0.31182745
graph_092_mu_0_4_node_75,0.29616585
graph_092_mu_0_4_node_76,0.31169176
graph_092_mu_0_4_node_77,0.30581683
graph_092_mu_0_4_node_78,0.30352256
graph_092_mu_0_4_node_79,0.30268037
graph_092_mu_0_4_node_80,0.31101286
graph_092_mu_0_4_node_81,0.3055181
graph_092_mu_0_4_node_82,0.3094969
graph_092_mu_0_4_node_83,0.3012654
graph_092_mu_0_4_node_84,0.300168
graph_092_mu_0_4_node_85,0.29898655
graph_092_mu_0_4_node_86,0.31602693
graph_092_mu_0_4_node_87,0.30370697
graph_092_mu_0_4_node_88,0.31602693
graph_092_mu_0_4_node_89,0.30850044
graph_092_mu_0_4_node_90,0.30473262
graph_092_mu_0_4_node_91,0.31418902
graph_092_mu_0_4_node_92,0.30227917
graph_092_mu_0_4_node_93,0.31602693
graph_092_mu_0_4_node_94,0.30623466
graph_092_mu_0_4_node_95,0.3057986
graph_092_mu_0_4_node_96,0.300168
graph_092_mu_0_4_node_97,0.31227422
graph_092_mu_0_4_node_98,0.29929483
graph_092_mu_0_4_node_99,0.30447876
graph_092_mu_0_4_node_100,0.30227917
graph_092_mu_0_4_node_101,0.31049836
graph_092_mu_0_4_node_102,0.30565414
graph_092_mu_0_4_node_103,0.30878407
graph_092_mu_0_4_node_104,0.31362695
graph_092_mu_0_4_node_105,0.3051421
graph_092_mu_0_4_node_106,0.2978218
graph_092_mu_0_4_node_107,0.31459877
graph_092_mu_0_4_node_108,0.30623466
graph_092_mu_0_4_node_109,0.30523366
graph_092_mu_0_4_node_110,0.29347676
graph_092_mu_0_4_node_111,0.3012654
graph_092_mu_0_4_node_112,0.30588236
graph_092_mu_0_4_node_113,0.31459877
graph_092_mu_0_4_node_114,0.31362695
graph_092_mu_0_4_node_115,0.2935703
graph_092_mu_0_4_node_116,0.30499506
graph_092_mu_0_4_node_117,0.2960201
graph_092_mu_0_4_node_118,0.30447876
graph_092_mu_0_4_node_119,0.31105402
graph_092_mu_0_4_node_120,0.29422754
graph_092_mu_0_4_node_121,0.30623466
graph_092_mu_0_4_node_122,0.30947962
graph_092_mu_0_4_node_123,0.30812806
graph_092_mu_0_4_node_124,0.31052002
graph_092_mu_0_4_node_125,0.3060614
graph_092_mu_0_4_node_126,0.30227917
graph_092_mu_0_4_node_127,0.31434897
graph_092_mu_0_4_node_128,0.29990125
graph_092_mu_0_4_node_129,0.3062304
graph_092_mu_0_4_node_130,0.30757248
graph_092_mu_0_4_node_131,0.31449825
graph_092_mu_0_4_node_132,0.3151593
graph_092_mu_0_4_node_133,0.30447876
graph_092_mu_0_4_node_134,0.31459877
graph_092_mu_0_4_node_135,0.3062304
graph_092_mu_0_4_node_136,0.3158548
graph_092_mu_0_4_node_137,0.303721
graph_092_mu_0_4_node_138,0.3110157
graph_092_mu_0_4_node_139,0.29968444
graph_092_mu_0_4_node_140,0.29885614
graph_092_mu_0_4_node_141,0.30380648
graph_092_mu_0_4_node_142,0.2880317
graph_092_mu_0_4_node_143,0.30447876
graph_092_mu_0_4_node_144,0.3085033
graph_092_mu_0_4_node_145,0.2883988
graph_092_mu_0_4_node_146,0.3158548
graph_092_mu_0_4_node_147,0.2901676
graph_092_mu_0_4_node_148,0.31363398
graph_092_mu_0_4_node_149,0.30055243
graph_092_mu_0_4_node_150,0.3062304
graph_092_mu_0_4_node_151,0.31231776
graph_092_mu_0_4_node_152,0.29243004
graph_092_mu_0_4_node_153,0.31231776
graph_092_mu_0_4_node_154,0.3078857
graph_092_mu_0_4_node_155,0.30262408
graph_092_mu_0_4_node_156,0.30447876
graph_092_mu_0_4_node_157,0.3002725
graph_092_mu_0_4_node_158,0.31227422
graph_092_mu_0_4_node_159,0.30233502
graph_092_mu_0_4_node_160,0.30301625
graph_092_mu_0_4_node_161,0.30581683
graph_092_mu_0_4_node_162,0.29069403
graph_092_mu_0_4_node_163,0.31082892
graph_092_mu_0_4_node_164,0.31182745
graph_092_mu_0_4_node_165,0.30817047
graph_092_mu_0_4_node_166,0.31199938
graph_092_mu_0_4_node_167,0.30227917
graph_092_mu_0_4_node_168,0.28477243
graph_092_mu_0_4_node_169,0.3151593
graph_092_mu_0_4_node_170,0.29939178
graph_092_mu_0_4_node_171,0.28676873
graph_092_mu_0_4_node_172,0.3012654
graph_092_mu_0_4_node_173,0.3012654
graph_092_mu_0_4_node_174,0.308591
graph_092_mu_0_4_node_175,0.3012654
graph_092_mu_0_4_node_176,0.31362695
graph_092_mu_0_4_node_177,0.2865346
graph_092_mu_0_4_node_178,0.3136938
graph_092_mu_0_4_node_179,0.300168
graph_092_mu_0_4_node_180,0.29871723
graph_092_mu_0_4_node_181,0.3094969
graph_092_mu_0_4_node_182,0.30380648
graph_092_mu_0_4_node_183,0.300168
graph_092_mu_0_4_node_184,0.29638085
graph_092_mu_0_4_node_185,0.3012654
graph_092_mu_0_4_node_186,0.31200597
graph_092_mu_0_4_node_187,0.3151593
graph_092_mu_0_4_node_188,0.30447876
graph_092_mu_0_4_node_189,0.29972848
graph_092_mu_0_4_node_190,0.31458464
graph_092_mu_0_4_node_191,0.3151593
graph_092_mu_0_4_node_192,0.3012654
graph_092_mu_0_4_node_193,0.30581683
graph_092_mu_0_4_node_194,0.31350628
graph_092_mu_0_4_node_195,0.3094969
graph_092_mu_0_4_node_196,0.3012654
graph_092_mu_0_4_node_197,0.30227917
graph_092_mu_0_4_node_198,0.30363354
graph_092_mu_0_4_node_199,0.30623466
graph_092_mu_0_4_node_200,0.2974817
graph_092_mu_0_4_node_201,0.313214
graph_092_mu_0_4_node_202,0.30518702
graph_092_mu_0_4_node_203,0.31182745
graph_092_mu_0_4_node_204,0.31149706
graph_092_mu_0_4_node_205,0.31459877
graph_092_mu_0_4_node_206,0.31346485
graph_092_mu_0_4_node_207,0.30878407
graph_092_mu_0_4_node_208,0.31459877
graph_092_mu_0_4_node_209,0.2974358
graph_092_mu_0_4_node_210,0.30111057
graph_092_mu_0_4_node_211,0.31314465
graph_092_mu_0_4_node_212,0.31051618
graph_092_mu_0_4_node_213,0.31231776
graph_092_mu_0_4_node_214,0.3114623
graph_092_mu_0_4_node_215,0.29770112
graph_092_mu_0_4_node_216,0.3012654
graph_092_mu_0_4_node_217,0.3094969
graph_092_mu_0_4_node_218,0.30447876
graph_092_mu_0_4_node_219,0.30447876
graph_092_mu_0_4_node_220,0.30900282
graph_092_mu_0_4_node_221,0.3094969
graph_092_mu_0_4_node_222,0.31418902
graph_092_mu_0_4_node_223,0.3151593
graph_092_mu_0_4_node_224,0.30392215
graph_092_mu_0_4_node_225,0.30447876
graph_092_mu_0_4_node_226,0.30227917
graph_092_mu_0_4_node_227,0.31298703
graph_092_mu_0_4_node_228,0.31199938
graph_092_mu_0_4_node_229,0.29801464
graph_092_mu_0_4_node_230,0.28662825
graph_092_mu_0_4_node_231,0.3012654
graph_092_mu_0_4_node_232,0.30499506
graph_092_mu_0_4_node_233,0.29609084
graph_092_mu_0_4_node_234,0.30001366
graph_092_mu_0_4_node_235,0.3085859
graph_092_mu_0_4_node_236,0.30227917
graph_092_mu_0_4_node_237,0.29556867
graph_092_mu_0_4_node_238,0.300168
graph_092_mu_0_4_node_239,0.31355923
graph_092_mu_0_4_node_240,0.3084865
graph_092_mu_0_4_node_241,0.30878407
graph_092_mu_0_4_node_242,0.3128117
graph_092_mu_0_4_node_243,0.3151593
graph_092_mu_0_4_node_244,0.30348608
graph_092_mu_0_4_node_245,0.3080828
graph_092_mu_0_4_node_246,0.31459877
graph_092_mu_0_4_node_247,0.30022916
graph_092_mu_0_4_node_248,0.290661
graph_092_mu_0_4_node_249,0.300168
graph_092_mu_0_4_node_250,0.31182745
graph_092_mu_0_4_node_251,0.29772025
graph_092_mu_0_4_node_252,0.31355923
graph_092_mu_0_4_node_253,0.31182745
graph_092_mu_0_4_node_254,0.31355923
graph_092_mu_0_4_node_255,0.3094969
graph_092_mu_0_4_node_256,0.2959473
graph_092_mu_0_4_node_257,0.3012654
graph_092_mu_0_4_node_258,0.29484946
graph_092_mu_0_4_node_259,0.3151593
graph_092_mu_0_4_node_260,0.30370697
