,Entropy
graph_0104_mu_0_3_node_0,0.3207863
graph_0104_mu_0_3_node_1,0.3244804
graph_0104_mu_0_3_node_2,0.3005335
graph_0104_mu_0_3_node_3,0.2708883
graph_0104_mu_0_3_node_4,0.3244804
graph_0104_mu_0_3_node_5,0.3005335
graph_0104_mu_0_3_node_6,0.34572458
graph_0104_mu_0_3_node_7,0.26554373
graph_0104_mu_0_3_node_8,0.26554373
graph_0104_mu_0_3_node_9,0.30827734
graph_0104_mu_0_3_node_10,0.32156336
graph_0104_mu_0_3_node_11,0.3000875
graph_0104_mu_0_3_node_12,0.3244804
graph_0104_mu_0_3_node_13,0.26804277
graph_0104_mu_0_3_node_14,0.30980152
graph_0104_mu_0_3_node_15,0.3207863
graph_0104_mu_0_3_node_16,0.2658219
graph_0104_mu_0_3_node_17,0.34572458
graph_0104_mu_0_3_node_18,0.26705152
graph_0104_mu_0_3_node_19,0.30980152
graph_0104_mu_0_3_node_20,0.33915588
graph_0104_mu_0_3_node_21,0.35462636
graph_0104_mu_0_3_node_22,0.30980152
graph_0104_mu_0_3_node_23,0.33563572
graph_0104_mu_0_3_node_24,0.3244804
graph_0104_mu_0_3_node_25,0.3244804
graph_0104_mu_0_3_node_26,0.25958008
graph_0104_mu_0_3_node_27,0.30980152
graph_0104_mu_0_3_node_28,0.35462636
graph_0104_mu_0_3_node_29,0.34515044
graph_0104_mu_0_3_node_30,0.32078046
graph_0104_mu_0_3_node_31,0.33563572
graph_0104_mu_0_3_node_32,0.27430156
graph_0104_mu_0_3_node_33,0.32078046
graph_0104_mu_0_3_node_34,0.2675069
graph_0104_mu_0_3_node_35,0.35462636
graph_0104_mu_0_3_node_36,0.30939782
graph_0104_mu_0_3_node_37,0.27143827
graph_0104_mu_0_3_node_38,0.35462636
graph_0104_mu_0_3_node_39,0.2424126
graph_0104_mu_0_3_node_40,0.3188073
graph_0104_mu_0_3_node_41,0.26804277
graph_0104_mu_0_3_node_42,0.24831052
graph_0104_mu_0_3_node_43,0.27560237
graph_0104_mu_0_3_node_44,0.26554373
graph_0104_mu_0_3_node_45,0.33563572
graph_0104_mu_0_3_node_46,0.35462636
graph_0104_mu_0_3_node_47,0.33915588
graph_0104_mu_0_3_node_48,0.26804277
graph_0104_mu_0_3_node_49,0.32078046
graph_0104_mu_0_3_node_50,0.33915588
graph_0104_mu_0_3_node_51,0.30980152
graph_0104_mu_0_3_node_52,0.35462636
graph_0104_mu_0_3_node_53,0.35462636
graph_0104_mu_0_3_node_54,0.35189593
graph_0104_mu_0_3_node_55,0.25586683
graph_0104_mu_0_3_node_56,0.33894566
graph_0104_mu_0_3_node_57,0.34572458
graph_0104_mu_0_3_node_58,0.31470376
graph_0104_mu_0_3_node_59,0.26804277
graph_0104_mu_0_3_node_60,0.24335743
graph_0104_mu_0_3_node_61,0.34572458
graph_0104_mu_0_3_node_62,0.2726628
graph_0104_mu_0_3_node_63,0.2726628
graph_0104_mu_0_3_node_64,0.26804277
graph_0104_mu_0_3_node_65,0.3005335
graph_0104_mu_0_3_node_66,0.26804277
graph_0104_mu_0_3_node_67,0.34525287
graph_0104_mu_0_3_node_68,0.2686345
graph_0104_mu_0_3_node_69,0.32078046
graph_0104_mu_0_3_node_70,0.30980152
graph_0104_mu_0_3_node_71,0.26554373
graph_0104_mu_0_3_node_72,0.29679635
graph_0104_mu_0_3_node_73,0.26554373
graph_0104_mu_0_3_node_74,0.32078046
graph_0104_mu_0_3_node_75,0.34572458
graph_0104_mu_0_3_node_76,0.26554373
graph_0104_mu_0_3_node_77,0.30980152
graph_0104_mu_0_3_node_78,0.2517779
graph_0104_mu_0_3_node_79,0.26554373
graph_0104_mu_0_3_node_80,0.2984855
graph_0104_mu_0_3_node_81,0.26554373
graph_0104_mu_0_3_node_82,0.2628946
graph_0104_mu_0_3_node_83,0.3005335
graph_0104_mu_0_3_node_84,0.34572458
graph_0104_mu_0_3_node_85,0.3244804
graph_0104_mu_0_3_node_86,0.3018122
graph_0104_mu_0_3_node_87,0.3244804
graph_0104_mu_0_3_node_88,0.35283425
graph_0104_mu_0_3_node_89,0.24731317
graph_0104_mu_0_3_node_90,0.2517779
graph_0104_mu_0_3_node_91,0.27064607
graph_0104_mu_0_3_node_92,0.3244804
graph_0104_mu_0_3_node_93,0.27393585
graph_0104_mu_0_3_node_94,0.33915588
graph_0104_mu_0_3_node_95,0.30980152
graph_0104_mu_0_3_node_96,0.27560237
graph_0104_mu_0_3_node_97,0.24904566
graph_0104_mu_0_3_node_98,0.26554373
graph_0104_mu_0_3_node_99,0.2517779
graph_0104_mu_0_3_node_100,0.24227521
graph_0104_mu_0_3_node_101,0.34572458
graph_0104_mu_0_3_node_102,0.32078046
graph_0104_mu_0_3_node_103,0.26554373
graph_0104_mu_0_3_node_104,0.30254143
