,Entropy
graph_056_mu_0_3_node_0,0.41802844
graph_056_mu_0_3_node_1,0.34225118
graph_056_mu_0_3_node_2,0.4302093
graph_056_mu_0_3_node_3,0.34800678
graph_056_mu_0_3_node_4,0.41677275
graph_056_mu_0_3_node_5,0.38797927
graph_056_mu_0_3_node_6,0.41682318
graph_056_mu_0_3_node_7,0.42286825
graph_056_mu_0_3_node_8,0.45911604
graph_056_mu_0_3_node_9,0.34839392
graph_056_mu_0_3_node_10,0.39126745
graph_056_mu_0_3_node_11,0.3425145
graph_056_mu_0_3_node_12,0.45325112
graph_056_mu_0_3_node_13,0.36520505
graph_056_mu_0_3_node_14,0.35098624
graph_056_mu_0_3_node_15,0.3480402
graph_056_mu_0_3_node_16,0.41786397
graph_056_mu_0_3_node_17,0.34406677
graph_056_mu_0_3_node_18,0.36520505
graph_056_mu_0_3_node_19,0.44018945
graph_056_mu_0_3_node_20,0.38763765
graph_056_mu_0_3_node_21,0.42240912
graph_056_mu_0_3_node_22,0.34804082
graph_056_mu_0_3_node_23,0.46222064
graph_056_mu_0_3_node_24,0.45325112
graph_056_mu_0_3_node_25,0.34030658
graph_056_mu_0_3_node_26,0.41786397
graph_056_mu_0_3_node_27,0.45932597
graph_056_mu_0_3_node_28,0.37061018
graph_056_mu_0_3_node_29,0.4530486
graph_056_mu_0_3_node_30,0.45325112
graph_056_mu_0_3_node_31,0.45325112
graph_056_mu_0_3_node_32,0.41995734
graph_056_mu_0_3_node_33,0.38298002
graph_056_mu_0_3_node_34,0.41902855
graph_056_mu_0_3_node_35,0.36520505
graph_056_mu_0_3_node_36,0.42286825
graph_056_mu_0_3_node_37,0.34309343
graph_056_mu_0_3_node_38,0.39126745
graph_056_mu_0_3_node_39,0.41788477
graph_056_mu_0_3_node_40,0.41995734
graph_056_mu_0_3_node_41,0.36026204
graph_056_mu_0_3_node_42,0.43731803
graph_056_mu_0_3_node_43,0.346003
graph_056_mu_0_3_node_44,0.41310152
graph_056_mu_0_3_node_45,0.43731803
graph_056_mu_0_3_node_46,0.347921
graph_056_mu_0_3_node_47,0.34630993
graph_056_mu_0_3_node_48,0.4227005
graph_056_mu_0_3_node_49,0.37574336
graph_056_mu_0_3_node_50,0.41995734
graph_056_mu_0_3_node_51,0.340463
graph_056_mu_0_3_node_52,0.4227005
graph_056_mu_0_3_node_53,0.38797927
graph_056_mu_0_3_node_54,0.3633153
graph_056_mu_0_3_node_55,0.34247887
graph_056_mu_0_3_node_56,0.37061018
graph_056_mu_0_3_node_57,0.34225872
graph_056_mu_0_3_node_58,0.45325112
graph_056_mu_0_3_node_59,0.3456648
graph_056_mu_0_3_node_60,0.37061018
graph_056_mu_0_3_node_61,0.41266966
graph_056_mu_0_3_node_62,0.37008837
graph_056_mu_0_3_node_63,0.34094426
graph_056_mu_0_3_node_64,0.41995734
graph_056_mu_0_3_node_65,0.41661894
graph_056_mu_0_3_node_66,0.41112825
graph_056_mu_0_3_node_67,0.42286825
graph_056_mu_0_3_node_68,0.37061018
graph_056_mu_0_3_node_69,0.41663045
graph_056_mu_0_3_node_70,0.41788477
graph_056_mu_0_3_node_71,0.41954094
graph_056_mu_0_3_node_72,0.38207525
graph_056_mu_0_3_node_73,0.36520505
graph_056_mu_0_3_node_74,0.38815224
graph_056_mu_0_3_node_75,0.37061018
graph_056_mu_0_3_node_76,0.3801119
graph_056_mu_0_3_node_77,0.36499965
graph_056_mu_0_3_node_78,0.3462234
graph_056_mu_0_3_node_79,0.45245922
graph_056_mu_0_3_node_80,0.41884944
graph_056_mu_0_3_node_81,0.43731803
graph_056_mu_0_3_node_82,0.37061018
graph_056_mu_0_3_node_83,0.43731803
graph_056_mu_0_3_node_84,0.37061018
