,Entropy
graph_011_mu_0_4_node_0,0.18866535
graph_011_mu_0_4_node_1,0.18945795
graph_011_mu_0_4_node_2,0.19623193
graph_011_mu_0_4_node_3,0.18788604
graph_011_mu_0_4_node_4,0.1919682
graph_011_mu_0_4_node_5,0.18492407
graph_011_mu_0_4_node_6,0.19189666
graph_011_mu_0_4_node_7,0.18532026
graph_011_mu_0_4_node_8,0.19265078
graph_011_mu_0_4_node_9,0.18951985
graph_011_mu_0_4_node_10,0.19749424
graph_011_mu_0_4_node_11,0.19623193
graph_011_mu_0_4_node_12,0.18805589
graph_011_mu_0_4_node_13,0.19211182
graph_011_mu_0_4_node_14,0.19613715
graph_011_mu_0_4_node_15,0.19574659
graph_011_mu_0_4_node_16,0.18129092
graph_011_mu_0_4_node_17,0.19143099
graph_011_mu_0_4_node_18,0.19494502
graph_011_mu_0_4_node_19,0.18929844
graph_011_mu_0_4_node_20,0.19189666
graph_011_mu_0_4_node_21,0.18866535
graph_011_mu_0_4_node_22,0.1805597
graph_011_mu_0_4_node_23,0.19851547
graph_011_mu_0_4_node_24,0.18027027
graph_011_mu_0_4_node_25,0.19142812
graph_011_mu_0_4_node_26,0.18834184
graph_011_mu_0_4_node_27,0.19574659
graph_011_mu_0_4_node_28,0.18956876
graph_011_mu_0_4_node_29,0.17895629
graph_011_mu_0_4_node_30,0.19405703
graph_011_mu_0_4_node_31,0.19480139
graph_011_mu_0_4_node_32,0.19783564
graph_011_mu_0_4_node_33,0.19912837
graph_011_mu_0_4_node_34,0.19365223
graph_011_mu_0_4_node_35,0.18345669
graph_011_mu_0_4_node_36,0.19535771
graph_011_mu_0_4_node_37,0.19753
graph_011_mu_0_4_node_38,0.18866535
graph_011_mu_0_4_node_39,0.19267073
graph_011_mu_0_4_node_40,0.18949907
graph_011_mu_0_4_node_41,0.18345974
graph_011_mu_0_4_node_42,0.19679075
graph_011_mu_0_4_node_43,0.18269812
graph_011_mu_0_4_node_44,0.19265078
graph_011_mu_0_4_node_45,0.19600762
graph_011_mu_0_4_node_46,0.19456208
graph_011_mu_0_4_node_47,0.19096567
graph_011_mu_0_4_node_48,0.19535771
graph_011_mu_0_4_node_49,0.1848161
graph_011_mu_0_4_node_50,0.19623193
graph_011_mu_0_4_node_51,0.18056852
graph_011_mu_0_4_node_52,0.18886927
graph_011_mu_0_4_node_53,0.1929566
graph_011_mu_0_4_node_54,0.19394015
graph_011_mu_0_4_node_55,0.19400589
graph_011_mu_0_4_node_56,0.19600762
graph_011_mu_0_4_node_57,0.18646826
graph_011_mu_0_4_node_58,0.19189666
graph_011_mu_0_4_node_59,0.20053226
graph_011_mu_0_4_node_60,0.18945795
graph_011_mu_0_4_node_61,0.19623193
graph_011_mu_0_4_node_62,0.19735175
graph_011_mu_0_4_node_63,0.19415668
graph_011_mu_0_4_node_64,0.19749424
graph_011_mu_0_4_node_65,0.18343778
graph_011_mu_0_4_node_66,0.18241967
graph_011_mu_0_4_node_67,0.20053226
graph_011_mu_0_4_node_68,0.18809557
graph_011_mu_0_4_node_69,0.18701911
graph_011_mu_0_4_node_70,0.18860306
graph_011_mu_0_4_node_71,0.1949513
graph_011_mu_0_4_node_72,0.18834184
graph_011_mu_0_4_node_73,0.18945795
graph_011_mu_0_4_node_74,0.19623193
graph_011_mu_0_4_node_75,0.19535771
graph_011_mu_0_4_node_76,0.2005937
graph_011_mu_0_4_node_77,0.17648761
graph_011_mu_0_4_node_78,0.19079612
graph_011_mu_0_4_node_79,0.18945795
graph_011_mu_0_4_node_80,0.19749424
graph_011_mu_0_4_node_81,0.18866268
graph_011_mu_0_4_node_82,0.19623193
graph_011_mu_0_4_node_83,0.19686945
graph_011_mu_0_4_node_84,0.19780059
graph_011_mu_0_4_node_85,0.17831858
graph_011_mu_0_4_node_86,0.18945795
graph_011_mu_0_4_node_87,0.18886927
graph_011_mu_0_4_node_88,0.19598493
graph_011_mu_0_4_node_89,0.18866535
graph_011_mu_0_4_node_90,0.18904111
graph_011_mu_0_4_node_91,0.17760816
graph_011_mu_0_4_node_92,0.18809557
graph_011_mu_0_4_node_93,0.18945795
graph_011_mu_0_4_node_94,0.18829091
graph_011_mu_0_4_node_95,0.18809557
graph_011_mu_0_4_node_96,0.19267073
graph_011_mu_0_4_node_97,0.1856497
graph_011_mu_0_4_node_98,0.18574522
graph_011_mu_0_4_node_99,0.1819709
graph_011_mu_0_4_node_100,0.18866535
graph_011_mu_0_4_node_101,0.1851379
graph_011_mu_0_4_node_102,0.18882813
graph_011_mu_0_4_node_103,0.18886927
graph_011_mu_0_4_node_104,0.18809557
graph_011_mu_0_4_node_105,0.1883659
graph_011_mu_0_4_node_106,0.19189666
graph_011_mu_0_4_node_107,0.18809557
graph_011_mu_0_4_node_108,0.19549367
graph_011_mu_0_4_node_109,0.19024836
graph_011_mu_0_4_node_110,0.18778132
graph_011_mu_0_4_node_111,0.1779993
graph_011_mu_0_4_node_112,0.18779556
graph_011_mu_0_4_node_113,0.19239154
graph_011_mu_0_4_node_114,0.18866535
graph_011_mu_0_4_node_115,0.19780059
graph_011_mu_0_4_node_116,0.18968304
graph_011_mu_0_4_node_117,0.19365223
graph_011_mu_0_4_node_118,0.18866535
graph_011_mu_0_4_node_119,0.18584022
graph_011_mu_0_4_node_120,0.18945795
graph_011_mu_0_4_node_121,0.19679075
graph_011_mu_0_4_node_122,0.19325586
graph_011_mu_0_4_node_123,0.19365223
graph_011_mu_0_4_node_124,0.18945795
graph_011_mu_0_4_node_125,0.19381586
graph_011_mu_0_4_node_126,0.18772425
graph_011_mu_0_4_node_127,0.19851547
graph_011_mu_0_4_node_128,0.17433208
graph_011_mu_0_4_node_129,0.18953812
graph_011_mu_0_4_node_130,0.1909433
graph_011_mu_0_4_node_131,0.19365223
graph_011_mu_0_4_node_132,0.17846243
graph_011_mu_0_4_node_133,0.17874154
graph_011_mu_0_4_node_134,0.19797145
graph_011_mu_0_4_node_135,0.19625732
graph_011_mu_0_4_node_136,0.19116499
graph_011_mu_0_4_node_137,0.19006726
graph_011_mu_0_4_node_138,0.19447021
graph_011_mu_0_4_node_139,0.19421005
graph_011_mu_0_4_node_140,0.18491192
graph_011_mu_0_4_node_141,0.19421005
graph_011_mu_0_4_node_142,0.18723856
graph_011_mu_0_4_node_143,0.19398361
graph_011_mu_0_4_node_144,0.1901759
graph_011_mu_0_4_node_145,0.19483072
graph_011_mu_0_4_node_146,0.19300671
graph_011_mu_0_4_node_147,0.19267073
graph_011_mu_0_4_node_148,0.19415668
graph_011_mu_0_4_node_149,0.19679075
graph_011_mu_0_4_node_150,0.19673453
graph_011_mu_0_4_node_151,0.19365223
graph_011_mu_0_4_node_152,0.18325117
