,Entropy
graph_074_mu_0_3_node_0,0.311879
graph_074_mu_0_3_node_1,0.37772524
graph_074_mu_0_3_node_2,0.44096845
graph_074_mu_0_3_node_3,0.43720123
graph_074_mu_0_3_node_4,0.3354345
graph_074_mu_0_3_node_5,0.41180646
graph_074_mu_0_3_node_6,0.33058047
graph_074_mu_0_3_node_7,0.311879
graph_074_mu_0_3_node_8,0.34720787
graph_074_mu_0_3_node_9,0.41164017
graph_074_mu_0_3_node_10,0.37695396
graph_074_mu_0_3_node_11,0.3311392
graph_074_mu_0_3_node_12,0.3363941
graph_074_mu_0_3_node_13,0.34720787
graph_074_mu_0_3_node_14,0.37716252
graph_074_mu_0_3_node_15,0.3311392
graph_074_mu_0_3_node_16,0.27093855
graph_074_mu_0_3_node_17,0.35450855
graph_074_mu_0_3_node_18,0.33008215
graph_074_mu_0_3_node_19,0.34513795
graph_074_mu_0_3_node_20,0.35450855
graph_074_mu_0_3_node_21,0.34513795
graph_074_mu_0_3_node_22,0.33008215
graph_074_mu_0_3_node_23,0.43745297
graph_074_mu_0_3_node_24,0.4505352
graph_074_mu_0_3_node_25,0.39890534
graph_074_mu_0_3_node_26,0.34513795
graph_074_mu_0_3_node_27,0.311879
graph_074_mu_0_3_node_28,0.33008215
graph_074_mu_0_3_node_29,0.45892492
graph_074_mu_0_3_node_30,0.39099175
graph_074_mu_0_3_node_31,0.27093855
graph_074_mu_0_3_node_32,0.42530394
graph_074_mu_0_3_node_33,0.46223938
graph_074_mu_0_3_node_34,0.3354345
graph_074_mu_0_3_node_35,0.4540394
graph_074_mu_0_3_node_36,0.40474987
graph_074_mu_0_3_node_37,0.41628388
graph_074_mu_0_3_node_38,0.43793458
graph_074_mu_0_3_node_39,0.39029258
graph_074_mu_0_3_node_40,0.41710117
graph_074_mu_0_3_node_41,0.33008215
graph_074_mu_0_3_node_42,0.42241797
graph_074_mu_0_3_node_43,0.34720787
graph_074_mu_0_3_node_44,0.35450855
graph_074_mu_0_3_node_45,0.460791
graph_074_mu_0_3_node_46,0.45442608
graph_074_mu_0_3_node_47,0.35450855
graph_074_mu_0_3_node_48,0.41628388
graph_074_mu_0_3_node_49,0.4571358
graph_074_mu_0_3_node_50,0.45946985
graph_074_mu_0_3_node_51,0.4455172
graph_074_mu_0_3_node_52,0.35450855
graph_074_mu_0_3_node_53,0.4416837
graph_074_mu_0_3_node_54,0.33058047
graph_074_mu_0_3_node_55,0.34720787
graph_074_mu_0_3_node_56,0.27093855
graph_074_mu_0_3_node_57,0.4550652
graph_074_mu_0_3_node_58,0.4368455
graph_074_mu_0_3_node_59,0.34513795
graph_074_mu_0_3_node_60,0.34513795
graph_074_mu_0_3_node_61,0.34720787
graph_074_mu_0_3_node_62,0.3481612
graph_074_mu_0_3_node_63,0.41628388
graph_074_mu_0_3_node_64,0.39890534
graph_074_mu_0_3_node_65,0.46233806
graph_074_mu_0_3_node_66,0.34513795
graph_074_mu_0_3_node_67,0.41729283
graph_074_mu_0_3_node_68,0.29799914
graph_074_mu_0_3_node_69,0.4167464
graph_074_mu_0_3_node_70,0.29799914
graph_074_mu_0_3_node_71,0.4551451
graph_074_mu_0_3_node_72,0.34715763
graph_074_mu_0_3_node_73,0.3354345
graph_074_mu_0_3_node_74,0.34720787
graph_074_mu_0_3_node_75,0.4378766
graph_074_mu_0_3_node_76,0.29799914
graph_074_mu_0_3_node_77,0.3354345
graph_074_mu_0_3_node_78,0.47972217
graph_074_mu_0_3_node_79,0.34513795
graph_074_mu_0_3_node_80,0.29799914
graph_074_mu_0_3_node_81,0.33797288
graph_074_mu_0_3_node_82,0.3568664
graph_074_mu_0_3_node_83,0.40095824
graph_074_mu_0_3_node_84,0.39010668
graph_074_mu_0_3_node_85,0.413714
graph_074_mu_0_3_node_86,0.311879
