,Entropy
graph_049_mu_0_3_node_0,0.44272333
graph_049_mu_0_3_node_1,0.43733636
graph_049_mu_0_3_node_2,0.5051584
graph_049_mu_0_3_node_3,0.41919315
graph_049_mu_0_3_node_4,0.44647452
graph_049_mu_0_3_node_5,0.43312174
graph_049_mu_0_3_node_6,0.44933707
graph_049_mu_0_3_node_7,0.4652431
graph_049_mu_0_3_node_8,0.5035797
graph_049_mu_0_3_node_9,0.50292766
graph_049_mu_0_3_node_10,0.5051584
graph_049_mu_0_3_node_11,0.46648064
graph_049_mu_0_3_node_12,0.49241415
graph_049_mu_0_3_node_13,0.5035797
graph_049_mu_0_3_node_14,0.41919315
graph_049_mu_0_3_node_15,0.49156573
graph_049_mu_0_3_node_16,0.45833838
graph_049_mu_0_3_node_17,0.49410066
graph_049_mu_0_3_node_18,0.44848618
graph_049_mu_0_3_node_19,0.49901783
graph_049_mu_0_3_node_20,0.49597472
graph_049_mu_0_3_node_21,0.44831866
graph_049_mu_0_3_node_22,0.49901783
graph_049_mu_0_3_node_23,0.45833838
graph_049_mu_0_3_node_24,0.41942078
graph_049_mu_0_3_node_25,0.44218054
graph_049_mu_0_3_node_26,0.4776584
graph_049_mu_0_3_node_27,0.4916045
graph_049_mu_0_3_node_28,0.45102727
graph_049_mu_0_3_node_29,0.4518117
graph_049_mu_0_3_node_30,0.4555401
graph_049_mu_0_3_node_31,0.5051584
graph_049_mu_0_3_node_32,0.4647498
graph_049_mu_0_3_node_33,0.43312174
graph_049_mu_0_3_node_34,0.49959782
graph_049_mu_0_3_node_35,0.44088563
graph_049_mu_0_3_node_36,0.41919315
graph_049_mu_0_3_node_37,0.4520158
graph_049_mu_0_3_node_38,0.49691275
graph_049_mu_0_3_node_39,0.46311843
graph_049_mu_0_3_node_40,0.45050415
graph_049_mu_0_3_node_41,0.4377348
graph_049_mu_0_3_node_42,0.44637853
graph_049_mu_0_3_node_43,0.41919315
graph_049_mu_0_3_node_44,0.43312174
graph_049_mu_0_3_node_45,0.43312174
graph_049_mu_0_3_node_46,0.5035797
graph_049_mu_0_3_node_47,0.43312174
graph_049_mu_0_3_node_48,0.49901783
graph_049_mu_0_3_node_49,0.4469993
graph_049_mu_0_3_node_50,0.444865
graph_049_mu_0_3_node_51,0.4486254
graph_049_mu_0_3_node_52,0.49156573
graph_049_mu_0_3_node_53,0.447809
graph_049_mu_0_3_node_54,0.4564076
graph_049_mu_0_3_node_55,0.41919315
graph_049_mu_0_3_node_56,0.41919315
graph_049_mu_0_3_node_57,0.45842266
graph_049_mu_0_3_node_58,0.45833838
graph_049_mu_0_3_node_59,0.44545928
graph_049_mu_0_3_node_60,0.49156573
graph_049_mu_0_3_node_61,0.49901783
graph_049_mu_0_3_node_62,0.45833838
graph_049_mu_0_3_node_63,0.42123348
graph_049_mu_0_3_node_64,0.41919315
graph_049_mu_0_3_node_65,0.43312174
graph_049_mu_0_3_node_66,0.4504416
graph_049_mu_0_3_node_67,0.49156573
graph_049_mu_0_3_node_68,0.44374067
graph_049_mu_0_3_node_69,0.494631
graph_049_mu_0_3_node_70,0.45065266
graph_049_mu_0_3_node_71,0.44775537
graph_049_mu_0_3_node_72,0.41987434
graph_049_mu_0_3_node_73,0.45667833
graph_049_mu_0_3_node_74,0.5035797
graph_049_mu_0_3_node_75,0.45833838
graph_049_mu_0_3_node_76,0.49156573
graph_049_mu_0_3_node_77,0.4542219
graph_049_mu_0_3_node_78,0.5035797
graph_049_mu_0_3_node_79,0.4565841
graph_049_mu_0_3_node_80,0.45667833
graph_049_mu_0_3_node_81,0.49597472
graph_049_mu_0_3_node_82,0.49597472
graph_049_mu_0_3_node_83,0.49901783
graph_049_mu_0_3_node_84,0.43312174
graph_049_mu_0_3_node_85,0.44608858
graph_049_mu_0_3_node_86,0.49597472
graph_049_mu_0_3_node_87,0.4648753
graph_049_mu_0_3_node_88,0.4353608
graph_049_mu_0_3_node_89,0.45833838
graph_049_mu_0_3_node_90,0.47897044
graph_049_mu_0_3_node_91,0.49597472
graph_049_mu_0_3_node_92,0.46244037
graph_049_mu_0_3_node_93,0.49901783
graph_049_mu_0_3_node_94,0.45833838
graph_049_mu_0_3_node_95,0.50517267
graph_049_mu_0_3_node_96,0.43930492
graph_049_mu_0_3_node_97,0.41994813
graph_049_mu_0_3_node_98,0.41919315
graph_049_mu_0_3_node_99,0.49901783
graph_049_mu_0_3_node_100,0.43350944
graph_049_mu_0_3_node_101,0.45670265
graph_049_mu_0_3_node_102,0.4478692
graph_049_mu_0_3_node_103,0.43312174
graph_049_mu_0_3_node_104,0.45833838
graph_049_mu_0_3_node_105,0.43312174
graph_049_mu_0_3_node_106,0.45635405
graph_049_mu_0_3_node_107,0.43312174
graph_049_mu_0_3_node_108,0.49597472
graph_049_mu_0_3_node_109,0.45065266
graph_049_mu_0_3_node_110,0.44957274
graph_049_mu_0_3_node_111,0.43312174
graph_049_mu_0_3_node_112,0.5037761
graph_049_mu_0_3_node_113,0.49151587
graph_049_mu_0_3_node_114,0.45833838
graph_049_mu_0_3_node_115,0.5054508
graph_049_mu_0_3_node_116,0.44516653
graph_049_mu_0_3_node_117,0.43312174
graph_049_mu_0_3_node_118,0.45833838
graph_049_mu_0_3_node_119,0.45599854
graph_049_mu_0_3_node_120,0.44232106
graph_049_mu_0_3_node_121,0.49901783
graph_049_mu_0_3_node_122,0.43312174
graph_049_mu_0_3_node_123,0.4555401
graph_049_mu_0_3_node_124,0.4555401
graph_049_mu_0_3_node_125,0.4509295
graph_049_mu_0_3_node_126,0.4555401
graph_049_mu_0_3_node_127,0.49597472
graph_049_mu_0_3_node_128,0.5051584
graph_049_mu_0_3_node_129,0.47547796
graph_049_mu_0_3_node_130,0.43312174
graph_049_mu_0_3_node_131,0.45065266
graph_049_mu_0_3_node_132,0.44537482
graph_049_mu_0_3_node_133,0.43312174
graph_049_mu_0_3_node_134,0.4555401
