,Entropy
graph_0102_mu_0_4_node_0,0.5095695
graph_0102_mu_0_4_node_1,0.50595576
graph_0102_mu_0_4_node_2,0.49749196
graph_0102_mu_0_4_node_3,0.5087162
graph_0102_mu_0_4_node_4,0.49374038
graph_0102_mu_0_4_node_5,0.5106051
graph_0102_mu_0_4_node_6,0.50827515
graph_0102_mu_0_4_node_7,0.50569254
graph_0102_mu_0_4_node_8,0.5071982
graph_0102_mu_0_4_node_9,0.49275428
graph_0102_mu_0_4_node_10,0.50239456
graph_0102_mu_0_4_node_11,0.5066703
graph_0102_mu_0_4_node_12,0.511755
graph_0102_mu_0_4_node_13,0.50827515
graph_0102_mu_0_4_node_14,0.49622095
graph_0102_mu_0_4_node_15,0.4961375
graph_0102_mu_0_4_node_16,0.5107141
graph_0102_mu_0_4_node_17,0.50044274
graph_0102_mu_0_4_node_18,0.4908165
graph_0102_mu_0_4_node_19,0.50592947
graph_0102_mu_0_4_node_20,0.50595576
graph_0102_mu_0_4_node_21,0.5105498
graph_0102_mu_0_4_node_22,0.50905013
graph_0102_mu_0_4_node_23,0.5105498
graph_0102_mu_0_4_node_24,0.50905013
graph_0102_mu_0_4_node_25,0.5117515
graph_0102_mu_0_4_node_26,0.4939273
graph_0102_mu_0_4_node_27,0.4977492
graph_0102_mu_0_4_node_28,0.49375874
graph_0102_mu_0_4_node_29,0.50977546
graph_0102_mu_0_4_node_30,0.49371815
graph_0102_mu_0_4_node_31,0.50578195
graph_0102_mu_0_4_node_32,0.5015496
graph_0102_mu_0_4_node_33,0.5106821
graph_0102_mu_0_4_node_34,0.49371815
graph_0102_mu_0_4_node_35,0.5068176
graph_0102_mu_0_4_node_36,0.5107141
graph_0102_mu_0_4_node_37,0.5106051
graph_0102_mu_0_4_node_38,0.511755
graph_0102_mu_0_4_node_39,0.5038597
graph_0102_mu_0_4_node_40,0.50883645
graph_0102_mu_0_4_node_41,0.5107141
graph_0102_mu_0_4_node_42,0.49408653
graph_0102_mu_0_4_node_43,0.5101073
graph_0102_mu_0_4_node_44,0.50598735
graph_0102_mu_0_4_node_45,0.50044274
graph_0102_mu_0_4_node_46,0.5059218
graph_0102_mu_0_4_node_47,0.50044274
graph_0102_mu_0_4_node_48,0.49408802
graph_0102_mu_0_4_node_49,0.50883645
graph_0102_mu_0_4_node_50,0.5068808
graph_0102_mu_0_4_node_51,0.50822383
graph_0102_mu_0_4_node_52,0.49132484
graph_0102_mu_0_4_node_53,0.50977546
graph_0102_mu_0_4_node_54,0.5089493
graph_0102_mu_0_4_node_55,0.49400637
graph_0102_mu_0_4_node_56,0.50682694
graph_0102_mu_0_4_node_57,0.5068628
graph_0102_mu_0_4_node_58,0.508161
graph_0102_mu_0_4_node_59,0.5106051
graph_0102_mu_0_4_node_60,0.50044274
graph_0102_mu_0_4_node_61,0.5073804
graph_0102_mu_0_4_node_62,0.49242672
graph_0102_mu_0_4_node_63,0.5063234
graph_0102_mu_0_4_node_64,0.49493006
graph_0102_mu_0_4_node_65,0.5090589
graph_0102_mu_0_4_node_66,0.5029872
graph_0102_mu_0_4_node_67,0.50171536
graph_0102_mu_0_4_node_68,0.50388294
graph_0102_mu_0_4_node_69,0.49412322
graph_0102_mu_0_4_node_70,0.50388294
graph_0102_mu_0_4_node_71,0.50388294
graph_0102_mu_0_4_node_72,0.5041332
graph_0102_mu_0_4_node_73,0.4933163
graph_0102_mu_0_4_node_74,0.49618107
graph_0102_mu_0_4_node_75,0.5086864
graph_0102_mu_0_4_node_76,0.4939794
graph_0102_mu_0_4_node_77,0.5089493
graph_0102_mu_0_4_node_78,0.50827515
graph_0102_mu_0_4_node_79,0.5072812
graph_0102_mu_0_4_node_80,0.49371815
graph_0102_mu_0_4_node_81,0.4940676
graph_0102_mu_0_4_node_82,0.50171536
graph_0102_mu_0_4_node_83,0.5106051
graph_0102_mu_0_4_node_84,0.49094927
graph_0102_mu_0_4_node_85,0.49423602
graph_0102_mu_0_4_node_86,0.50388294
graph_0102_mu_0_4_node_87,0.5089493
graph_0102_mu_0_4_node_88,0.5089933
graph_0102_mu_0_4_node_89,0.49636126
graph_0102_mu_0_4_node_90,0.50827515
graph_0102_mu_0_4_node_91,0.5089933
graph_0102_mu_0_4_node_92,0.50880134
graph_0102_mu_0_4_node_93,0.5107141
graph_0102_mu_0_4_node_94,0.506528
graph_0102_mu_0_4_node_95,0.5072806
graph_0102_mu_0_4_node_96,0.49371815
graph_0102_mu_0_4_node_97,0.49374005
graph_0102_mu_0_4_node_98,0.5086109
graph_0102_mu_0_4_node_99,0.5059136
graph_0102_mu_0_4_node_100,0.5089933
graph_0102_mu_0_4_node_101,0.49371815
graph_0102_mu_0_4_node_102,0.50593317
graph_0102_mu_0_4_node_103,0.49277773
graph_0102_mu_0_4_node_104,0.5058845
graph_0102_mu_0_4_node_105,0.49371815
graph_0102_mu_0_4_node_106,0.49408802
graph_0102_mu_0_4_node_107,0.497526
graph_0102_mu_0_4_node_108,0.49765056
graph_0102_mu_0_4_node_109,0.50706303
graph_0102_mu_0_4_node_110,0.50977546
graph_0102_mu_0_4_node_111,0.50727826
graph_0102_mu_0_4_node_112,0.50977546
graph_0102_mu_0_4_node_113,0.5117515
graph_0102_mu_0_4_node_114,0.5027263
graph_0102_mu_0_4_node_115,0.5068889
graph_0102_mu_0_4_node_116,0.49563977
graph_0102_mu_0_4_node_117,0.50598735
