,Entropy
graph_082_mu_0_4_node_0,0.33674163
graph_082_mu_0_4_node_1,0.325031
graph_082_mu_0_4_node_2,0.33376372
graph_082_mu_0_4_node_3,0.34354198
graph_082_mu_0_4_node_4,0.324575
graph_082_mu_0_4_node_5,0.34263283
graph_082_mu_0_4_node_6,0.32638377
graph_082_mu_0_4_node_7,0.33681694
graph_082_mu_0_4_node_8,0.31854317
graph_082_mu_0_4_node_9,0.3407615
graph_082_mu_0_4_node_10,0.34616005
graph_082_mu_0_4_node_11,0.3346178
graph_082_mu_0_4_node_12,0.32867858
graph_082_mu_0_4_node_13,0.33386278
graph_082_mu_0_4_node_14,0.32237896
graph_082_mu_0_4_node_15,0.34031367
graph_082_mu_0_4_node_16,0.33405834
graph_082_mu_0_4_node_17,0.34354198
graph_082_mu_0_4_node_18,0.3336039
graph_082_mu_0_4_node_19,0.32233614
graph_082_mu_0_4_node_20,0.34046796
graph_082_mu_0_4_node_21,0.32800105
graph_082_mu_0_4_node_22,0.34696814
graph_082_mu_0_4_node_23,0.31801733
graph_082_mu_0_4_node_24,0.33769333
graph_082_mu_0_4_node_25,0.31639358
graph_082_mu_0_4_node_26,0.34312573
graph_082_mu_0_4_node_27,0.34312573
graph_082_mu_0_4_node_28,0.34244573
graph_082_mu_0_4_node_29,0.33051476
graph_082_mu_0_4_node_30,0.31941372
graph_082_mu_0_4_node_31,0.3443899
graph_082_mu_0_4_node_32,0.32596076
graph_082_mu_0_4_node_33,0.34696814
graph_082_mu_0_4_node_34,0.3351833
graph_082_mu_0_4_node_35,0.33769333
graph_082_mu_0_4_node_36,0.34449565
graph_082_mu_0_4_node_37,0.32673576
graph_082_mu_0_4_node_38,0.33051476
graph_082_mu_0_4_node_39,0.34443372
graph_082_mu_0_4_node_40,0.32660395
graph_082_mu_0_4_node_41,0.33769333
graph_082_mu_0_4_node_42,0.34443372
graph_082_mu_0_4_node_43,0.33769333
graph_082_mu_0_4_node_44,0.34263283
graph_082_mu_0_4_node_45,0.34244573
graph_082_mu_0_4_node_46,0.33051476
graph_082_mu_0_4_node_47,0.34361634
graph_082_mu_0_4_node_48,0.33651084
graph_082_mu_0_4_node_49,0.3423743
graph_082_mu_0_4_node_50,0.3440854
graph_082_mu_0_4_node_51,0.34244573
graph_082_mu_0_4_node_52,0.34196213
graph_082_mu_0_4_node_53,0.3399327
graph_082_mu_0_4_node_54,0.33384246
graph_082_mu_0_4_node_55,0.34046796
graph_082_mu_0_4_node_56,0.34371078
graph_082_mu_0_4_node_57,0.32230207
graph_082_mu_0_4_node_58,0.34312573
graph_082_mu_0_4_node_59,0.33405834
graph_082_mu_0_4_node_60,0.34024486
graph_082_mu_0_4_node_61,0.34371078
graph_082_mu_0_4_node_62,0.31982097
graph_082_mu_0_4_node_63,0.33405834
graph_082_mu_0_4_node_64,0.3400335
graph_082_mu_0_4_node_65,0.33051476
graph_082_mu_0_4_node_66,0.33359945
graph_082_mu_0_4_node_67,0.34063905
graph_082_mu_0_4_node_68,0.3442945
graph_082_mu_0_4_node_69,0.32917285
graph_082_mu_0_4_node_70,0.34077966
graph_082_mu_0_4_node_71,0.32993
graph_082_mu_0_4_node_72,0.33769333
graph_082_mu_0_4_node_73,0.33051476
graph_082_mu_0_4_node_74,0.3251118
graph_082_mu_0_4_node_75,0.33533219
graph_082_mu_0_4_node_76,0.33878312
graph_082_mu_0_4_node_77,0.3264121
graph_082_mu_0_4_node_78,0.3346178
graph_082_mu_0_4_node_79,0.3346178
graph_082_mu_0_4_node_80,0.34046796
graph_082_mu_0_4_node_81,0.3219622
graph_082_mu_0_4_node_82,0.31416485
graph_082_mu_0_4_node_83,0.33051476
graph_082_mu_0_4_node_84,0.34237385
graph_082_mu_0_4_node_85,0.34449565
graph_082_mu_0_4_node_86,0.34240937
graph_082_mu_0_4_node_87,0.3338194
graph_082_mu_0_4_node_88,0.33263496
graph_082_mu_0_4_node_89,0.34146187
graph_082_mu_0_4_node_90,0.33588287
graph_082_mu_0_4_node_91,0.33051476
graph_082_mu_0_4_node_92,0.3334307
graph_082_mu_0_4_node_93,0.34361634
graph_082_mu_0_4_node_94,0.31691226
graph_082_mu_0_4_node_95,0.3346178
graph_082_mu_0_4_node_96,0.3399327
graph_082_mu_0_4_node_97,0.3408661
graph_082_mu_0_4_node_98,0.32563406
graph_082_mu_0_4_node_99,0.33405834
graph_082_mu_0_4_node_100,0.33051476
graph_082_mu_0_4_node_101,0.33405834
graph_082_mu_0_4_node_102,0.34154746
graph_082_mu_0_4_node_103,0.34154746
graph_082_mu_0_4_node_104,0.34696814
graph_082_mu_0_4_node_105,0.3425833
graph_082_mu_0_4_node_106,0.33033556
graph_082_mu_0_4_node_107,0.34046796
graph_082_mu_0_4_node_108,0.3443797
graph_082_mu_0_4_node_109,0.32023615
graph_082_mu_0_4_node_110,0.32461292
graph_082_mu_0_4_node_111,0.33769333
graph_082_mu_0_4_node_112,0.3385569
graph_082_mu_0_4_node_113,0.3464699
graph_082_mu_0_4_node_114,0.3321206
graph_082_mu_0_4_node_115,0.33051476
graph_082_mu_0_4_node_116,0.34371078
graph_082_mu_0_4_node_117,0.33360073
graph_082_mu_0_4_node_118,0.33769333
graph_082_mu_0_4_node_119,0.31689063
graph_082_mu_0_4_node_120,0.33995777
graph_082_mu_0_4_node_121,0.32515496
graph_082_mu_0_4_node_122,0.33524054
graph_082_mu_0_4_node_123,0.3408918
graph_082_mu_0_4_node_124,0.33857477
graph_082_mu_0_4_node_125,0.3399327
graph_082_mu_0_4_node_126,0.3360707
graph_082_mu_0_4_node_127,0.32596076
graph_082_mu_0_4_node_128,0.33693674
graph_082_mu_0_4_node_129,0.33681694
graph_082_mu_0_4_node_130,0.33431467
graph_082_mu_0_4_node_131,0.34086755
graph_082_mu_0_4_node_132,0.32501537
graph_082_mu_0_4_node_133,0.3288706
graph_082_mu_0_4_node_134,0.34263283
graph_082_mu_0_4_node_135,0.32771483
graph_082_mu_0_4_node_136,0.33681694
graph_082_mu_0_4_node_137,0.34361634
graph_082_mu_0_4_node_138,0.32459748
graph_082_mu_0_4_node_139,0.34696814
graph_082_mu_0_4_node_140,0.3234025
graph_082_mu_0_4_node_141,0.3289867
graph_082_mu_0_4_node_142,0.3442945
graph_082_mu_0_4_node_143,0.34154746
graph_082_mu_0_4_node_144,0.3286541
graph_082_mu_0_4_node_145,0.33542153
graph_082_mu_0_4_node_146,0.32671863
graph_082_mu_0_4_node_147,0.34001026
graph_082_mu_0_4_node_148,0.33681694
graph_082_mu_0_4_node_149,0.33367595
graph_082_mu_0_4_node_150,0.32596076
graph_082_mu_0_4_node_151,0.33051476
graph_082_mu_0_4_node_152,0.3399327
graph_082_mu_0_4_node_153,0.33051476
graph_082_mu_0_4_node_154,0.34312573
graph_082_mu_0_4_node_155,0.3236486
graph_082_mu_0_4_node_156,0.34361634
graph_082_mu_0_4_node_157,0.33697063
graph_082_mu_0_4_node_158,0.33681694
graph_082_mu_0_4_node_159,0.33769333
graph_082_mu_0_4_node_160,0.34443372
graph_082_mu_0_4_node_161,0.31946066
graph_082_mu_0_4_node_162,0.32578117
graph_082_mu_0_4_node_163,0.32357562
graph_082_mu_0_4_node_164,0.33051476
graph_082_mu_0_4_node_165,0.3443797
graph_082_mu_0_4_node_166,0.3208095
graph_082_mu_0_4_node_167,0.34293914
graph_082_mu_0_4_node_168,0.34443372
graph_082_mu_0_4_node_169,0.34240937
graph_082_mu_0_4_node_170,0.33693674
graph_082_mu_0_4_node_171,0.34443372
graph_082_mu_0_4_node_172,0.3346178
graph_082_mu_0_4_node_173,0.3351833
graph_082_mu_0_4_node_174,0.3192307
graph_082_mu_0_4_node_175,0.34146187
graph_082_mu_0_4_node_176,0.33681694
graph_082_mu_0_4_node_177,0.33523858
graph_082_mu_0_4_node_178,0.32596076
graph_082_mu_0_4_node_179,0.33681694
graph_082_mu_0_4_node_180,0.34361634
graph_082_mu_0_4_node_181,0.33993223
graph_082_mu_0_4_node_182,0.34293908
graph_082_mu_0_4_node_183,0.34154746
graph_082_mu_0_4_node_184,0.34312573
graph_082_mu_0_4_node_185,0.3345169
graph_082_mu_0_4_node_186,0.34361634
graph_082_mu_0_4_node_187,0.33051476
graph_082_mu_0_4_node_188,0.3343629
graph_082_mu_0_4_node_189,0.33405834
graph_082_mu_0_4_node_190,0.33051476
graph_082_mu_0_4_node_191,0.34007263
graph_082_mu_0_4_node_192,0.31775385
graph_082_mu_0_4_node_193,0.33648828
graph_082_mu_0_4_node_194,0.34449565
graph_082_mu_0_4_node_195,0.3402763
graph_082_mu_0_4_node_196,0.34361634
graph_082_mu_0_4_node_197,0.33051476
graph_082_mu_0_4_node_198,0.33769333
graph_082_mu_0_4_node_199,0.316044
graph_082_mu_0_4_node_200,0.33337566
graph_082_mu_0_4_node_201,0.33681694
graph_082_mu_0_4_node_202,0.33901146
graph_082_mu_0_4_node_203,0.32915175
graph_082_mu_0_4_node_204,0.33858386
graph_082_mu_0_4_node_205,0.340392
graph_082_mu_0_4_node_206,0.32223648
graph_082_mu_0_4_node_207,0.33349273
graph_082_mu_0_4_node_208,0.3437339
graph_082_mu_0_4_node_209,0.34146187
graph_082_mu_0_4_node_210,0.33681694
graph_082_mu_0_4_node_211,0.32918054
graph_082_mu_0_4_node_212,0.33804244
graph_082_mu_0_4_node_213,0.3437339
graph_082_mu_0_4_node_214,0.3346178
graph_082_mu_0_4_node_215,0.32596076
graph_082_mu_0_4_node_216,0.3356157
graph_082_mu_0_4_node_217,0.3346178
graph_082_mu_0_4_node_218,0.3440854
graph_082_mu_0_4_node_219,0.34434685
graph_082_mu_0_4_node_220,0.34063905
graph_082_mu_0_4_node_221,0.3425833
graph_082_mu_0_4_node_222,0.3224551
graph_082_mu_0_4_node_223,0.33523858
graph_082_mu_0_4_node_224,0.33831915
graph_082_mu_0_4_node_225,0.33405834
graph_082_mu_0_4_node_226,0.32672402
graph_082_mu_0_4_node_227,0.34046796
graph_082_mu_0_4_node_228,0.34594998
graph_082_mu_0_4_node_229,0.33853793
graph_082_mu_0_4_node_230,0.31951493
graph_082_mu_0_4_node_231,0.3351833
graph_082_mu_0_4_node_232,0.33405834
graph_082_mu_0_4_node_233,0.33946005
graph_082_mu_0_4_node_234,0.3343629
graph_082_mu_0_4_node_235,0.33209398
graph_082_mu_0_4_node_236,0.32642108
graph_082_mu_0_4_node_237,0.33387402
graph_082_mu_0_4_node_238,0.33192128
graph_082_mu_0_4_node_239,0.32691124
graph_082_mu_0_4_node_240,0.33334893
graph_082_mu_0_4_node_241,0.34263283
graph_082_mu_0_4_node_242,0.33681694
graph_082_mu_0_4_node_243,0.34146187
graph_082_mu_0_4_node_244,0.33539918
graph_082_mu_0_4_node_245,0.3179177
graph_082_mu_0_4_node_246,0.34294343
graph_082_mu_0_4_node_247,0.34696814
graph_082_mu_0_4_node_248,0.34365386
graph_082_mu_0_4_node_249,0.32745698
graph_082_mu_0_4_node_250,0.33964384
graph_082_mu_0_4_node_251,0.33523858
graph_082_mu_0_4_node_252,0.3399327
graph_082_mu_0_4_node_253,0.34371078
graph_082_mu_0_4_node_254,0.3175843
