,Entropy
graph_096_mu_0_4_node_0,0.1683303
graph_096_mu_0_4_node_1,0.1674973
graph_096_mu_0_4_node_2,0.16652612
graph_096_mu_0_4_node_3,0.15804368
graph_096_mu_0_4_node_4,0.1603118
graph_096_mu_0_4_node_5,0.15600492
graph_096_mu_0_4_node_6,0.16024618
graph_096_mu_0_4_node_7,0.1674973
graph_096_mu_0_4_node_8,0.16291751
graph_096_mu_0_4_node_9,0.16767466
graph_096_mu_0_4_node_10,0.16513471
graph_096_mu_0_4_node_11,0.16198115
graph_096_mu_0_4_node_12,0.1683303
graph_096_mu_0_4_node_13,0.16339292
graph_096_mu_0_4_node_14,0.15613432
graph_096_mu_0_4_node_15,0.15422334
graph_096_mu_0_4_node_16,0.16767466
graph_096_mu_0_4_node_17,0.16693488
graph_096_mu_0_4_node_18,0.15207087
graph_096_mu_0_4_node_19,0.16211964
graph_096_mu_0_4_node_20,0.16130863
graph_096_mu_0_4_node_21,0.1673926
graph_096_mu_0_4_node_22,0.16767466
graph_096_mu_0_4_node_23,0.15608506
graph_096_mu_0_4_node_24,0.1635531
graph_096_mu_0_4_node_25,0.15330005
graph_096_mu_0_4_node_26,0.16734067
graph_096_mu_0_4_node_27,0.16595858
graph_096_mu_0_4_node_28,0.16223072
graph_096_mu_0_4_node_29,0.15188754
graph_096_mu_0_4_node_30,0.16291751
graph_096_mu_0_4_node_31,0.16223072
graph_096_mu_0_4_node_32,0.15891254
graph_096_mu_0_4_node_33,0.1651439
graph_096_mu_0_4_node_34,0.15928572
graph_096_mu_0_4_node_35,0.15700196
graph_096_mu_0_4_node_36,0.16504896
graph_096_mu_0_4_node_37,0.16490228
graph_096_mu_0_4_node_38,0.16123934
graph_096_mu_0_4_node_39,0.1592457
graph_096_mu_0_4_node_40,0.15188234
graph_096_mu_0_4_node_41,0.16539194
graph_096_mu_0_4_node_42,0.16203535
graph_096_mu_0_4_node_43,0.16198115
graph_096_mu_0_4_node_44,0.16116685
graph_096_mu_0_4_node_45,0.15950419
graph_096_mu_0_4_node_46,0.16291751
graph_096_mu_0_4_node_47,0.16291751
graph_096_mu_0_4_node_48,0.16351111
graph_096_mu_0_4_node_49,0.15644549
graph_096_mu_0_4_node_50,0.16946593
graph_096_mu_0_4_node_51,0.16223072
graph_096_mu_0_4_node_52,0.16674295
graph_096_mu_0_4_node_53,0.16729663
graph_096_mu_0_4_node_54,0.15651321
graph_096_mu_0_4_node_55,0.16506593
graph_096_mu_0_4_node_56,0.16767466
graph_096_mu_0_4_node_57,0.16729663
graph_096_mu_0_4_node_58,0.16291751
graph_096_mu_0_4_node_59,0.15519464
graph_096_mu_0_4_node_60,0.1538045
graph_096_mu_0_4_node_61,0.16506593
graph_096_mu_0_4_node_62,0.1513774
graph_096_mu_0_4_node_63,0.1603118
graph_096_mu_0_4_node_64,0.16122788
graph_096_mu_0_4_node_65,0.16059178
graph_096_mu_0_4_node_66,0.15553527
graph_096_mu_0_4_node_67,0.15272275
graph_096_mu_0_4_node_68,0.15641412
graph_096_mu_0_4_node_69,0.16223072
graph_096_mu_0_4_node_70,0.16350955
graph_096_mu_0_4_node_71,0.15523267
graph_096_mu_0_4_node_72,0.16504896
graph_096_mu_0_4_node_73,0.16539194
graph_096_mu_0_4_node_74,0.15302521
graph_096_mu_0_4_node_75,0.16674295
graph_096_mu_0_4_node_76,0.16368307
graph_096_mu_0_4_node_77,0.16507874
graph_096_mu_0_4_node_78,0.1555238
graph_096_mu_0_4_node_79,0.15932062
graph_096_mu_0_4_node_80,0.16513471
graph_096_mu_0_4_node_81,0.1589252
graph_096_mu_0_4_node_82,0.16767466
graph_096_mu_0_4_node_83,0.15346673
graph_096_mu_0_4_node_84,0.1651439
graph_096_mu_0_4_node_85,0.16094013
graph_096_mu_0_4_node_86,0.16069615
graph_096_mu_0_4_node_87,0.16539194
graph_096_mu_0_4_node_88,0.16291751
graph_096_mu_0_4_node_89,0.16198115
graph_096_mu_0_4_node_90,0.16198115
graph_096_mu_0_4_node_91,0.16024618
graph_096_mu_0_4_node_92,0.15950419
graph_096_mu_0_4_node_93,0.16198115
graph_096_mu_0_4_node_94,0.16767466
graph_096_mu_0_4_node_95,0.16504896
graph_096_mu_0_4_node_96,0.16356698
graph_096_mu_0_4_node_97,0.1534545
graph_096_mu_0_4_node_98,0.16881621
