,Entropy
graph_072_mu_0_3_node_0,0.30040392
graph_072_mu_0_3_node_1,0.43981302
graph_072_mu_0_3_node_2,0.16750665
graph_072_mu_0_3_node_3,0.26989868
graph_072_mu_0_3_node_4,0.30040392
graph_072_mu_0_3_node_5,0.20137784
graph_072_mu_0_3_node_6,0.16108648
graph_072_mu_0_3_node_7,0.26989868
graph_072_mu_0_3_node_8,0.26989868
graph_072_mu_0_3_node_9,0.1635335
graph_072_mu_0_3_node_10,0.49930653
graph_072_mu_0_3_node_11,0.16082108
graph_072_mu_0_3_node_12,0.16192853
graph_072_mu_0_3_node_13,0.16246851
graph_072_mu_0_3_node_14,0.2971217
graph_072_mu_0_3_node_15,0.49930653
graph_072_mu_0_3_node_16,0.43981302
graph_072_mu_0_3_node_17,0.16351283
graph_072_mu_0_3_node_18,0.1644845
graph_072_mu_0_3_node_19,0.1644845
graph_072_mu_0_3_node_20,0.1644845
graph_072_mu_0_3_node_21,0.29509854
graph_072_mu_0_3_node_22,0.16088325
graph_072_mu_0_3_node_23,0.31178436
graph_072_mu_0_3_node_24,0.2677107
graph_072_mu_0_3_node_25,0.16246851
graph_072_mu_0_3_node_26,0.43981302
graph_072_mu_0_3_node_27,0.21175131
graph_072_mu_0_3_node_28,0.16532554
graph_072_mu_0_3_node_29,0.16246851
graph_072_mu_0_3_node_30,0.17357723
graph_072_mu_0_3_node_31,0.1868962
graph_072_mu_0_3_node_32,0.2690528
graph_072_mu_0_3_node_33,0.29509854
graph_072_mu_0_3_node_34,0.29648444
graph_072_mu_0_3_node_35,0.16367586
graph_072_mu_0_3_node_36,0.29509854
graph_072_mu_0_3_node_37,0.29509854
graph_072_mu_0_3_node_38,0.31178436
graph_072_mu_0_3_node_39,0.30040392
graph_072_mu_0_3_node_40,0.49930653
graph_072_mu_0_3_node_41,0.16144156
graph_072_mu_0_3_node_42,0.31178436
graph_072_mu_0_3_node_43,0.16541095
graph_072_mu_0_3_node_44,0.31178436
graph_072_mu_0_3_node_45,0.16551942
graph_072_mu_0_3_node_46,0.16536582
graph_072_mu_0_3_node_47,0.43981302
graph_072_mu_0_3_node_48,0.26989868
graph_072_mu_0_3_node_49,0.16246851
graph_072_mu_0_3_node_50,0.16552997
graph_072_mu_0_3_node_51,0.16272503
graph_072_mu_0_3_node_52,0.43981302
graph_072_mu_0_3_node_53,0.161818
graph_072_mu_0_3_node_54,0.49930653
graph_072_mu_0_3_node_55,0.49930653
graph_072_mu_0_3_node_56,0.43981302
graph_072_mu_0_3_node_57,0.20956753
graph_072_mu_0_3_node_58,0.16593748
graph_072_mu_0_3_node_59,0.21175131
graph_072_mu_0_3_node_60,0.21004857
graph_072_mu_0_3_node_61,0.16119629
graph_072_mu_0_3_node_62,0.17106871
graph_072_mu_0_3_node_63,0.16246851
graph_072_mu_0_3_node_64,0.16552997
graph_072_mu_0_3_node_65,0.43981302
graph_072_mu_0_3_node_66,0.20137784
graph_072_mu_0_3_node_67,0.16351283
graph_072_mu_0_3_node_68,0.16139176
graph_072_mu_0_3_node_69,0.17357723
graph_072_mu_0_3_node_70,0.43981302
graph_072_mu_0_3_node_71,0.1644845
graph_072_mu_0_3_node_72,0.43981302
graph_072_mu_0_3_node_73,0.1961425
graph_072_mu_0_3_node_74,0.43981302
graph_072_mu_0_3_node_75,0.43981302
graph_072_mu_0_3_node_76,0.16479413
graph_072_mu_0_3_node_77,0.17567724
graph_072_mu_0_3_node_78,0.43981302
graph_072_mu_0_3_node_79,0.16058774
graph_072_mu_0_3_node_80,0.46476752
graph_072_mu_0_3_node_81,0.16496177
graph_072_mu_0_3_node_82,0.16367586
graph_072_mu_0_3_node_83,0.43981302
graph_072_mu_0_3_node_84,0.16246851
graph_072_mu_0_3_node_85,0.16107105
graph_072_mu_0_3_node_86,0.27253348
graph_072_mu_0_3_node_87,0.1644845
graph_072_mu_0_3_node_88,0.16534063
graph_072_mu_0_3_node_89,0.26989868
graph_072_mu_0_3_node_90,0.43981302
graph_072_mu_0_3_node_91,0.16246851
graph_072_mu_0_3_node_92,0.49930653
graph_072_mu_0_3_node_93,0.44999653
graph_072_mu_0_3_node_94,0.20990549
graph_072_mu_0_3_node_95,0.43981302
graph_072_mu_0_3_node_96,0.20137784
graph_072_mu_0_3_node_97,0.16750665
graph_072_mu_0_3_node_98,0.16292173
graph_072_mu_0_3_node_99,0.16750665
graph_072_mu_0_3_node_100,0.16246851
graph_072_mu_0_3_node_101,0.31178436
graph_072_mu_0_3_node_102,0.16552997
graph_072_mu_0_3_node_103,0.16156603
graph_072_mu_0_3_node_104,0.27253348
graph_072_mu_0_3_node_105,0.16750665
graph_072_mu_0_3_node_106,0.16445962
graph_072_mu_0_3_node_107,0.16750665
graph_072_mu_0_3_node_108,0.43981302
graph_072_mu_0_3_node_109,0.31178436
graph_072_mu_0_3_node_110,0.16246851
graph_072_mu_0_3_node_111,0.43981302
graph_072_mu_0_3_node_112,0.46476752
graph_072_mu_0_3_node_113,0.27253348
graph_072_mu_0_3_node_114,0.31178436
graph_072_mu_0_3_node_115,0.16382565
graph_072_mu_0_3_node_116,0.16206656
graph_072_mu_0_3_node_117,0.16059662
graph_072_mu_0_3_node_118,0.16441572
graph_072_mu_0_3_node_119,0.16730918
graph_072_mu_0_3_node_120,0.27253348
graph_072_mu_0_3_node_121,0.20137784
graph_072_mu_0_3_node_122,0.16246851
graph_072_mu_0_3_node_123,0.16246851
graph_072_mu_0_3_node_124,0.16102844
graph_072_mu_0_3_node_125,0.2971217
graph_072_mu_0_3_node_126,0.16526596
graph_072_mu_0_3_node_127,0.16246851
graph_072_mu_0_3_node_128,0.16246851
graph_072_mu_0_3_node_129,0.2691775
graph_072_mu_0_3_node_130,0.16082108
graph_072_mu_0_3_node_131,0.16750665
graph_072_mu_0_3_node_132,0.26989868
graph_072_mu_0_3_node_133,0.30040392
graph_072_mu_0_3_node_134,0.16710477
graph_072_mu_0_3_node_135,0.2971217
graph_072_mu_0_3_node_136,0.16966306
graph_072_mu_0_3_node_137,0.20137784
graph_072_mu_0_3_node_138,0.1644845
graph_072_mu_0_3_node_139,0.16206656
graph_072_mu_0_3_node_140,0.16082108
graph_072_mu_0_3_node_141,0.16379055
graph_072_mu_0_3_node_142,0.1618563
graph_072_mu_0_3_node_143,0.2934544
graph_072_mu_0_3_node_144,0.16246851
graph_072_mu_0_3_node_145,0.26989868
graph_072_mu_0_3_node_146,0.29509854
graph_072_mu_0_3_node_147,0.29509854
graph_072_mu_0_3_node_148,0.26989868
graph_072_mu_0_3_node_149,0.17312786
graph_072_mu_0_3_node_150,0.1618563
graph_072_mu_0_3_node_151,0.16302805
