,Entropy
graph_016_mu_0_3_node_0,0.29707807
graph_016_mu_0_3_node_1,0.36874887
graph_016_mu_0_3_node_2,0.36874887
graph_016_mu_0_3_node_3,0.30067602
graph_016_mu_0_3_node_4,0.330312
graph_016_mu_0_3_node_5,0.29975492
graph_016_mu_0_3_node_6,0.29986468
graph_016_mu_0_3_node_7,0.29501808
graph_016_mu_0_3_node_8,0.3071948
graph_016_mu_0_3_node_9,0.30845127
graph_016_mu_0_3_node_10,0.330312
graph_016_mu_0_3_node_11,0.4457221
graph_016_mu_0_3_node_12,0.44598815
graph_016_mu_0_3_node_13,0.36874887
graph_016_mu_0_3_node_14,0.32960662
graph_016_mu_0_3_node_15,0.30171654
graph_016_mu_0_3_node_16,0.3084441
graph_016_mu_0_3_node_17,0.36874887
graph_016_mu_0_3_node_18,0.30072406
graph_016_mu_0_3_node_19,0.30516273
graph_016_mu_0_3_node_20,0.330312
graph_016_mu_0_3_node_21,0.31052142
graph_016_mu_0_3_node_22,0.30198827
graph_016_mu_0_3_node_23,0.44598815
graph_016_mu_0_3_node_24,0.29968077
graph_016_mu_0_3_node_25,0.44136232
graph_016_mu_0_3_node_26,0.44598815
graph_016_mu_0_3_node_27,0.44411966
graph_016_mu_0_3_node_28,0.33012816
graph_016_mu_0_3_node_29,0.2998086
graph_016_mu_0_3_node_30,0.3694119
graph_016_mu_0_3_node_31,0.32922527
graph_016_mu_0_3_node_32,0.3834346
graph_016_mu_0_3_node_33,0.36874887
graph_016_mu_0_3_node_34,0.44136232
graph_016_mu_0_3_node_35,0.330312
graph_016_mu_0_3_node_36,0.36874887
graph_016_mu_0_3_node_37,0.29978862
graph_016_mu_0_3_node_38,0.44598815
graph_016_mu_0_3_node_39,0.3694119
graph_016_mu_0_3_node_40,0.44136232
graph_016_mu_0_3_node_41,0.3091591
graph_016_mu_0_3_node_42,0.3834346
graph_016_mu_0_3_node_43,0.44598815
graph_016_mu_0_3_node_44,0.44136232
graph_016_mu_0_3_node_45,0.44136232
graph_016_mu_0_3_node_46,0.36874887
graph_016_mu_0_3_node_47,0.29942286
graph_016_mu_0_3_node_48,0.44598815
graph_016_mu_0_3_node_49,0.33582842
