,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut,Triangle Participation
graph_015_mu_0_4_node_0,19,0.1111111111111111,0.0006952851885348797,0.384526558891455,2.6006006006006004,0.018865468539577546,17.195,1.805,15.768603346082024,0.095,0.080158318047617,0.0019168031220000916,0.0656124557874744,0.06567882795486482,0.06818615417771284
graph_015_mu_0_4_node_1,50,0.07092198581560284,0.004505141849660346,0.44301552106430153,2.2572572572572573,0.05047135419069393,44.76,5.24,41.17806972736971,0.10480000000000002,0.1343389197404603,0.005567931749741078,0.07425416342918241,0.07444688015710028,0.12621328060281745
graph_015_mu_0_4_node_2,22,0.047619047619047616,0.0011460108645261614,0.398961661341853,2.5065065065065064,0.023613505057836402,19.314,2.686,18.150734296525624,0.1220909090909091,0.05981308330239874,0.0030617439213322458,0.09401951262120699,0.0941182485818576,0.028702938540377275
graph_015_mu_0_4_node_3,21,0.06190476190476191,0.0010498445647203617,0.3878105590062112,2.5785785785785786,0.0189943750106007,18.386,2.614,17.321554221513782,0.12447619047619046,0.13082922332688662,0.002786414722177687,0.09591673588153288,0.09601282429890304,0.05916679034277749
graph_015_mu_0_4_node_4,38,0.17069701280227595,0.002151218540947298,0.42258883248730966,2.3663663663663663,0.04786934032386705,35.203,2.797,31.455291849816852,0.07360526315789474,0.058841372037979366,0.0029813362989872224,0.04635805696154718,0.04646099012089439,0.10908562083965358
graph_015_mu_0_4_node_5,38,0.1465149359886202,0.0021655870424486527,0.42312579415501905,2.3633633633633635,0.05396024408356985,35.058,2.942,31.43434937513467,0.07742105263157895,0.05216303479275365,0.003171942487954604,0.04944668515334023,0.04955494456608481,0.09490661379299795
graph_015_mu_0_4_node_6,52,0.09795918367346938,0.004272173051108074,0.444,2.2522522522522523,0.06374576308338914,47.618,4.382,42.89636256933506,0.08426923076923078,0.06816950917333109,0.004796211746105144,0.05527791905317117,0.05543918795581825,0.11113071511157184
graph_015_mu_0_4_node_7,40,0.15897435897435896,0.002679728630242711,0.4197478991596639,2.3823823823823824,0.0407866064153029,36.765,3.235,33.06117013688067,0.080875,0.10338448819122456,0.0033748376271511113,0.05237635387104002,0.052495390014094145,0.14910578824627674
graph_015_mu_0_4_node_8,33,0.11612903225806452,0.0016646484512112573,0.415211970074813,2.4084084084084085,0.04135164106381562,29.864,3.136,27.252213025210082,0.09503030303030302,0.06607665017062435,0.0033413968309793534,0.06476588876576271,0.06488123081466458,0.07929913037829678
graph_015_mu_0_4_node_9,32,0.12873563218390804,0.0016952261140115309,0.4062627084180561,2.4614614614614614,0.032313709451698744,28.686,3.314,26.40543175056797,0.1035625,0.15363595712739306,0.0034211803954282255,0.07310213384157399,0.07322399938038117,0.12383653181517999
graph_015_mu_0_4_node_10,21,0.05714285714285714,0.0010108292068753022,0.3893219017926734,2.5685685685685686,0.019449577090657817,18.324,2.676,17.315098143767994,0.12742857142857142,0.12299449957200993,0.0028239653171526244,0.09935401362387458,0.09945237756398936,0.048911024661096404
graph_015_mu_0_4_node_11,30,0.07586206896551724,0.0018576520128245368,0.41195876288659794,2.4274274274274275,0.03048570508681084,26.639,3.361,24.738760201872427,0.11203333333333333,0.0934386385116973,0.003569324562591365,0.08180488425258048,0.0819284566696779,0.07104775182951845
graph_015_mu_0_4_node_12,29,0.08831908831908832,0.001413711550249274,0.4060975609756098,2.4624624624624625,0.03058473906559351,25.853,3.147,23.928514982308712,0.10851724137931035,0.130098328819243,0.00330811400617266,0.0782739755292504,0.0783896858995449,0.09282992936910033
graph_015_mu_0_4_node_13,17,0.022058823529411766,0.0006020711567676998,0.38571428571428573,2.5925925925925926,0.01837521762307167,14.677,2.323,14.0153128010878,0.13664705882352943,0.029433752577122215,0.0026157277261603367,0.11155528500485022,0.11164066640721963,0.012561540162179051
graph_015_mu_0_4_node_14,47,0.08880666049953746,0.004136085787949195,0.43302990897269183,2.309309309309309,0.04953425830543005,42.633,4.367,38.75433529848658,0.09291489361702128,0.11777157662135707,0.0045966679341889905,0.06285006931080792,0.06301073024706529,0.1378728050034282
graph_015_mu_0_4_node_15,33,0.12121212121212122,0.0020152071594652533,0.4099302421009438,2.4394394394394396,0.03478015416909417,29.87,3.13,27.253729183394004,0.09484848484848485,0.08437977817380463,0.003294341781929856,0.06465528915346928,0.06477041050931044,0.09386264350838333
graph_015_mu_0_4_node_16,24,0.10507246376811594,0.0010201307899098397,0.4004008016032064,2.4974974974974975,0.028622587479370836,21.547,2.453,19.83991628371628,0.10220833333333335,0.05994418241512984,0.0025934510575071597,0.07166107210503495,0.07175127163936533,0.05724819886374696
graph_015_mu_0_4_node_17,16,0.075,0.0005265048929112086,0.37855248200075786,2.6416416416416415,0.016285361027748944,13.933,2.067,13.20957125097125,0.1291875,0.05875802365647274,0.0023056641892631033,0.10242546088541511,0.10250143902439018,0.026855604029196258
graph_015_mu_0_4_node_18,31,0.14532019704433496,0.0015756642127631307,0.39880239520958083,2.5075075075075075,0.02774359565242811,28.184,2.816,25.626135127372624,0.09083870967741936,0.12962155938760245,0.002911305897149286,0.06094408193249548,0.06104765954003986,0.13890020410521015
graph_015_mu_0_4_node_19,31,0.18064516129032257,0.0013793777346034744,0.408923454768727,2.4454454454454453,0.03722722068189983,28.556,2.444,25.681641050616054,0.07883870967741936,0.06696232246670805,0.002568504651081895,0.05067705903332774,0.05076697398605303,0.10477599511585839
graph_015_mu_0_4_node_20,39,0.12685560053981107,0.0027596964062133462,0.4197478991596639,2.3823823823823824,0.039840595206618305,35.532,3.468,32.20400265000737,0.08892307692307692,0.11085467360977048,0.003617456840418198,0.059317505225641734,0.05944508722320035,0.1343425937119207
graph_015_mu_0_4_node_21,19,0.08771929824561403,0.0007930826316677437,0.390539483971853,2.5605605605605604,0.021820881943804972,16.737,2.263,15.690733022533022,0.11910526315789474,0.06020375630030995,0.0023880615068006595,0.0895431409203823,0.0896263329833123,0.039110486829892245
