,Stability
graph_012_mu_0_2_node_736,0
graph_012_mu_0_2_node_21,0
graph_012_mu_0_2_node_977,1
graph_012_mu_0_2_node_558,0
graph_012_mu_0_2_node_492,0
graph_012_mu_0_2_node_533,0
graph_012_mu_0_2_node_281,1
graph_012_mu_0_2_node_143,1
graph_012_mu_0_2_node_826,1
graph_012_mu_0_2_node_576,1
graph_012_mu_0_2_node_653,0
graph_012_mu_0_2_node_568,1
graph_012_mu_0_2_node_887,1
graph_012_mu_0_2_node_457,1
graph_012_mu_0_2_node_729,0
graph_012_mu_0_2_node_771,0
graph_012_mu_0_2_node_921,1
graph_012_mu_0_2_node_918,0
graph_012_mu_0_2_node_800,0
graph_012_mu_0_2_node_435,0
graph_012_mu_0_2_node_707,0
graph_012_mu_0_2_node_995,0
graph_012_mu_0_2_node_917,0
graph_012_mu_0_2_node_557,1
graph_012_mu_0_2_node_45,0
graph_012_mu_0_2_node_689,0
graph_012_mu_0_2_node_110,1
graph_012_mu_0_2_node_128,0
graph_012_mu_0_2_node_333,0
graph_012_mu_0_2_node_713,1
graph_012_mu_0_2_node_402,1
graph_012_mu_0_2_node_364,0
graph_012_mu_0_2_node_925,0
graph_012_mu_0_2_node_948,0
graph_012_mu_0_2_node_315,1
graph_012_mu_0_2_node_685,1
graph_012_mu_0_2_node_172,1
graph_012_mu_0_2_node_655,0
graph_012_mu_0_2_node_318,0
graph_012_mu_0_2_node_788,0
graph_012_mu_0_2_node_778,1
graph_012_mu_0_2_node_547,1
graph_012_mu_0_2_node_470,0
graph_012_mu_0_2_node_436,0
graph_012_mu_0_2_node_403,1
graph_012_mu_0_2_node_276,1
graph_012_mu_0_2_node_288,1
graph_012_mu_0_2_node_830,0
graph_012_mu_0_2_node_850,0
graph_012_mu_0_2_node_64,0
graph_012_mu_0_2_node_604,0
graph_012_mu_0_2_node_643,0
graph_012_mu_0_2_node_23,0
graph_012_mu_0_2_node_511,0
graph_012_mu_0_2_node_851,1
graph_012_mu_0_2_node_613,1
graph_012_mu_0_2_node_379,1
graph_012_mu_0_2_node_686,0
graph_012_mu_0_2_node_328,1
graph_012_mu_0_2_node_473,1
graph_012_mu_0_2_node_810,0
graph_012_mu_0_2_node_672,0
graph_012_mu_0_2_node_12,0
graph_012_mu_0_2_node_594,0
graph_012_mu_0_2_node_926,0
graph_012_mu_0_2_node_721,0
graph_012_mu_0_2_node_911,0
graph_012_mu_0_2_node_799,0
graph_012_mu_0_2_node_142,1
graph_012_mu_0_2_node_722,1
graph_012_mu_0_2_node_401,1
graph_012_mu_0_2_node_872,0
graph_012_mu_0_2_node_957,1
graph_012_mu_0_2_node_261,0
graph_012_mu_0_2_node_370,1
graph_012_mu_0_2_node_743,0
graph_012_mu_0_2_node_937,0
graph_012_mu_0_2_node_817,1
graph_012_mu_0_2_node_773,0
graph_012_mu_0_2_node_258,1
graph_012_mu_0_2_node_617,0
graph_012_mu_0_2_node_766,0
graph_012_mu_0_2_node_213,1
graph_012_mu_0_2_node_387,1
graph_012_mu_0_2_node_330,1
graph_012_mu_0_2_node_264,0
graph_012_mu_0_2_node_822,1
graph_012_mu_0_2_node_54,0
graph_012_mu_0_2_node_878,0
graph_012_mu_0_2_node_331,1
graph_012_mu_0_2_node_166,0
graph_012_mu_0_2_node_551,0
graph_012_mu_0_2_node_151,0
graph_012_mu_0_2_node_681,0
graph_012_mu_0_2_node_260,1
graph_012_mu_0_2_node_996,0
graph_012_mu_0_2_node_287,0
graph_012_mu_0_2_node_738,1
graph_012_mu_0_2_node_532,0
graph_012_mu_0_2_node_459,1
graph_012_mu_0_2_node_233,1
graph_012_mu_0_2_node_862,1
graph_012_mu_0_2_node_739,0
graph_012_mu_0_2_node_914,0
graph_012_mu_0_2_node_34,1
graph_012_mu_0_2_node_177,0
graph_012_mu_0_2_node_362,1
graph_012_mu_0_2_node_488,0
graph_012_mu_0_2_node_930,1
graph_012_mu_0_2_node_983,1
graph_012_mu_0_2_node_51,1
graph_012_mu_0_2_node_882,1
graph_012_mu_0_2_node_4,1
graph_012_mu_0_2_node_312,1
graph_012_mu_0_2_node_702,1
graph_012_mu_0_2_node_726,0
graph_012_mu_0_2_node_915,0
graph_012_mu_0_2_node_860,0
graph_012_mu_0_2_node_144,0
graph_012_mu_0_2_node_147,1
graph_012_mu_0_2_node_942,0
graph_012_mu_0_2_node_471,0
graph_012_mu_0_2_node_31,0
graph_012_mu_0_2_node_322,1
graph_012_mu_0_2_node_348,1
graph_012_mu_0_2_node_194,1
graph_012_mu_0_2_node_859,0
graph_012_mu_0_2_node_963,1
graph_012_mu_0_2_node_537,1
graph_012_mu_0_2_node_26,1
graph_012_mu_0_2_node_657,0
graph_012_mu_0_2_node_70,1
graph_012_mu_0_2_node_829,1
graph_012_mu_0_2_node_9,0
graph_012_mu_0_2_node_101,1
graph_012_mu_0_2_node_548,0
graph_012_mu_0_2_node_716,0
graph_012_mu_0_2_node_30,0
graph_012_mu_0_2_node_754,0
graph_012_mu_0_2_node_935,1
graph_012_mu_0_2_node_374,0
graph_012_mu_0_2_node_211,0
graph_012_mu_0_2_node_134,1
graph_012_mu_0_2_node_79,1
graph_012_mu_0_2_node_450,0
graph_012_mu_0_2_node_71,0
graph_012_mu_0_2_node_15,1
graph_012_mu_0_2_node_965,1
graph_012_mu_0_2_node_891,0
graph_012_mu_0_2_node_56,1
graph_012_mu_0_2_node_451,1
graph_012_mu_0_2_node_614,1
graph_012_mu_0_2_node_65,0
graph_012_mu_0_2_node_449,0
graph_012_mu_0_2_node_47,0
graph_012_mu_0_2_node_531,0
graph_012_mu_0_2_node_506,0
graph_012_mu_0_2_node_218,1
graph_012_mu_0_2_node_289,0
graph_012_mu_0_2_node_284,0
graph_012_mu_0_2_node_197,1
graph_012_mu_0_2_node_497,0
graph_012_mu_0_2_node_753,0
graph_012_mu_0_2_node_938,0
graph_012_mu_0_2_node_628,1
graph_012_mu_0_2_node_136,0
graph_012_mu_0_2_node_69,0
graph_012_mu_0_2_node_513,1
graph_012_mu_0_2_node_742,0
graph_012_mu_0_2_node_161,0
graph_012_mu_0_2_node_776,1
graph_012_mu_0_2_node_997,0
graph_012_mu_0_2_node_234,1
graph_012_mu_0_2_node_945,0
graph_012_mu_0_2_node_769,0
graph_012_mu_0_2_node_584,1
graph_012_mu_0_2_node_83,0
graph_012_mu_0_2_node_212,0
graph_012_mu_0_2_node_93,0
graph_012_mu_0_2_node_467,0
graph_012_mu_0_2_node_324,1
graph_012_mu_0_2_node_207,0
graph_012_mu_0_2_node_426,0
graph_012_mu_0_2_node_480,0
graph_012_mu_0_2_node_422,1
graph_012_mu_0_2_node_541,1
graph_012_mu_0_2_node_148,0
graph_012_mu_0_2_node_280,1
graph_012_mu_0_2_node_682,1
graph_012_mu_0_2_node_634,1
graph_012_mu_0_2_node_849,1
graph_012_mu_0_2_node_357,0
graph_012_mu_0_2_node_378,1
graph_012_mu_0_2_node_408,0
graph_012_mu_0_2_node_760,0
graph_012_mu_0_2_node_487,1
graph_012_mu_0_2_node_886,0
graph_012_mu_0_2_node_621,1
graph_012_mu_0_2_node_427,0
graph_012_mu_0_2_node_550,0
graph_012_mu_0_2_node_975,1
graph_012_mu_0_2_node_774,0
graph_012_mu_0_2_node_482,0
graph_012_mu_0_2_node_765,0
graph_012_mu_0_2_node_987,1
graph_012_mu_0_2_node_396,1
graph_012_mu_0_2_node_238,0
graph_012_mu_0_2_node_477,1
graph_012_mu_0_2_node_375,0
graph_012_mu_0_2_node_544,0
graph_012_mu_0_2_node_92,1
graph_012_mu_0_2_node_662,0
graph_012_mu_0_2_node_223,1
graph_012_mu_0_2_node_962,1
graph_012_mu_0_2_node_398,0
graph_012_mu_0_2_node_526,0
graph_012_mu_0_2_node_394,1
graph_012_mu_0_2_node_307,0
graph_012_mu_0_2_node_52,1
graph_012_mu_0_2_node_984,0
graph_012_mu_0_2_node_430,0
graph_012_mu_0_2_node_982,1
graph_012_mu_0_2_node_339,0
graph_012_mu_0_2_node_527,0
graph_012_mu_0_2_node_452,0
graph_012_mu_0_2_node_352,0
graph_012_mu_0_2_node_293,0
graph_012_mu_0_2_node_797,1
graph_012_mu_0_2_node_675,0
graph_012_mu_0_2_node_91,0
graph_012_mu_0_2_node_710,0
graph_012_mu_0_2_node_278,1
graph_012_mu_0_2_node_852,1
graph_012_mu_0_2_node_173,1
graph_012_mu_0_2_node_751,1
graph_012_mu_0_2_node_573,0
graph_012_mu_0_2_node_58,0
graph_012_mu_0_2_node_180,1
graph_012_mu_0_2_node_358,1
graph_012_mu_0_2_node_622,0
graph_012_mu_0_2_node_958,1
graph_012_mu_0_2_node_934,0
graph_012_mu_0_2_node_279,1
graph_012_mu_0_2_node_347,0
graph_012_mu_0_2_node_562,1
graph_012_mu_0_2_node_479,0
graph_012_mu_0_2_node_814,1
graph_012_mu_0_2_node_290,0
graph_012_mu_0_2_node_476,1
graph_012_mu_0_2_node_571,0
graph_012_mu_0_2_node_302,1
graph_012_mu_0_2_node_114,0
graph_012_mu_0_2_node_772,0
graph_012_mu_0_2_node_415,0
graph_012_mu_0_2_node_757,0
graph_012_mu_0_2_node_441,1
graph_012_mu_0_2_node_646,1
graph_012_mu_0_2_node_512,0
graph_012_mu_0_2_node_597,1
graph_012_mu_0_2_node_870,0
graph_012_mu_0_2_node_831,0
graph_012_mu_0_2_node_867,0
graph_012_mu_0_2_node_583,0
graph_012_mu_0_2_node_129,1
graph_012_mu_0_2_node_160,1
graph_012_mu_0_2_node_326,0
graph_012_mu_0_2_node_499,0
graph_012_mu_0_2_node_825,1
graph_012_mu_0_2_node_704,0
graph_012_mu_0_2_node_691,0
graph_012_mu_0_2_node_748,0
graph_012_mu_0_2_node_309,1
graph_012_mu_0_2_node_933,0
graph_012_mu_0_2_node_216,0
