,Stability
graph_038_mu_0_2_node_831,1
graph_038_mu_0_2_node_79,0
graph_038_mu_0_2_node_198,1
graph_038_mu_0_2_node_633,1
graph_038_mu_0_2_node_142,0
graph_038_mu_0_2_node_776,0
graph_038_mu_0_2_node_737,0
graph_038_mu_0_2_node_762,0
graph_038_mu_0_2_node_218,0
graph_038_mu_0_2_node_631,1
graph_038_mu_0_2_node_787,0
graph_038_mu_0_2_node_641,1
graph_038_mu_0_2_node_9,0
graph_038_mu_0_2_node_773,0
graph_038_mu_0_2_node_691,1
graph_038_mu_0_2_node_753,1
graph_038_mu_0_2_node_297,1
graph_038_mu_0_2_node_582,1
graph_038_mu_0_2_node_584,1
graph_038_mu_0_2_node_454,1
graph_038_mu_0_2_node_53,0
graph_038_mu_0_2_node_747,1
graph_038_mu_0_2_node_5,0
graph_038_mu_0_2_node_419,1
graph_038_mu_0_2_node_688,1
graph_038_mu_0_2_node_819,0
graph_038_mu_0_2_node_782,1
graph_038_mu_0_2_node_254,0
graph_038_mu_0_2_node_748,0
graph_038_mu_0_2_node_533,0
graph_038_mu_0_2_node_661,0
graph_038_mu_0_2_node_757,1
graph_038_mu_0_2_node_580,0
graph_038_mu_0_2_node_74,0
graph_038_mu_0_2_node_888,0
graph_038_mu_0_2_node_530,0
graph_038_mu_0_2_node_442,1
graph_038_mu_0_2_node_955,1
graph_038_mu_0_2_node_592,1
graph_038_mu_0_2_node_460,1
graph_038_mu_0_2_node_213,0
graph_038_mu_0_2_node_7,0
graph_038_mu_0_2_node_558,1
graph_038_mu_0_2_node_343,1
graph_038_mu_0_2_node_939,0
graph_038_mu_0_2_node_997,0
graph_038_mu_0_2_node_706,0
graph_038_mu_0_2_node_290,0
graph_038_mu_0_2_node_386,0
graph_038_mu_0_2_node_284,0
graph_038_mu_0_2_node_194,0
graph_038_mu_0_2_node_409,1
graph_038_mu_0_2_node_943,0
