,Stability
graph_076_mu_0_2_node_319,0
graph_076_mu_0_2_node_621,1
graph_076_mu_0_2_node_598,1
graph_076_mu_0_2_node_260,1
graph_076_mu_0_2_node_835,0
graph_076_mu_0_2_node_855,1
graph_076_mu_0_2_node_422,0
graph_076_mu_0_2_node_499,0
graph_076_mu_0_2_node_763,0
graph_076_mu_0_2_node_987,1
graph_076_mu_0_2_node_156,0
graph_076_mu_0_2_node_34,0
graph_076_mu_0_2_node_918,1
graph_076_mu_0_2_node_703,1
graph_076_mu_0_2_node_864,1
graph_076_mu_0_2_node_757,0
graph_076_mu_0_2_node_373,0
graph_076_mu_0_2_node_205,1
graph_076_mu_0_2_node_336,0
graph_076_mu_0_2_node_718,0
graph_076_mu_0_2_node_274,1
graph_076_mu_0_2_node_73,1
graph_076_mu_0_2_node_93,1
graph_076_mu_0_2_node_839,1
graph_076_mu_0_2_node_122,1
graph_076_mu_0_2_node_889,0
graph_076_mu_0_2_node_139,1
graph_076_mu_0_2_node_418,1
graph_076_mu_0_2_node_785,1
graph_076_mu_0_2_node_751,1
graph_076_mu_0_2_node_65,1
graph_076_mu_0_2_node_421,0
graph_076_mu_0_2_node_767,1
graph_076_mu_0_2_node_682,1
graph_076_mu_0_2_node_804,1
graph_076_mu_0_2_node_669,0
graph_076_mu_0_2_node_142,1
graph_076_mu_0_2_node_672,1
graph_076_mu_0_2_node_145,0
graph_076_mu_0_2_node_485,1
graph_076_mu_0_2_node_542,0
graph_076_mu_0_2_node_288,0
graph_076_mu_0_2_node_811,0
graph_076_mu_0_2_node_873,0
graph_076_mu_0_2_node_695,1
graph_076_mu_0_2_node_199,1
graph_076_mu_0_2_node_488,1
graph_076_mu_0_2_node_601,1
graph_076_mu_0_2_node_489,0
graph_076_mu_0_2_node_501,1
graph_076_mu_0_2_node_263,1
graph_076_mu_0_2_node_143,1
graph_076_mu_0_2_node_793,0
graph_076_mu_0_2_node_62,1
graph_076_mu_0_2_node_926,1
graph_076_mu_0_2_node_640,0
graph_076_mu_0_2_node_748,0
graph_076_mu_0_2_node_959,0
graph_076_mu_0_2_node_168,0
graph_076_mu_0_2_node_196,1
graph_076_mu_0_2_node_538,1
graph_076_mu_0_2_node_871,0
graph_076_mu_0_2_node_417,1
graph_076_mu_0_2_node_70,0
graph_076_mu_0_2_node_416,1
graph_076_mu_0_2_node_828,1
graph_076_mu_0_2_node_377,0
graph_076_mu_0_2_node_148,1
graph_076_mu_0_2_node_577,1
graph_076_mu_0_2_node_903,1
graph_076_mu_0_2_node_350,1
graph_076_mu_0_2_node_316,0
graph_076_mu_0_2_node_800,0
graph_076_mu_0_2_node_863,1
graph_076_mu_0_2_node_210,0
graph_076_mu_0_2_node_38,1
graph_076_mu_0_2_node_314,0
graph_076_mu_0_2_node_957,1
graph_076_mu_0_2_node_132,0
graph_076_mu_0_2_node_923,1
graph_076_mu_0_2_node_238,0
graph_076_mu_0_2_node_368,0
graph_076_mu_0_2_node_99,1
