,Stability
graph_020_mu_0_2_node_636,0
graph_020_mu_0_2_node_334,0
graph_020_mu_0_2_node_465,0
graph_020_mu_0_2_node_847,0
graph_020_mu_0_2_node_868,1
graph_020_mu_0_2_node_10,0
graph_020_mu_0_2_node_879,0
graph_020_mu_0_2_node_98,1
graph_020_mu_0_2_node_135,0
graph_020_mu_0_2_node_150,1
graph_020_mu_0_2_node_530,0
graph_020_mu_0_2_node_67,1
graph_020_mu_0_2_node_978,1
graph_020_mu_0_2_node_698,0
graph_020_mu_0_2_node_85,1
graph_020_mu_0_2_node_589,1
graph_020_mu_0_2_node_396,0
graph_020_mu_0_2_node_412,0
graph_020_mu_0_2_node_357,1
graph_020_mu_0_2_node_782,0
graph_020_mu_0_2_node_378,1
graph_020_mu_0_2_node_578,1
graph_020_mu_0_2_node_261,0
graph_020_mu_0_2_node_710,1
graph_020_mu_0_2_node_68,0
graph_020_mu_0_2_node_709,0
graph_020_mu_0_2_node_653,0
graph_020_mu_0_2_node_72,0
graph_020_mu_0_2_node_982,1
graph_020_mu_0_2_node_921,0
graph_020_mu_0_2_node_418,0
graph_020_mu_0_2_node_34,1
graph_020_mu_0_2_node_36,0
graph_020_mu_0_2_node_928,0
graph_020_mu_0_2_node_593,0
graph_020_mu_0_2_node_133,0
graph_020_mu_0_2_node_317,0
graph_020_mu_0_2_node_21,0
graph_020_mu_0_2_node_293,0
graph_020_mu_0_2_node_375,0
graph_020_mu_0_2_node_205,0
graph_020_mu_0_2_node_399,1
graph_020_mu_0_2_node_550,0
graph_020_mu_0_2_node_688,1
graph_020_mu_0_2_node_374,1
graph_020_mu_0_2_node_269,1
graph_020_mu_0_2_node_89,1
graph_020_mu_0_2_node_128,1
graph_020_mu_0_2_node_523,0
graph_020_mu_0_2_node_918,0
graph_020_mu_0_2_node_419,1
graph_020_mu_0_2_node_752,0
graph_020_mu_0_2_node_712,1
graph_020_mu_0_2_node_2,0
graph_020_mu_0_2_node_858,1
graph_020_mu_0_2_node_893,1
graph_020_mu_0_2_node_363,0
graph_020_mu_0_2_node_273,0
graph_020_mu_0_2_node_172,1
graph_020_mu_0_2_node_612,0
graph_020_mu_0_2_node_113,1
graph_020_mu_0_2_node_220,1
graph_020_mu_0_2_node_681,0
graph_020_mu_0_2_node_754,0
graph_020_mu_0_2_node_853,0
graph_020_mu_0_2_node_835,0
graph_020_mu_0_2_node_162,1
graph_020_mu_0_2_node_407,0
graph_020_mu_0_2_node_565,0
