,Stability
graph_011_mu_0_2_node_2,0
graph_011_mu_0_2_node_715,0
graph_011_mu_0_2_node_410,1
graph_011_mu_0_2_node_501,1
graph_011_mu_0_2_node_24,0
graph_011_mu_0_2_node_789,0
graph_011_mu_0_2_node_414,0
graph_011_mu_0_2_node_48,0
graph_011_mu_0_2_node_582,1
graph_011_mu_0_2_node_336,0
graph_011_mu_0_2_node_178,0
graph_011_mu_0_2_node_324,0
graph_011_mu_0_2_node_738,1
graph_011_mu_0_2_node_626,1
graph_011_mu_0_2_node_762,1
graph_011_mu_0_2_node_547,0
graph_011_mu_0_2_node_617,0
graph_011_mu_0_2_node_672,1
graph_011_mu_0_2_node_886,1
graph_011_mu_0_2_node_757,0
graph_011_mu_0_2_node_71,0
graph_011_mu_0_2_node_949,1
graph_011_mu_0_2_node_372,1
graph_011_mu_0_2_node_798,1
graph_011_mu_0_2_node_615,0
graph_011_mu_0_2_node_563,0
graph_011_mu_0_2_node_748,0
graph_011_mu_0_2_node_171,1
graph_011_mu_0_2_node_769,0
graph_011_mu_0_2_node_926,1
graph_011_mu_0_2_node_400,0
graph_011_mu_0_2_node_736,0
graph_011_mu_0_2_node_558,0
graph_011_mu_0_2_node_486,1
graph_011_mu_0_2_node_916,1
graph_011_mu_0_2_node_351,0
graph_011_mu_0_2_node_80,0
graph_011_mu_0_2_node_100,1
graph_011_mu_0_2_node_436,0
graph_011_mu_0_2_node_823,0
graph_011_mu_0_2_node_244,0
graph_011_mu_0_2_node_85,1
graph_011_mu_0_2_node_720,1
graph_011_mu_0_2_node_484,1
graph_011_mu_0_2_node_694,0
graph_011_mu_0_2_node_333,0
graph_011_mu_0_2_node_727,1
graph_011_mu_0_2_node_44,1
graph_011_mu_0_2_node_302,0
graph_011_mu_0_2_node_936,0
graph_011_mu_0_2_node_363,0
graph_011_mu_0_2_node_127,0
graph_011_mu_0_2_node_240,0
graph_011_mu_0_2_node_219,1
graph_011_mu_0_2_node_852,0
graph_011_mu_0_2_node_741,0
graph_011_mu_0_2_node_763,1
graph_011_mu_0_2_node_33,1
graph_011_mu_0_2_node_454,0
graph_011_mu_0_2_node_719,0
graph_011_mu_0_2_node_5,0
graph_011_mu_0_2_node_12,0
graph_011_mu_0_2_node_800,1
graph_011_mu_0_2_node_768,0
graph_011_mu_0_2_node_28,0
graph_011_mu_0_2_node_850,1
graph_011_mu_0_2_node_709,0
graph_011_mu_0_2_node_663,1
graph_011_mu_0_2_node_246,0
graph_011_mu_0_2_node_496,1
graph_011_mu_0_2_node_802,1
graph_011_mu_0_2_node_773,1
graph_011_mu_0_2_node_214,0
graph_011_mu_0_2_node_907,0
graph_011_mu_0_2_node_42,1
graph_011_mu_0_2_node_711,1
graph_011_mu_0_2_node_485,1
graph_011_mu_0_2_node_661,1
graph_011_mu_0_2_node_216,0
graph_011_mu_0_2_node_882,1
graph_011_mu_0_2_node_461,1
graph_011_mu_0_2_node_988,0
graph_011_mu_0_2_node_87,1
graph_011_mu_0_2_node_224,1
graph_011_mu_0_2_node_326,0
graph_011_mu_0_2_node_714,0
graph_011_mu_0_2_node_304,1
graph_011_mu_0_2_node_369,0
graph_011_mu_0_2_node_67,1
graph_011_mu_0_2_node_541,1
graph_011_mu_0_2_node_464,1
graph_011_mu_0_2_node_215,0
graph_011_mu_0_2_node_925,0
graph_011_mu_0_2_node_361,1
graph_011_mu_0_2_node_565,1
graph_011_mu_0_2_node_927,1
graph_011_mu_0_2_node_778,0
graph_011_mu_0_2_node_283,1
graph_011_mu_0_2_node_602,1
graph_011_mu_0_2_node_573,0
graph_011_mu_0_2_node_589,1
graph_011_mu_0_2_node_634,1
graph_011_mu_0_2_node_520,1
graph_011_mu_0_2_node_399,0
graph_011_mu_0_2_node_387,0
graph_011_mu_0_2_node_523,0
graph_011_mu_0_2_node_630,1
graph_011_mu_0_2_node_743,0
graph_011_mu_0_2_node_684,0
graph_011_mu_0_2_node_612,1
graph_011_mu_0_2_node_272,0
graph_011_mu_0_2_node_452,0
graph_011_mu_0_2_node_232,0
graph_011_mu_0_2_node_456,1
graph_011_mu_0_2_node_883,1
graph_011_mu_0_2_node_299,0
graph_011_mu_0_2_node_816,1
graph_011_mu_0_2_node_325,0
graph_011_mu_0_2_node_600,1
graph_011_mu_0_2_node_512,0
graph_011_mu_0_2_node_416,0
graph_011_mu_0_2_node_712,1
graph_011_mu_0_2_node_754,0
graph_011_mu_0_2_node_737,0
graph_011_mu_0_2_node_261,1
graph_011_mu_0_2_node_277,1
graph_011_mu_0_2_node_264,0
graph_011_mu_0_2_node_689,0
graph_011_mu_0_2_node_442,1
graph_011_mu_0_2_node_948,0
graph_011_mu_0_2_node_572,0
graph_011_mu_0_2_node_431,0
graph_011_mu_0_2_node_912,0
graph_011_mu_0_2_node_254,0
graph_011_mu_0_2_node_725,1
graph_011_mu_0_2_node_836,0
graph_011_mu_0_2_node_271,1
graph_011_mu_0_2_node_549,1
graph_011_mu_0_2_node_937,1
graph_011_mu_0_2_node_540,1
graph_011_mu_0_2_node_638,1
graph_011_mu_0_2_node_315,1
graph_011_mu_0_2_node_211,0
graph_011_mu_0_2_node_729,0
graph_011_mu_0_2_node_499,0
graph_011_mu_0_2_node_332,1
graph_011_mu_0_2_node_169,0
graph_011_mu_0_2_node_126,1
graph_011_mu_0_2_node_75,0
graph_011_mu_0_2_node_45,0
graph_011_mu_0_2_node_525,0
graph_011_mu_0_2_node_854,0
graph_011_mu_0_2_node_865,0
graph_011_mu_0_2_node_280,0
graph_011_mu_0_2_node_64,0
graph_011_mu_0_2_node_742,1
graph_011_mu_0_2_node_187,0
graph_011_mu_0_2_node_377,0
graph_011_mu_0_2_node_838,1
graph_011_mu_0_2_node_892,0
graph_011_mu_0_2_node_391,1
graph_011_mu_0_2_node_29,0
graph_011_mu_0_2_node_581,0
graph_011_mu_0_2_node_522,1
graph_011_mu_0_2_node_74,0
graph_011_mu_0_2_node_114,1
graph_011_mu_0_2_node_569,1
graph_011_mu_0_2_node_451,0
graph_011_mu_0_2_node_313,0
graph_011_mu_0_2_node_471,0
graph_011_mu_0_2_node_699,1
graph_011_mu_0_2_node_731,0
graph_011_mu_0_2_node_913,0
graph_011_mu_0_2_node_4,1
graph_011_mu_0_2_node_586,1
graph_011_mu_0_2_node_855,1
graph_011_mu_0_2_node_32,0
graph_011_mu_0_2_node_103,0
graph_011_mu_0_2_node_238,0
graph_011_mu_0_2_node_538,1
graph_011_mu_0_2_node_777,1
graph_011_mu_0_2_node_190,1
graph_011_mu_0_2_node_327,0
graph_011_mu_0_2_node_479,0
graph_011_mu_0_2_node_310,1
graph_011_mu_0_2_node_982,1
graph_011_mu_0_2_node_383,0
graph_011_mu_0_2_node_679,0
graph_011_mu_0_2_node_749,0
graph_011_mu_0_2_node_681,0
graph_011_mu_0_2_node_771,1
graph_011_mu_0_2_node_999,1
graph_011_mu_0_2_node_575,1
graph_011_mu_0_2_node_309,0
graph_011_mu_0_2_node_56,1
graph_011_mu_0_2_node_474,1
graph_011_mu_0_2_node_241,0
graph_011_mu_0_2_node_319,0
graph_011_mu_0_2_node_680,0
graph_011_mu_0_2_node_488,1
graph_011_mu_0_2_node_532,0
graph_011_mu_0_2_node_54,1
graph_011_mu_0_2_node_746,0
graph_011_mu_0_2_node_110,0
graph_011_mu_0_2_node_300,1
graph_011_mu_0_2_node_938,0
graph_011_mu_0_2_node_502,1
graph_011_mu_0_2_node_500,1
graph_011_mu_0_2_node_775,1
graph_011_mu_0_2_node_307,0
graph_011_mu_0_2_node_453,0
graph_011_mu_0_2_node_179,0
graph_011_mu_0_2_node_136,1
graph_011_mu_0_2_node_446,0
graph_011_mu_0_2_node_458,1
graph_011_mu_0_2_node_561,0
graph_011_mu_0_2_node_281,1
graph_011_mu_0_2_node_515,0
graph_011_mu_0_2_node_366,0
graph_011_mu_0_2_node_717,1
graph_011_mu_0_2_node_685,1
graph_011_mu_0_2_node_965,1
graph_011_mu_0_2_node_376,0
graph_011_mu_0_2_node_278,1
graph_011_mu_0_2_node_116,1
graph_011_mu_0_2_node_924,0
graph_011_mu_0_2_node_993,0
graph_011_mu_0_2_node_962,1
graph_011_mu_0_2_node_905,0
graph_011_mu_0_2_node_148,0
graph_011_mu_0_2_node_113,0
graph_011_mu_0_2_node_584,0
graph_011_mu_0_2_node_398,1
graph_011_mu_0_2_node_378,0
graph_011_mu_0_2_node_66,0
graph_011_mu_0_2_node_379,0
graph_011_mu_0_2_node_903,0
graph_011_mu_0_2_node_657,1
graph_011_mu_0_2_node_529,1
graph_011_mu_0_2_node_104,1
graph_011_mu_0_2_node_579,0
