,Stability
graph_052_mu_0_2_node_772,1
graph_052_mu_0_2_node_24,1
graph_052_mu_0_2_node_221,0
graph_052_mu_0_2_node_407,0
graph_052_mu_0_2_node_946,1
graph_052_mu_0_2_node_734,0
graph_052_mu_0_2_node_106,1
graph_052_mu_0_2_node_659,1
graph_052_mu_0_2_node_865,0
graph_052_mu_0_2_node_268,0
graph_052_mu_0_2_node_693,0
graph_052_mu_0_2_node_222,1
graph_052_mu_0_2_node_481,0
graph_052_mu_0_2_node_661,0
graph_052_mu_0_2_node_449,0
graph_052_mu_0_2_node_698,0
graph_052_mu_0_2_node_263,0
graph_052_mu_0_2_node_162,0
graph_052_mu_0_2_node_74,0
graph_052_mu_0_2_node_866,0
graph_052_mu_0_2_node_778,0
graph_052_mu_0_2_node_144,0
graph_052_mu_0_2_node_1,0
graph_052_mu_0_2_node_735,1
graph_052_mu_0_2_node_252,1
graph_052_mu_0_2_node_955,1
graph_052_mu_0_2_node_762,0
graph_052_mu_0_2_node_613,0
graph_052_mu_0_2_node_31,1
graph_052_mu_0_2_node_190,0
graph_052_mu_0_2_node_431,1
graph_052_mu_0_2_node_229,0
graph_052_mu_0_2_node_733,0
graph_052_mu_0_2_node_480,1
graph_052_mu_0_2_node_223,0
graph_052_mu_0_2_node_854,0
graph_052_mu_0_2_node_367,0
graph_052_mu_0_2_node_710,1
graph_052_mu_0_2_node_884,1
graph_052_mu_0_2_node_318,1
graph_052_mu_0_2_node_272,0
graph_052_mu_0_2_node_183,1
graph_052_mu_0_2_node_509,0
graph_052_mu_0_2_node_502,1
graph_052_mu_0_2_node_518,0
graph_052_mu_0_2_node_667,0
graph_052_mu_0_2_node_55,1
graph_052_mu_0_2_node_681,0
graph_052_mu_0_2_node_763,0
graph_052_mu_0_2_node_992,0
graph_052_mu_0_2_node_395,1
graph_052_mu_0_2_node_138,0
graph_052_mu_0_2_node_130,0
graph_052_mu_0_2_node_507,1
graph_052_mu_0_2_node_437,1
graph_052_mu_0_2_node_312,1
graph_052_mu_0_2_node_429,1
graph_052_mu_0_2_node_103,0
graph_052_mu_0_2_node_852,1
graph_052_mu_0_2_node_459,0
graph_052_mu_0_2_node_226,0
graph_052_mu_0_2_node_385,0
graph_052_mu_0_2_node_89,1
graph_052_mu_0_2_node_919,1
graph_052_mu_0_2_node_522,0
graph_052_mu_0_2_node_560,1
graph_052_mu_0_2_node_636,0
graph_052_mu_0_2_node_298,0
graph_052_mu_0_2_node_378,0
graph_052_mu_0_2_node_750,0
graph_052_mu_0_2_node_624,1
graph_052_mu_0_2_node_425,0
graph_052_mu_0_2_node_211,1
graph_052_mu_0_2_node_485,0
graph_052_mu_0_2_node_139,0
graph_052_mu_0_2_node_524,0
graph_052_mu_0_2_node_512,0
graph_052_mu_0_2_node_241,1
graph_052_mu_0_2_node_15,0
graph_052_mu_0_2_node_476,1
graph_052_mu_0_2_node_566,0
graph_052_mu_0_2_node_591,0
graph_052_mu_0_2_node_834,0
graph_052_mu_0_2_node_984,0
graph_052_mu_0_2_node_296,0
graph_052_mu_0_2_node_674,0
graph_052_mu_0_2_node_726,1
graph_052_mu_0_2_node_725,0
graph_052_mu_0_2_node_672,0
graph_052_mu_0_2_node_320,1
graph_052_mu_0_2_node_14,0
graph_052_mu_0_2_node_146,1
graph_052_mu_0_2_node_494,0
graph_052_mu_0_2_node_354,0
graph_052_mu_0_2_node_650,0
graph_052_mu_0_2_node_593,1
graph_052_mu_0_2_node_795,1
graph_052_mu_0_2_node_535,1
graph_052_mu_0_2_node_816,1
graph_052_mu_0_2_node_358,1
graph_052_mu_0_2_node_757,0
graph_052_mu_0_2_node_889,1
graph_052_mu_0_2_node_936,0
graph_052_mu_0_2_node_960,1
graph_052_mu_0_2_node_629,0
graph_052_mu_0_2_node_773,1
graph_052_mu_0_2_node_408,0
graph_052_mu_0_2_node_597,1
graph_052_mu_0_2_node_237,0
graph_052_mu_0_2_node_127,1
graph_052_mu_0_2_node_77,1
graph_052_mu_0_2_node_802,1
graph_052_mu_0_2_node_601,0
graph_052_mu_0_2_node_164,0
graph_052_mu_0_2_node_533,0
graph_052_mu_0_2_node_82,1
graph_052_mu_0_2_node_83,1
graph_052_mu_0_2_node_281,1
graph_052_mu_0_2_node_201,0
graph_052_mu_0_2_node_104,1
graph_052_mu_0_2_node_392,0
graph_052_mu_0_2_node_941,1
graph_052_mu_0_2_node_663,1
graph_052_mu_0_2_node_959,0
graph_052_mu_0_2_node_760,0
graph_052_mu_0_2_node_421,1
graph_052_mu_0_2_node_262,0
graph_052_mu_0_2_node_256,0
graph_052_mu_0_2_node_464,0
graph_052_mu_0_2_node_0,0
graph_052_mu_0_2_node_451,0
graph_052_mu_0_2_node_564,1
graph_052_mu_0_2_node_107,0
graph_052_mu_0_2_node_863,0
graph_052_mu_0_2_node_829,1
graph_052_mu_0_2_node_752,1
graph_052_mu_0_2_node_521,0
graph_052_mu_0_2_node_123,1
graph_052_mu_0_2_node_716,0
graph_052_mu_0_2_node_495,0
graph_052_mu_0_2_node_817,1
graph_052_mu_0_2_node_32,0
graph_052_mu_0_2_node_475,0
graph_052_mu_0_2_node_7,0
graph_052_mu_0_2_node_714,1
graph_052_mu_0_2_node_641,0
graph_052_mu_0_2_node_581,1
graph_052_mu_0_2_node_192,0
graph_052_mu_0_2_node_143,0
graph_052_mu_0_2_node_292,1
graph_052_mu_0_2_node_551,0
graph_052_mu_0_2_node_479,0
graph_052_mu_0_2_node_647,1
graph_052_mu_0_2_node_26,1
graph_052_mu_0_2_node_838,1
graph_052_mu_0_2_node_908,0
graph_052_mu_0_2_node_319,1
graph_052_mu_0_2_node_496,0
graph_052_mu_0_2_node_567,1
graph_052_mu_0_2_node_872,0
graph_052_mu_0_2_node_369,1
graph_052_mu_0_2_node_66,0
graph_052_mu_0_2_node_287,0
graph_052_mu_0_2_node_60,1
graph_052_mu_0_2_node_751,1
graph_052_mu_0_2_node_713,1
graph_052_mu_0_2_node_357,0
graph_052_mu_0_2_node_997,0
graph_052_mu_0_2_node_2,0
graph_052_mu_0_2_node_484,1
graph_052_mu_0_2_node_173,1
graph_052_mu_0_2_node_616,1
graph_052_mu_0_2_node_923,1
graph_052_mu_0_2_node_755,1
graph_052_mu_0_2_node_516,0
graph_052_mu_0_2_node_839,1
graph_052_mu_0_2_node_30,0
