,Stability
graph_065_mu_0_2_node_872,0
graph_065_mu_0_2_node_8,0
graph_065_mu_0_2_node_759,1
graph_065_mu_0_2_node_587,1
graph_065_mu_0_2_node_489,0
graph_065_mu_0_2_node_456,0
graph_065_mu_0_2_node_164,0
graph_065_mu_0_2_node_316,0
graph_065_mu_0_2_node_964,0
graph_065_mu_0_2_node_932,0
graph_065_mu_0_2_node_212,1
graph_065_mu_0_2_node_168,1
graph_065_mu_0_2_node_660,1
graph_065_mu_0_2_node_481,0
graph_065_mu_0_2_node_542,0
graph_065_mu_0_2_node_326,1
graph_065_mu_0_2_node_213,1
graph_065_mu_0_2_node_145,0
graph_065_mu_0_2_node_462,0
graph_065_mu_0_2_node_949,0
graph_065_mu_0_2_node_475,1
graph_065_mu_0_2_node_983,1
graph_065_mu_0_2_node_591,1
graph_065_mu_0_2_node_40,1
graph_065_mu_0_2_node_961,0
graph_065_mu_0_2_node_610,0
graph_065_mu_0_2_node_937,1
graph_065_mu_0_2_node_589,0
graph_065_mu_0_2_node_380,1
graph_065_mu_0_2_node_710,0
graph_065_mu_0_2_node_772,0
graph_065_mu_0_2_node_609,0
graph_065_mu_0_2_node_836,1
graph_065_mu_0_2_node_830,1
graph_065_mu_0_2_node_478,1
graph_065_mu_0_2_node_355,1
graph_065_mu_0_2_node_282,0
graph_065_mu_0_2_node_412,0
graph_065_mu_0_2_node_800,0
graph_065_mu_0_2_node_797,1
graph_065_mu_0_2_node_41,0
graph_065_mu_0_2_node_214,1
graph_065_mu_0_2_node_702,1
graph_065_mu_0_2_node_153,1
graph_065_mu_0_2_node_485,1
graph_065_mu_0_2_node_293,1
graph_065_mu_0_2_node_382,1
graph_065_mu_0_2_node_829,1
graph_065_mu_0_2_node_379,0
graph_065_mu_0_2_node_85,1
graph_065_mu_0_2_node_285,1
graph_065_mu_0_2_node_402,1
graph_065_mu_0_2_node_740,0
graph_065_mu_0_2_node_453,0
graph_065_mu_0_2_node_476,1
graph_065_mu_0_2_node_987,0
graph_065_mu_0_2_node_853,0
graph_065_mu_0_2_node_947,1
graph_065_mu_0_2_node_247,0
graph_065_mu_0_2_node_626,1
graph_065_mu_0_2_node_208,0
graph_065_mu_0_2_node_652,0
graph_065_mu_0_2_node_538,1
graph_065_mu_0_2_node_909,1
graph_065_mu_0_2_node_107,0
graph_065_mu_0_2_node_193,0
graph_065_mu_0_2_node_24,1
graph_065_mu_0_2_node_6,0
graph_065_mu_0_2_node_91,1
graph_065_mu_0_2_node_514,0
graph_065_mu_0_2_node_272,0
graph_065_mu_0_2_node_562,1
graph_065_mu_0_2_node_444,0
graph_065_mu_0_2_node_951,1
graph_065_mu_0_2_node_928,0
graph_065_mu_0_2_node_438,1
graph_065_mu_0_2_node_978,1
graph_065_mu_0_2_node_358,0
graph_065_mu_0_2_node_805,1
graph_065_mu_0_2_node_116,0
graph_065_mu_0_2_node_23,1
graph_065_mu_0_2_node_887,0
graph_065_mu_0_2_node_70,1
graph_065_mu_0_2_node_582,0
graph_065_mu_0_2_node_680,1
graph_065_mu_0_2_node_363,0
graph_065_mu_0_2_node_741,1
graph_065_mu_0_2_node_4,0
graph_065_mu_0_2_node_555,0
graph_065_mu_0_2_node_75,1
graph_065_mu_0_2_node_695,0
graph_065_mu_0_2_node_584,0
graph_065_mu_0_2_node_801,1
graph_065_mu_0_2_node_423,0
graph_065_mu_0_2_node_372,1
graph_065_mu_0_2_node_351,0
graph_065_mu_0_2_node_804,1
graph_065_mu_0_2_node_511,0
graph_065_mu_0_2_node_467,1
graph_065_mu_0_2_node_419,1
graph_065_mu_0_2_node_842,0
graph_065_mu_0_2_node_417,0
graph_065_mu_0_2_node_508,1
graph_065_mu_0_2_node_746,0
graph_065_mu_0_2_node_763,1
graph_065_mu_0_2_node_532,0
graph_065_mu_0_2_node_698,0
graph_065_mu_0_2_node_940,1
graph_065_mu_0_2_node_952,0
graph_065_mu_0_2_node_537,1
graph_065_mu_0_2_node_651,0
graph_065_mu_0_2_node_545,0
graph_065_mu_0_2_node_809,1
graph_065_mu_0_2_node_735,1
graph_065_mu_0_2_node_184,0
graph_065_mu_0_2_node_113,0
graph_065_mu_0_2_node_722,0
graph_065_mu_0_2_node_989,1
graph_065_mu_0_2_node_859,0
graph_065_mu_0_2_node_884,0
graph_065_mu_0_2_node_405,0
graph_065_mu_0_2_node_492,1
graph_065_mu_0_2_node_873,0
graph_065_mu_0_2_node_0,0
graph_065_mu_0_2_node_127,0
graph_065_mu_0_2_node_414,1
graph_065_mu_0_2_node_177,0
graph_065_mu_0_2_node_429,1
graph_065_mu_0_2_node_986,0
graph_065_mu_0_2_node_541,1
graph_065_mu_0_2_node_98,1
graph_065_mu_0_2_node_820,1
graph_065_mu_0_2_node_369,1
graph_065_mu_0_2_node_795,0
graph_065_mu_0_2_node_187,1
graph_065_mu_0_2_node_592,1
graph_065_mu_0_2_node_284,0
graph_065_mu_0_2_node_512,1
graph_065_mu_0_2_node_413,0
graph_065_mu_0_2_node_477,1
graph_065_mu_0_2_node_571,0
graph_065_mu_0_2_node_897,0
graph_065_mu_0_2_node_705,0
graph_065_mu_0_2_node_819,1
graph_065_mu_0_2_node_624,1
graph_065_mu_0_2_node_79,0
graph_065_mu_0_2_node_863,0
graph_065_mu_0_2_node_131,1
graph_065_mu_0_2_node_65,1
graph_065_mu_0_2_node_962,1
graph_065_mu_0_2_node_678,0
graph_065_mu_0_2_node_811,1
graph_065_mu_0_2_node_974,0
graph_065_mu_0_2_node_317,1
graph_065_mu_0_2_node_243,1
graph_065_mu_0_2_node_734,0
graph_065_mu_0_2_node_72,1
graph_065_mu_0_2_node_309,0
graph_065_mu_0_2_node_103,1
graph_065_mu_0_2_node_20,0
graph_065_mu_0_2_node_191,0
graph_065_mu_0_2_node_118,0
graph_065_mu_0_2_node_858,1
graph_065_mu_0_2_node_81,1
graph_065_mu_0_2_node_324,0
graph_065_mu_0_2_node_174,1
graph_065_mu_0_2_node_633,0
graph_065_mu_0_2_node_334,1
graph_065_mu_0_2_node_270,0
graph_065_mu_0_2_node_799,0
graph_065_mu_0_2_node_816,0
graph_065_mu_0_2_node_449,0
graph_065_mu_0_2_node_245,0
graph_065_mu_0_2_node_572,0
graph_065_mu_0_2_node_292,0
