,Stability
graph_041_mu_0_2_node_387,1
graph_041_mu_0_2_node_339,0
graph_041_mu_0_2_node_708,0
graph_041_mu_0_2_node_953,0
graph_041_mu_0_2_node_161,1
graph_041_mu_0_2_node_435,0
graph_041_mu_0_2_node_382,0
graph_041_mu_0_2_node_797,1
graph_041_mu_0_2_node_463,1
graph_041_mu_0_2_node_394,1
graph_041_mu_0_2_node_527,1
graph_041_mu_0_2_node_887,0
graph_041_mu_0_2_node_600,1
graph_041_mu_0_2_node_638,0
graph_041_mu_0_2_node_815,0
graph_041_mu_0_2_node_134,0
graph_041_mu_0_2_node_205,1
graph_041_mu_0_2_node_883,0
graph_041_mu_0_2_node_916,0
graph_041_mu_0_2_node_306,0
graph_041_mu_0_2_node_496,0
graph_041_mu_0_2_node_940,0
graph_041_mu_0_2_node_450,0
graph_041_mu_0_2_node_389,1
graph_041_mu_0_2_node_229,0
graph_041_mu_0_2_node_254,0
graph_041_mu_0_2_node_334,0
graph_041_mu_0_2_node_950,0
graph_041_mu_0_2_node_619,0
graph_041_mu_0_2_node_907,0
graph_041_mu_0_2_node_593,0
graph_041_mu_0_2_node_574,1
graph_041_mu_0_2_node_26,1
graph_041_mu_0_2_node_95,0
graph_041_mu_0_2_node_457,1
graph_041_mu_0_2_node_951,1
graph_041_mu_0_2_node_315,0
graph_041_mu_0_2_node_280,0
graph_041_mu_0_2_node_477,1
graph_041_mu_0_2_node_865,1
graph_041_mu_0_2_node_723,1
graph_041_mu_0_2_node_631,0
graph_041_mu_0_2_node_908,1
graph_041_mu_0_2_node_759,0
graph_041_mu_0_2_node_98,0
graph_041_mu_0_2_node_686,0
graph_041_mu_0_2_node_547,1
graph_041_mu_0_2_node_5,1
graph_041_mu_0_2_node_256,0
graph_041_mu_0_2_node_53,1
graph_041_mu_0_2_node_469,0
graph_041_mu_0_2_node_744,0
graph_041_mu_0_2_node_917,0
graph_041_mu_0_2_node_952,0
graph_041_mu_0_2_node_128,1
graph_041_mu_0_2_node_891,0
graph_041_mu_0_2_node_516,0
graph_041_mu_0_2_node_434,0
graph_041_mu_0_2_node_432,1
graph_041_mu_0_2_node_333,1
graph_041_mu_0_2_node_725,0
graph_041_mu_0_2_node_140,0
graph_041_mu_0_2_node_798,0
graph_041_mu_0_2_node_59,0
graph_041_mu_0_2_node_252,0
graph_041_mu_0_2_node_605,1
graph_041_mu_0_2_node_711,1
graph_041_mu_0_2_node_524,0
graph_041_mu_0_2_node_649,1
graph_041_mu_0_2_node_873,0
graph_041_mu_0_2_node_54,1
graph_041_mu_0_2_node_596,1
graph_041_mu_0_2_node_645,0
graph_041_mu_0_2_node_138,1
graph_041_mu_0_2_node_408,0
graph_041_mu_0_2_node_419,0
graph_041_mu_0_2_node_787,1
graph_041_mu_0_2_node_113,0
graph_041_mu_0_2_node_685,0
graph_041_mu_0_2_node_673,1
graph_041_mu_0_2_node_122,1
graph_041_mu_0_2_node_209,1
graph_041_mu_0_2_node_665,1
graph_041_mu_0_2_node_454,1
graph_041_mu_0_2_node_853,0
graph_041_mu_0_2_node_81,1
graph_041_mu_0_2_node_720,1
graph_041_mu_0_2_node_983,1
graph_041_mu_0_2_node_510,1
graph_041_mu_0_2_node_928,0
graph_041_mu_0_2_node_160,0
graph_041_mu_0_2_node_313,1
graph_041_mu_0_2_node_236,0
graph_041_mu_0_2_node_360,1
graph_041_mu_0_2_node_822,1
graph_041_mu_0_2_node_830,1
graph_041_mu_0_2_node_825,1
graph_041_mu_0_2_node_479,1
graph_041_mu_0_2_node_267,0
graph_041_mu_0_2_node_700,1
graph_041_mu_0_2_node_704,0
graph_041_mu_0_2_node_55,0
graph_041_mu_0_2_node_820,0
graph_041_mu_0_2_node_183,0
graph_041_mu_0_2_node_197,0
graph_041_mu_0_2_node_691,0
graph_041_mu_0_2_node_542,1
graph_041_mu_0_2_node_203,0
graph_041_mu_0_2_node_678,0
graph_041_mu_0_2_node_879,0
graph_041_mu_0_2_node_749,0
graph_041_mu_0_2_node_927,0
graph_041_mu_0_2_node_805,1
graph_041_mu_0_2_node_985,0
graph_041_mu_0_2_node_418,1
graph_041_mu_0_2_node_15,0
graph_041_mu_0_2_node_765,1
graph_041_mu_0_2_node_31,0
graph_041_mu_0_2_node_144,1
graph_041_mu_0_2_node_781,1
graph_041_mu_0_2_node_175,0
graph_041_mu_0_2_node_680,1
graph_041_mu_0_2_node_133,0
graph_041_mu_0_2_node_362,0
graph_041_mu_0_2_node_100,1
graph_041_mu_0_2_node_16,0
graph_041_mu_0_2_node_341,1
graph_041_mu_0_2_node_490,0
graph_041_mu_0_2_node_540,0
graph_041_mu_0_2_node_266,0
graph_041_mu_0_2_node_377,1
graph_041_mu_0_2_node_322,0
graph_041_mu_0_2_node_323,0
graph_041_mu_0_2_node_833,1
graph_041_mu_0_2_node_791,0
graph_041_mu_0_2_node_738,1
graph_041_mu_0_2_node_639,0
graph_041_mu_0_2_node_361,0
graph_041_mu_0_2_node_284,1
graph_041_mu_0_2_node_557,1
graph_041_mu_0_2_node_34,1
graph_041_mu_0_2_node_459,1
graph_041_mu_0_2_node_956,1
graph_041_mu_0_2_node_375,0
graph_041_mu_0_2_node_977,0
graph_041_mu_0_2_node_263,0
graph_041_mu_0_2_node_714,0
graph_041_mu_0_2_node_231,0
graph_041_mu_0_2_node_390,0
graph_041_mu_0_2_node_594,0
graph_041_mu_0_2_node_424,1
graph_041_mu_0_2_node_520,1
graph_041_mu_0_2_node_893,1
graph_041_mu_0_2_node_732,1
graph_041_mu_0_2_node_715,0
graph_041_mu_0_2_node_56,1
graph_041_mu_0_2_node_427,0
graph_041_mu_0_2_node_338,0
graph_041_mu_0_2_node_931,1
graph_041_mu_0_2_node_866,1
graph_041_mu_0_2_node_824,1
graph_041_mu_0_2_node_501,0
graph_041_mu_0_2_node_396,1
graph_041_mu_0_2_node_420,1
graph_041_mu_0_2_node_217,1
graph_041_mu_0_2_node_642,0
graph_041_mu_0_2_node_253,0
graph_041_mu_0_2_node_857,0
graph_041_mu_0_2_node_105,0
graph_041_mu_0_2_node_309,0
graph_041_mu_0_2_node_380,0
graph_041_mu_0_2_node_493,1
graph_041_mu_0_2_node_926,0
graph_041_mu_0_2_node_776,1
graph_041_mu_0_2_node_91,0
graph_041_mu_0_2_node_169,0
graph_041_mu_0_2_node_885,0
graph_041_mu_0_2_node_152,1
graph_041_mu_0_2_node_409,0
