,Stability
graph_0112_mu_0_2_node_594,1
graph_0112_mu_0_2_node_632,0
graph_0112_mu_0_2_node_419,0
graph_0112_mu_0_2_node_203,1
graph_0112_mu_0_2_node_162,1
graph_0112_mu_0_2_node_422,0
graph_0112_mu_0_2_node_872,0
graph_0112_mu_0_2_node_47,1
graph_0112_mu_0_2_node_470,0
graph_0112_mu_0_2_node_923,0
graph_0112_mu_0_2_node_279,0
graph_0112_mu_0_2_node_549,1
graph_0112_mu_0_2_node_301,0
graph_0112_mu_0_2_node_495,0
graph_0112_mu_0_2_node_690,1
graph_0112_mu_0_2_node_851,1
graph_0112_mu_0_2_node_793,0
graph_0112_mu_0_2_node_828,1
graph_0112_mu_0_2_node_37,1
graph_0112_mu_0_2_node_366,0
graph_0112_mu_0_2_node_231,0
graph_0112_mu_0_2_node_898,1
graph_0112_mu_0_2_node_875,0
graph_0112_mu_0_2_node_724,0
graph_0112_mu_0_2_node_463,1
