,Stability
graph_010_mu_0_2_node_465,0
graph_010_mu_0_2_node_772,1
graph_010_mu_0_2_node_921,1
graph_010_mu_0_2_node_414,0
graph_010_mu_0_2_node_269,1
graph_010_mu_0_2_node_479,1
graph_010_mu_0_2_node_574,0
graph_010_mu_0_2_node_214,0
graph_010_mu_0_2_node_34,1
graph_010_mu_0_2_node_735,1
graph_010_mu_0_2_node_536,1
graph_010_mu_0_2_node_519,0
graph_010_mu_0_2_node_412,0
graph_010_mu_0_2_node_205,0
graph_010_mu_0_2_node_830,0
graph_010_mu_0_2_node_249,0
graph_010_mu_0_2_node_610,0
graph_010_mu_0_2_node_658,1
graph_010_mu_0_2_node_487,0
graph_010_mu_0_2_node_894,0
graph_010_mu_0_2_node_663,1
graph_010_mu_0_2_node_97,0
graph_010_mu_0_2_node_219,1
graph_010_mu_0_2_node_355,0
graph_010_mu_0_2_node_603,1
graph_010_mu_0_2_node_68,0
graph_010_mu_0_2_node_233,0
graph_010_mu_0_2_node_263,0
graph_010_mu_0_2_node_312,0
graph_010_mu_0_2_node_605,0
graph_010_mu_0_2_node_109,1
graph_010_mu_0_2_node_273,1
graph_010_mu_0_2_node_476,1
graph_010_mu_0_2_node_230,0
graph_010_mu_0_2_node_301,1
graph_010_mu_0_2_node_123,0
graph_010_mu_0_2_node_685,1
graph_010_mu_0_2_node_168,1
graph_010_mu_0_2_node_299,1
graph_010_mu_0_2_node_844,1
graph_010_mu_0_2_node_877,1
graph_010_mu_0_2_node_976,1
graph_010_mu_0_2_node_484,1
graph_010_mu_0_2_node_581,1
graph_010_mu_0_2_node_595,1
graph_010_mu_0_2_node_694,0
graph_010_mu_0_2_node_942,1
graph_010_mu_0_2_node_960,0
graph_010_mu_0_2_node_379,1
graph_010_mu_0_2_node_322,1
graph_010_mu_0_2_node_453,0
graph_010_mu_0_2_node_215,0
graph_010_mu_0_2_node_323,0
graph_010_mu_0_2_node_887,1
graph_010_mu_0_2_node_580,1
graph_010_mu_0_2_node_599,0
graph_010_mu_0_2_node_66,0
graph_010_mu_0_2_node_420,1
graph_010_mu_0_2_node_876,1
graph_010_mu_0_2_node_766,0
graph_010_mu_0_2_node_759,0
graph_010_mu_0_2_node_80,0
graph_010_mu_0_2_node_346,1
graph_010_mu_0_2_node_393,0
graph_010_mu_0_2_node_449,0
graph_010_mu_0_2_node_869,1
