,Stability
graph_016_mu_0_2_node_531,1
graph_016_mu_0_2_node_186,0
graph_016_mu_0_2_node_73,0
graph_016_mu_0_2_node_796,1
graph_016_mu_0_2_node_983,0
graph_016_mu_0_2_node_163,0
graph_016_mu_0_2_node_590,0
graph_016_mu_0_2_node_312,0
graph_016_mu_0_2_node_30,0
graph_016_mu_0_2_node_297,1
graph_016_mu_0_2_node_973,0
graph_016_mu_0_2_node_284,1
graph_016_mu_0_2_node_988,0
graph_016_mu_0_2_node_731,0
graph_016_mu_0_2_node_954,0
graph_016_mu_0_2_node_982,0
graph_016_mu_0_2_node_416,1
graph_016_mu_0_2_node_180,0
graph_016_mu_0_2_node_233,0
graph_016_mu_0_2_node_750,0
graph_016_mu_0_2_node_965,1
graph_016_mu_0_2_node_43,1
graph_016_mu_0_2_node_867,1
graph_016_mu_0_2_node_609,0
graph_016_mu_0_2_node_513,1
graph_016_mu_0_2_node_331,1
graph_016_mu_0_2_node_837,0
graph_016_mu_0_2_node_887,0
graph_016_mu_0_2_node_40,0
graph_016_mu_0_2_node_359,1
graph_016_mu_0_2_node_981,1
graph_016_mu_0_2_node_554,1
graph_016_mu_0_2_node_743,1
graph_016_mu_0_2_node_738,0
graph_016_mu_0_2_node_787,0
graph_016_mu_0_2_node_349,1
graph_016_mu_0_2_node_200,0
graph_016_mu_0_2_node_704,1
graph_016_mu_0_2_node_72,0
graph_016_mu_0_2_node_15,0
graph_016_mu_0_2_node_980,1
graph_016_mu_0_2_node_859,1
graph_016_mu_0_2_node_388,0
graph_016_mu_0_2_node_365,1
graph_016_mu_0_2_node_45,1
graph_016_mu_0_2_node_946,1
graph_016_mu_0_2_node_2,0
graph_016_mu_0_2_node_794,0
graph_016_mu_0_2_node_85,1
graph_016_mu_0_2_node_656,1
graph_016_mu_0_2_node_653,1
graph_016_mu_0_2_node_106,0
graph_016_mu_0_2_node_208,1
graph_016_mu_0_2_node_66,0
graph_016_mu_0_2_node_523,1
graph_016_mu_0_2_node_972,0
graph_016_mu_0_2_node_528,0
graph_016_mu_0_2_node_530,1
graph_016_mu_0_2_node_989,0
graph_016_mu_0_2_node_274,0
graph_016_mu_0_2_node_32,1
graph_016_mu_0_2_node_809,1
graph_016_mu_0_2_node_766,1
graph_016_mu_0_2_node_339,0
graph_016_mu_0_2_node_3,0
graph_016_mu_0_2_node_657,0
graph_016_mu_0_2_node_916,1
graph_016_mu_0_2_node_93,1
graph_016_mu_0_2_node_838,0
graph_016_mu_0_2_node_744,1
graph_016_mu_0_2_node_502,0
graph_016_mu_0_2_node_829,1
graph_016_mu_0_2_node_996,0
graph_016_mu_0_2_node_117,1
graph_016_mu_0_2_node_449,0
graph_016_mu_0_2_node_353,0
graph_016_mu_0_2_node_26,0
graph_016_mu_0_2_node_514,0
graph_016_mu_0_2_node_788,1
graph_016_mu_0_2_node_764,1
graph_016_mu_0_2_node_251,0
graph_016_mu_0_2_node_102,1
graph_016_mu_0_2_node_484,1
graph_016_mu_0_2_node_569,0
graph_016_mu_0_2_node_999,0
graph_016_mu_0_2_node_949,0
graph_016_mu_0_2_node_111,0
graph_016_mu_0_2_node_53,1
graph_016_mu_0_2_node_255,0
graph_016_mu_0_2_node_286,0
graph_016_mu_0_2_node_478,1
graph_016_mu_0_2_node_298,1
