,Stability
graph_091_mu_0_2_node_66,1
graph_091_mu_0_2_node_804,0
graph_091_mu_0_2_node_116,0
graph_091_mu_0_2_node_464,0
graph_091_mu_0_2_node_539,1
graph_091_mu_0_2_node_80,1
graph_091_mu_0_2_node_44,0
graph_091_mu_0_2_node_979,1
graph_091_mu_0_2_node_155,1
graph_091_mu_0_2_node_579,1
graph_091_mu_0_2_node_458,0
graph_091_mu_0_2_node_293,1
graph_091_mu_0_2_node_263,1
graph_091_mu_0_2_node_929,0
graph_091_mu_0_2_node_292,0
graph_091_mu_0_2_node_70,0
graph_091_mu_0_2_node_812,0
graph_091_mu_0_2_node_158,1
graph_091_mu_0_2_node_397,0
graph_091_mu_0_2_node_680,0
graph_091_mu_0_2_node_673,0
graph_091_mu_0_2_node_416,0
graph_091_mu_0_2_node_18,0
graph_091_mu_0_2_node_943,1
graph_091_mu_0_2_node_110,0
graph_091_mu_0_2_node_968,0
graph_091_mu_0_2_node_733,0
graph_091_mu_0_2_node_973,0
graph_091_mu_0_2_node_597,0
graph_091_mu_0_2_node_106,0
graph_091_mu_0_2_node_760,0
graph_091_mu_0_2_node_112,0
graph_091_mu_0_2_node_63,0
graph_091_mu_0_2_node_181,1
graph_091_mu_0_2_node_855,0
graph_091_mu_0_2_node_669,1
graph_091_mu_0_2_node_56,0
graph_091_mu_0_2_node_657,0
graph_091_mu_0_2_node_805,0
graph_091_mu_0_2_node_316,0
graph_091_mu_0_2_node_931,0
graph_091_mu_0_2_node_394,0
graph_091_mu_0_2_node_822,1
graph_091_mu_0_2_node_184,0
graph_091_mu_0_2_node_921,0
graph_091_mu_0_2_node_367,0
graph_091_mu_0_2_node_880,0
graph_091_mu_0_2_node_624,0
graph_091_mu_0_2_node_794,1
graph_091_mu_0_2_node_321,1
graph_091_mu_0_2_node_0,0
graph_091_mu_0_2_node_627,0
graph_091_mu_0_2_node_478,1
graph_091_mu_0_2_node_960,0
graph_091_mu_0_2_node_22,1
graph_091_mu_0_2_node_915,0
graph_091_mu_0_2_node_781,0
graph_091_mu_0_2_node_164,1
graph_091_mu_0_2_node_26,0
graph_091_mu_0_2_node_370,0
graph_091_mu_0_2_node_7,1
graph_091_mu_0_2_node_167,1
graph_091_mu_0_2_node_845,1
graph_091_mu_0_2_node_390,1
graph_091_mu_0_2_node_871,0
graph_091_mu_0_2_node_16,0
graph_091_mu_0_2_node_109,1
graph_091_mu_0_2_node_340,0
graph_091_mu_0_2_node_33,1
graph_091_mu_0_2_node_385,1
graph_091_mu_0_2_node_834,0
graph_091_mu_0_2_node_895,1
graph_091_mu_0_2_node_378,1
graph_091_mu_0_2_node_959,1
graph_091_mu_0_2_node_763,0
graph_091_mu_0_2_node_670,1
graph_091_mu_0_2_node_104,1
graph_091_mu_0_2_node_814,1
graph_091_mu_0_2_node_696,1
graph_091_mu_0_2_node_724,0
graph_091_mu_0_2_node_178,1
graph_091_mu_0_2_node_417,1
graph_091_mu_0_2_node_574,0
graph_091_mu_0_2_node_290,1
graph_091_mu_0_2_node_873,0
graph_091_mu_0_2_node_175,0
graph_091_mu_0_2_node_406,1
graph_091_mu_0_2_node_958,0
graph_091_mu_0_2_node_954,0
graph_091_mu_0_2_node_972,1
graph_091_mu_0_2_node_885,1
graph_091_mu_0_2_node_268,1
graph_091_mu_0_2_node_993,0
graph_091_mu_0_2_node_472,1
graph_091_mu_0_2_node_883,0
graph_091_mu_0_2_node_875,0
graph_091_mu_0_2_node_701,0
graph_091_mu_0_2_node_801,1
graph_091_mu_0_2_node_193,1
graph_091_mu_0_2_node_961,1
graph_091_mu_0_2_node_1,0
graph_091_mu_0_2_node_766,0
graph_091_mu_0_2_node_277,0
graph_091_mu_0_2_node_143,0
graph_091_mu_0_2_node_728,0
graph_091_mu_0_2_node_715,1
graph_091_mu_0_2_node_127,0
graph_091_mu_0_2_node_124,0
