,Stability
graph_075_mu_0_2_node_479,1
graph_075_mu_0_2_node_179,0
graph_075_mu_0_2_node_706,0
graph_075_mu_0_2_node_693,0
graph_075_mu_0_2_node_141,0
graph_075_mu_0_2_node_520,0
graph_075_mu_0_2_node_283,0
graph_075_mu_0_2_node_563,1
graph_075_mu_0_2_node_859,0
graph_075_mu_0_2_node_969,0
graph_075_mu_0_2_node_891,0
graph_075_mu_0_2_node_419,0
graph_075_mu_0_2_node_242,0
graph_075_mu_0_2_node_957,0
graph_075_mu_0_2_node_508,0
graph_075_mu_0_2_node_812,1
graph_075_mu_0_2_node_679,0
graph_075_mu_0_2_node_750,1
graph_075_mu_0_2_node_895,1
graph_075_mu_0_2_node_194,0
graph_075_mu_0_2_node_460,0
graph_075_mu_0_2_node_777,0
graph_075_mu_0_2_node_875,1
graph_075_mu_0_2_node_144,1
graph_075_mu_0_2_node_764,1
graph_075_mu_0_2_node_944,1
graph_075_mu_0_2_node_360,0
graph_075_mu_0_2_node_339,0
graph_075_mu_0_2_node_356,1
graph_075_mu_0_2_node_972,1
graph_075_mu_0_2_node_307,0
graph_075_mu_0_2_node_159,0
graph_075_mu_0_2_node_822,1
graph_075_mu_0_2_node_417,0
graph_075_mu_0_2_node_439,0
graph_075_mu_0_2_node_732,1
graph_075_mu_0_2_node_663,1
graph_075_mu_0_2_node_779,1
graph_075_mu_0_2_node_23,1
graph_075_mu_0_2_node_622,0
graph_075_mu_0_2_node_77,1
graph_075_mu_0_2_node_35,1
graph_075_mu_0_2_node_27,0
graph_075_mu_0_2_node_927,0
graph_075_mu_0_2_node_850,0
graph_075_mu_0_2_node_518,1
graph_075_mu_0_2_node_279,0
graph_075_mu_0_2_node_72,0
graph_075_mu_0_2_node_496,0
graph_075_mu_0_2_node_251,0
graph_075_mu_0_2_node_720,0
graph_075_mu_0_2_node_81,0
graph_075_mu_0_2_node_624,1
graph_075_mu_0_2_node_147,1
graph_075_mu_0_2_node_656,0
graph_075_mu_0_2_node_265,0
graph_075_mu_0_2_node_878,0
graph_075_mu_0_2_node_45,0
graph_075_mu_0_2_node_423,1
graph_075_mu_0_2_node_335,1
graph_075_mu_0_2_node_100,0
graph_075_mu_0_2_node_79,0
graph_075_mu_0_2_node_198,0
graph_075_mu_0_2_node_99,0
graph_075_mu_0_2_node_401,1
graph_075_mu_0_2_node_976,1
graph_075_mu_0_2_node_761,1
graph_075_mu_0_2_node_146,1
graph_075_mu_0_2_node_736,0
graph_075_mu_0_2_node_778,1
graph_075_mu_0_2_node_638,1
graph_075_mu_0_2_node_592,1
graph_075_mu_0_2_node_366,0
graph_075_mu_0_2_node_582,0
graph_075_mu_0_2_node_925,1
graph_075_mu_0_2_node_893,0
graph_075_mu_0_2_node_209,0
graph_075_mu_0_2_node_284,1
graph_075_mu_0_2_node_664,1
graph_075_mu_0_2_node_943,0
graph_075_mu_0_2_node_776,0
graph_075_mu_0_2_node_155,0
graph_075_mu_0_2_node_426,1
graph_075_mu_0_2_node_372,1
graph_075_mu_0_2_node_262,1
graph_075_mu_0_2_node_471,1
graph_075_mu_0_2_node_214,0
graph_075_mu_0_2_node_459,1
graph_075_mu_0_2_node_246,0
graph_075_mu_0_2_node_948,1
graph_075_mu_0_2_node_467,1
graph_075_mu_0_2_node_299,0
graph_075_mu_0_2_node_954,1
graph_075_mu_0_2_node_252,0
graph_075_mu_0_2_node_933,0
graph_075_mu_0_2_node_84,0
graph_075_mu_0_2_node_862,1
graph_075_mu_0_2_node_589,1
graph_075_mu_0_2_node_450,0
graph_075_mu_0_2_node_340,0
graph_075_mu_0_2_node_106,0
graph_075_mu_0_2_node_33,1
graph_075_mu_0_2_node_313,0
graph_075_mu_0_2_node_666,1
graph_075_mu_0_2_node_352,1
graph_075_mu_0_2_node_400,1
graph_075_mu_0_2_node_586,0
graph_075_mu_0_2_node_715,0
graph_075_mu_0_2_node_533,1
graph_075_mu_0_2_node_390,0
graph_075_mu_0_2_node_391,0
graph_075_mu_0_2_node_248,0
graph_075_mu_0_2_node_118,0
graph_075_mu_0_2_node_682,0
graph_075_mu_0_2_node_499,0
graph_075_mu_0_2_node_282,0
graph_075_mu_0_2_node_557,0
graph_075_mu_0_2_node_710,1
graph_075_mu_0_2_node_489,0
graph_075_mu_0_2_node_748,0
graph_075_mu_0_2_node_104,1
graph_075_mu_0_2_node_605,0
graph_075_mu_0_2_node_986,0
graph_075_mu_0_2_node_549,1
graph_075_mu_0_2_node_992,1
graph_075_mu_0_2_node_54,1
graph_075_mu_0_2_node_243,1
graph_075_mu_0_2_node_223,0
graph_075_mu_0_2_node_201,0
graph_075_mu_0_2_node_58,1
graph_075_mu_0_2_node_332,0
graph_075_mu_0_2_node_658,0
graph_075_mu_0_2_node_635,0
graph_075_mu_0_2_node_324,0
graph_075_mu_0_2_node_885,1
graph_075_mu_0_2_node_244,0
graph_075_mu_0_2_node_559,0
graph_075_mu_0_2_node_386,0
graph_075_mu_0_2_node_355,1
graph_075_mu_0_2_node_882,0
graph_075_mu_0_2_node_579,0
graph_075_mu_0_2_node_744,0
graph_075_mu_0_2_node_999,1
graph_075_mu_0_2_node_233,1
graph_075_mu_0_2_node_501,0
graph_075_mu_0_2_node_827,0
graph_075_mu_0_2_node_268,1
graph_075_mu_0_2_node_966,1
graph_075_mu_0_2_node_794,1
graph_075_mu_0_2_node_312,0
graph_075_mu_0_2_node_754,1
graph_075_mu_0_2_node_445,1
graph_075_mu_0_2_node_121,0
graph_075_mu_0_2_node_609,0
graph_075_mu_0_2_node_577,0
graph_075_mu_0_2_node_903,1
graph_075_mu_0_2_node_668,0
graph_075_mu_0_2_node_558,0
graph_075_mu_0_2_node_41,1
graph_075_mu_0_2_node_809,0
graph_075_mu_0_2_node_773,0
graph_075_mu_0_2_node_550,1
graph_075_mu_0_2_node_185,0
graph_075_mu_0_2_node_448,0
graph_075_mu_0_2_node_920,0
graph_075_mu_0_2_node_556,0
graph_075_mu_0_2_node_845,0
graph_075_mu_0_2_node_410,1
graph_075_mu_0_2_node_237,1
graph_075_mu_0_2_node_873,0
graph_075_mu_0_2_node_829,0
graph_075_mu_0_2_node_257,0
graph_075_mu_0_2_node_154,1
graph_075_mu_0_2_node_569,0
graph_075_mu_0_2_node_48,1
graph_075_mu_0_2_node_112,0
graph_075_mu_0_2_node_914,0
graph_075_mu_0_2_node_294,0
graph_075_mu_0_2_node_669,0
graph_075_mu_0_2_node_855,0
graph_075_mu_0_2_node_301,0
graph_075_mu_0_2_node_447,0
graph_075_mu_0_2_node_0,1
graph_075_mu_0_2_node_289,1
graph_075_mu_0_2_node_751,1
graph_075_mu_0_2_node_654,0
graph_075_mu_0_2_node_892,1
graph_075_mu_0_2_node_510,0
graph_075_mu_0_2_node_749,1
graph_075_mu_0_2_node_359,0
graph_075_mu_0_2_node_364,1
graph_075_mu_0_2_node_876,0
graph_075_mu_0_2_node_211,1
graph_075_mu_0_2_node_346,1
