,Stability
graph_039_mu_0_2_node_114,0
graph_039_mu_0_2_node_186,0
graph_039_mu_0_2_node_72,0
graph_039_mu_0_2_node_599,0
graph_039_mu_0_2_node_781,1
graph_039_mu_0_2_node_93,1
graph_039_mu_0_2_node_690,1
graph_039_mu_0_2_node_522,0
graph_039_mu_0_2_node_579,0
graph_039_mu_0_2_node_108,0
graph_039_mu_0_2_node_683,0
graph_039_mu_0_2_node_704,0
graph_039_mu_0_2_node_743,0
graph_039_mu_0_2_node_524,1
graph_039_mu_0_2_node_175,0
graph_039_mu_0_2_node_678,1
graph_039_mu_0_2_node_981,1
graph_039_mu_0_2_node_317,0
graph_039_mu_0_2_node_778,1
graph_039_mu_0_2_node_496,0
graph_039_mu_0_2_node_206,0
graph_039_mu_0_2_node_163,0
graph_039_mu_0_2_node_788,0
graph_039_mu_0_2_node_531,1
graph_039_mu_0_2_node_773,1
graph_039_mu_0_2_node_50,1
graph_039_mu_0_2_node_722,1
graph_039_mu_0_2_node_956,0
graph_039_mu_0_2_node_215,0
graph_039_mu_0_2_node_663,0
graph_039_mu_0_2_node_161,0
graph_039_mu_0_2_node_398,0
graph_039_mu_0_2_node_506,0
graph_039_mu_0_2_node_617,1
graph_039_mu_0_2_node_535,0
graph_039_mu_0_2_node_918,0
graph_039_mu_0_2_node_657,1
graph_039_mu_0_2_node_705,1
graph_039_mu_0_2_node_687,1
graph_039_mu_0_2_node_987,0
graph_039_mu_0_2_node_6,1
graph_039_mu_0_2_node_620,0
graph_039_mu_0_2_node_436,1
graph_039_mu_0_2_node_75,0
graph_039_mu_0_2_node_379,0
graph_039_mu_0_2_node_799,0
graph_039_mu_0_2_node_346,1
graph_039_mu_0_2_node_968,0
graph_039_mu_0_2_node_639,0
graph_039_mu_0_2_node_102,1
graph_039_mu_0_2_node_119,0
graph_039_mu_0_2_node_283,0
graph_039_mu_0_2_node_820,1
graph_039_mu_0_2_node_351,1
graph_039_mu_0_2_node_892,1
graph_039_mu_0_2_node_338,0
graph_039_mu_0_2_node_400,0
graph_039_mu_0_2_node_501,0
graph_039_mu_0_2_node_366,0
graph_039_mu_0_2_node_498,0
graph_039_mu_0_2_node_198,0
graph_039_mu_0_2_node_627,1
graph_039_mu_0_2_node_78,0
graph_039_mu_0_2_node_54,1
graph_039_mu_0_2_node_408,1
graph_039_mu_0_2_node_534,0
graph_039_mu_0_2_node_166,0
graph_039_mu_0_2_node_162,0
graph_039_mu_0_2_node_717,1
graph_039_mu_0_2_node_381,0
graph_039_mu_0_2_node_693,0
graph_039_mu_0_2_node_38,1
graph_039_mu_0_2_node_815,0
graph_039_mu_0_2_node_886,1
graph_039_mu_0_2_node_152,1
graph_039_mu_0_2_node_917,0
graph_039_mu_0_2_node_502,0
graph_039_mu_0_2_node_197,1
graph_039_mu_0_2_node_494,0
graph_039_mu_0_2_node_43,0
graph_039_mu_0_2_node_634,0
graph_039_mu_0_2_node_857,1
graph_039_mu_0_2_node_845,1
graph_039_mu_0_2_node_268,0
graph_039_mu_0_2_node_254,0
graph_039_mu_0_2_node_607,1
graph_039_mu_0_2_node_167,1
graph_039_mu_0_2_node_281,1
graph_039_mu_0_2_node_791,1
graph_039_mu_0_2_node_612,0
graph_039_mu_0_2_node_10,1
graph_039_mu_0_2_node_257,0
graph_039_mu_0_2_node_754,0
graph_039_mu_0_2_node_605,0
graph_039_mu_0_2_node_890,0
graph_039_mu_0_2_node_622,1
graph_039_mu_0_2_node_185,0
graph_039_mu_0_2_node_666,0
graph_039_mu_0_2_node_395,1
graph_039_mu_0_2_node_262,0
graph_039_mu_0_2_node_49,1
graph_039_mu_0_2_node_343,1
graph_039_mu_0_2_node_368,0
graph_039_mu_0_2_node_735,1
graph_039_mu_0_2_node_834,0
graph_039_mu_0_2_node_798,1
graph_039_mu_0_2_node_831,0
graph_039_mu_0_2_node_335,0
graph_039_mu_0_2_node_555,0
graph_039_mu_0_2_node_790,0
graph_039_mu_0_2_node_341,0
graph_039_mu_0_2_node_389,1
graph_039_mu_0_2_node_514,1
graph_039_mu_0_2_node_637,0
graph_039_mu_0_2_node_468,0
graph_039_mu_0_2_node_52,0
graph_039_mu_0_2_node_261,1
graph_039_mu_0_2_node_255,0
graph_039_mu_0_2_node_598,0
graph_039_mu_0_2_node_293,0
graph_039_mu_0_2_node_402,1
graph_039_mu_0_2_node_277,0
graph_039_mu_0_2_node_539,1
graph_039_mu_0_2_node_61,0
graph_039_mu_0_2_node_339,0
graph_039_mu_0_2_node_323,0
graph_039_mu_0_2_node_725,0
graph_039_mu_0_2_node_558,1
graph_039_mu_0_2_node_891,0
graph_039_mu_0_2_node_630,0
graph_039_mu_0_2_node_538,0
graph_039_mu_0_2_node_287,1
graph_039_mu_0_2_node_44,0
graph_039_mu_0_2_node_333,0
graph_039_mu_0_2_node_131,1
graph_039_mu_0_2_node_809,0
graph_039_mu_0_2_node_291,0
graph_039_mu_0_2_node_530,1
graph_039_mu_0_2_node_644,0
graph_039_mu_0_2_node_903,0
graph_039_mu_0_2_node_774,0
graph_039_mu_0_2_node_580,0
graph_039_mu_0_2_node_935,1
graph_039_mu_0_2_node_66,1
graph_039_mu_0_2_node_487,0
graph_039_mu_0_2_node_619,0
graph_039_mu_0_2_node_732,1
graph_039_mu_0_2_node_680,1
graph_039_mu_0_2_node_403,1
graph_039_mu_0_2_node_808,1
graph_039_mu_0_2_node_604,0
graph_039_mu_0_2_node_810,1
graph_039_mu_0_2_node_836,1
graph_039_mu_0_2_node_252,0
graph_039_mu_0_2_node_292,0
graph_039_mu_0_2_node_344,0
graph_039_mu_0_2_node_431,0
graph_039_mu_0_2_node_894,1
graph_039_mu_0_2_node_817,0
graph_039_mu_0_2_node_656,1
graph_039_mu_0_2_node_859,1
graph_039_mu_0_2_node_950,1
graph_039_mu_0_2_node_783,1
graph_039_mu_0_2_node_753,1
graph_039_mu_0_2_node_158,0
graph_039_mu_0_2_node_321,0
graph_039_mu_0_2_node_946,0
graph_039_mu_0_2_node_896,0
graph_039_mu_0_2_node_213,0
graph_039_mu_0_2_node_105,0
graph_039_mu_0_2_node_370,1
graph_039_mu_0_2_node_26,0
graph_039_mu_0_2_node_586,0
graph_039_mu_0_2_node_521,1
graph_039_mu_0_2_node_7,0
graph_039_mu_0_2_node_207,0
graph_039_mu_0_2_node_475,1
graph_039_mu_0_2_node_960,0
graph_039_mu_0_2_node_638,1
graph_039_mu_0_2_node_371,0
graph_039_mu_0_2_node_115,1
graph_039_mu_0_2_node_0,0
graph_039_mu_0_2_node_905,0
graph_039_mu_0_2_node_776,0
graph_039_mu_0_2_node_797,0
graph_039_mu_0_2_node_13,1
graph_039_mu_0_2_node_669,0
graph_039_mu_0_2_node_474,1
graph_039_mu_0_2_node_921,1
graph_039_mu_0_2_node_876,1
graph_039_mu_0_2_node_144,0
graph_039_mu_0_2_node_42,1
graph_039_mu_0_2_node_955,0
graph_039_mu_0_2_node_63,1
graph_039_mu_0_2_node_565,0
graph_039_mu_0_2_node_967,1
graph_039_mu_0_2_node_57,1
graph_039_mu_0_2_node_814,1
graph_039_mu_0_2_node_385,0
graph_039_mu_0_2_node_139,0
graph_039_mu_0_2_node_455,0
graph_039_mu_0_2_node_635,0
graph_039_mu_0_2_node_758,1
graph_039_mu_0_2_node_459,0
graph_039_mu_0_2_node_559,1
graph_039_mu_0_2_node_865,0
graph_039_mu_0_2_node_591,0
graph_039_mu_0_2_node_651,1
graph_039_mu_0_2_node_31,1
graph_039_mu_0_2_node_23,1
graph_039_mu_0_2_node_324,1
graph_039_mu_0_2_node_101,1
graph_039_mu_0_2_node_390,1
graph_039_mu_0_2_node_792,1
graph_039_mu_0_2_node_478,0
graph_039_mu_0_2_node_33,0
graph_039_mu_0_2_node_65,0
graph_039_mu_0_2_node_708,1
graph_039_mu_0_2_node_41,0
graph_039_mu_0_2_node_77,0
graph_039_mu_0_2_node_885,0
graph_039_mu_0_2_node_961,0
graph_039_mu_0_2_node_986,1
graph_039_mu_0_2_node_382,0
graph_039_mu_0_2_node_726,1
graph_039_mu_0_2_node_449,0
graph_039_mu_0_2_node_542,0
graph_039_mu_0_2_node_633,0
graph_039_mu_0_2_node_88,0
graph_039_mu_0_2_node_770,0
graph_039_mu_0_2_node_418,0
graph_039_mu_0_2_node_811,1
graph_039_mu_0_2_node_744,1
graph_039_mu_0_2_node_889,1
graph_039_mu_0_2_node_661,1
graph_039_mu_0_2_node_984,0
graph_039_mu_0_2_node_242,0
graph_039_mu_0_2_node_181,0
graph_039_mu_0_2_node_405,1
graph_039_mu_0_2_node_384,0
graph_039_mu_0_2_node_480,0
graph_039_mu_0_2_node_448,0
graph_039_mu_0_2_node_924,1
graph_039_mu_0_2_node_864,0
graph_039_mu_0_2_node_426,1
graph_039_mu_0_2_node_96,1
graph_039_mu_0_2_node_562,1
graph_039_mu_0_2_node_259,1
graph_039_mu_0_2_node_909,0
graph_039_mu_0_2_node_755,0
graph_039_mu_0_2_node_969,0
graph_039_mu_0_2_node_421,1
graph_039_mu_0_2_node_933,0
graph_039_mu_0_2_node_920,0
graph_039_mu_0_2_node_450,1
graph_039_mu_0_2_node_625,1
graph_039_mu_0_2_node_46,1
graph_039_mu_0_2_node_256,1
graph_039_mu_0_2_node_377,1
graph_039_mu_0_2_node_632,1
graph_039_mu_0_2_node_308,1
graph_039_mu_0_2_node_221,0
graph_039_mu_0_2_node_373,1
graph_039_mu_0_2_node_745,1
graph_039_mu_0_2_node_121,1
graph_039_mu_0_2_node_352,0
graph_039_mu_0_2_node_172,0
graph_039_mu_0_2_node_698,0
graph_039_mu_0_2_node_507,1
graph_039_mu_0_2_node_98,0
graph_039_mu_0_2_node_509,0
graph_039_mu_0_2_node_589,1
graph_039_mu_0_2_node_583,0
