,Stability
graph_094_mu_0_2_node_734,0
graph_094_mu_0_2_node_907,0
graph_094_mu_0_2_node_241,1
graph_094_mu_0_2_node_45,0
graph_094_mu_0_2_node_879,0
graph_094_mu_0_2_node_804,0
graph_094_mu_0_2_node_215,0
graph_094_mu_0_2_node_960,1
graph_094_mu_0_2_node_659,0
graph_094_mu_0_2_node_10,0
graph_094_mu_0_2_node_592,1
graph_094_mu_0_2_node_759,0
graph_094_mu_0_2_node_348,1
graph_094_mu_0_2_node_358,1
graph_094_mu_0_2_node_629,0
graph_094_mu_0_2_node_266,0
graph_094_mu_0_2_node_655,0
graph_094_mu_0_2_node_890,0
graph_094_mu_0_2_node_427,0
graph_094_mu_0_2_node_75,0
graph_094_mu_0_2_node_528,0
graph_094_mu_0_2_node_839,0
graph_094_mu_0_2_node_312,1
graph_094_mu_0_2_node_80,0
graph_094_mu_0_2_node_165,1
graph_094_mu_0_2_node_692,0
graph_094_mu_0_2_node_880,0
graph_094_mu_0_2_node_771,0
graph_094_mu_0_2_node_259,0
graph_094_mu_0_2_node_415,0
graph_094_mu_0_2_node_936,0
graph_094_mu_0_2_node_857,1
graph_094_mu_0_2_node_449,1
graph_094_mu_0_2_node_153,1
graph_094_mu_0_2_node_15,1
graph_094_mu_0_2_node_418,0
graph_094_mu_0_2_node_595,1
graph_094_mu_0_2_node_544,0
graph_094_mu_0_2_node_545,0
graph_094_mu_0_2_node_623,0
graph_094_mu_0_2_node_515,0
graph_094_mu_0_2_node_590,1
graph_094_mu_0_2_node_964,1
graph_094_mu_0_2_node_968,0
graph_094_mu_0_2_node_109,1
graph_094_mu_0_2_node_186,1
graph_094_mu_0_2_node_559,1
graph_094_mu_0_2_node_811,0
graph_094_mu_0_2_node_346,0
graph_094_mu_0_2_node_142,0
graph_094_mu_0_2_node_35,0
graph_094_mu_0_2_node_167,0
graph_094_mu_0_2_node_558,1
graph_094_mu_0_2_node_971,1
graph_094_mu_0_2_node_416,0
graph_094_mu_0_2_node_239,1
graph_094_mu_0_2_node_966,0
graph_094_mu_0_2_node_932,1
graph_094_mu_0_2_node_554,0
graph_094_mu_0_2_node_639,0
graph_094_mu_0_2_node_680,1
graph_094_mu_0_2_node_992,1
graph_094_mu_0_2_node_208,0
graph_094_mu_0_2_node_556,0
graph_094_mu_0_2_node_588,1
graph_094_mu_0_2_node_575,0
graph_094_mu_0_2_node_92,1
graph_094_mu_0_2_node_944,0
graph_094_mu_0_2_node_336,1
graph_094_mu_0_2_node_976,1
graph_094_mu_0_2_node_694,1
graph_094_mu_0_2_node_557,0
graph_094_mu_0_2_node_274,0
graph_094_mu_0_2_node_115,0
graph_094_mu_0_2_node_563,1
graph_094_mu_0_2_node_480,1
graph_094_mu_0_2_node_211,1
graph_094_mu_0_2_node_139,0
graph_094_mu_0_2_node_161,0
graph_094_mu_0_2_node_123,0
graph_094_mu_0_2_node_113,0
graph_094_mu_0_2_node_593,0
graph_094_mu_0_2_node_57,1
graph_094_mu_0_2_node_357,0
graph_094_mu_0_2_node_940,0
graph_094_mu_0_2_node_514,1
graph_094_mu_0_2_node_436,1
graph_094_mu_0_2_node_994,0
graph_094_mu_0_2_node_473,0
graph_094_mu_0_2_node_748,1
graph_094_mu_0_2_node_281,0
graph_094_mu_0_2_node_4,1
graph_094_mu_0_2_node_751,1
graph_094_mu_0_2_node_956,0
graph_094_mu_0_2_node_338,1
graph_094_mu_0_2_node_796,0
graph_094_mu_0_2_node_943,0
graph_094_mu_0_2_node_812,0
graph_094_mu_0_2_node_891,0
graph_094_mu_0_2_node_182,0
graph_094_mu_0_2_node_382,0
graph_094_mu_0_2_node_815,1
graph_094_mu_0_2_node_373,0
graph_094_mu_0_2_node_604,1
graph_094_mu_0_2_node_678,1
graph_094_mu_0_2_node_170,0
graph_094_mu_0_2_node_794,1
graph_094_mu_0_2_node_38,1
graph_094_mu_0_2_node_799,0
graph_094_mu_0_2_node_381,0
graph_094_mu_0_2_node_900,0
graph_094_mu_0_2_node_324,0
graph_094_mu_0_2_node_166,1
graph_094_mu_0_2_node_934,0
graph_094_mu_0_2_node_284,1
graph_094_mu_0_2_node_895,0
graph_094_mu_0_2_node_98,0
graph_094_mu_0_2_node_782,0
graph_094_mu_0_2_node_774,0
graph_094_mu_0_2_node_520,1
graph_094_mu_0_2_node_78,0
graph_094_mu_0_2_node_176,0
graph_094_mu_0_2_node_928,1
graph_094_mu_0_2_node_404,0
graph_094_mu_0_2_node_314,1
graph_094_mu_0_2_node_859,0
graph_094_mu_0_2_node_27,0
graph_094_mu_0_2_node_96,0
graph_094_mu_0_2_node_892,0
graph_094_mu_0_2_node_489,1
graph_094_mu_0_2_node_537,1
graph_094_mu_0_2_node_492,0
graph_094_mu_0_2_node_672,0
graph_094_mu_0_2_node_372,0
graph_094_mu_0_2_node_394,0
graph_094_mu_0_2_node_577,1
graph_094_mu_0_2_node_691,1
graph_094_mu_0_2_node_276,1
graph_094_mu_0_2_node_181,1
graph_094_mu_0_2_node_209,1
graph_094_mu_0_2_node_842,1
graph_094_mu_0_2_node_727,0
graph_094_mu_0_2_node_217,1
graph_094_mu_0_2_node_441,1
graph_094_mu_0_2_node_931,1
graph_094_mu_0_2_node_154,1
graph_094_mu_0_2_node_586,1
graph_094_mu_0_2_node_552,0
graph_094_mu_0_2_node_60,0
graph_094_mu_0_2_node_714,1
graph_094_mu_0_2_node_237,1
graph_094_mu_0_2_node_355,1
graph_094_mu_0_2_node_909,0
graph_094_mu_0_2_node_613,1
graph_094_mu_0_2_node_458,0
graph_094_mu_0_2_node_77,0
graph_094_mu_0_2_node_814,0
graph_094_mu_0_2_node_929,1
graph_094_mu_0_2_node_216,1
graph_094_mu_0_2_node_612,0
graph_094_mu_0_2_node_173,1
graph_094_mu_0_2_node_787,0
graph_094_mu_0_2_node_633,1
graph_094_mu_0_2_node_674,0
graph_094_mu_0_2_node_129,0
graph_094_mu_0_2_node_347,1
graph_094_mu_0_2_node_684,1
graph_094_mu_0_2_node_272,0
graph_094_mu_0_2_node_26,0
graph_094_mu_0_2_node_174,0
graph_094_mu_0_2_node_405,0
graph_094_mu_0_2_node_69,1
graph_094_mu_0_2_node_670,0
graph_094_mu_0_2_node_532,0
graph_094_mu_0_2_node_168,0
graph_094_mu_0_2_node_977,1
graph_094_mu_0_2_node_881,0
graph_094_mu_0_2_node_439,1
graph_094_mu_0_2_node_641,1
graph_094_mu_0_2_node_675,0
graph_094_mu_0_2_node_61,1
graph_094_mu_0_2_node_608,0
graph_094_mu_0_2_node_710,0
graph_094_mu_0_2_node_44,1
graph_094_mu_0_2_node_188,1
graph_094_mu_0_2_node_308,0
graph_094_mu_0_2_node_566,0
graph_094_mu_0_2_node_267,0
graph_094_mu_0_2_node_693,1
graph_094_mu_0_2_node_155,0
graph_094_mu_0_2_node_916,1
graph_094_mu_0_2_node_315,0
graph_094_mu_0_2_node_253,0
graph_094_mu_0_2_node_408,0
graph_094_mu_0_2_node_689,0
graph_094_mu_0_2_node_246,1
graph_094_mu_0_2_node_25,1
graph_094_mu_0_2_node_587,0
graph_094_mu_0_2_node_903,0
graph_094_mu_0_2_node_685,1
graph_094_mu_0_2_node_852,1
graph_094_mu_0_2_node_368,0
graph_094_mu_0_2_node_504,0
graph_094_mu_0_2_node_650,0
graph_094_mu_0_2_node_645,0
graph_094_mu_0_2_node_788,0
graph_094_mu_0_2_node_33,1
graph_094_mu_0_2_node_243,0
graph_094_mu_0_2_node_914,1
graph_094_mu_0_2_node_530,0
graph_094_mu_0_2_node_31,1
graph_094_mu_0_2_node_50,1
graph_094_mu_0_2_node_933,0
graph_094_mu_0_2_node_802,0
graph_094_mu_0_2_node_572,1
graph_094_mu_0_2_node_615,0
graph_094_mu_0_2_node_149,0
graph_094_mu_0_2_node_20,0
graph_094_mu_0_2_node_763,1
graph_094_mu_0_2_node_561,1
graph_094_mu_0_2_node_136,0
graph_094_mu_0_2_node_506,1
graph_094_mu_0_2_node_768,0
graph_094_mu_0_2_node_535,0
graph_094_mu_0_2_node_214,1
graph_094_mu_0_2_node_709,1
graph_094_mu_0_2_node_162,1
graph_094_mu_0_2_node_378,1
graph_094_mu_0_2_node_820,0
graph_094_mu_0_2_node_959,0
graph_094_mu_0_2_node_147,0
graph_094_mu_0_2_node_620,1
graph_094_mu_0_2_node_447,0
graph_094_mu_0_2_node_603,1
graph_094_mu_0_2_node_551,1
graph_094_mu_0_2_node_206,0
graph_094_mu_0_2_node_853,1
graph_094_mu_0_2_node_252,0
graph_094_mu_0_2_node_100,0
graph_094_mu_0_2_node_64,0
graph_094_mu_0_2_node_130,1
graph_094_mu_0_2_node_448,1
graph_094_mu_0_2_node_199,1
graph_094_mu_0_2_node_686,0
graph_094_mu_0_2_node_925,1
graph_094_mu_0_2_node_821,1
graph_094_mu_0_2_node_108,1
graph_094_mu_0_2_node_798,1
graph_094_mu_0_2_node_828,1
graph_094_mu_0_2_node_41,0
graph_094_mu_0_2_node_157,0
graph_094_mu_0_2_node_703,0
graph_094_mu_0_2_node_285,1
graph_094_mu_0_2_node_251,1
graph_094_mu_0_2_node_935,1
graph_094_mu_0_2_node_765,1
graph_094_mu_0_2_node_889,1
graph_094_mu_0_2_node_124,0
graph_094_mu_0_2_node_409,0
graph_094_mu_0_2_node_806,0
graph_094_mu_0_2_node_600,0
graph_094_mu_0_2_node_340,1
graph_094_mu_0_2_node_491,0
graph_094_mu_0_2_node_255,1
graph_094_mu_0_2_node_901,0
graph_094_mu_0_2_node_72,1
graph_094_mu_0_2_node_387,0
graph_094_mu_0_2_node_298,1
graph_094_mu_0_2_node_756,1
graph_094_mu_0_2_node_354,0
graph_094_mu_0_2_node_479,1
graph_094_mu_0_2_node_941,0
graph_094_mu_0_2_node_813,0
graph_094_mu_0_2_node_384,0
graph_094_mu_0_2_node_894,1
graph_094_mu_0_2_node_896,0
graph_094_mu_0_2_node_972,1
graph_094_mu_0_2_node_59,0
graph_094_mu_0_2_node_919,0
graph_094_mu_0_2_node_292,0
graph_094_mu_0_2_node_141,1
graph_094_mu_0_2_node_450,0
graph_094_mu_0_2_node_37,0
graph_094_mu_0_2_node_915,0
graph_094_mu_0_2_node_196,1
graph_094_mu_0_2_node_571,1
graph_094_mu_0_2_node_962,0
graph_094_mu_0_2_node_826,1
graph_094_mu_0_2_node_797,0
graph_094_mu_0_2_node_979,1
graph_094_mu_0_2_node_440,0
graph_094_mu_0_2_node_493,0
graph_094_mu_0_2_node_90,0
graph_094_mu_0_2_node_818,0
graph_094_mu_0_2_node_160,1
graph_094_mu_0_2_node_862,0
graph_094_mu_0_2_node_247,1
graph_094_mu_0_2_node_103,0
graph_094_mu_0_2_node_835,1
graph_094_mu_0_2_node_309,1
graph_094_mu_0_2_node_701,1
graph_094_mu_0_2_node_370,0
graph_094_mu_0_2_node_34,0
graph_094_mu_0_2_node_882,0
graph_094_mu_0_2_node_322,1
graph_094_mu_0_2_node_32,1
graph_094_mu_0_2_node_630,1
graph_094_mu_0_2_node_244,1
graph_094_mu_0_2_node_197,0
graph_094_mu_0_2_node_477,0
graph_094_mu_0_2_node_743,0
graph_094_mu_0_2_node_374,0
graph_094_mu_0_2_node_437,1
graph_094_mu_0_2_node_76,1
graph_094_mu_0_2_node_455,1
graph_094_mu_0_2_node_987,0
graph_094_mu_0_2_node_741,1
graph_094_mu_0_2_node_46,1
graph_094_mu_0_2_node_71,1
graph_094_mu_0_2_node_363,0
graph_094_mu_0_2_node_776,0
graph_094_mu_0_2_node_344,0
graph_094_mu_0_2_node_723,1
graph_094_mu_0_2_node_411,0
graph_094_mu_0_2_node_665,0
graph_094_mu_0_2_node_189,0
graph_094_mu_0_2_node_524,0
graph_094_mu_0_2_node_758,1
graph_094_mu_0_2_node_567,1
graph_094_mu_0_2_node_487,0
graph_094_mu_0_2_node_564,0
graph_094_mu_0_2_node_628,0
graph_094_mu_0_2_node_248,1
graph_094_mu_0_2_node_106,0
graph_094_mu_0_2_node_669,1
graph_094_mu_0_2_node_646,0
graph_094_mu_0_2_node_585,1
graph_094_mu_0_2_node_366,1
graph_094_mu_0_2_node_269,0
graph_094_mu_0_2_node_523,1
graph_094_mu_0_2_node_848,1
graph_094_mu_0_2_node_778,0
graph_094_mu_0_2_node_48,1
graph_094_mu_0_2_node_201,0
graph_094_mu_0_2_node_851,1
graph_094_mu_0_2_node_194,0
graph_094_mu_0_2_node_134,0
graph_094_mu_0_2_node_527,0
graph_094_mu_0_2_node_490,0
graph_094_mu_0_2_node_223,0
graph_094_mu_0_2_node_984,1
graph_094_mu_0_2_node_735,0
graph_094_mu_0_2_node_481,0
graph_094_mu_0_2_node_426,0
graph_094_mu_0_2_node_273,0
graph_094_mu_0_2_node_825,0
graph_094_mu_0_2_node_200,0
graph_094_mu_0_2_node_146,0
graph_094_mu_0_2_node_326,1
graph_094_mu_0_2_node_332,0
