,Stability
graph_0102_mu_0_2_node_647,1
graph_0102_mu_0_2_node_90,1
graph_0102_mu_0_2_node_261,1
graph_0102_mu_0_2_node_737,1
graph_0102_mu_0_2_node_839,1
graph_0102_mu_0_2_node_767,0
graph_0102_mu_0_2_node_784,0
graph_0102_mu_0_2_node_492,0
graph_0102_mu_0_2_node_173,1
graph_0102_mu_0_2_node_62,0
graph_0102_mu_0_2_node_752,1
graph_0102_mu_0_2_node_339,0
graph_0102_mu_0_2_node_727,1
graph_0102_mu_0_2_node_697,1
graph_0102_mu_0_2_node_823,0
graph_0102_mu_0_2_node_519,1
graph_0102_mu_0_2_node_39,1
graph_0102_mu_0_2_node_855,1
graph_0102_mu_0_2_node_638,1
graph_0102_mu_0_2_node_449,1
graph_0102_mu_0_2_node_871,0
graph_0102_mu_0_2_node_606,0
graph_0102_mu_0_2_node_152,1
graph_0102_mu_0_2_node_935,0
graph_0102_mu_0_2_node_724,0
graph_0102_mu_0_2_node_944,0
graph_0102_mu_0_2_node_216,0
graph_0102_mu_0_2_node_951,1
graph_0102_mu_0_2_node_869,0
graph_0102_mu_0_2_node_640,1
graph_0102_mu_0_2_node_46,0
graph_0102_mu_0_2_node_182,1
graph_0102_mu_0_2_node_704,0
graph_0102_mu_0_2_node_269,0
graph_0102_mu_0_2_node_317,1
graph_0102_mu_0_2_node_448,0
graph_0102_mu_0_2_node_530,0
graph_0102_mu_0_2_node_33,0
graph_0102_mu_0_2_node_931,0
graph_0102_mu_0_2_node_417,1
graph_0102_mu_0_2_node_82,0
graph_0102_mu_0_2_node_491,1
graph_0102_mu_0_2_node_975,1
graph_0102_mu_0_2_node_731,0
graph_0102_mu_0_2_node_109,0
graph_0102_mu_0_2_node_185,0
graph_0102_mu_0_2_node_85,1
graph_0102_mu_0_2_node_230,0
graph_0102_mu_0_2_node_412,0
graph_0102_mu_0_2_node_374,0
graph_0102_mu_0_2_node_473,1
graph_0102_mu_0_2_node_233,0
graph_0102_mu_0_2_node_561,0
graph_0102_mu_0_2_node_168,0
graph_0102_mu_0_2_node_264,1
graph_0102_mu_0_2_node_889,1
graph_0102_mu_0_2_node_631,0
graph_0102_mu_0_2_node_472,0
graph_0102_mu_0_2_node_356,0
