,Stability
graph_062_mu_0_2_node_554,0
graph_062_mu_0_2_node_724,1
graph_062_mu_0_2_node_29,0
graph_062_mu_0_2_node_375,0
graph_062_mu_0_2_node_383,1
graph_062_mu_0_2_node_728,0
graph_062_mu_0_2_node_156,1
graph_062_mu_0_2_node_634,1
graph_062_mu_0_2_node_190,1
graph_062_mu_0_2_node_863,0
graph_062_mu_0_2_node_163,1
graph_062_mu_0_2_node_540,0
graph_062_mu_0_2_node_601,0
graph_062_mu_0_2_node_536,1
graph_062_mu_0_2_node_980,0
graph_062_mu_0_2_node_959,0
graph_062_mu_0_2_node_842,0
graph_062_mu_0_2_node_287,0
graph_062_mu_0_2_node_832,0
graph_062_mu_0_2_node_751,1
graph_062_mu_0_2_node_476,1
graph_062_mu_0_2_node_117,0
graph_062_mu_0_2_node_622,0
graph_062_mu_0_2_node_6,0
graph_062_mu_0_2_node_578,0
graph_062_mu_0_2_node_262,0
graph_062_mu_0_2_node_278,1
graph_062_mu_0_2_node_346,0
graph_062_mu_0_2_node_591,0
graph_062_mu_0_2_node_812,1
graph_062_mu_0_2_node_992,0
graph_062_mu_0_2_node_618,0
graph_062_mu_0_2_node_370,0
graph_062_mu_0_2_node_122,0
graph_062_mu_0_2_node_0,0
graph_062_mu_0_2_node_152,0
graph_062_mu_0_2_node_575,0
graph_062_mu_0_2_node_205,0
graph_062_mu_0_2_node_450,0
graph_062_mu_0_2_node_497,1
graph_062_mu_0_2_node_281,0
graph_062_mu_0_2_node_561,0
graph_062_mu_0_2_node_18,0
graph_062_mu_0_2_node_312,1
graph_062_mu_0_2_node_748,1
graph_062_mu_0_2_node_584,0
graph_062_mu_0_2_node_807,1
graph_062_mu_0_2_node_848,0
graph_062_mu_0_2_node_357,1
graph_062_mu_0_2_node_971,0
graph_062_mu_0_2_node_313,0
graph_062_mu_0_2_node_900,1
graph_062_mu_0_2_node_554,1
graph_062_mu_0_2_node_371,0
graph_062_mu_0_2_node_556,0
graph_062_mu_0_2_node_590,0
graph_062_mu_0_2_node_234,0
graph_062_mu_0_2_node_169,1
graph_062_mu_0_2_node_276,1
graph_062_mu_0_2_node_444,0
graph_062_mu_0_2_node_936,1
graph_062_mu_0_2_node_763,0
graph_062_mu_0_2_node_250,1
graph_062_mu_0_2_node_710,0
graph_062_mu_0_2_node_178,0
graph_062_mu_0_2_node_258,1
graph_062_mu_0_2_node_133,1
graph_062_mu_0_2_node_972,1
graph_062_mu_0_2_node_530,1
graph_062_mu_0_2_node_341,1
graph_062_mu_0_2_node_820,1
graph_062_mu_0_2_node_283,0
graph_062_mu_0_2_node_761,1
graph_062_mu_0_2_node_832,1
graph_062_mu_0_2_node_407,1
graph_062_mu_0_2_node_302,0
graph_062_mu_0_2_node_490,0
graph_062_mu_0_2_node_341,0
graph_062_mu_0_2_node_656,1
graph_062_mu_0_2_node_174,1
graph_062_mu_0_2_node_987,1
graph_062_mu_0_2_node_332,1
graph_062_mu_0_2_node_873,0
graph_062_mu_0_2_node_791,1
graph_062_mu_0_2_node_63,0
graph_062_mu_0_2_node_899,1
graph_062_mu_0_2_node_931,0
graph_062_mu_0_2_node_458,0
